peak_index,peak_raw_ecg_value
7,0.19699999999999998
14,0.10300000000000001
24,0.147
34,0.10099999999999999
47,-0.015
54,-0.019
66,0.05
78,0.138
91,0.151
107,0.134
116,0.158
131,0.221
140,0.187
151,0.313
162,0.223
174,0.24100000000000002
187,0.23800000000000002
197,-0.026000000000000002
212,0.21100000000000002
223,0.203
237,0.256
249,0.248
258,0.285
271,0.254
288,0.226
298,0.17800000000000002
315,0.205
328,0.28800000000000003
337,0.278
350,0.157
363,0.177
376,0.254
390,0.235
402,0.302
414,0.266
427,0.195
440,0.185
453,0.204
465,0.336
478,0.23199999999999998
492,0.24600000000000002
510,0.244
519,0.327
531,0.21
543,0.198
555,0.24
570,0.342
578,0.099
590,0.172
602,0.156
612,0.309
623,0.297
634,0.03
647,0.135
661,0.157
674,0.281
686,0.41700000000000004
699,0.33799999999999997
713,0.151
731,0.12300000000000001
745,0.163
755,0.185
768,0.287
780,0.375
793,0.282
808,0.11599999999999999
822,0.133
836,0.171
849,0.345
863,0.21899999999999997
876,0.145
891,0.198
906,0.168
920,0.26899999999999996
937,0.374
950,0.271
960,0.14800000000000002
974,0.10300000000000001
987,0.18899999999999997
1004,0.294
1017,0.327
1026,0.331
1040,0.252
1055,0.15
1068,0.311
1081,0.307
1094,0.243
1108,0.129
1125,0.225
1138,0.271
1151,0.22699999999999998
1161,0.165
1175,0.23600000000000002
1189,0.265
1202,0.29100000000000004
1215,0.14
1228,0.203
1242,0.188
1255,0.297
1268,0.341
1285,0.228
1300,0.16399999999999998
1312,0.136
1326,0.29
1340,0.28300000000000003
1353,0.305
1368,0.157
1380,-0.053
1397,0.249
1410,0.302
1427,0.253
1441,0.175
1451,0.191
1466,0.171
1480,0.23199999999999998
1493,0.301
1506,0.147
1521,0.22899999999999998
1536,0.192
1550,0.268
1563,0.309
1576,0.299
1591,0.22899999999999998
1607,0.191
1622,0.26899999999999996
1636,0.349
1650,0.33399999999999996
1665,0.252
1681,0.222
1697,0.195
1711,0.32799999999999996
1726,0.228
1740,0.188
1755,0.162
1770,0.19399999999999998
1783,0.276
1800,0.34
1810,0.374
1825,0.239
1841,0.14800000000000002
1856,0.248
1871,0.32
1885,0.317
1899,0.317
1915,0.153
1931,0.127
1947,0.135
1961,0.29100000000000004
1974,0.29
1989,0.15
2004,0.17800000000000002
2019,0.142
2034,0.243
2047,0.254
2059,0.207
2073,0.152
2087,0.177
2101,0.23399999999999999
2116,0.3
2131,0.33
2146,0.309
2162,0.261
2179,0.207
2197,0.21100000000000002
2213,0.249
2227,0.212
2242,0.158
2259,0.228
2275,0.109
2291,0.295
2310,0.27
2323,0.248
2334,0.18100000000000002
2354,0.16
2365,0.256
2380,0.27399999999999997
2398,0.294
2406,0.292
2423,0.225
2434,0.207
2453,0.174
2464,0.18100000000000002
2479,0.244
2492,0.397
2506,0.251
2521,0.15
2536,0.2
2550,0.281
2563,0.313
2577,0.195
2592,0.14400000000000002
2607,0.239
2621,0.21600000000000003
2634,0.19699999999999998
2645,-0.009000000000000001
2662,0.251
2673,-0.098
2680,0.225
2687,0.04
2693,0.28
2702,0.325
2706,0.249
2720,0.17800000000000002
2736,0.177
2746,0.22
2760,0.34
2774,0.275
2789,0.22899999999999998
2804,0.20600000000000002
2819,0.268
2837,0.136
2847,0.163
2861,0.233
2875,0.22899999999999998
2888,0.28600000000000003
2902,0.133
2916,0.171
2930,0.11199999999999999
2941,0.043
2955,-0.046
2970,-0.015
2984,0.035
2997,-0.003
3014,0.09699999999999999
3029,0.218
3043,0.231
3057,0.294
3071,0.134
3086,0.125
3101,0.08900000000000001
3115,0.222
3129,0.299
3145,0.139
3161,0.203
3181,0.293
3195,0.391
3205,0.278
3218,0.21899999999999997
3233,0.049
3253,0.163
3263,0.28800000000000003
3276,0.36
3289,0.226
3308,0.131
3319,0.134
3334,0.031
3350,0.091
3361,-0.017
3374,0.016
3390,0.213
3402,-0.019
3420,0.242
3433,-0.031
3440,0.204
3451,0.152
3466,0.16899999999999998
3479,0.28
3490,0.059000000000000004
3504,0.045
3522,0.243
3535,-0.099
3553,0.23
3568,0.25
3581,0.38299999999999995
3595,0.278
3610,0.155
3625,0.20199999999999999
3645,0.151
3655,0.10099999999999999
3667,-0.040999999999999995
3674,0.239
3681,-0.011000000000000001
3688,0.203
3694,0.006
3701,0.226
3707,-0.027999999999999997
3714,0.251
3722,-0.063
3729,0.2
3738,-0.051
3745,0.18899999999999997
3756,0.2
3770,0.307
3784,0.331
3797,0.37200000000000005
3811,0.263
3828,0.174
3845,0.154
3861,0.20199999999999999
3876,0.23800000000000002
3891,0.309
3906,0.29600000000000004
3922,0.24600000000000002
3938,0.24100000000000002
3953,0.266
3967,0.195
3981,0.22399999999999998
3996,0.213
4011,0.322
4029,0.271
4044,0.16
4055,0.23
4075,0.27899999999999997
4085,0.263
4099,0.21
4114,0.177
4128,0.29
4141,0.243
4155,0.185
4169,0.138
4185,0.19
4199,0.262
4211,-0.05
4229,0.20199999999999999
4243,0.213
4254,-0.037000000000000005
4271,0.182
4283,-0.003
4290,0.3
4299,0.285
4313,0.152
4328,0.256
4341,0.35600000000000004
4355,0.213
4369,0.254
4384,0.248
4397,0.309
4412,0.18100000000000002
4427,0.168
4441,0.18
4455,0.262
4470,0.15
4484,0.19
4498,0.29600000000000004
4511,0.25
4524,0.21
4540,0.079
4556,0.14
4572,0.243
4586,0.249
4602,0.26
4619,0.271
4636,0.33899999999999997
4652,0.386
4667,0.32799999999999996
4684,0.08199999999999999
4701,0.147
4717,0.285
4732,0.322
4746,0.212
4761,0.226
4777,0.047
4793,0.27899999999999997
4808,0.145
4823,0.162
4838,0.17800000000000002
4853,0.253
4867,0.35600000000000004
4880,0.36700000000000005
4894,0.24600000000000002
4914,0.22699999999999998
4930,0.252
4940,0.308
4954,0.37
4968,0.188
4985,0.17800000000000002
5001,0.309
5016,0.271
5032,0.19
5048,0.212
5062,0.293
5076,0.231
5091,0.063
5105,0.231
5119,0.28800000000000003
5131,-0.049
5149,0.183
5164,0.24600000000000002
5178,0.253
5192,0.201
5211,0.231
5220,0.321
5233,0.29100000000000004
5247,0.162
5262,0.243
5275,0.23
5290,0.174
5305,0.264
5321,0.312
5339,0.29100000000000004
5350,0.22
5370,0.22
5381,0.215
5395,0.209
5411,0.17800000000000002
5427,0.245
5441,0.26
5460,0.192
5471,0.20199999999999999
5487,0.315
5501,0.24100000000000002
5516,0.298
5531,0.27
5546,0.311
5560,0.253
5574,0.228
5594,0.14800000000000002
5605,0.21899999999999997
5618,0.32
5633,0.235
5648,0.22699999999999998
5663,0.33299999999999996
5677,0.17300000000000001
5693,0.19399999999999998
5709,0.275
5724,0.276
5739,0.275
5754,0.23800000000000002
5769,0.309
5783,0.188
5797,0.191
5811,0.24100000000000002
5828,0.20800000000000002
5839,0.157
5854,0.22899999999999998
5869,0.171
5880,-0.045
5894,-0.115
5911,0.326
5922,0.021
5936,-0.068
5955,0.064
5968,-0.011000000000000001
5982,-0.035
5998,-0.059000000000000004
6014,-0.049
6029,-0.01
6043,0.017
6058,-0.067
6074,-0.040999999999999995
6089,0.0
6103,-0.011000000000000001
6118,-0.019
6131,-0.073
6141,0.3
6151,0.285
6164,0.266
6178,0.18899999999999997
6197,0.254
6206,0.336
6220,0.258
6236,0.133
6249,0.313
6265,0.223
6279,0.245
6290,0.244
6305,0.324
6319,0.308
6333,0.22
6348,0.247
6363,0.267
6378,0.33899999999999997
6391,0.385
6404,0.327
6418,0.059000000000000004
6433,0.124
6447,0.254
6460,0.289
6476,0.239
6486,0.23600000000000002
6501,0.174
6516,0.204
6531,0.262
6544,0.33299999999999996
6557,0.301
6575,0.155
6585,0.19399999999999998
6599,0.20600000000000002
6615,0.235
6624,0.293
6637,0.14
6649,0.17300000000000001
6660,0.23600000000000002
6672,0.37200000000000005
6684,0.27399999999999997
6698,0.198
6713,0.19399999999999998
6726,0.24600000000000002
6737,0.106
6748,-0.012
6759,0.032
6770,0.34299999999999997
6781,0.171
6791,0.136
6801,0.317
6811,0.451
6821,0.325
6834,0.14300000000000002
6844,0.069
6853,0.038
6863,0.063
6873,0.083
6883,0.035
6892,0.042
6902,0.092
6911,0.11199999999999999
6917,0.228
6927,0.177
6938,0.068
6949,0.13
6961,0.133
6973,0.19399999999999998
6985,0.287
6996,0.418
7008,0.34700000000000003
7022,0.24
7038,0.217
7053,0.223
7068,0.27
7081,0.24100000000000002
7094,0.267
7107,0.252
7121,0.26
7139,0.19899999999999998
7153,0.24
7166,0.261
7178,0.244
7187,0.17
7202,0.127
7216,0.203
7230,0.242
7244,0.22699999999999998
7259,0.177
7273,0.276
7287,0.31
7301,0.18
7314,0.298
7329,0.132
7339,0.013999999999999999
7355,0.312
7366,-0.065
7373,0.298
7384,0.214
7397,0.265
7412,0.27899999999999997
7427,0.23800000000000002
7442,0.17300000000000001
7455,0.24
7468,0.23199999999999998
7482,0.221
7501,0.154
7513,0.243
7522,0.243
7537,0.096
7552,0.191
7566,0.251
7580,0.19699999999999998
7594,0.294
7609,0.266
7620,0.069
7635,0.32
7653,0.23
7665,0.151
7682,0.284
7696,0.28600000000000003
7708,0.21
7724,0.204
7739,0.24
7753,0.244
7767,0.245
7783,0.20600000000000002
7797,0.207
7810,0.268
7824,-0.09
7840,-0.071
7857,0.115
7868,-0.107
7884,-0.075
7901,0.04
7917,0.325
7929,-0.031
7944,-0.075
7959,0.0
7972,-0.015
7986,0.013000000000000001
8002,0.287
8015,0.261
8027,0.276
8039,0.22
8053,0.244
8068,0.151
8083,0.237
8098,0.20199999999999999
8117,0.184
8130,0.213
8146,0.214
8160,0.256
8174,0.18600000000000003
8188,0.23199999999999998
8202,0.22899999999999998
8216,0.23
8229,0.285
8243,0.18
8256,0.126
8267,-0.047
8282,-0.022000000000000002
8295,-0.087
8304,0.281
8311,-0.09300000000000001
8316,0.23199999999999998
8320,0.27399999999999997
8328,-0.032
8331,0.22
8335,0.245
8348,0.217
8359,0.23399999999999999
8374,0.2
8388,0.195
8401,0.25
8416,0.171
8430,0.2
8443,0.313
8460,0.263
8472,0.273
8492,0.22899999999999998
8503,0.29600000000000004
8518,0.261
8533,0.301
8548,0.228
8561,0.305
8573,0.316
