peak_index,peak_raw_ecg_value
4,-0.395
12,-0.371
21,-0.33399999999999996
31,-0.171
40,-0.243
51,-0.15
61,-0.324
71,-0.16399999999999998
81,-0.41700000000000004
90,-0.41200000000000003
99,-0.33299999999999996
109,-0.301
118,-0.17600000000000002
128,-0.299
138,-0.265
148,-0.34299999999999997
159,-0.309
170,-0.431
180,-0.45899999999999996
192,-0.408
204,-0.33899999999999997
214,-0.446
225,-0.41
236,-0.418
245,-0.387
255,-0.316
264,-0.369
274,-0.40299999999999997
283,-0.26899999999999996
291,-0.389
301,-0.21100000000000002
309,-0.038
319,-0.22
327,-0.324
336,-0.39399999999999996
347,-0.271
358,0.006999999999999999
371,-0.45
383,-0.218
396,-0.377
408,-0.34299999999999997
420,-0.431
430,0.785
441,0.147
453,-0.138
464,-0.395
473,-0.44299999999999995
482,-0.586
491,-0.738
501,-0.7959999999999999
510,-0.753
520,-0.679
530,-0.33899999999999997
538,-0.375
549,-0.5820000000000001
560,-0.672
568,-0.426
579,-0.262
591,-0.493
602,-0.578
615,-0.46399999999999997
626,-0.342
639,-0.462
651,-0.449
662,-0.41100000000000003
671,-0.431
681,-0.284
689,-0.284
700,-0.515
710,-0.442
720,-0.435
730,-0.369
741,-0.46799999999999997
751,-0.467
763,-0.45799999999999996
775,-0.289
797,-0.36200000000000004
809,-0.46
821,-0.23600000000000002
831,-0.32
841,-0.075
851,-0.223
861,-0.285
869,-0.252
877,-0.204
888,-0.37
898,-0.182
910,-0.36
922,-0.24600000000000002
932,-0.3
943,-0.127
955,-0.368
966,-0.35100000000000003
977,-0.337
987,-0.27
997,-0.355
1008,-0.349
1019,-0.35100000000000003
1030,-0.363
1041,-0.23
1053,-0.326
1064,-0.281
1074,-0.33299999999999996
1085,-0.317
1106,-0.162
1116,-0.18100000000000002
1127,-0.19899999999999998
1137,-0.237
1148,-0.312
1158,-0.379
1169,-0.804
1177,-0.45899999999999996
1187,-0.12
1198,-0.257
1208,-0.24600000000000002
1218,-0.381
1228,-0.435
1237,-0.38299999999999995
1246,-0.153
1257,-0.14
1268,-0.14
1277,-0.308
1288,-0.28600000000000003
1299,-0.221
1310,-0.32299999999999995
1320,-0.319
1330,-0.121
1341,-0.29600000000000004
1351,-0.129
1362,-0.249
1372,-0.23600000000000002
1382,-0.298
1392,-0.289
1402,-0.304
1412,-0.27399999999999997
1422,-0.275
1432,-0.16399999999999998
1442,-0.136
1452,-0.38
1463,-0.285
1474,-0.239
1493,-0.28
1503,-0.32
1514,-0.369
1524,-0.408
1535,-0.401
1547,-0.332
1559,-0.37200000000000005
1570,-0.254
1581,-0.41
1592,-0.14800000000000002
1602,-0.11800000000000001
1613,0.01
1623,-0.36200000000000004
1632,-0.379
1643,-0.531
1654,-0.564
1665,-0.469
1675,-0.21100000000000002
1685,-0.364
1695,-0.40700000000000003
1706,-0.498
1717,-0.41200000000000003
1728,-0.254
1740,-0.276
1750,-0.408
1769,-0.36
1780,-0.319
1789,-0.631
1799,-0.687
1809,-0.634
1818,-0.602
1828,-0.537
1837,-0.433
1846,-0.425
1855,-0.237
1865,-0.431
1884,0.017
1894,0.109
1903,-0.284
1912,-0.369
1922,-0.461
1932,-0.375
1942,-0.243
1951,-0.33399999999999996
1961,-0.429
1971,-0.39
1981,-0.452
1991,-0.475
2002,-0.495
2013,-0.503
2024,-0.406
2034,-0.49700000000000005
2045,-0.494
2054,-0.396
2062,-0.07400000000000001
2073,-0.065
2082,0.18600000000000003
2091,-0.07200000000000001
2101,-0.158
2112,-0.44
2122,-0.515
2133,-0.5720000000000001
2143,-0.594
2153,-0.47200000000000003
2163,-0.166
2170,-0.22899999999999998
2181,-0.578
2191,-0.361
2201,-0.325
2209,-0.483
2219,-0.48700000000000004
2230,-0.452
2240,-0.55
2251,-0.505
2262,-0.225
2271,-0.303
2282,-0.366
2293,-0.196
2302,-0.332
2312,-0.38799999999999996
2321,-0.488
2331,-0.401
2341,-0.48200000000000004
2351,-0.42100000000000004
2360,-0.5379999999999999
2370,-0.47100000000000003
2379,-0.345
2388,-0.563
2396,-0.5589999999999999
2406,-0.505
2415,-0.451
2424,-0.33399999999999996
2434,-0.228
2443,-0.33899999999999997
2454,-0.311
2465,-0.268
2475,-0.23399999999999999
2486,-0.35200000000000004
2497,-0.284
2508,-0.222
2518,-0.29100000000000004
2529,-0.255
2541,-0.318
2552,-0.342
2563,-0.193
2574,-0.318
2585,-0.326
2596,-0.306
2606,-0.276
2616,-0.21
2627,-0.29100000000000004
2640,-0.38799999999999996
2660,-0.342
2672,-0.391
2683,-0.321
2694,-0.38
2705,-0.38799999999999996
2716,-0.168
2728,-0.33799999999999997
2739,-0.377
2750,-0.35
2759,-0.33799999999999997
2769,-0.389
2779,-0.424
2791,-0.442
2802,-0.24600000000000002
2811,-0.281
2821,-0.355
2831,-0.43700000000000006
2842,-0.376
2852,-0.373
2861,-0.358
2872,-0.33
2884,-0.42700000000000005
2896,-0.418
2917,-0.35
2926,-0.37799999999999995
2937,-0.387
2948,-0.41600000000000004
2960,-0.225
2978,-0.371
2998,-0.373
3008,-0.39
3019,-0.33399999999999996
3030,-0.292
3041,-0.27
3053,-0.419
3064,-0.418
3083,-0.37
3094,-0.456
3103,-0.341
3113,-0.41
3123,-0.423
3134,-0.408
3146,-0.33399999999999996
3157,-0.187
3168,-0.35600000000000004
3178,-0.26899999999999996
3187,-0.311
3197,-0.28600000000000003
3209,-0.391
3221,-0.302
3231,-0.365
3242,-0.369
3252,-0.418
3264,-0.426
3276,-0.414
3287,-0.214
3298,-0.40399999999999997
3309,-0.395
3319,-0.39899999999999997
3331,-0.225
3342,-0.405
3353,-0.331
3362,-0.34299999999999997
3373,-0.318
3381,-0.35600000000000004
3391,-0.38
3402,-0.385
3413,-0.311
3423,-0.397
3432,-0.153
3444,-0.444
3456,-0.41100000000000003
3467,-0.424
3480,-0.38799999999999996
3491,-0.349
3502,-0.396
3511,-0.311
3534,-0.34600000000000003
3554,-0.345
3565,-0.387
3585,-0.45899999999999996
3596,-0.35600000000000004
3606,-0.40299999999999997
3616,-0.344
3625,-0.33399999999999996
3637,-0.22399999999999998
3647,-0.34700000000000003
3656,-0.161
3666,-0.341
3677,-0.44
3687,-0.326
3709,-0.21600000000000003
3729,-0.298
3739,-0.376
3749,-0.39899999999999997
3759,-0.26
3771,-0.34600000000000003
3780,-0.28300000000000003
3790,-0.42
3800,-0.37
3809,-0.332
3821,-0.442
3832,-0.287
3842,-0.301
3853,-0.342
3863,-0.355
3884,-0.196
3895,-0.237
3906,-0.341
3916,-0.385
3926,-0.376
3937,-0.387
3949,-0.433
3959,-0.36
3981,-0.33399999999999996
4001,-0.209
4010,-0.38299999999999995
4021,-0.389
4033,-0.33299999999999996
4042,-0.295
4052,-0.326
4065,-0.19699999999999998
4076,-0.42
4089,-0.373
4109,-0.255
4121,-0.332
4132,-0.408
4141,-0.405
4151,-0.265
4163,-0.317
4174,-0.312
4184,-0.355
4194,-0.43200000000000005
4204,-0.425
4215,-0.39
4225,-0.33299999999999996
4236,-0.33899999999999997
4245,-0.382
4266,-0.38299999999999995
4278,-0.384
4298,-0.324
4308,-0.35700000000000004
4318,-0.307
4338,-0.299
4348,-0.35
4358,-0.387
4369,-0.375
4381,-0.38
4392,-0.309
4403,-0.34
4414,-0.33799999999999997
4425,-0.295
4435,-0.424
4454,-0.171
4465,-0.335
4476,-0.363
4487,-0.259
4499,-0.38
4510,-0.293
4520,-0.312
4531,-0.379
4541,-0.406
4553,-0.419
4564,-0.349
4574,-0.17300000000000001
4583,-0.312
4593,-0.377
4604,-0.33
4614,-0.341
4624,-0.379
4634,-0.385
4643,-0.23
4652,-0.287
4660,-0.262
4669,-0.34700000000000003
4688,-0.33799999999999997
4699,-0.3
4709,-0.29600000000000004
4721,-0.359
4733,-0.263
4743,-0.409
4753,-0.191
4763,-0.183
4775,-0.42100000000000004
4786,-0.424
4797,-0.436
4808,-0.414
4820,-0.28600000000000003
4832,-0.385
4865,-0.319
4876,-0.185
4889,-0.27699999999999997
4899,-0.262
4908,-0.293
4920,-0.39799999999999996
4931,-0.381
4942,-0.34299999999999997
4953,-0.34600000000000003
4965,-0.41700000000000004
4976,-0.40299999999999997
4989,-0.382
5000,-0.299
5011,-0.36
5022,-0.27899999999999997
5033,-0.37
5043,-0.20800000000000002
5054,-0.364
5064,-0.171
5074,-0.315
5084,-0.38
5094,-0.389
5105,-0.39399999999999996
5129,-0.19
5139,-0.297
5149,-0.35200000000000004
5159,-0.35200000000000004
5169,-0.332
5181,-0.359
5193,-0.20800000000000002
5204,-0.33
5215,-0.33799999999999997
5224,-0.20199999999999999
5236,-0.32899999999999996
5247,-0.268
5257,-0.317
5267,-0.336
5278,-0.17
5288,-0.4
5298,-0.43
5308,-0.375
5320,-0.301
5330,-0.183
5340,-0.21
5351,-0.409
5362,-0.387
5373,-0.33299999999999996
5384,-0.34299999999999997
5395,-0.365
5406,-0.125
5414,-0.354
5424,-0.40399999999999997
5434,-0.41700000000000004
5445,-0.40700000000000003
5455,-0.314
5466,-0.308
5477,-0.319
5487,-0.406
5497,-0.33299999999999996
5509,-0.364
5519,-0.19899999999999998
5528,-0.29
5539,-0.293
5549,-0.281
5560,-0.451
5571,-0.39399999999999996
5582,-0.17
5592,-0.281
5601,-0.233
5611,-0.282
5621,-0.348
5632,-0.43700000000000006
5643,-0.40399999999999997
5653,-0.25
5664,-0.322
5676,-0.425
5687,-0.298
5698,-0.426
5710,-0.39399999999999996
5721,-0.24
5730,-0.217
5740,-0.342
5751,-0.345
5763,-0.38299999999999995
5783,-0.217
5793,-0.379
5803,-0.359
5814,-0.43200000000000005
5826,-0.405
5838,-0.324
5847,-0.36700000000000005
5856,-0.331
5868,-0.225
5878,-0.433
5889,-0.39399999999999996
5900,-0.354
5911,-0.374
5921,-0.375
5931,-0.212
5943,-0.212
5956,-0.267
5966,-0.37200000000000005
5976,-0.342
5986,-0.292
5997,-0.151
6008,-0.345
6018,-0.26
6028,-0.34700000000000003
6037,-0.424
6048,-0.431
6060,-0.429
6071,-0.308
6083,-0.253
6094,-0.36
6105,-0.16
6117,-0.297
6127,-0.207
6138,-0.405
6149,-0.348
6159,-0.344
6169,-0.223
6180,-0.39799999999999996
6192,-0.32
6203,-0.35600000000000004
6214,-0.17300000000000001
6223,-0.369
6234,-0.37799999999999995
6244,-0.413
6255,-0.345
6267,-0.374
6279,-0.354
6289,-0.384
6301,-0.258
6313,-0.201
6323,-0.38299999999999995
6333,-0.39899999999999997
6345,-0.433
6355,-0.344
6367,-0.382
6377,-0.183
6388,-0.348
6398,-0.311
6409,-0.386
6420,-0.385
6432,-0.402
6445,-0.369
6457,-0.36200000000000004
6470,-0.20199999999999999
6481,-0.304
6493,-0.375
6504,-0.392
6516,-0.198
6526,-0.36700000000000005
6536,-0.201
6546,-0.371
6557,-0.345
6568,-0.322
6576,-0.315
6587,-0.365
6599,-0.4
6610,-0.36
6633,-0.256
6645,-0.22
6656,-0.257
6667,-0.4
6679,-0.325
6691,-0.32899999999999996
6700,-0.23800000000000002
6711,-0.326
6720,-0.261
6731,-0.35100000000000003
6750,-0.384
6760,-0.377
6771,-0.336
6781,-0.312
6801,-0.35600000000000004
6812,-0.38
6836,-0.275
6849,-0.37200000000000005
6862,-0.275
6874,-0.37200000000000005
6886,-0.171
6897,-0.319
6917,-0.294
6928,-0.264
6938,-0.413
6947,-0.44299999999999995
6958,-0.433
6970,-0.40399999999999997
6982,-0.456
6995,-0.436
7008,-0.406
7019,-0.41100000000000003
7031,-0.359
7042,-0.179
7053,-0.19899999999999998
7063,-0.314
7073,-0.355
7083,-0.36200000000000004
7093,-0.38799999999999996
7105,-0.32799999999999996
7116,-0.359
7127,-0.34700000000000003
7137,-0.33799999999999997
7147,-0.331
7159,-0.217
7169,-0.225
7179,-0.18899999999999997
7190,-0.386
7202,-0.322
7213,-0.395
7222,-0.153
7233,-0.31
7243,-0.322
7253,-0.304
7263,0.012
7273,-0.344
7283,-0.315
7294,-0.22899999999999998
7305,-0.359
