peak_index,peak_raw_ecg_value
110,0.16
124,0.151
140,0.213
161,0.204
177,0.209
188,0.22
203,0.18
221,0.14800000000000002
229,0.203
242,0.22699999999999998
260,0.21100000000000002
270,0.157
288,0.11199999999999999
300,0.175
317,0.184
334,0.22
351,0.22
367,0.182
387,0.188
402,0.218
413,0.218
428,0.23
444,0.257
459,0.23199999999999998
473,0.17
486,0.162
499,0.157
514,0.161
530,0.187
546,0.2
566,0.18899999999999997
580,0.145
593,0.14400000000000002
601,0.19399999999999998
619,0.16699999999999998
632,0.19699999999999998
649,0.18600000000000003
664,0.204
680,0.151
696,0.191
713,0.215
729,0.124
743,0.20600000000000002
757,0.218
772,0.213
788,0.172
802,0.18
816,0.134
830,0.20800000000000002
846,0.214
862,0.19399999999999998
877,0.146
891,0.20199999999999999
911,0.226
923,0.20800000000000002
939,0.129
956,0.135
969,0.2
980,0.196
996,0.16
1010,0.131
1030,0.12300000000000001
1040,0.16699999999999998
1057,0.249
1069,0.275
1077,0.22899999999999998
1088,0.17800000000000002
1104,0.115
1116,0.126
1125,0.141
1139,0.126
1153,0.127
1167,0.09699999999999999
1179,0.098
1190,0.14400000000000002
1206,0.12300000000000001
1216,0.107
1223,0.155
1233,0.17
1249,0.10800000000000001
1256,0.114
1268,0.099
1281,0.073
1296,0.095
1310,0.10099999999999999
1323,0.18600000000000003
1336,0.221
1350,0.21899999999999997
1366,0.16
1385,0.15
1396,0.201
1411,0.17
1425,0.188
1439,0.179
1453,0.131
1467,0.133
1482,0.21600000000000003
1499,0.106
1514,0.204
1531,0.22699999999999998
1552,0.174
1567,0.081
1583,0.244
1593,0.221
1607,0.175
1619,0.158
1631,0.16699999999999998
1644,0.128
1659,0.166
1676,0.161
1692,0.172
1710,0.14400000000000002
1723,0.196
1736,0.185
1750,0.11699999999999999
1762,0.11
1771,0.161
1785,0.177
1800,0.179
1815,0.174
1829,0.188
1843,0.16399999999999998
1858,0.172
1873,0.156
1887,0.133
1901,0.132
1914,0.171
1927,0.153
1939,0.162
1951,0.107
1965,0.159
1978,0.147
1994,0.085
2006,0.16399999999999998
2021,0.159
2032,0.17600000000000002
2045,0.042
2059,0.138
2073,0.142
2088,0.15
2104,0.17600000000000002
2118,0.188
2137,0.158
2151,0.18899999999999997
2162,0.157
2177,0.20600000000000002
2192,0.198
2207,0.205
2220,0.222
2234,0.21
2249,0.233
2264,0.079
2276,0.152
2290,0.195
2304,0.155
2319,0.096
2335,0.127
2351,0.212
2367,0.335
2381,0.44799999999999995
2395,0.442
2409,0.22399999999999998
2425,0.584
2436,0.271
2447,0.158
2454,0.156
2466,0.064
2482,-0.01
2489,-0.06
2500,0.048
2511,0.066
2522,0.071
2533,0.1
2545,0.158
2560,0.401
2571,0.38
2582,0.294
2589,0.223
2600,0.054000000000000006
2614,-0.043
2621,-0.066
2633,-0.13
2644,-0.04
2655,-0.111
2666,-0.055
2676,-0.018000000000000002
2686,0.021
2700,-0.045
2707,0.071
2718,0.11199999999999999
2734,0.156
2746,0.159
2765,0.121
2776,0.092
2791,0.09699999999999999
2805,0.149
2824,0.235
2836,0.174
2852,0.17
2867,0.16899999999999998
2881,0.12
2894,0.16699999999999998
2908,0.207
2925,0.149
2941,0.18600000000000003
2957,0.12300000000000001
2972,0.125
2988,0.17300000000000001
3006,0.183
3023,0.218
3040,0.21600000000000003
3056,0.21100000000000002
3070,0.17800000000000002
3083,0.205
3102,0.18600000000000003
3115,0.22
3132,0.218
3146,0.159
3162,0.217
3177,0.20600000000000002
3193,0.10400000000000001
3206,0.157
3220,0.19399999999999998
3238,0.204
3254,0.12300000000000001
3269,0.154
3285,0.16699999999999998
3300,0.215
3313,0.135
3326,0.17800000000000002
3339,0.152
3354,0.17600000000000002
3369,0.139
3383,0.084
3396,0.165
3412,0.21899999999999997
3428,0.223
3443,0.142
3456,0.133
3471,0.19699999999999998
3487,0.237
3503,0.209
3517,0.149
3532,0.233
3546,0.18899999999999997
3559,0.12
3572,0.149
3586,0.2
3606,0.196
3617,0.22699999999999998
3634,0.188
3650,0.163
3664,0.174
3679,0.223
3695,0.185
3709,0.21899999999999997
3725,0.168
3739,0.121
3754,0.133
3769,0.233
3785,0.201
3800,0.083
3815,0.228
3830,0.247
3845,0.152
3857,0.159
3876,0.163
3886,0.17800000000000002
3902,0.21899999999999997
3918,0.223
3935,0.243
3953,0.142
3970,0.207
3987,0.244
4004,0.195
4024,0.19
4039,0.231
4054,0.131
4068,0.079
4081,0.146
4091,0.23399999999999999
4109,0.19399999999999998
4125,0.163
4140,0.08900000000000001
4155,0.191
4172,0.22899999999999998
4189,0.17800000000000002
4203,0.114
4217,0.146
4229,0.127
4248,0.27399999999999997
4270,0.379
4281,0.201
4293,0.092
4304,0.209
4315,0.281
4325,0.32899999999999996
4336,0.218
4350,0.221
4362,0.175
4376,0.157
4392,0.153
4408,0.121
4423,0.16699999999999998
4439,0.125
4454,0.156
4469,0.188
4488,0.183
4498,0.177
4517,0.185
4527,0.13699999999999998
4542,0.17
4557,0.129
4573,0.145
4588,0.18600000000000003
4603,0.155
4618,0.006
4632,0.152
4648,0.228
4665,0.255
4682,0.235
4697,0.149
4710,0.11599999999999999
4724,0.155
4738,0.22699999999999998
4753,0.215
4770,0.106
4784,0.172
4798,0.155
4813,0.228
4828,0.175
4842,0.11199999999999999
4856,0.156
4870,0.198
4885,0.21899999999999997
4899,0.21
4917,0.19899999999999998
4930,0.159
4942,0.08
4950,0.122
4962,0.129
4976,0.121
4991,0.126
5006,0.168
5022,0.201
5044,0.264
5056,0.237
5072,0.213
5087,0.195
5106,0.233
5120,0.231
5131,0.14400000000000002
5146,0.138
5161,0.10300000000000001
5174,0.08900000000000001
5192,0.168
5203,0.18
5219,0.222
5236,0.182
5252,0.157
5267,0.223
5283,0.243
5299,0.244
5317,0.126
5329,0.17800000000000002
5341,0.226
5351,0.213
5366,0.209
5381,0.20600000000000002
5396,0.17300000000000001
5410,0.102
5423,0.102
5441,0.196
5454,0.20800000000000002
5465,0.153
5478,0.075
5493,0.184
5509,0.157
5523,0.166
5539,0.212
5556,0.22699999999999998
5572,0.187
5588,0.22899999999999998
5604,0.193
5623,0.174
5635,0.177
5647,0.245
5659,0.12300000000000001
5670,-0.017
5680,0.048
5688,0.156
5700,0.138
5711,0.168
5725,0.243
5736,0.221
5744,0.174
5756,0.151
5768,0.17
5786,0.128
5796,0.156
5811,0.16399999999999998
5831,0.154
5846,0.11699999999999999
5856,0.131
5870,0.166
5883,0.161
5897,0.163
5911,0.172
5924,0.098
5936,0.158
5949,0.19899999999999998
5966,0.22699999999999998
5983,0.21899999999999997
6004,0.19899999999999998
6020,0.165
6034,0.09699999999999999
6047,0.132
6060,0.185
6070,0.204
6086,0.221
6101,0.192
6116,0.201
6130,0.156
6147,0.136
6160,0.172
6173,0.21
6184,0.19
6198,0.191
6212,0.161
6226,0.182
6246,0.196
6261,0.193
6270,0.154
6283,0.17300000000000001
6301,0.18100000000000002
6315,0.161
6325,0.18100000000000002
6343,0.17600000000000002
6353,0.133
6367,0.107
6380,0.18899999999999997
6392,0.147
6405,0.191
6419,0.187
6434,0.223
6448,0.175
6462,0.20199999999999999
6478,0.177
6493,0.17600000000000002
6507,0.184
6519,0.18100000000000002
6531,0.19699999999999998
6543,0.11699999999999999
6557,0.188
6577,0.159
6586,0.14400000000000002
6605,0.158
6615,0.133
6620,0.161
6635,0.162
6649,0.188
6658,0.177
6670,0.188
6683,0.166
6696,0.195
6711,0.122
6724,0.171
6737,0.11699999999999999
6753,0.198
6770,0.21100000000000002
6785,0.17300000000000001
6799,0.18600000000000003
6815,0.182
6831,0.086
6846,0.157
6859,0.19899999999999998
6872,0.209
6890,0.16399999999999998
6901,0.151
6919,0.17
6935,0.174
6947,0.175
6967,0.172
6981,0.175
6991,0.16399999999999998
7006,0.162
7022,0.187
7037,0.215
7054,0.147
7069,0.207
7088,0.19399999999999998
7103,0.10300000000000001
7113,0.16399999999999998
7127,0.182
7141,0.152
7156,0.172
7168,0.201
7180,0.185
7192,0.179
7203,0.166
7214,0.084
7228,0.163
7243,0.124
7256,0.171
7269,0.161
7283,0.191
7297,0.161
7309,0.171
7321,0.175
7333,0.18600000000000003
7343,0.131
7352,0.063
7365,0.14300000000000002
7376,0.314
7387,0.371
7399,0.33899999999999997
7412,0.27399999999999997
7427,0.102
7440,0.139
7452,0.15
7470,0.14
7480,0.149
7499,0.166
7509,0.135
7523,0.105
7535,0.12
7546,0.033
7558,0.20800000000000002
7570,0.23199999999999998
7584,0.29
7597,0.204
7612,0.099
7626,0.08
7641,0.128
7655,0.126
7668,0.11599999999999999
7679,0.139
7691,0.142
7701,0.139
7712,0.17300000000000001
7723,0.16399999999999998
7734,0.106
7746,0.069
7758,0.006999999999999999
7770,0.084
7783,0.114
7796,0.084
7807,0.098
7821,0.155
7834,0.158
7847,0.13
7861,0.155
7879,0.095
7891,0.053
7902,0.08900000000000001
7910,0.11800000000000001
7923,0.193
7937,0.17800000000000002
7949,0.158
7960,0.147
7972,0.195
7983,0.146
7996,0.09
8010,0.14400000000000002
8025,0.11900000000000001
8041,0.21899999999999997
8056,0.20199999999999999
8071,0.188
8083,0.134
8097,0.217
8110,0.142
8125,0.214
8138,0.159
8153,0.111
8166,0.20800000000000002
8178,0.077
8189,0.146
8197,0.135
8211,0.129
8226,0.13
8245,0.07400000000000001
8258,0.096
8267,0.132
8282,0.19399999999999998
8303,0.187
8315,0.17600000000000002
8331,0.184
8351,0.161
8361,0.16399999999999998
8375,0.157
8388,0.07400000000000001
8405,0.135
8418,0.24
8428,0.18600000000000003
8442,0.154
8457,0.212
8470,0.23199999999999998
8482,0.243
8494,0.063
8504,0.08199999999999999
8515,0.131
8525,0.172
8536,0.175
8547,0.102
8558,-0.002
8570,0.10400000000000001
8583,0.083
8598,0.087
8612,0.14
8624,0.111
8635,0.134
8646,0.201
8656,0.263
8665,0.195
8675,0.244
8684,0.149
8694,0.177
8704,0.20800000000000002
8716,0.239
8734,0.155
8743,0.195
8755,0.185
8768,0.195
8781,0.172
8794,0.195
8807,0.21
8820,0.066
8831,0.177
8842,0.128
8854,0.079
8868,0.096
8887,0.08900000000000001
8906,0.201
8924,0.268
8941,0.265
8956,0.22
8969,0.198
8986,0.18
8996,0.19399999999999998
9013,0.183
9030,0.18100000000000002
9047,0.209
