peak_index,peak_raw_ecg_value
10,0.054000000000000006
24,0.044000000000000004
38,0.179
48,0.079
63,0.006999999999999999
76,0.18
89,0.314
102,0.183
113,0.228
125,0.47100000000000003
138,0.527
157,0.319
184,0.447
194,0.212
206,0.358
218,0.51
231,0.442
243,0.332
255,0.483
268,0.384
286,0.35700000000000004
300,0.45299999999999996
310,0.326
323,0.073
335,0.325
347,0.483
358,0.03
371,0.39899999999999997
384,0.552
397,0.363
409,0.26
423,0.599
438,0.327
451,0.491
465,0.473
480,0.462
498,0.33
511,0.39399999999999996
524,0.293
536,0.297
548,0.278
559,0.306
568,0.295
580,0.287
592,0.293
609,0.409
622,0.365
630,0.46
647,0.361
654,0.489
679,0.561
692,0.5920000000000001
717,0.33
732,0.275
744,0.423
754,0.401
761,0.428
778,0.408
786,0.251
798,0.456
815,0.37799999999999995
827,0.273
835,0.374
848,0.365
860,0.13
873,0.484
887,-9.943
908,-9.943
922,-9.943
936,9.941
946,4.064
959,9.941
969,9.941
980,-9.943
994,-9.943
1002,9.941
1033,9.844
1066,0.191
1089,-2.103
1116,-3.1460000000000004
1140,-2.766
1157,-2.6710000000000003
1177,-2.127
1201,-1.5830000000000002
1217,-1.4609999999999999
1241,-0.9670000000000001
1263,-0.7340000000000001
1280,-0.534
1302,-0.44799999999999995
1319,-0.282
1343,-0.053
1365,0.013999999999999999
1381,0.141
1404,0.032
1422,0.031
1433,0.131
1445,0.43
1454,0.46799999999999997
1467,0.45299999999999996
1480,0.337
1498,0.373
1508,0.354
1521,0.17800000000000002
1536,0.264
1550,0.396
1564,0.17600000000000002
1577,0.414
1591,0.369
1605,0.469
1618,0.435
1632,0.48200000000000004
1646,0.35100000000000003
1660,0.546
1674,0.331
1687,0.245
1697,-0.095
1708,0.488
1718,0.507
1733,0.336
1746,0.379
1764,0.425
1778,0.33399999999999996
1790,0.322
1806,0.47600000000000003
1824,0.258
1835,0.31
1848,0.375
1856,0.331
1868,0.38799999999999996
1875,0.902
1892,0.26
1905,0.387
1917,0.46
1930,0.275
