Peek_Timestamp,RR_Interval
0.5161290322580645,516.1290322580645
1.2258064516129032,709.6774193548388
1.935483870967742,709.6774193548388
2.645161290322581,709.6774193548388
3.419354838709678,774.1935483870967
4.258064516129033,838.7096774193548
5.03225806451613,774.1935483870967
5.741935483870969,709.6774193548388
6.516129032258066,774.1935483870967
7.354838709677421,838.7096774193548
8.129032258064518,774.1935483870967
8.967741935483872,838.7096774193548
9.741935483870968,774.1935483870967
10.451612903225806,709.6774193548388
11.161290322580644,709.6774193548388
11.93548387096774,774.1935483870967
12.774193548387094,838.7096774193548
13.483870967741932,709.6774193548388
14.258064516129028,774.1935483870967
15.032258064516125,774.1935483870967
15.935483870967737,903.2258064516129
16.774193548387093,838.7096774193548
17.61290322580645,838.7096774193548
18.387096774193544,774.1935483870967
19.16129032258064,774.1935483870967
19.935483870967737,774.1935483870967
20.774193548387093,838.7096774193548
21.61290322580645,838.7096774193548
22.387096774193544,774.1935483870967
23.16129032258064,774.1935483870967
23.87096774193548,709.6774193548388
24.709677419354836,838.7096774193548
25.483870967741932,774.1935483870967
26.387096774193544,903.2258064516129
27.16129032258064,774.1935483870967
27.935483870967737,774.1935483870967
28.774193548387093,838.7096774193548
29.677419354838705,903.2258064516129
30.580645161290317,903.2258064516129
31.419354838709673,838.7096774193548
32.12903225806451,709.6774193548388
32.90322580645161,774.1935483870967
33.677419354838705,774.1935483870967
34.4516129032258,774.1935483870967
35.29032258064515,838.7096774193548
35.99999999999999,709.6774193548388
36.77419354838709,774.1935483870967
37.548387096774185,774.1935483870967
38.4516129032258,903.2258064516129
39.29032258064515,838.7096774193548
40.129032258064505,838.7096774193548
40.9032258064516,774.1935483870967
41.6774193548387,774.1935483870967
42.51612903225805,838.7096774193548
43.3548387096774,838.7096774193548
44.25806451612902,903.2258064516129
45.032258064516114,774.1935483870967
45.80645161290321,774.1935483870967
46.580645161290306,774.1935483870967
47.3548387096774,774.1935483870967
48.25806451612902,903.2258064516129
49.09677419354837,838.7096774193548
49.93548387096772,838.7096774193548
50.70967741935482,774.1935483870967
51.612903225806434,903.2258064516129
52.45161290322579,838.7096774193548
53.3548387096774,903.2258064516129
54.1290322580645,774.1935483870967
54.96774193548385,838.7096774193548
55.8064516129032,838.7096774193548
56.645161290322555,838.7096774193548
57.54838709677417,903.2258064516129
58.32258064516127,774.1935483870967
59.16129032258062,838.7096774193548
59.99999999999997,838.7096774193548
60.90322580645159,903.2258064516129
61.74193548387094,838.7096774193548
62.58064516129029,838.7096774193548
63.35483870967739,774.1935483870967
64.258064516129,903.2258064516129
65.09677419354836,838.7096774193548
65.93548387096772,838.7096774193548
66.70967741935482,774.1935483870967
67.41935483870965,709.6774193548388
68.25806451612901,838.7096774193548
69.09677419354837,838.7096774193548
69.93548387096773,838.7096774193548
70.77419354838709,838.7096774193548
71.61290322580645,838.7096774193548
72.38709677419355,774.1935483870967
73.22580645161291,838.7096774193548
74.06451612903227,838.7096774193548
74.90322580645163,838.7096774193548
75.80645161290325,903.2258064516129
76.90322580645163,1096.774193548387
77.61290322580646,709.6774193548388
78.19354838709678,580.6451612903226
79.22580645161291,1032.258064516129
79.80645161290323,580.6451612903226
80.64516129032259,838.7096774193548
81.4193548387097,774.1935483870967
82.25806451612905,838.7096774193548
83.09677419354841,838.7096774193548
83.93548387096777,838.7096774193548
84.77419354838713,838.7096774193548
85.54838709677423,774.1935483870967
86.32258064516134,774.1935483870967
87.09677419354844,774.1935483870967
87.9354838709678,838.7096774193548
88.7096774193549,774.1935483870967
89.41935483870974,709.6774193548388
90.19354838709684,774.1935483870967
90.96774193548394,774.1935483870967
91.8064516129033,838.7096774193548
92.90322580645169,1096.774193548387
93.61290322580652,709.6774193548388
94.12903225806458,516.1290322580645
94.96774193548394,838.7096774193548
95.8064516129033,838.7096774193548
96.5806451612904,774.1935483870967
97.35483870967751,774.1935483870967
98.12903225806461,774.1935483870967
98.96774193548397,838.7096774193548
99.74193548387107,774.1935483870967
100.58064516129043,838.7096774193548
101.35483870967754,774.1935483870967
102.12903225806464,774.1935483870967
102.90322580645174,774.1935483870967
103.67741935483885,774.1935483870967
104.5161290322582,838.7096774193548
105.29032258064531,774.1935483870967
106.00000000000014,709.6774193548388
106.8387096774195,838.7096774193548
107.67741935483886,838.7096774193548
108.51612903225822,838.7096774193548
109.29032258064532,774.1935483870967
110.00000000000016,709.6774193548388
110.77419354838726,774.1935483870967
111.54838709677436,774.1935483870967
112.32258064516147,774.1935483870967
113.09677419354857,774.1935483870967
113.74193548387115,645.1612903225806
114.45161290322598,709.6774193548388
115.09677419354855,645.1612903225806
115.80645161290339,709.6774193548388
116.58064516129049,774.1935483870967
117.29032258064532,709.6774193548388
118.06451612903243,774.1935483870967
118.83870967741953,774.1935483870967
119.61290322580663,774.1935483870967
120.38709677419374,774.1935483870967
121.2258064516131,838.7096774193548
122.0000000000002,774.1935483870967
122.7741935483873,774.1935483870967
123.5483870967744,774.1935483870967
124.32258064516151,774.1935483870967
125.03225806451634,709.6774193548388
125.80645161290344,774.1935483870967
126.51612903225828,709.6774193548388
127.22580645161311,709.6774193548388
127.93548387096794,709.6774193548388
128.6451612903228,709.6774193548388
129.35483870967764,709.6774193548388
130.06451612903248,709.6774193548388
130.77419354838733,709.6774193548388
131.54838709677443,774.1935483870967
132.25806451612928,709.6774193548388
132.96774193548413,709.6774193548388
133.8064516129035,838.7096774193548
134.5806451612906,774.1935483870967
135.29032258064544,709.6774193548388
136.1290322580648,838.7096774193548
136.9032258064519,774.1935483870967
137.61290322580675,709.6774193548388
138.38709677419385,774.1935483870967
139.16129032258095,774.1935483870967
139.93548387096806,774.1935483870967
140.6451612903229,709.6774193548388
141.35483870967775,709.6774193548388
142.12903225806485,774.1935483870967
142.9677419354842,838.7096774193548
143.93548387096808,967.741935483871
144.8387096774197,903.2258064516129
145.67741935483906,838.7096774193548
146.51612903225842,838.7096774193548
147.22580645161327,709.6774193548388
147.87096774193586,645.1612903225806
148.5806451612907,709.6774193548388
149.3548387096778,774.1935483870967
150.19354838709717,838.7096774193548
150.903225806452,709.6774193548388
151.67741935483912,774.1935483870967
152.45161290322622,774.1935483870967
153.22580645161332,774.1935483870967
154.06451612903268,838.7096774193548
154.90322580645204,838.7096774193548
155.80645161290366,903.2258064516129
156.64516129032302,838.7096774193548
157.35483870967786,709.6774193548388
158.12903225806497,774.1935483870967
158.90322580645207,774.1935483870967
159.74193548387143,838.7096774193548
160.51612903225853,774.1935483870967
161.29032258064564,774.1935483870967
162.06451612903274,774.1935483870967
162.7741935483876,709.6774193548388
163.61290322580695,838.7096774193548
164.4516129032263,838.7096774193548
165.35483870967792,903.2258064516129
166.19354838709728,838.7096774193548
166.96774193548438,774.1935483870967
