Peek_Timestamp,RR_Interval
0.5161290322580645,516.1290322580645
1.2258064516129032,709.6774193548388
2.0,774.1935483870967
2.774193548387097,774.1935483870967
3.612903225806452,838.7096774193548
4.709677419354839,1096.774193548387
5.225806451612904,516.1290322580645
5.935483870967743,709.6774193548388
6.645161290322582,709.6774193548388
7.483870967741937,838.7096774193548
8.451612903225808,967.741935483871
9.41935483870968,967.741935483871
10.258064516129034,838.7096774193548
11.03225806451613,774.1935483870967
11.741935483870968,709.6774193548388
12.451612903225806,709.6774193548388
13.161290322580644,709.6774193548388
14.064516129032256,903.2258064516129
14.90322580645161,838.7096774193548
15.741935483870964,838.7096774193548
16.51612903225806,774.1935483870967
17.2258064516129,709.6774193548388
18.064516129032256,838.7096774193548
18.903225806451612,838.7096774193548
19.806451612903224,903.2258064516129
20.58064516129032,774.1935483870967
21.29032258064516,709.6774193548388
22.0,709.6774193548388
22.838709677419356,838.7096774193548
23.741935483870968,903.2258064516129
24.70967741935484,967.741935483871
25.483870967741936,774.1935483870967
26.258064516129032,774.1935483870967
27.096774193548388,838.7096774193548
27.935483870967744,838.7096774193548
28.903225806451616,967.741935483871
29.806451612903228,903.2258064516129
30.516129032258068,709.6774193548388
31.290322580645164,774.1935483870967
32.06451612903226,774.1935483870967
32.96774193548388,903.2258064516129
34.00000000000001,1032.258064516129
34.96774193548388,967.741935483871
35.870967741935495,903.2258064516129
36.64516129032259,774.1935483870967
37.35483870967743,709.6774193548388
38.12903225806453,774.1935483870967
38.96774193548388,838.7096774193548
39.93548387096775,967.741935483871
40.83870967741937,903.2258064516129
41.548387096774206,709.6774193548388
42.3225806451613,774.1935483870967
43.03225806451614,709.6774193548388
43.870967741935495,838.7096774193548
44.77419354838711,903.2258064516129
45.61290322580646,838.7096774193548
46.3225806451613,709.6774193548388
47.03225806451614,709.6774193548388
47.80645161290324,774.1935483870967
48.709677419354854,903.2258064516129
49.74193548387098,1032.258064516129
51.419354838709694,1677.4193548387095
52.19354838709679,774.1935483870967
52.967741935483886,774.1935483870967
53.8709677419355,903.2258064516129
54.838709677419374,967.741935483871
55.677419354838726,838.7096774193548
56.45161290322582,774.1935483870967
57.16129032258066,709.6774193548388
57.8709677419355,709.6774193548388
58.6451612903226,774.1935483870967
59.61290322580647,967.741935483871
60.516129032258085,903.2258064516129
61.29032258064518,774.1935483870967
62.06451612903228,774.1935483870967
62.838709677419374,774.1935483870967
63.806451612903246,967.741935483871
64.70967741935486,903.2258064516129
65.48387096774196,774.1935483870967
66.1935483870968,709.6774193548388
66.9677419354839,774.1935483870967
67.67741935483873,709.6774193548388
68.51612903225809,838.7096774193548
69.35483870967745,838.7096774193548
70.12903225806456,774.1935483870967
70.90322580645166,774.1935483870967
71.87096774193553,967.741935483871
72.8387096774194,967.741935483871
73.87096774193553,1032.258064516129
74.64516129032263,774.1935483870967
75.41935483870974,774.1935483870967
76.2580645161291,838.7096774193548
77.22580645161297,967.741935483871
78.2580645161291,1032.258064516129
79.22580645161297,967.741935483871
80.00000000000007,774.1935483870967
80.77419354838717,774.1935483870967
81.61290322580653,838.7096774193548
82.5806451612904,967.741935483871
83.8064516129033,1225.8064516129032
85.09677419354847,1290.3225806451612
85.93548387096783,838.7096774193548
86.96774193548396,1032.258064516129
87.93548387096783,967.741935483871
88.70967741935493,774.1935483870967
89.48387096774204,774.1935483870967
90.25806451612914,774.1935483870967
91.16129032258075,903.2258064516129
91.87096774193559,709.6774193548388
92.58064516129042,709.6774193548388
93.35483870967752,774.1935483870967
94.12903225806463,774.1935483870967
95.03225806451624,903.2258064516129
96.00000000000011,967.741935483871
96.83870967741947,838.7096774193548
97.61290322580658,774.1935483870967
98.38709677419368,774.1935483870967
99.22580645161304,838.7096774193548
100.19354838709691,967.741935483871
101.03225806451627,838.7096774193548
101.80645161290337,774.1935483870967
102.5161290322582,709.6774193548388
103.29032258064531,774.1935483870967
104.06451612903241,774.1935483870967
105.03225806451628,967.741935483871
105.80645161290339,774.1935483870967
106.51612903225822,709.6774193548388
107.29032258064532,774.1935483870967
108.38709677419371,1096.774193548387
109.03225806451628,645.1612903225806
109.80645161290339,774.1935483870967
110.64516129032275,838.7096774193548
111.54838709677436,903.2258064516129
112.51612903225823,967.741935483871
113.3548387096776,838.7096774193548
114.1290322580647,774.1935483870967
114.96774193548406,838.7096774193548
115.87096774193567,903.2258064516129
116.64516129032278,774.1935483870967
117.35483870967761,709.6774193548388
118.12903225806471,774.1935483870967
118.96774193548407,838.7096774193548
119.80645161290343,838.7096774193548
120.58064516129053,774.1935483870967
121.35483870967764,774.1935483870967
122.193548387097,838.7096774193548
123.09677419354861,903.2258064516129
123.87096774193571,774.1935483870967
124.64516129032282,774.1935483870967
125.48387096774218,838.7096774193548
126.25806451612928,774.1935483870967
127.09677419354864,838.7096774193548
127.80645161290347,709.6774193548388
128.5161290322583,709.6774193548388
129.2903225806454,774.1935483870967
130.12903225806477,838.7096774193548
131.03225806451638,903.2258064516129
131.74193548387123,709.6774193548388
132.51612903225833,774.1935483870967
133.3548387096777,838.7096774193548
134.19354838709705,838.7096774193548
134.96774193548416,774.1935483870967
135.61290322580675,645.1612903225806
136.38709677419385,774.1935483870967
137.16129032258095,774.1935483870967
138.12903225806483,967.741935483871
139.03225806451644,903.2258064516129
139.80645161290354,774.1935483870967
140.5161290322584,709.6774193548388
141.2903225806455,774.1935483870967
142.12903225806485,838.7096774193548
143.09677419354873,967.741935483871
143.93548387096808,838.7096774193548
144.7096774193552,774.1935483870967
145.4838709677423,774.1935483870967
146.3870967741939,903.2258064516129
147.29032258064552,903.2258064516129
148.12903225806488,838.7096774193548
148.90322580645199,774.1935483870967
149.6774193548391,774.1935483870967
150.4516129032262,774.1935483870967
151.3548387096778,903.2258064516129
152.25806451612942,903.2258064516129
153.03225806451653,774.1935483870967
153.67741935483912,645.1612903225806
154.51612903225848,838.7096774193548
155.29032258064558,774.1935483870967
156.12903225806494,838.7096774193548
156.83870967741979,709.6774193548388
157.54838709677463,709.6774193548388
158.32258064516174,774.1935483870967
159.1612903225811,838.7096774193548
160.0645161290327,903.2258064516129
160.8387096774198,774.1935483870967
161.54838709677466,709.6774193548388
162.32258064516176,774.1935483870967
163.09677419354887,774.1935483870967
164.00000000000048,903.2258064516129
164.96774193548436,967.741935483871
165.80645161290371,838.7096774193548
166.51612903225856,709.6774193548388
167.29032258064566,774.1935483870967
168.0000000000005,709.6774193548388
168.90322580645213,903.2258064516129
169.80645161290374,903.2258064516129
170.58064516129085,774.1935483870967
171.2903225806457,709.6774193548388
172.0645161290328,774.1935483870967
172.9677419354844,903.2258064516129
173.93548387096828,967.741935483871
174.77419354838764,838.7096774193548
175.54838709677475,774.1935483870967
