,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.232,58,N,0,0,0,,
1,0:01.848,462,N,0,0,0,,
2,0:03.488,872,N,0,0,0,,
3,0:05.120,1280,N,0,0,0,,
4,0:06.768,1692,N,0,0,0,,
5,0:08.376,2094,N,0,0,0,,
6,0:10.064,2516,N,0,0,0,,
7,0:11.712,2928,N,0,0,0,,
8,0:13.352,3338,N,0,0,0,,
9,0:14.976,3744,N,0,0,0,,
10,0:16.616,4154,N,0,0,0,,
11,0:18.256,4564,N,0,0,0,,
12,0:19.912,4978,N,0,0,0,,
13,0:21.616,5404,N,0,0,0,,
14,0:23.280,5820,N,0,0,0,,
15,0:25.008,6252,N,0,0,0,,
16,0:26.680,6670,N,0,0,0,,
17,0:28.360,7090,N,0,0,0,,
18,0:29.968,7492,N,0,0,0,,
19,0:31.560,7890,N,0,0,0,,
20,0:33.216,8304,N,0,0,0,,
21,0:34.856,8714,N,0,0,0,,
22,0:36.480,9120,N,0,0,0,,
23,0:38.040,9510,N,0,0,0,,
24,0:39.568,9892,N,0,0,0,,
25,0:40.992,10248,N,0,0,0,,
26,0:42.400,10600,N,0,0,0,,
27,0:43.848,10962,N,0,0,0,,
28,0:45.304,11326,N,0,0,0,,
29,0:46.816,11704,N,0,0,0,,
30,0:48.360,12090,N,0,0,0,,
31,0:49.952,12488,N,0,0,0,,
32,0:50.384,12596,|,0,0,0,,
33,0:51.576,12894,N,0,0,0,,
34,0:53.136,13284,N,0,0,0,,
35,0:54.720,13680,N,0,0,0,,
36,0:56.248,14062,N,0,0,0,,
37,0:57.736,14434,N,0,0,0,,
38,0:59.208,14802,N,0,0,0,,
39,1:00.720,15180,N,0,0,0,,
40,1:02.216,15554,N,0,0,0,,
41,1:03.704,15926,N,0,0,0,,
42,1:05.200,16300,N,0,0,0,,
43,1:06.688,16672,N,0,0,0,,
44,1:08.184,17046,N,0,0,0,,
45,1:09.712,17428,N,0,0,0,,
46,1:11.224,17806,N,0,0,0,,
47,1:12.816,18204,N,0,0,0,,
48,1:14.400,18600,N,0,0,0,,
49,1:15.992,18998,N,0,0,0,,
50,1:17.584,19396,N,0,0,0,,
51,1:19.120,19780,N,0,0,0,,
52,1:20.632,20158,N,0,0,0,,
53,1:22.096,20524,N,0,0,0,,
54,1:23.600,20900,N,0,0,0,,
55,1:25.112,21278,N,0,0,0,,
56,1:26.600,21650,N,0,0,0,,
57,1:28.096,22024,N,0,0,0,,
58,1:29.592,22398,N,0,0,0,,
59,1:31.056,22764,N,0,0,0,,
60,1:32.504,23126,N,0,0,0,,
61,1:33.920,23480,N,0,0,0,,
62,1:35.320,23830,N,0,0,0,,
63,1:36.728,24182,N,0,0,0,,
64,1:38.152,24538,N,0,0,0,,
65,1:39.648,24912,N,0,0,0,,
66,1:41.136,25284,N,0,0,0,,
67,1:42.688,25672,N,0,0,0,,
68,1:44.256,26064,N,0,0,0,,
69,1:45.840,26460,N,0,0,0,,
70,1:47.432,26858,N,0,0,0,,
71,1:49.024,27256,N,0,0,0,,
72,1:50.640,27660,N,0,0,0,,
73,1:52.200,28050,N,0,0,0,,
74,1:53.760,28440,N,0,0,0,,
75,1:55.248,28812,N,0,0,0,,
76,1:56.784,29196,N,0,0,0,,
77,1:58.312,29578,N,0,0,0,,
78,1:59.864,29966,N,0,0,0,,
79,2:01.424,30356,N,0,0,0,,
80,2:02.984,30746,N,0,0,0,,
81,2:04.584,31146,N,0,0,0,,
82,2:06.248,31562,N,0,0,0,,
83,2:07.920,31980,N,0,0,0,,
84,2:09.632,32408,N,0,0,0,,
85,2:11.312,32828,N,0,0,0,,
86,2:13.016,33254,N,0,0,0,,
87,2:14.720,33680,N,0,0,0,,
88,2:16.448,34112,N,0,0,0,,
89,2:18.192,34548,N,0,0,0,,
90,2:19.968,34992,N,0,0,0,,
91,2:21.728,35432,N,0,0,0,,
92,2:23.536,35884,N,0,0,0,,
93,2:25.288,36322,N,0,0,0,,
94,2:27.032,36758,N,0,0,0,,
95,2:28.760,37190,N,0,0,0,,
96,2:30.448,37612,N,0,0,0,,
97,2:32.152,38038,N,0,0,0,,
98,2:33.856,38464,N,0,0,0,,
99,2:35.584,38896,N,0,0,0,,
100,2:37.304,39326,N,0,0,0,,
101,2:39.088,39772,N,0,0,0,,
102,2:40.848,40212,N,0,0,0,,
103,2:42.632,40658,N,0,0,0,,
104,2:44.376,41094,N,0,0,0,,
105,2:46.104,41526,N,0,0,0,,
106,2:47.856,41964,N,0,0,0,,
107,2:49.608,42402,N,0,0,0,,
108,2:51.352,42838,N,0,0,0,,
109,2:53.112,43278,N,0,0,0,,
110,2:54.864,43716,N,0,0,0,,
111,2:56.616,44154,N,0,0,0,,
112,2:58.376,44594,N,0,0,0,,
113,3:00.144,45036,N,0,0,0,,
