,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:01.056,264,N,0,0,0,,
1,0:02.280,570,N,0,0,0,,
2,0:03.464,866,N,0,0,0,,
3,0:04.624,1156,N,0,0,0,,
4,0:05.752,1438,N,0,0,0,,
5,0:06.960,1740,N,0,0,0,,
6,0:08.176,2044,N,0,0,0,,
7,0:09.352,2338,N,0,0,0,,
8,0:10.504,2626,N,0,0,0,,
9,0:11.672,2918,N,0,0,0,,
10,0:12.840,3210,N,0,0,0,,
11,0:13.968,3492,N,0,0,0,,
12,0:15.120,3780,N,0,0,0,,
13,0:16.272,4068,N,0,0,0,,
14,0:17.416,4354,N,0,0,0,,
15,0:18.568,4642,N,0,0,0,,
16,0:19.752,4938,N,0,0,0,,
17,0:20.928,5232,N,0,0,0,,
18,0:22.080,5520,N,0,0,0,,
19,0:23.264,5816,N,0,0,0,,
20,0:23.868,5967,s,0,0,0,(ST2-,
21,0:24.472,6118,N,0,0,0,,
22,0:25.696,6424,N,0,0,0,,
23,0:26.824,6706,N,0,0,0,,
24,0:28.000,7000,N,0,0,0,,
25,0:29.176,7294,N,0,0,0,,
26,0:30.256,7564,N,0,0,0,,
27,0:31.336,7834,N,0,0,0,,
28,0:32.464,8116,N,0,0,0,,
29,0:33.624,8406,N,0,0,0,,
30,0:34.800,8700,N,0,0,0,,
31,0:36.016,9004,N,0,0,0,,
32,0:37.288,9322,N,0,0,0,,
33,0:38.592,9648,N,0,0,0,,
34,0:39.824,9956,N,0,0,0,,
35,0:41.088,10272,N,0,0,0,,
36,0:42.344,10586,N,0,0,0,,
37,0:43.544,10886,N,0,0,0,,
38,0:44.744,11186,N,0,0,0,,
39,0:45.928,11482,N,0,0,0,,
40,0:47.096,11774,N,0,0,0,,
41,0:48.224,12056,N,0,0,0,,
42,0:48.808,12202,T,0,0,0,(T1+,
43,0:49.392,12348,N,0,0,0,,
44,0:50.552,12638,N,0,0,0,,
45,0:51.108,12777,s,0,0,0,(ST1+,
46,0:51.664,12916,N,0,0,0,,
47,0:52.808,13202,N,0,0,0,,
48,0:53.952,13488,N,0,0,0,,
49,0:55.088,13772,N,0,0,0,,
50,0:56.216,14054,N,0,0,0,,
51,0:57.384,14346,N,0,0,0,,
52,0:58.536,14634,N,0,0,0,,
53,0:59.656,14914,N,0,0,0,,
54,1:00.768,15192,N,0,0,0,,
55,1:01.896,15474,N,0,0,0,,
56,1:03.000,15750,N,0,0,0,,
57,1:04.112,16028,N,0,0,0,,
58,1:05.200,16300,N,0,0,0,,
59,1:06.352,16588,N,0,0,0,,
60,1:07.528,16882,N,0,0,0,,
61,1:08.624,17156,N,0,0,0,,
62,1:09.696,17424,N,0,0,0,,
63,1:10.776,17694,N,0,0,0,,
64,1:11.832,17958,N,0,0,0,,
65,1:12.832,18208,N,0,0,0,,
66,1:13.808,18452,N,0,0,0,,
67,1:14.792,18698,N,0,0,0,,
68,1:15.728,18932,N,0,0,0,,
69,1:16.680,19170,N,0,0,0,,
70,1:17.648,19412,N,0,0,0,,
71,1:18.720,19680,N,0,0,0,,
72,1:19.880,19970,N,0,0,0,,
73,1:21.016,20254,N,0,0,0,,
74,1:22.168,20542,N,0,0,0,,
75,1:23.304,20826,N,0,0,0,,
76,1:24.432,21108,N,0,0,0,,
77,1:25.568,21392,N,0,0,0,,
78,1:26.872,21718,N,0,0,0,,
79,1:28.072,22018,N,0,0,0,,
80,1:29.264,22316,N,0,0,0,,
81,1:30.456,22614,N,0,0,0,,
82,1:31.784,22946,N,0,0,0,,
83,1:33.200,23300,N,0,0,0,,
84,1:34.480,23620,N,0,0,0,,
85,1:35.752,23938,N,0,0,0,,
86,1:37.104,24276,N,0,0,0,,
87,1:38.424,24606,N,0,0,0,,
88,1:39.672,24918,N,0,0,0,,
89,1:40.904,25226,N,0,0,0,,
90,1:42.176,25544,N,0,0,0,,
91,1:43.432,25858,N,0,0,0,,
92,1:44.680,26170,N,0,0,0,,
93,1:45.992,26498,N,0,0,0,,
94,1:47.304,26826,N,0,0,0,,
95,1:47.948,26987,T,0,0,0,(T1++,
96,1:48.592,27148,N,0,0,0,,
97,1:49.196,27299,~,1,0,0,,
