,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.348,87,N,0,0,0,,
1,0:01.224,306,N,0,0,0,,
2,0:02.108,527,N,0,0,0,,
3,0:02.984,746,N,0,0,0,,
4,0:03.848,962,N,0,0,0,,
5,0:04.724,1181,N,0,0,0,,
6,0:05.608,1402,N,0,0,0,,
7,0:06.428,1607,V,0,0,0,,
8,0:07.348,1837,N,0,0,0,,
9,0:08.224,2056,N,0,0,0,,
10,0:09.108,2277,N,0,0,0,,
11,0:09.976,2494,N,0,0,0,,
12,0:10.840,2710,N,0,0,0,,
13,0:11.724,2931,N,0,0,0,,
14,0:12.600,3150,N,0,0,0,,
15,0:13.468,3367,N,0,0,0,,
16,0:14.340,3585,N,0,0,0,,
17,0:15.216,3804,N,0,0,0,,
18,0:16.084,4021,N,0,0,0,,
19,0:16.952,4238,N,0,0,0,,
20,0:17.828,4457,N,0,0,0,,
21,0:18.500,4625,V,0,0,0,,
22,0:19.544,4886,N,0,0,0,,
23,0:20.404,5101,N,0,0,0,,
24,0:21.288,5322,N,0,0,0,,
25,0:22.156,5539,N,0,0,0,,
26,0:23.012,5753,N,0,0,0,,
27,0:23.888,5972,N,0,0,0,,
28,0:24.756,6189,N,0,0,0,,
29,0:25.624,6406,N,0,0,0,,
30,0:26.492,6623,N,0,0,0,,
31,0:27.280,6820,V,0,0,0,,
32,0:28.216,7054,N,0,0,0,,
33,0:29.076,7269,N,0,0,0,,
34,0:29.944,7486,N,0,0,0,,
35,0:30.812,7703,N,0,0,0,,
36,0:31.656,7914,N,0,0,0,,
37,0:32.504,8126,N,0,0,0,,
38,0:33.364,8341,N,0,0,0,,
39,0:34.232,8558,N,0,0,0,,
40,0:35.084,8771,N,0,0,0,,
41,0:35.936,8984,N,0,0,0,,
42,0:36.812,9203,N,0,0,0,,
43,0:37.676,9419,N,0,0,0,,
44,0:38.544,9636,N,0,0,0,,
45,0:39.428,9857,N,0,0,0,,
46,0:40.312,10078,N,0,0,0,,
47,0:41.184,10296,N,0,0,0,,
48,0:42.060,10515,N,0,0,0,,
49,0:42.952,10738,N,0,0,0,,
50,0:43.828,10957,N,0,0,0,,
51,0:44.692,11173,N,0,0,0,,
52,0:45.576,11394,N,0,0,0,,
53,0:46.452,11613,N,0,0,0,,
54,0:47.320,11830,N,0,0,0,,
55,0:48.184,12046,N,0,0,0,,
56,0:49.068,12267,N,0,0,0,,
57,0:49.780,12445,V,0,0,0,,
58,0:50.812,12703,N,0,0,0,,
59,0:51.668,12917,N,0,0,0,,
60,0:52.552,13138,N,0,0,0,,
61,0:53.420,13355,N,0,0,0,,
62,0:54.288,13572,N,0,0,0,,
63,0:55.156,13789,N,0,0,0,,
64,0:56.028,14007,N,0,0,0,,
65,0:56.896,14224,N,0,0,0,,
66,0:57.764,14441,N,0,0,0,,
67,0:58.640,14660,N,0,0,0,,
68,0:59.512,14878,N,0,0,0,,
69,1:00.380,15095,N,0,0,0,,
70,1:01.264,15316,N,0,0,0,,
71,1:02.148,15537,N,0,0,0,,
72,1:03.012,15753,N,0,0,0,,
73,1:03.888,15972,N,0,0,0,,
74,1:04.780,16195,N,0,0,0,,
75,1:05.484,16371,V,0,0,0,,
76,1:06.528,16632,N,0,0,0,,
77,1:07.412,16853,N,0,0,0,,
78,1:08.288,17072,N,0,0,0,,
79,1:09.148,17287,N,0,0,0,,
80,1:09.952,17488,V,0,0,0,,
81,1:10.880,17720,N,0,0,0,,
82,1:11.740,17935,N,0,0,0,,
83,1:12.584,18146,N,0,0,0,,
84,1:13.444,18361,N,0,0,0,,
85,1:14.304,18576,N,0,0,0,,
86,1:15.164,18791,N,0,0,0,,
87,1:16.020,19005,N,0,0,0,,
88,1:16.888,19222,N,0,0,0,,
89,1:17.756,19439,N,0,0,0,,
90,1:18.616,19654,N,0,0,0,,
91,1:19.476,19869,N,0,0,0,,
92,1:20.356,20089,N,0,0,0,,
93,1:21.240,20310,N,0,0,0,,
94,1:22.116,20529,N,0,0,0,,
95,1:23.000,20750,N,0,0,0,,
96,1:23.880,20970,N,0,0,0,,
97,1:24.764,21191,N,0,0,0,,
98,1:25.648,21412,N,0,0,0,,
99,1:26.504,21626,V,0,0,0,,
100,1:27.436,21859,N,0,0,0,,
101,1:28.328,22082,N,0,0,0,,
102,1:29.224,22306,N,0,0,0,,
103,1:30.116,22529,N,0,0,0,,
104,1:31.004,22751,N,0,0,0,,
105,1:31.896,22974,N,0,0,0,,
106,1:32.804,23201,N,0,0,0,,
107,1:33.692,23423,N,0,0,0,,
108,1:34.576,23644,N,0,0,0,,
109,1:35.468,23867,N,0,0,0,,
110,1:36.364,24091,N,0,0,0,,
111,1:37.140,24285,V,0,0,0,,
112,1:37.864,24466,V,0,0,0,,
113,1:39.004,24751,N,0,0,0,,
114,1:39.888,24972,N,0,0,0,,
115,1:40.756,25189,N,0,0,0,,
116,1:41.632,25408,N,0,0,0,,
117,1:42.504,25626,N,0,0,0,,
118,1:43.356,25839,N,0,0,0,,
119,1:44.216,26054,N,0,0,0,,
120,1:45.084,26271,N,0,0,0,,
121,1:45.952,26488,N,0,0,0,,
122,1:46.756,26689,V,0,0,0,,
123,1:47.664,26916,N,0,0,0,,
124,1:48.536,27134,N,0,0,0,,
125,1:49.396,27349,N,0,0,0,,
126,1:50.256,27564,N,0,0,0,,
127,1:51.116,27779,N,0,0,0,,
128,1:51.992,27998,N,0,0,0,,
129,1:52.856,28214,N,0,0,0,,
130,1:53.724,28431,N,0,0,0,,
131,1:54.584,28646,N,0,0,0,,
132,1:55.468,28867,N,0,0,0,,
133,1:56.332,29083,N,0,0,0,,
134,1:56.960,29240,V,0,0,0,,
