,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.740,185,N,0,0,0,,
1,0:01.616,404,N,0,0,0,,
2,0:02.484,621,N,0,0,0,,
3,0:03.380,845,N,0,0,0,,
4,0:04.256,1064,N,0,0,0,,
5,0:05.124,1281,N,0,0,0,,
6,0:06.012,1503,N,0,0,0,,
7,0:06.896,1724,N,0,0,0,,
8,0:07.788,1947,N,0,0,0,,
9,0:08.656,2164,N,0,0,0,,
10,0:09.504,2376,N,0,0,0,,
11,0:10.364,2591,N,0,0,0,,
12,0:11.224,2806,N,0,0,0,,
13,0:12.092,3023,N,0,0,0,,
14,0:12.944,3236,N,0,0,0,,
15,0:13.796,3449,N,0,0,0,,
16,0:14.656,3664,N,0,0,0,,
17,0:15.208,3802,V,0,0,0,,
18,0:16.396,4099,N,0,0,0,,
19,0:17.264,4316,N,0,0,0,,
20,0:18.100,4525,N,0,0,0,,
21,0:18.936,4734,N,0,0,0,,
22,0:19.780,4945,N,0,0,0,,
23,0:20.356,5089,V,0,0,0,,
24,0:21.484,5371,N,0,0,0,,
25,0:22.312,5578,N,0,0,0,,
26,0:23.140,5785,N,0,0,0,,
27,0:23.968,5992,N,0,0,0,,
28,0:24.796,6199,N,0,0,0,,
29,0:25.624,6406,N,0,0,0,,
30,0:26.460,6615,N,0,0,0,,
31,0:27.320,6830,N,0,0,0,,
32,0:28.184,7046,N,0,0,0,,
33,0:28.732,7183,V,0,0,0,,
34,0:29.912,7478,N,0,0,0,,
35,0:30.772,7693,N,0,0,0,,
36,0:31.624,7906,N,0,0,0,,
37,0:32.460,8115,N,0,0,0,,
38,0:33.296,8324,N,0,0,0,,
39,0:34.140,8535,N,0,0,0,,
40,0:34.692,8673,V,0,0,0,,
41,0:35.872,8968,N,0,0,0,,
42,0:36.724,9181,N,0,0,0,,
43,0:37.600,9400,N,0,0,0,,
44,0:38.484,9621,N,0,0,0,,
45,0:39.420,9855,N,0,0,0,,
46,0:40.296,10074,N,0,0,0,,
47,0:41.192,10298,N,0,0,0,,
48,0:42.116,10529,N,0,0,0,,
49,0:43.028,10757,N,0,0,0,,
50,0:43.960,10990,N,0,0,0,,
51,0:44.872,11218,N,0,0,0,,
