,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.856,214,N,0,0,0,,
1,0:01.944,486,N,0,0,0,,
2,0:02.992,748,N,0,0,0,,
3,0:04.076,1019,N,0,0,0,,
4,0:05.184,1296,N,0,0,0,,
5,0:06.288,1572,N,0,0,0,,
6,0:07.428,1857,N,0,0,0,,
7,0:08.560,2140,N,0,0,0,,
8,0:09.656,2414,N,0,0,0,,
9,0:10.828,2707,N,0,0,0,,
10,0:12.000,3000,N,0,0,0,,
11,0:13.176,3294,N,0,0,0,,
12,0:14.372,3593,N,0,0,0,,
13,0:15.552,3888,N,0,0,0,,
14,0:16.740,4185,N,0,0,0,,
15,0:17.904,4476,N,0,0,0,,
16,0:19.036,4759,N,0,0,0,,
17,0:20.168,5042,N,0,0,0,,
18,0:21.312,5328,N,0,0,0,,
19,0:22.420,5605,N,0,0,0,,
20,0:23.560,5890,N,0,0,0,,
21,0:24.692,6173,N,0,0,0,,
22,0:25.772,6443,N,0,0,0,,
23,0:26.904,6726,N,0,0,0,,
24,0:28.036,7009,N,0,0,0,,
25,0:29.132,7283,N,0,0,0,,
26,0:30.272,7568,N,0,0,0,,
27,0:31.396,7849,N,0,0,0,,
28,0:32.504,8126,N,0,0,0,,
29,0:33.640,8410,N,0,0,0,,
30,0:34.796,8699,N,0,0,0,,
31,0:35.904,8976,N,0,0,0,,
32,0:37.028,9257,N,0,0,0,,
33,0:38.148,9537,N,0,0,0,,
34,0:39.264,9816,N,0,0,0,,
35,0:40.364,10091,N,0,0,0,,
36,0:41.492,10373,N,0,0,0,,
37,0:42.632,10658,N,0,0,0,,
38,0:43.732,10933,N,0,0,0,,
39,0:44.856,11214,N,0,0,0,,
40,0:45.984,11496,N,0,0,0,,
41,0:47.076,11769,N,0,0,0,,
42,0:48.208,12052,N,0,0,0,,
43,0:49.348,12337,N,0,0,0,,
44,0:50.452,12613,N,0,0,0,,
45,0:51.552,12888,N,0,0,0,,
46,0:52.676,13169,N,0,0,0,,
47,0:53.764,13441,N,0,0,0,,
48,0:54.240,13560,V,0,0,0,,
49,0:55.904,13976,N,0,0,0,,
50,0:56.992,14248,N,0,0,0,,
51,0:58.076,14519,N,0,0,0,,
52,0:59.156,14789,N,0,0,0,,
53,1:00.248,15062,N,0,0,0,,
54,1:01.364,15341,N,0,0,0,,
55,1:02.492,15623,N,0,0,0,,
56,1:03.584,15896,N,0,0,0,,
57,1:04.732,16183,N,0,0,0,,
58,1:05.828,16457,N,0,0,0,,
59,1:06.928,16732,N,0,0,0,,
60,1:08.052,17013,N,0,0,0,,
61,1:09.148,17287,N,0,0,0,,
62,1:10.272,17568,N,0,0,0,,
63,1:11.420,17855,N,0,0,0,,
64,1:12.528,18132,N,0,0,0,,
65,1:13.668,18417,N,0,0,0,,
66,1:14.820,18705,N,0,0,0,,
67,1:15.928,18982,N,0,0,0,,
68,1:17.052,19263,N,0,0,0,,
69,1:18.168,19542,N,0,0,0,,
70,1:19.256,19814,N,0,0,0,,
71,1:20.356,20089,N,0,0,0,,
72,1:21.476,20369,N,0,0,0,,
73,1:22.568,20642,N,0,0,0,,
74,1:23.692,20923,N,0,0,0,,
75,1:24.820,21205,N,0,0,0,,
76,1:25.912,21478,N,0,0,0,,
77,1:27.028,21757,N,0,0,0,,
78,1:28.140,22035,N,0,0,0,,
79,1:29.216,22304,N,0,0,0,,
80,1:30.320,22580,N,0,0,0,,
81,1:31.404,22851,N,0,0,0,,
82,1:32.476,23119,N,0,0,0,,
83,1:33.560,23390,N,0,0,0,,
84,1:34.656,23664,N,0,0,0,,
85,1:35.732,23933,N,0,0,0,,
86,1:36.840,24210,N,0,0,0,,
87,1:37.968,24492,N,0,0,0,,
88,1:39.060,24765,N,0,0,0,,
89,1:40.168,25042,N,0,0,0,,
90,1:41.256,25314,N,0,0,0,,
91,1:42.340,25585,N,0,0,0,,
92,1:42.820,25705,V,0,0,0,,
93,1:44.444,26111,N,0,0,0,,
94,1:45.512,26378,N,0,0,0,,
95,1:46.616,26654,N,0,0,0,,
96,1:47.656,26914,N,0,0,0,,
97,1:48.668,27167,N,0,0,0,,
98,1:49.740,27435,N,0,0,0,,
99,1:50.796,27699,N,0,0,0,,
100,1:51.904,27976,N,0,0,0,,
101,1:53.060,28265,N,0,0,0,,
102,1:54.184,28546,N,0,0,0,,
103,1:55.372,28843,N,0,0,0,,
104,1:56.544,29136,N,0,0,0,,
105,1:57.740,29435,N,0,0,0,,
106,1:58.880,29720,N,0,0,0,,
107,2:00.004,30001,N,0,0,0,,
108,2:01.168,30292,N,0,0,0,,
109,2:02.328,30582,N,0,0,0,,
110,2:03.492,30873,N,0,0,0,,
111,2:04.668,31167,N,0,0,0,,
112,2:05.200,31300,V,0,0,0,,
113,2:06.856,31714,N,0,0,0,,
114,2:07.436,31859,V,0,0,0,,
115,2:09.092,32273,N,0,0,0,,
116,2:10.192,32548,N,0,0,0,,
117,2:11.288,32822,N,0,0,0,,
118,2:12.388,33097,N,0,0,0,,
119,2:13.500,33375,N,0,0,0,,
120,2:14.584,33646,N,0,0,0,,
