,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.020,5,N,0,0,0,,
1,0:00.936,234,N,0,0,0,,
2,0:01.880,470,N,0,0,0,,
3,0:02.832,708,N,0,0,0,,
4,0:03.772,943,N,0,0,0,,
5,0:04.716,1179,N,0,0,0,,
6,0:05.708,1427,N,0,0,0,,
7,0:06.676,1669,N,0,0,0,,
8,0:07.632,1908,N,0,0,0,,
9,0:08.520,2130,N,0,0,0,,
10,0:09.444,2361,N,0,0,0,,
11,0:10.372,2593,N,0,0,0,,
12,0:11.296,2824,N,0,0,0,,
13,0:12.192,3048,N,0,0,0,,
14,0:13.116,3279,N,0,0,0,,
15,0:14.044,3511,N,0,0,0,,
16,0:14.968,3742,N,0,0,0,,
17,0:15.864,3966,N,0,0,0,,
18,0:16.748,4187,N,0,0,0,,
19,0:17.624,4406,N,0,0,0,,
20,0:18.504,4626,N,0,0,0,,
21,0:19.460,4865,N,0,0,0,,
22,0:20.444,5111,N,0,0,0,,
23,0:21.396,5349,N,0,0,0,,
24,0:22.372,5593,N,0,0,0,,
25,0:23.328,5832,N,0,0,0,,
26,0:24.304,6076,N,0,0,0,,
27,0:25.192,6298,N,0,0,0,,
28,0:26.092,6523,N,0,0,0,,
29,0:26.992,6748,N,0,0,0,,
30,0:27.864,6966,N,0,0,0,,
31,0:28.772,7193,N,0,0,0,,
32,0:29.748,7437,N,0,0,0,,
33,0:30.684,7671,N,0,0,0,,
34,0:31.640,7910,N,0,0,0,,
35,0:32.648,8162,N,0,0,0,,
36,0:33.624,8406,N,0,0,0,,
37,0:34.584,8646,N,0,0,0,,
38,0:35.528,8882,N,0,0,0,,
39,0:36.444,9111,N,0,0,0,,
40,0:37.388,9347,N,0,0,0,,
41,0:38.340,9585,N,0,0,0,,
42,0:39.288,9822,N,0,0,0,,
43,0:40.272,10068,N,0,0,0,,
44,0:41.288,10322,N,0,0,0,,
45,0:42.296,10574,N,0,0,0,,
46,0:43.288,10822,N,0,0,0,,
47,0:44.332,11083,N,0,0,0,,
48,0:45.348,11337,N,0,0,0,,
49,0:46.320,11580,N,0,0,0,,
50,0:47.280,11820,N,0,0,0,,
51,0:48.184,12046,N,0,0,0,,
52,0:49.084,12271,N,0,0,0,,
53,0:49.968,12492,N,0,0,0,,
54,0:50.856,12714,N,0,0,0,,
55,0:51.832,12958,N,0,0,0,,
56,0:52.812,13203,N,0,0,0,,
57,0:53.788,13447,N,0,0,0,,
58,0:54.764,13691,N,0,0,0,,
59,0:55.716,13929,N,0,0,0,,
60,0:56.656,14164,N,0,0,0,,
61,0:57.616,14404,N,0,0,0,,
62,0:58.568,14642,N,0,0,0,,
63,0:59.520,14880,N,0,0,0,,
64,1:00.460,15115,N,0,0,0,,
65,1:01.364,15341,N,0,0,0,,
66,1:02.248,15562,N,0,0,0,,
67,1:03.116,15779,N,0,0,0,,
68,1:04.000,16000,N,0,0,0,,
69,1:04.968,16242,N,0,0,0,,
70,1:05.976,16494,N,0,0,0,,
71,1:07.036,16759,N,0,0,0,,
72,1:08.132,17033,N,0,0,0,,
73,1:09.216,17304,N,0,0,0,,
74,1:10.304,17576,N,0,0,0,,
75,1:11.388,17847,N,0,0,0,,
76,1:12.444,18111,N,0,0,0,,
77,1:13.476,18369,N,0,0,0,,
78,1:14.492,18623,N,0,0,0,,
79,1:15.460,18865,N,0,0,0,,
80,1:16.412,19103,N,0,0,0,,
81,1:17.356,19339,N,0,0,0,,
82,1:18.340,19585,N,0,0,0,,
83,1:19.356,19839,N,0,0,0,,
84,1:20.372,20093,N,0,0,0,,
85,1:21.412,20353,N,0,0,0,,
86,1:22.452,20613,N,0,0,0,,
87,1:23.468,20867,N,0,0,0,,
88,1:24.500,21125,N,0,0,0,,
89,1:25.492,21373,N,0,0,0,,
90,1:26.484,21621,N,0,0,0,,
91,1:27.452,21863,N,0,0,0,,
92,1:28.436,22109,N,0,0,0,,
93,1:29.420,22355,N,0,0,0,,
94,1:30.396,22599,N,0,0,0,,
95,1:31.388,22847,N,0,0,0,,
96,1:32.320,23080,N,0,0,0,,
97,1:33.272,23318,N,0,0,0,,
98,1:34.216,23554,N,0,0,0,,
99,1:35.176,23794,N,0,0,0,,
100,1:36.184,24046,N,0,0,0,,
101,1:37.164,24291,N,0,0,0,,
102,1:38.116,24529,N,0,0,0,,
103,1:39.084,24771,N,0,0,0,,
104,1:40.036,25009,N,0,0,0,,
105,1:40.976,25244,N,0,0,0,,
106,1:41.968,25492,N,0,0,0,,
107,1:42.968,25742,N,0,0,0,,
108,1:43.952,25988,N,0,0,0,,
109,1:44.904,26226,N,0,0,0,,
110,1:45.872,26468,N,0,0,0,,
111,1:46.848,26712,N,0,0,0,,
112,1:47.804,26951,N,0,0,0,,
113,1:48.756,27189,N,0,0,0,,
114,1:49.700,27425,N,0,0,0,,
115,1:50.664,27666,N,0,0,0,,
116,1:51.600,27900,N,0,0,0,,
117,1:52.536,28134,N,0,0,0,,
118,1:53.504,28376,N,0,0,0,,
119,1:54.428,28607,N,0,0,0,,
120,1:55.348,28837,N,0,0,0,,
121,1:56.304,29076,N,0,0,0,,
122,1:57.256,29314,N,0,0,0,,
123,1:58.248,29562,N,0,0,0,,
124,1:59.256,29814,N,0,0,0,,
125,2:00.240,30060,N,0,0,0,,
126,2:01.280,30320,N,0,0,0,,
127,2:02.348,30587,N,0,0,0,,
128,2:03.412,30853,N,0,0,0,,
129,2:04.452,31113,N,0,0,0,,
130,2:05.492,31373,N,0,0,0,,
131,2:06.512,31628,N,0,0,0,,
132,2:07.520,31880,N,0,0,0,,
133,2:08.520,32130,N,0,0,0,,
134,2:09.504,32376,N,0,0,0,,
135,2:10.468,32617,N,0,0,0,,
136,2:11.428,32857,N,0,0,0,,
137,2:12.388,33097,N,0,0,0,,
138,2:13.332,33333,N,0,0,0,,
139,2:14.304,33576,N,0,0,0,,
140,2:15.240,33810,N,0,0,0,,
