,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.096,24,N,0,0,0,,
1,0:00.920,230,N,0,0,0,,
2,0:01.800,450,N,0,0,0,,
3,0:02.712,678,N,0,0,0,,
4,0:03.576,894,N,0,0,0,,
5,0:04.400,1100,N,0,0,0,,
6,0:05.240,1310,N,0,0,0,,
7,0:06.112,1528,N,0,0,0,,
8,0:07.024,1756,N,0,0,0,,
9,0:07.912,1978,N,0,0,0,,
10,0:08.760,2190,N,0,0,0,,
11,0:09.592,2398,N,0,0,0,,
12,0:10.440,2610,N,0,0,0,,
13,0:11.304,2826,N,0,0,0,,
14,0:12.160,3040,N,0,0,0,,
15,0:12.952,3238,N,0,0,0,,
16,0:13.728,3432,N,0,0,0,,
17,0:14.512,3628,N,0,0,0,,
18,0:15.384,3846,N,0,0,0,,
19,0:16.464,4116,N,0,0,0,,
20,0:17.376,4344,N,0,0,0,,
21,0:18.184,4546,N,0,0,0,,
22,0:18.936,4734,N,0,0,0,,
23,0:19.680,4920,N,0,0,0,,
24,0:20.392,5098,N,0,0,0,,
25,0:21.064,5266,N,0,0,0,,
26,0:21.728,5432,N,0,0,0,,
27,0:22.376,5594,N,0,0,0,,
28,0:23.000,5750,N,0,0,0,,
29,0:23.624,5906,N,0,0,0,,
30,0:24.248,6062,N,0,0,0,,
31,0:24.888,6222,N,0,0,0,,
32,0:25.576,6394,N,0,0,0,,
33,0:26.264,6566,N,0,0,0,,
34,0:26.952,6738,N,0,0,0,,
35,0:27.656,6914,N,0,0,0,,
36,0:28.416,7104,N,0,0,0,,
37,0:29.224,7306,N,0,0,0,,
38,0:30.064,7516,N,0,0,0,,
39,0:30.928,7732,N,0,0,0,,
40,0:31.720,7930,N,0,0,0,,
41,0:32.488,8122,N,0,0,0,,
42,0:33.240,8310,N,0,0,0,,
43,0:34.008,8502,N,0,0,0,,
44,0:34.792,8698,N,0,0,0,,
45,0:35.584,8896,N,0,0,0,,
46,0:36.352,9088,N,0,0,0,,
47,0:37.104,9276,N,0,0,0,,
48,0:37.832,9458,N,0,0,0,,
49,0:38.584,9646,N,0,0,0,,
50,0:39.376,9844,N,0,0,0,,
51,0:40.232,10058,N,0,0,0,,
52,0:41.208,10302,N,0,0,0,,
53,0:42.064,10516,N,0,0,0,,
54,0:42.872,10718,N,0,0,0,,
55,0:43.680,10920,N,0,0,0,,
56,0:44.496,11124,N,0,0,0,,
57,0:45.312,11328,N,0,0,0,,
58,0:46.096,11524,N,0,0,0,,
59,0:46.880,11720,N,0,0,0,,
60,0:47.672,11918,N,0,0,0,,
61,0:48.512,12128,N,0,0,0,,
62,0:49.328,12332,N,0,0,0,,
63,0:50.112,12528,N,0,0,0,,
64,0:50.888,12722,N,0,0,0,,
65,0:51.680,12920,N,0,0,0,,
66,0:52.488,13122,N,0,0,0,,
67,0:53.264,13316,N,0,0,0,,
68,0:54.008,13502,N,0,0,0,,
69,0:54.752,13688,N,0,0,0,,
70,0:55.512,13878,N,0,0,0,,
71,0:56.264,14066,N,0,0,0,,
72,0:57.000,14250,N,0,0,0,,
73,0:57.728,14432,N,0,0,0,,
74,0:58.448,14612,N,0,0,0,,
75,0:59.160,14790,N,0,0,0,,
76,0:59.888,14972,N,0,0,0,,
77,1:00.608,15152,N,0,0,0,,
78,1:01.320,15330,N,0,0,0,,
79,1:02.048,15512,N,0,0,0,,
80,1:02.744,15686,N,0,0,0,,
81,1:03.448,15862,N,0,0,0,,
82,1:04.144,16036,N,0,0,0,,
83,1:04.832,16208,N,0,0,0,,
84,1:05.512,16378,N,0,0,0,,
85,1:06.208,16552,N,0,0,0,,
86,1:06.904,16726,N,0,0,0,,
87,1:07.600,16900,N,0,0,0,,
88,1:08.296,17074,N,0,0,0,,
89,1:09.024,17256,N,0,0,0,,
90,1:09.760,17440,N,0,0,0,,
91,1:10.552,17638,N,0,0,0,,
92,1:11.320,17830,N,0,0,0,,
93,1:12.072,18018,N,0,0,0,,
94,1:12.824,18206,N,0,0,0,,
95,1:13.608,18402,N,0,0,0,,
