,Time,Sample,#,Type,Sub,Chan,Num,Aux
1,00:00.6,152,N,0,0,0,,
2,00:01.2,306,N,0,0,0,,
3,00:01.7,418,V,1,0,0,,
4,00:02.6,641,N,0,0,0,,
5,00:03.4,861,N,0,0,0,,
6,00:04.0,993,V,1,0,0,,
7,00:05.0,1252,N,0,0,0,,
8,00:05.7,1433,N,0,0,0,,
9,00:06.5,1636,N,0,0,0,,
10,00:07.0,1750,V,1,0,0,,
11,00:07.8,1961,N,0,0,0,,
12,00:08.5,2127,N,0,0,0,,
13,00:09.8,2447,N,0,0,0,,
14,00:10.5,2637,N,0,0,0,,
15,00:11.5,2866,N,0,0,0,,
16,00:12.5,3117,N,0,0,0,,
17,00:13.4,3359,N,0,0,0,,
18,00:14.1,3536,N,0,0,0,,
19,00:14.9,3718,N,0,0,0,,
20,00:15.4,3845,V,1,0,0,,
21,00:16.2,4061,N,0,0,0,,
22,00:16.9,4235,N,0,0,0,,
23,00:17.6,4410,N,0,0,0,,
24,00:18.1,4522,V,1,0,0,,
25,00:19.1,4777,N,0,0,0,,
26,00:20.0,5010,N,0,0,0,,
27,00:20.9,5216,N,0,0,0,,
28,00:21.4,5339,V,1,0,0,,
29,00:22.4,5604,N,0,0,0,,
30,00:23.1,5764,N,0,0,0,,
31,00:23.7,5934,N,0,0,0,,
32,00:24.5,6122,N,0,0,0,,
33,00:25.7,6420,N,0,0,0,,
34,00:26.4,6606,N,0,0,0,,
35,00:27.2,6795,N,0,0,0,,
36,00:28.1,7015,N,0,0,0,,
37,00:28.8,7204,N,0,0,0,,
38,00:29.6,7389,N,0,0,0,,
39,00:30.0,7511,V,1,0,0,,
40,00:30.9,7725,N,0,0,0,,
41,00:31.6,7904,N,0,0,0,,
42,00:32.4,8110,N,0,0,0,,
43,00:32.9,8230,V,1,0,0,,
44,00:33.7,8435,N,0,0,0,,
45,00:34.4,8604,N,0,0,0,,
46,00:35.4,8848,N,0,0,0,,
47,00:36.2,9045,N,0,0,0,,
48,00:36.7,9170,V,1,0,0,,
49,00:37.5,9372,N,0,0,0,,
50,00:38.2,9539,N,0,0,0,,
51,00:38.9,9720,N,0,0,0,,
52,00:39.6,9891,N,0,0,0,,
53,00:40.4,10098,N,0,0,0,,
54,00:41.1,10279,N,0,0,0,,
55,00:41.6,10393,V,1,0,0,,
56,00:42.6,10648,N,0,0,0,,
57,00:43.2,10809,N,0,0,0,,
58,00:44.0,10995,N,0,0,0,,
59,00:44.7,11170,N,0,0,0,,
60,00:45.9,11484,N,0,0,0,,
61,00:47.0,11754,N,0,0,0,,
62,00:47.8,11942,N,0,0,0,,
63,00:48.4,12102,N,0,0,0,,
64,00:49.1,12279,N,0,0,0,,
65,00:49.7,12437,N,0,0,0,,
66,00:50.6,12642,N,0,0,0,,
67,00:51.3,12822,N,0,0,0,,
68,00:52.1,13026,N,0,0,0,,
69,00:53.0,13243,N,0,0,0,,
70,00:53.5,13379,V,1,0,0,,
71,00:54.5,13637,N,0,0,0,,
72,00:55.2,13797,N,0,0,0,,
73,00:56.0,13990,N,0,0,0,,
74,00:56.4,14093,V,1,0,0,,
75,00:57.4,14341,N,0,0,0,,
76,00:58.1,14521,N,0,0,0,,
77,00:59.0,14751,N,0,0,0,,
78,00:59.7,14922,N,0,0,0,,
79,01:00.4,15108,N,0,0,0,,
80,01:01.1,15263,N,0,0,0,,
81,01:01.8,15441,N,0,0,0,,
82,01:02.2,15554,V,1,0,0,,
83,01:03.1,15784,N,0,0,0,,
84,01:03.9,15966,N,0,0,0,,
85,01:04.8,16199,N,0,0,0,,
86,01:06.0,16503,N,0,0,0,,
87,01:07.0,16738,N,0,0,0,,
88,01:07.7,16916,N,0,0,0,,
89,01:08.3,17084,N,0,0,0,,
90,01:09.1,17277,N,0,0,0,,
91,01:10.0,17497,N,0,0,0,,
92,01:10.5,17625,V,1,0,0,,
93,01:11.4,17847,N,0,0,0,,
94,01:12.1,18019,N,0,0,0,,
95,01:12.7,18181,N,0,0,0,,
96,01:13.2,18293,V,1,0,0,,
97,01:13.9,18486,N,0,0,0,,
98,01:14.6,18658,N,0,0,0,,
99,01:15.4,18850,N,0,0,0,,
100,01:15.9,18965,V,1,0,0,,
101,01:16.9,19229,N,0,0,0,,
102,01:17.7,19414,N,0,0,0,,
103,01:18.3,19572,N,0,0,0,,
104,01:18.9,19731,N,0,0,0,,
105,01:19.4,19838,V,1,0,0,,
106,01:20.7,20179,N,0,0,0,,
107,01:21.5,20363,N,0,0,0,,
108,01:22.3,20576,N,0,0,0,,
109,01:23.2,20797,N,0,0,0,,
110,01:23.7,20917,V,1,0,0,,
