,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.280,70,N,0,0,0,,
1,0:01.124,281,N,0,0,0,,
2,0:01.944,486,N,0,0,0,,
3,0:02.772,693,N,0,0,0,,
4,0:03.608,902,N,0,0,0,,
5,0:04.452,1113,N,0,0,0,,
6,0:05.296,1324,N,0,0,0,,
7,0:06.132,1533,N,0,0,0,,
8,0:06.968,1742,N,0,0,0,,
9,0:07.812,1953,N,0,0,0,,
10,0:08.648,2162,N,0,0,0,,
11,0:09.492,2373,N,0,0,0,,
12,0:10.328,2582,N,0,0,0,,
13,0:11.164,2791,N,0,0,0,,
14,0:12.004,3001,N,0,0,0,,
15,0:12.840,3210,N,0,0,0,,
16,0:13.668,3417,N,0,0,0,,
17,0:14.500,3625,N,0,0,0,,
18,0:15.340,3835,N,0,0,0,,
19,0:16.176,4044,N,0,0,0,,
20,0:17.012,4253,N,0,0,0,,
21,0:17.840,4460,N,0,0,0,,
22,0:18.668,4667,N,0,0,0,,
23,0:19.504,4876,N,0,0,0,,
24,0:20.328,5082,N,0,0,0,,
25,0:21.156,5289,N,0,0,0,,
26,0:21.984,5496,N,0,0,0,,
27,0:22.812,5703,N,0,0,0,,
28,0:23.632,5908,N,0,0,0,,
29,0:24.460,6115,N,0,0,0,,
30,0:25.296,6324,N,0,0,0,,
31,0:26.132,6533,N,0,0,0,,
32,0:26.968,6742,N,0,0,0,,
33,0:27.804,6951,N,0,0,0,,
34,0:28.632,7158,N,0,0,0,,
35,0:29.476,7369,N,0,0,0,,
36,0:30.312,7578,N,0,0,0,,
37,0:31.148,7787,N,0,0,0,,
38,0:32.000,8000,N,0,0,0,,
39,0:32.832,8208,N,0,0,0,,
40,0:33.676,8419,N,0,0,0,,
41,0:34.520,8630,N,0,0,0,,
42,0:35.356,8839,N,0,0,0,,
43,0:36.208,9052,N,0,0,0,,
44,0:37.052,9263,N,0,0,0,,
45,0:37.896,9474,N,0,0,0,,
46,0:38.740,9685,N,0,0,0,,
47,0:39.576,9894,N,0,0,0,,
48,0:40.420,10105,N,0,0,0,,
49,0:41.264,10316,N,0,0,0,,
50,0:42.092,10523,N,0,0,0,,
51,0:42.928,10732,N,0,0,0,,
52,0:43.772,10943,N,0,0,0,,
53,0:44.600,11150,N,0,0,0,,
54,0:45.436,11359,N,0,0,0,,
55,0:46.272,11568,N,0,0,0,,
56,0:47.108,11777,N,0,0,0,,
57,0:47.944,11986,N,0,0,0,,
58,0:48.780,12195,N,0,0,0,,
59,0:49.616,12404,N,0,0,0,,
60,0:50.452,12613,N,0,0,0,,
61,0:51.288,12822,N,0,0,0,,
62,0:52.124,13031,N,0,0,0,,
63,0:52.960,13240,N,0,0,0,,
64,0:53.796,13449,N,0,0,0,,
65,0:54.624,13656,N,0,0,0,,
66,0:55.460,13865,N,0,0,0,,
67,0:56.296,14074,N,0,0,0,,
68,0:57.124,14281,N,0,0,0,,
69,0:57.960,14490,N,0,0,0,,
70,0:58.796,14699,N,0,0,0,,
71,0:59.632,14908,N,0,0,0,,
72,1:00.484,15121,N,0,0,0,,
73,1:01.328,15332,N,0,0,0,,
74,1:02.168,15542,N,0,0,0,,
75,1:03.020,15755,N,0,0,0,,
76,1:03.872,15968,N,0,0,0,,
77,1:04.716,16179,N,0,0,0,,
78,1:05.576,16394,N,0,0,0,,
79,1:06.420,16605,N,0,0,0,,
80,1:07.272,16818,N,0,0,0,,
81,1:08.124,17031,N,0,0,0,,
82,1:08.968,17242,N,0,0,0,,
83,1:09.820,17455,N,0,0,0,,
84,1:10.664,17666,N,0,0,0,,
85,1:11.504,17876,N,0,0,0,,
86,1:12.348,18087,N,0,0,0,,
87,1:13.192,18298,N,0,0,0,,
88,1:14.036,18509,N,0,0,0,,
89,1:14.872,18718,N,0,0,0,,
90,1:15.708,18927,N,0,0,0,,
91,1:16.552,19138,N,0,0,0,,
92,1:17.396,19349,N,0,0,0,,
93,1:18.232,19558,N,0,0,0,,
94,1:19.068,19767,N,0,0,0,,
95,1:19.920,19980,N,0,0,0,,
96,1:20.764,20191,N,0,0,0,,
97,1:21.608,20402,N,0,0,0,,
98,1:22.452,20613,N,0,0,0,,
99,1:23.304,20826,N,0,0,0,,
100,1:24.148,21037,N,0,0,0,,
101,1:24.992,21248,N,0,0,0,,
102,1:25.828,21457,N,0,0,0,,
103,1:26.668,21667,N,0,0,0,,
104,1:27.512,21878,N,0,0,0,,
105,1:28.340,22085,N,0,0,0,,
106,1:29.176,22294,N,0,0,0,,
107,1:30.012,22503,N,0,0,0,,
108,1:30.840,22710,N,0,0,0,,
109,1:31.676,22919,N,0,0,0,,
110,1:32.504,23126,N,0,0,0,,
111,1:33.340,23335,N,0,0,0,,
112,1:34.176,23544,N,0,0,0,,
