,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.248,62,N,0,0,0,,
1,0:01.120,280,N,0,0,0,,
2,0:01.960,490,N,0,0,0,,
3,0:02.824,706,N,0,0,0,,
4,0:03.776,944,N,0,0,0,,
5,0:04.744,1186,N,0,0,0,,
6,0:05.680,1420,N,0,0,0,,
7,0:06.648,1662,N,0,0,0,,
8,0:07.648,1912,N,0,0,0,,
9,0:08.632,2158,N,0,0,0,,
10,0:09.616,2404,N,0,0,0,,
11,0:10.600,2650,N,0,0,0,,
12,0:11.592,2898,N,0,0,0,,
13,0:12.568,3142,N,0,0,0,,
14,0:13.536,3384,N,0,0,0,,
15,0:14.520,3630,N,0,0,0,,
16,0:15.520,3880,N,0,0,0,,
17,0:16.512,4128,N,0,0,0,,
18,0:17.504,4376,N,0,0,0,,
19,0:18.496,4624,N,0,0,0,,
20,0:19.512,4878,N,0,0,0,,
21,0:20.512,5128,N,0,0,0,,
22,0:21.520,5380,N,0,0,0,,
23,0:22.520,5630,N,0,0,0,,
24,0:23.528,5882,N,0,0,0,,
25,0:24.520,6130,N,0,0,0,,
26,0:25.496,6374,N,0,0,0,,
27,0:26.480,6620,N,0,0,0,,
28,0:27.472,6868,N,0,0,0,,
29,0:28.464,7116,N,0,0,0,,
30,0:29.480,7370,N,0,0,0,,
31,0:30.496,7624,N,0,0,0,,
32,0:31.528,7882,N,0,0,0,,
33,0:32.560,8140,N,0,0,0,,
34,0:33.568,8392,N,0,0,0,,
35,0:34.584,8646,N,0,0,0,,
36,0:35.576,8894,N,0,0,0,,
37,0:36.560,9140,N,0,0,0,,
38,0:37.552,9388,N,0,0,0,,
39,0:38.536,9634,N,0,0,0,,
40,0:39.512,9878,N,0,0,0,,
41,0:40.496,10124,N,0,0,0,,
42,0:41.472,10368,N,0,0,0,,
43,0:42.448,10612,N,0,0,0,,
44,0:43.400,10850,N,0,0,0,,
45,0:44.368,11092,N,0,0,0,,
46,0:45.336,11334,N,0,0,0,,
47,0:46.328,11582,N,0,0,0,,
48,0:47.296,11824,N,0,0,0,,
49,0:48.264,12066,N,0,0,0,,
50,0:49.248,12312,N,0,0,0,,
51,0:50.216,12554,N,0,0,0,,
52,0:51.168,12792,N,0,0,0,,
53,0:52.128,13032,N,0,0,0,,
54,0:53.088,13272,N,0,0,0,,
55,0:54.032,13508,N,0,0,0,,
56,0:54.960,13740,N,0,0,0,,
57,0:55.920,13980,N,0,0,0,,
58,0:56.864,14216,N,0,0,0,,
59,0:57.832,14458,N,0,0,0,,
60,0:58.784,14696,N,0,0,0,,
61,0:59.752,14938,N,0,0,0,,
62,1:00.720,15180,N,0,0,0,,
63,1:01.688,15422,N,0,0,0,,
64,1:02.656,15664,N,0,0,0,,
65,1:03.632,15908,N,0,0,0,,
66,1:04.600,16150,N,0,0,0,,
67,1:05.552,16388,N,0,0,0,,
68,1:06.512,16628,N,0,0,0,,
69,1:07.480,16870,N,0,0,0,,
70,1:08.432,17108,N,0,0,0,,
71,1:09.408,17352,N,0,0,0,,
72,1:10.408,17602,N,0,0,0,,
73,1:11.400,17850,N,0,0,0,,
74,1:12.384,18096,N,0,0,0,,
75,1:13.400,18350,N,0,0,0,,
76,1:14.424,18606,N,0,0,0,,
