,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.920,230,N,0,0,0,,
1,0:01.872,468,N,0,0,0,,
2,0:02.816,704,N,0,0,0,,
3,0:03.280,820,T,0,0,0,(T1+,
4,0:03.744,936,N,0,0,0,,
5,0:04.696,1174,N,0,0,0,,
6,0:05.656,1414,N,0,0,0,,
7,0:06.592,1648,N,0,0,0,,
8,0:07.528,1882,N,0,0,0,,
9,0:08.464,2116,N,0,0,0,,
10,0:09.376,2344,N,0,0,0,,
11,0:10.304,2576,N,0,0,0,,
12,0:11.240,2810,N,0,0,0,,
13,0:12.176,3044,N,0,0,0,,
14,0:13.112,3278,N,0,0,0,,
15,0:14.064,3516,N,0,0,0,,
16,0:15.016,3754,N,0,0,0,,
17,0:15.936,3984,N,0,0,0,,
18,0:16.880,4220,N,0,0,0,,
19,0:17.832,4458,N,0,0,0,,
20,0:18.776,4694,N,0,0,0,,
21,0:19.736,4934,N,0,0,0,,
22,0:20.704,5176,N,0,0,0,,
23,0:21.672,5418,N,0,0,0,,
24,0:22.608,5652,N,0,0,0,,
25,0:23.576,5894,N,0,0,0,,
26,0:24.536,6134,N,0,0,0,,
27,0:25.488,6372,N,0,0,0,,
28,0:26.464,6616,N,0,0,0,,
29,0:27.424,6856,N,0,0,0,,
30,0:28.352,7088,N,0,0,0,,
31,0:29.304,7326,N,0,0,0,,
32,0:30.256,7564,N,0,0,0,,
33,0:31.192,7798,N,0,0,0,,
34,0:32.160,8040,N,0,0,0,,
35,0:33.120,8280,N,0,0,0,,
36,0:34.064,8516,N,0,0,0,,
37,0:35.024,8756,N,0,0,0,,
38,0:35.984,8996,N,0,0,0,,
39,0:36.920,9230,N,0,0,0,,
40,0:37.864,9466,N,0,0,0,,
41,0:38.840,9710,N,0,0,0,,
42,0:39.792,9948,N,0,0,0,,
43,0:40.736,10184,N,0,0,0,,
44,0:41.696,10424,N,0,0,0,,
45,0:42.648,10662,N,0,0,0,,
46,0:43.600,10900,N,0,0,0,,
47,0:44.568,11142,N,0,0,0,,
48,0:45.528,11382,N,0,0,0,,
49,0:46.472,11618,N,0,0,0,,
50,0:47.432,11858,N,0,0,0,,
51,0:48.400,12100,N,0,0,0,,
52,0:49.336,12334,N,0,0,0,,
53,0:50.288,12572,N,0,0,0,,
54,0:51.240,12810,N,0,0,0,,
55,0:52.184,13046,N,0,0,0,,
56,0:53.136,13284,N,0,0,0,,
57,0:54.112,13528,N,0,0,0,,
58,0:55.056,13764,N,0,0,0,,
59,0:56.008,14002,N,0,0,0,,
60,0:56.976,14244,N,0,0,0,,
61,0:57.912,14478,N,0,0,0,,
62,0:58.872,14718,N,0,0,0,,
63,0:59.848,14962,N,0,0,0,,
64,1:00.800,15200,N,0,0,0,,
65,1:01.728,15432,N,0,0,0,,
66,1:02.696,15674,N,0,0,0,,
67,1:03.648,15912,N,0,0,0,,
68,1:04.592,16148,N,0,0,0,,
69,1:05.560,16390,N,0,0,0,,
70,1:06.520,16630,N,0,0,0,,
71,1:07.440,16860,N,0,0,0,,
72,1:08.384,17096,N,0,0,0,,
73,1:09.320,17330,N,0,0,0,,
74,1:10.240,17560,N,0,0,0,,
75,1:11.168,17792,N,0,0,0,,
76,1:12.120,18030,N,0,0,0,,
77,1:13.056,18264,N,0,0,0,,
78,1:13.984,18496,N,0,0,0,,
79,1:14.944,18736,N,0,0,0,,
80,1:15.904,18976,N,0,0,0,,
81,1:16.840,19210,N,0,0,0,,
82,1:17.784,19446,N,0,0,0,,
83,1:18.448,19612,T,0,0,0,AT1+200,
84,1:18.760,19690,N,0,0,0,,
85,1:19.704,19926,N,0,0,0,,
86,1:20.656,20164,N,0,0,0,,
87,1:21.624,20406,N,0,0,0,,
88,1:22.584,20646,N,0,0,0,,
89,1:23.520,20880,N,0,0,0,,
90,1:24.480,21120,N,0,0,0,,
91,1:25.432,21358,N,0,0,0,,
92,1:26.368,21592,N,0,0,0,,
93,1:27.312,21828,N,0,0,0,,
94,1:28.256,22064,N,0,0,0,,
95,1:29.192,22298,N,0,0,0,,
96,1:30.136,22534,N,0,0,0,,
97,1:31.096,22774,N,0,0,0,,
98,1:32.024,23006,N,0,0,0,,
99,1:32.984,23246,N,0,0,0,,
100,1:33.944,23486,N,0,0,0,,
101,1:34.864,23716,N,0,0,0,,
102,1:35.792,23948,N,0,0,0,,
103,1:36.744,24186,N,0,0,0,,
104,1:37.672,24418,N,0,0,0,,
105,1:38.600,24650,N,0,0,0,,
106,1:39.544,24886,N,0,0,0,,
107,1:40.480,25120,N,0,0,0,,
108,1:41.400,25350,N,0,0,0,,
109,1:42.344,25586,N,0,0,0,,
110,1:43.288,25822,N,0,0,0,,
111,1:44.216,26054,N,0,0,0,,
112,1:45.160,26290,N,0,0,0,,
113,1:46.112,26528,N,0,0,0,,
114,1:47.032,26758,N,0,0,0,,
115,1:47.968,26992,N,0,0,0,,
116,1:48.912,27228,N,0,0,0,,
117,1:49.848,27462,N,0,0,0,,
118,1:50.784,27696,N,0,0,0,,
119,1:51.752,27938,N,0,0,0,,
120,1:52.688,28172,N,0,0,0,,
121,1:53.640,28410,N,0,0,0,,
122,1:54.592,28648,N,0,0,0,,
123,1:55.536,28884,N,0,0,0,,
124,1:56.464,29116,N,0,0,0,,
125,1:57.416,29354,N,0,0,0,,
126,1:58.360,29590,N,0,0,0,,
127,1:59.296,29824,N,0,0,0,,
128,2:00.240,30060,N,0,0,0,,
129,2:01.200,30300,N,0,0,0,,
130,2:02.144,30536,N,0,0,0,,
131,2:03.072,30768,N,0,0,0,,
132,2:04.032,31008,N,0,0,0,,
133,2:04.976,31244,N,0,0,0,,
134,2:05.888,31472,N,0,0,0,,
135,2:06.832,31708,N,0,0,0,,
136,2:07.768,31942,N,0,0,0,,
137,2:08.688,32172,N,0,0,0,,
138,2:09.616,32404,N,0,0,0,,
139,2:10.560,32640,N,0,0,0,,
140,2:11.480,32870,N,0,0,0,,
141,2:12.424,33106,N,0,0,0,,
142,2:13.368,33342,N,0,0,0,,
143,2:14.280,33570,N,0,0,0,,
144,2:15.224,33806,N,0,0,0,,
145,2:16.168,34042,N,0,0,0,,
146,2:17.080,34270,N,0,0,0,,
147,2:18.024,34506,N,0,0,0,,
148,2:18.968,34742,N,0,0,0,,
149,2:19.896,34974,N,0,0,0,,
150,2:20.840,35210,N,0,0,0,,
151,2:21.800,35450,N,0,0,0,,
152,2:22.744,35686,N,0,0,0,,
153,2:23.680,35920,N,0,0,0,,
154,2:24.640,36160,N,0,0,0,,
155,2:25.600,36400,N,0,0,0,,
156,2:26.536,36634,N,0,0,0,,
157,2:27.496,36874,N,0,0,0,,
158,2:28.448,37112,N,0,0,0,,
159,2:29.376,37344,N,0,0,0,,
160,2:30.344,37586,N,0,0,0,,
161,2:31.304,37826,N,0,0,0,,
162,2:32.240,38060,N,0,0,0,,
163,2:33.192,38298,N,0,0,0,,
164,2:34.152,38538,N,0,0,0,,
165,2:35.080,38770,N,0,0,0,,
166,2:36.032,39008,N,0,0,0,,
167,2:36.968,39242,N,0,0,0,,
168,2:37.904,39476,N,0,0,0,,
169,2:38.848,39712,N,0,0,0,,
170,2:39.792,39948,N,0,0,0,,
171,2:40.728,40182,N,0,0,0,,
172,2:41.664,40416,N,0,0,0,,
173,2:42.616,40654,N,0,0,0,,
174,2:43.552,40888,N,0,0,0,,
175,2:44.480,41120,N,0,0,0,,
176,2:45.408,41352,N,0,0,0,,
177,2:46.344,41586,N,0,0,0,,
178,2:47.256,41814,N,0,0,0,,
179,2:48.192,42048,N,0,0,0,,
180,2:49.120,42280,N,0,0,0,,
181,2:50.040,42510,N,0,0,0,,
182,2:50.968,42742,N,0,0,0,,
183,2:51.912,42978,N,0,0,0,,
184,2:52.840,43210,N,0,0,0,,
185,2:53.760,43440,N,0,0,0,,
186,2:54.712,43678,N,0,0,0,,
187,2:55.664,43916,N,0,0,0,,
188,2:56.584,44146,N,0,0,0,,
189,2:57.544,44386,N,0,0,0,,
190,2:58.488,44622,N,0,0,0,,
191,2:59.424,44856,N,0,0,0,,
192,3:00.376,45094,N,0,0,0,,
193,3:01.328,45332,N,0,0,0,,
194,3:01.804,45451,T,0,0,0,T1+),
195,3:02.280,45570,N,0,0,0,,
196,3:03.224,45806,N,0,0,0,,
197,3:04.192,46048,N,0,0,0,,
198,3:05.136,46284,N,0,0,0,,
199,3:06.064,46516,N,0,0,0,,
200,3:07.008,46752,N,0,0,0,,
201,3:07.936,46984,N,0,0,0,,
202,3:08.856,47214,N,0,0,0,,
203,3:09.800,47450,N,0,0,0,,
204,3:10.728,47682,N,0,0,0,,
205,3:11.656,47914,N,0,0,0,,
206,3:12.592,48148,N,0,0,0,,
207,3:13.528,48382,N,0,0,0,,
208,3:14.440,48610,N,0,0,0,,
209,3:15.352,48838,N,0,0,0,,
210,3:16.280,49070,N,0,0,0,,
211,3:17.200,49300,N,0,0,0,,
212,3:18.120,49530,N,0,0,0,,
213,3:19.056,49764,N,0,0,0,,
214,3:20.000,50000,N,0,0,0,,
215,3:20.920,50230,N,0,0,0,,
216,3:21.856,50464,N,0,0,0,,
217,3:22.808,50702,N,0,0,0,,
218,3:23.744,50936,N,0,0,0,,
219,3:24.680,51170,N,0,0,0,,
220,3:25.640,51410,N,0,0,0,,
221,3:26.584,51646,N,0,0,0,,
222,3:27.520,51880,N,0,0,0,,
223,3:28.464,52116,N,0,0,0,,
224,3:29.400,52350,N,0,0,0,,
225,3:30.336,52584,N,0,0,0,,
226,3:31.288,52822,N,0,0,0,,
227,3:32.232,53058,N,0,0,0,,
228,3:33.152,53288,N,0,0,0,,
229,3:34.088,53522,N,0,0,0,,
230,3:35.040,53760,N,0,0,0,,
231,3:35.968,53992,N,0,0,0,,
232,3:36.904,54226,N,0,0,0,,
233,3:37.864,54466,N,0,0,0,,
234,3:38.792,54698,N,0,0,0,,
235,3:39.728,54932,N,0,0,0,,
236,3:40.696,55174,N,0,0,0,,
237,3:41.640,55410,N,0,0,0,,
238,3:42.576,55644,N,0,0,0,,
239,3:43.536,55884,N,0,0,0,,
240,3:44.480,56120,N,0,0,0,,
241,3:45.392,56348,N,0,0,0,,
242,3:46.328,56582,N,0,0,0,,
243,3:47.256,56814,N,0,0,0,,
244,3:48.168,57042,N,0,0,0,,
245,3:49.104,57276,N,0,0,0,,
246,3:50.040,57510,N,0,0,0,,
247,3:50.968,57742,N,0,0,0,,
248,3:51.912,57978,N,0,0,0,,
249,3:52.856,58214,N,0,0,0,,
250,3:53.776,58444,N,0,0,0,,
251,3:54.728,58682,N,0,0,0,,
252,3:55.672,58918,N,0,0,0,,
253,3:56.616,59154,N,0,0,0,,
254,3:57.560,59390,N,0,0,0,,
255,3:58.512,59628,N,0,0,0,,
256,3:59.448,59862,N,0,0,0,,
257,4:00.392,60098,N,0,0,0,,
258,4:01.352,60338,N,0,0,0,,
259,4:02.296,60574,N,0,0,0,,
260,4:03.224,60806,N,0,0,0,,
261,4:04.184,61046,N,0,0,0,,
262,4:05.120,61280,N,0,0,0,,
263,4:06.048,61512,N,0,0,0,,
264,4:06.984,61746,N,0,0,0,,
265,4:07.920,61980,N,0,0,0,,
266,4:08.840,62210,N,0,0,0,,
267,4:09.768,62442,N,0,0,0,,
268,4:10.712,62678,N,0,0,0,,
269,4:11.640,62910,N,0,0,0,,
270,4:12.568,63142,N,0,0,0,,
271,4:13.504,63376,N,0,0,0,,
272,4:14.432,63608,N,0,0,0,,
273,4:15.352,63838,N,0,0,0,,
274,4:16.296,64074,N,0,0,0,,
275,4:17.232,64308,N,0,0,0,,
276,4:18.144,64536,N,0,0,0,,
277,4:19.088,64772,N,0,0,0,,
278,4:20.024,65006,N,0,0,0,,
279,4:20.952,65238,N,0,0,0,,
280,4:21.888,65472,N,0,0,0,,
281,4:22.832,65708,N,0,0,0,,
282,4:23.752,65938,N,0,0,0,,
283,4:24.680,66170,N,0,0,0,,
284,4:25.640,66410,N,0,0,0,,
285,4:26.576,66644,N,0,0,0,,
286,4:27.520,66880,N,0,0,0,,
287,4:28.480,67120,N,0,0,0,,
288,4:29.424,67356,N,0,0,0,,
289,4:30.368,67592,N,0,0,0,,
290,4:31.328,67832,N,0,0,0,,
291,4:32.264,68066,N,0,0,0,,
292,4:33.200,68300,N,0,0,0,,
293,4:34.152,68538,N,0,0,0,,
294,4:35.120,68780,N,0,0,0,,
295,4:36.048,69012,N,0,0,0,,
296,4:37.008,69252,N,0,0,0,,
