,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.280,70,N,0,0,0,,
1,0:01.296,324,N,0,0,0,,
2,0:02.304,576,N,0,0,0,,
3,0:03.320,830,N,0,0,0,,
4,0:04.344,1086,N,0,0,0,,
5,0:05.352,1338,N,0,0,0,,
6,0:06.376,1594,N,0,0,0,,
7,0:07.408,1852,N,0,0,0,,
8,0:08.424,2106,N,0,0,0,,
9,0:09.448,2362,N,0,0,0,,
10,0:10.480,2620,N,0,0,0,,
11,0:11.504,2876,N,0,0,0,,
12,0:12.520,3130,N,0,0,0,,
13,0:13.560,3390,N,0,0,0,,
14,0:14.304,3576,N,0,0,0,,
15,0:15.592,3898,N,0,0,0,,
16,0:16.656,4164,N,0,0,0,,
17,0:17.680,4420,N,0,0,0,,
18,0:18.680,4670,N,0,0,0,,
19,0:19.696,4924,N,0,0,0,,
20,0:20.712,5178,N,0,0,0,,
21,0:21.704,5426,N,0,0,0,,
22,0:22.696,5674,N,0,0,0,,
23,0:23.696,5924,N,0,0,0,,
24,0:24.704,6176,N,0,0,0,,
25,0:25.680,6420,N,0,0,0,,
26,0:26.688,6672,N,0,0,0,,
27,0:27.688,6922,N,0,0,0,,
28,0:28.672,7168,N,0,0,0,,
29,0:29.640,7410,N,0,0,0,,
30,0:30.616,7654,N,0,0,0,,
31,0:31.600,7900,N,0,0,0,,
32,0:32.560,8140,N,0,0,0,,
33,0:33.536,8384,N,0,0,0,,
34,0:34.536,8634,N,0,0,0,,
35,0:35.520,8880,N,0,0,0,,
36,0:36.496,9124,N,0,0,0,,
37,0:37.480,9370,N,0,0,0,,
38,0:38.464,9616,N,0,0,0,,
39,0:39.448,9862,N,0,0,0,,
40,0:40.448,10112,N,0,0,0,,
41,0:41.456,10364,N,0,0,0,,
42,0:42.456,10614,N,0,0,0,,
43,0:43.448,10862,N,0,0,0,,
44,0:44.480,11120,N,0,0,0,,
45,0:45.512,11378,N,0,0,0,,
46,0:46.520,11630,N,0,0,0,,
47,0:47.528,11882,N,0,0,0,,
48,0:48.560,12140,N,0,0,0,,
49,0:49.544,12386,N,0,0,0,,
50,0:50.528,12632,N,0,0,0,,
51,0:51.528,12882,N,0,0,0,,
52,0:52.520,13130,N,0,0,0,,
53,0:53.488,13372,N,0,0,0,,
54,0:54.448,13612,N,0,0,0,,
55,0:55.408,13852,N,0,0,0,,
56,0:56.368,14092,N,0,0,0,,
57,0:57.328,14332,N,0,0,0,,
58,0:58.288,14572,N,0,0,0,,
59,0:59.240,14810,N,0,0,0,,
60,1:00.200,15050,N,0,0,0,,
61,1:01.168,15292,N,0,0,0,,
62,1:02.144,15536,N,0,0,0,,
63,1:03.112,15778,N,0,0,0,,
64,1:04.104,16026,N,0,0,0,,
65,1:05.096,16274,N,0,0,0,,
66,1:06.104,16526,N,0,0,0,,
67,1:07.104,16776,N,0,0,0,,
68,1:08.120,17030,N,0,0,0,,
69,1:09.136,17284,N,0,0,0,,
70,1:10.160,17540,N,0,0,0,,
71,1:11.184,17796,N,0,0,0,,
72,1:12.216,18054,N,0,0,0,,
73,1:13.232,18308,N,0,0,0,,
74,1:14.240,18560,N,0,0,0,,
75,1:15.224,18806,N,0,0,0,,
76,1:16.192,19048,N,0,0,0,,
77,1:17.120,19280,N,0,0,0,,
78,1:18.040,19510,N,0,0,0,,
79,1:18.936,19734,N,0,0,0,,
80,1:18.940,19735,~,1,0,0,,
81,1:19.808,19952,N,0,0,0,,
82,1:20.648,20162,N,0,0,0,,
83,1:21.480,20370,N,0,0,0,,
84,1:22.296,20574,N,0,0,0,,
85,1:23.112,20778,N,0,0,0,,
86,1:23.116,20779,~,0,0,0,,
87,1:23.904,20976,N,0,0,0,,
88,1:24.696,21174,N,0,0,0,,
89,1:25.496,21374,N,0,0,0,,
90,1:26.288,21572,N,0,0,0,,
91,1:27.088,21772,N,0,0,0,,
92,1:27.904,21976,N,0,0,0,,
93,1:28.736,22184,N,0,0,0,,
94,1:29.584,22396,N,0,0,0,,
95,1:30.440,22610,N,0,0,0,,
96,1:31.312,22828,N,0,0,0,,
97,1:32.208,23052,N,0,0,0,,
98,1:33.112,23278,N,0,0,0,,
99,1:34.040,23510,N,0,0,0,,
100,1:34.984,23746,N,0,0,0,,
101,1:35.928,23982,N,0,0,0,,
102,1:36.880,24220,N,0,0,0,,
103,1:37.832,24458,N,0,0,0,,
104,1:38.800,24700,N,0,0,0,,
105,1:39.768,24942,N,0,0,0,,
106,1:40.712,25178,N,0,0,0,,
107,1:41.640,25410,N,0,0,0,,
108,1:42.552,25638,N,0,0,0,,
109,1:43.464,25866,N,0,0,0,,
110,1:44.400,26100,N,0,0,0,,
111,1:45.336,26334,N,0,0,0,,
112,1:46.232,26558,N,0,0,0,,
113,1:47.152,26788,N,0,0,0,,
114,1:48.056,27014,N,0,0,0,,
115,1:48.944,27236,N,0,0,0,,
116,1:49.848,27462,N,0,0,0,,
117,1:50.752,27688,N,0,0,0,,
118,1:51.656,27914,N,0,0,0,,
119,1:52.568,28142,N,0,0,0,,
120,1:53.504,28376,N,0,0,0,,
121,1:54.472,28618,N,0,0,0,,
122,1:55.480,28870,N,0,0,0,,
123,1:56.504,29126,N,0,0,0,,
124,1:57.496,29374,N,0,0,0,,
125,1:58.544,29636,N,0,0,0,,
126,1:59.568,29892,N,0,0,0,,
127,2:00.632,30158,N,0,0,0,,
128,2:01.720,30430,N,0,0,0,,
129,2:02.776,30694,N,0,0,0,,
130,2:03.816,30954,N,0,0,0,,
131,2:04.864,31216,N,0,0,0,,
132,2:05.912,31478,N,0,0,0,,
133,2:06.920,31730,N,0,0,0,,
134,2:07.936,31984,N,0,0,0,,
135,2:08.952,32238,N,0,0,0,,
136,2:09.952,32488,N,0,0,0,,
137,2:10.992,32748,N,0,0,0,,
138,2:12.032,33008,N,0,0,0,,
139,2:13.104,33276,N,0,0,0,,
140,2:14.168,33542,N,0,0,0,,
141,2:15.216,33804,N,0,0,0,,
142,2:16.216,34054,N,0,0,0,,
143,2:17.208,34302,N,0,0,0,,
144,2:18.208,34552,N,0,0,0,,
145,2:19.176,34794,N,0,0,0,,
146,2:20.152,35038,N,0,0,0,,
147,2:21.152,35288,N,0,0,0,,
148,2:22.120,35530,N,0,0,0,,
149,2:23.088,35772,N,0,0,0,,
150,2:24.064,36016,N,0,0,0,,
151,2:25.056,36264,N,0,0,0,,
152,2:26.008,36502,N,0,0,0,,
153,2:26.968,36742,N,0,0,0,,
154,2:27.928,36982,N,0,0,0,,
155,2:28.872,37218,N,0,0,0,,
156,2:29.832,37458,N,0,0,0,,
157,2:30.784,37696,N,0,0,0,,
158,2:31.712,37928,N,0,0,0,,
159,2:32.616,38154,N,0,0,0,,
160,2:33.528,38382,N,0,0,0,,
161,2:34.440,38610,N,0,0,0,,
162,2:35.400,38850,N,0,0,0,,
163,2:36.392,39098,N,0,0,0,,
164,2:37.400,39350,N,0,0,0,,
165,2:38.408,39602,N,0,0,0,,
166,2:39.448,39862,N,0,0,0,,
167,2:40.472,40118,N,0,0,0,,
168,2:41.488,40372,N,0,0,0,,
169,2:42.520,40630,N,0,0,0,,
170,2:43.576,40894,N,0,0,0,,
171,2:44.592,41148,N,0,0,0,,
172,2:45.624,41406,N,0,0,0,,
173,2:46.672,41668,N,0,0,0,,
174,2:47.712,41928,N,0,0,0,,
175,2:48.720,42180,N,0,0,0,,
176,2:49.736,42434,N,0,0,0,,
177,2:50.736,42684,N,0,0,0,,
178,2:51.720,42930,N,0,0,0,,
179,2:52.736,43184,N,0,0,0,,
180,2:53.792,43448,N,0,0,0,,
181,2:54.832,43708,N,0,0,0,,
182,2:55.848,43962,N,0,0,0,,
183,2:56.888,44222,N,0,0,0,,
184,2:57.912,44478,N,0,0,0,,
185,2:58.920,44730,N,0,0,0,,
186,2:59.952,44988,N,0,0,0,,
187,3:00.992,45248,N,0,0,0,,
188,3:02.008,45502,N,0,0,0,,
189,3:03.024,45756,N,0,0,0,,
190,3:04.072,46018,N,0,0,0,,
191,3:05.112,46278,N,0,0,0,,
192,3:06.120,46530,N,0,0,0,,
193,3:07.160,46790,N,0,0,0,,
194,3:08.208,47052,N,0,0,0,,
195,3:09.248,47312,N,0,0,0,,
196,3:10.304,47576,N,0,0,0,,
197,3:11.368,47842,N,0,0,0,,
198,3:12.416,48104,N,0,0,0,,
199,3:13.464,48366,N,0,0,0,,
200,3:14.512,48628,N,0,0,0,,
201,3:15.576,48894,N,0,0,0,,
202,3:16.576,49144,N,0,0,0,,
203,3:17.608,49402,N,0,0,0,,
204,3:18.592,49648,N,0,0,0,,
205,3:19.616,49904,N,0,0,0,,
206,3:20.632,50158,N,0,0,0,,
207,3:21.648,50412,N,0,0,0,,
208,3:22.632,50658,N,0,0,0,,
209,3:23.624,50906,N,0,0,0,,
210,3:24.600,51150,N,0,0,0,,
211,3:25.584,51396,N,0,0,0,,
212,3:26.568,51642,N,0,0,0,,
213,3:27.584,51896,N,0,0,0,,
214,3:28.616,52154,N,0,0,0,,
215,3:29.648,52412,N,0,0,0,,
216,3:30.720,52680,N,0,0,0,,
217,3:31.816,52954,N,0,0,0,,
218,3:32.880,53220,N,0,0,0,,
219,3:33.936,53484,N,0,0,0,,
220,3:35.000,53750,N,0,0,0,,
221,3:36.024,54006,N,0,0,0,,
222,3:37.040,54260,N,0,0,0,,
223,3:38.056,54514,N,0,0,0,,
224,3:39.040,54760,N,0,0,0,,
225,3:40.024,55006,N,0,0,0,,
226,3:41.032,55258,N,0,0,0,,
227,3:42.056,55514,N,0,0,0,,
228,3:43.040,55760,N,0,0,0,,
229,3:44.056,56014,N,0,0,0,,
230,3:45.088,56272,N,0,0,0,,
231,3:46.120,56530,N,0,0,0,,
232,3:47.144,56786,N,0,0,0,,
233,3:48.192,57048,N,0,0,0,,
234,3:49.224,57306,N,0,0,0,,
235,3:50.240,57560,N,0,0,0,,
