,Time,Sample,#,Type,Sub,Chan,Num,Aux
1,00:00.7,184,N,0,0,0,,
2,00:01.6,399,N,0,0,0,,
3,00:02.4,608,N,0,0,0,,
4,00:03.3,819,N,0,0,0,,
5,00:04.1,1029,N,0,0,0,,
6,00:05.0,1246,N,0,0,0,,
7,00:05.9,1477,N,0,0,0,,
8,00:06.8,1697,N,0,0,0,,
9,00:07.6,1905,N,0,0,0,,
10,00:08.5,2113,N,0,0,0,,
11,00:09.3,2324,N,0,0,0,,
12,00:10.1,2532,N,0,0,0,,
13,00:11.0,2745,N,0,0,0,,
14,00:11.9,2973,N,0,0,0,,
15,00:12.8,3200,N,0,0,0,,
16,00:13.7,3429,N,0,0,0,,
17,00:14.6,3649,N,0,0,0,,
18,00:15.5,3875,N,0,0,0,,
19,00:16.4,4091,N,0,0,0,,
20,00:17.3,4316,N,0,0,0,,
21,00:18.2,4550,N,0,0,0,,
22,00:19.1,4772,N,0,0,0,,
23,00:19.9,4984,N,0,0,0,,
24,00:20.8,5195,N,0,0,0,,
25,00:21.6,5403,N,0,0,0,,
26,00:22.5,5622,N,0,0,0,,
27,00:23.4,5845,N,0,0,0,,
28,00:24.3,6068,N,0,0,0,,
29,00:25.2,6291,N,0,0,0,,
30,00:26.0,6500,N,0,0,0,,
31,00:26.8,6710,N,0,0,0,,
32,00:27.7,6918,N,0,0,0,,
33,00:28.6,7138,N,0,0,0,,
34,00:29.4,7359,N,0,0,0,,
35,00:30.3,7576,N,0,0,0,,
36,00:31.2,7793,N,0,0,0,,
37,00:32.0,8000,N,0,0,0,,
38,00:32.8,8196,N,0,0,0,,
39,00:33.6,8400,N,0,0,0,,
40,00:34.4,8607,N,0,0,0,,
41,00:35.3,8818,N,0,0,0,,
42,00:36.1,9028,N,0,0,0,,
43,00:36.9,9236,N,0,0,0,,
44,00:37.8,9443,N,0,0,0,,
45,00:38.6,9643,N,0,0,0,,
46,00:39.4,9839,N,0,0,0,,
47,00:40.2,10042,N,0,0,0,,
48,00:41.0,10256,N,0,0,0,,
49,00:41.9,10473,N,0,0,0,,
50,00:42.7,10682,N,0,0,0,,
51,00:43.6,10890,N,0,0,0,,
52,00:44.4,11095,N,0,0,0,,
53,00:45.2,11297,N,0,0,0,,
54,00:46.0,11510,N,0,0,0,,
55,00:46.9,11726,N,0,0,0,,
56,00:47.8,11957,N,0,0,0,,
57,00:48.7,12177,N,0,0,0,,
58,00:49.5,12386,N,0,0,0,,
59,00:50.4,12601,N,0,0,0,,
60,00:51.2,12809,N,0,0,0,,
61,00:52.1,13013,N,0,0,0,,
62,00:52.9,13227,N,0,0,0,,
63,00:53.8,13448,N,0,0,0,,
64,00:54.7,13672,N,0,0,0,,
65,00:55.5,13881,N,0,0,0,,
66,00:56.3,14087,N,0,0,0,,
67,00:57.2,14300,N,0,0,0,,
68,00:58.0,14509,N,0,0,0,,
69,00:58.9,14722,N,0,0,0,,
70,00:59.8,14942,N,0,0,0,,
71,01:00.7,15164,N,0,0,0,,
72,01:01.5,15372,N,0,0,0,,
73,01:02.3,15571,N,0,0,0,,
74,01:03.1,15782,N,0,0,0,,
75,01:04.0,15990,N,0,0,0,,
76,01:04.8,16199,N,0,0,0,,
77,01:05.7,16415,N,0,0,0,,
78,01:06.5,16635,N,0,0,0,,
79,01:07.4,16852,N,0,0,0,,
80,01:08.2,17056,N,0,0,0,,
81,01:09.1,17263,N,0,0,0,,
82,01:09.9,17475,N,0,0,0,,
83,01:10.7,17684,N,0,0,0,,
84,01:11.6,17897,N,0,0,0,,
85,01:12.4,18112,N,0,0,0,,
86,01:13.3,18325,N,0,0,0,,
87,01:14.1,18530,N,0,0,0,,
88,01:14.9,18731,N,0,0,0,,
89,01:15.8,18938,N,0,0,0,,
90,01:16.6,19148,N,0,0,0,,
91,01:17.4,19356,N,0,0,0,,
92,01:18.3,19573,N,0,0,0,,
93,01:19.1,19785,N,0,0,0,,
94,01:20.0,19988,N,0,0,0,,
95,01:20.7,20183,N,0,0,0,,
96,01:21.5,20377,N,0,0,0,,
97,01:22.4,20590,N,0,0,0,,
98,01:23.2,20802,N,0,0,0,,
99,01:24.1,21013,N,0,0,0,,
100,01:24.9,21231,N,0,0,0,,
101,01:25.8,21444,N,0,0,0,,
102,01:26.6,21653,N,0,0,0,,
103,01:27.4,21859,N,0,0,0,,
104,01:28.3,22077,N,0,0,0,,
105,01:29.2,22302,N,0,0,0,,
106,01:30.1,22525,N,0,0,0,,
107,01:31.0,22748,N,0,0,0,,
108,01:31.8,22961,N,0,0,0,,
109,01:32.7,23176,N,0,0,0,,
110,01:33.5,23387,N,0,0,0,,
111,01:34.4,23597,N,0,0,0,,
112,01:35.3,23825,N,0,0,0,,
113,01:36.2,24047,N,0,0,0,,
114,01:37.0,24262,N,0,0,0,,
115,01:37.9,24471,N,0,0,0,,
116,01:38.7,24680,N,0,0,0,,
117,01:39.6,24893,N,0,0,0,,
118,01:40.4,25106,N,0,0,0,,
119,01:41.3,25330,N,0,0,0,,
120,01:42.2,25558,N,0,0,0,,
121,01:43.1,25774,N,0,0,0,,
122,01:43.9,25984,N,0,0,0,,
123,01:44.8,26193,N,0,0,0,,
124,01:45.6,26406,N,0,0,0,,
125,01:46.5,26619,N,0,0,0,,
126,01:47.4,26838,N,0,0,0,,
127,01:48.3,27065,N,0,0,0,,
128,01:49.1,27280,N,0,0,0,,
129,01:49.9,27484,N,0,0,0,,
130,01:50.8,27689,N,0,0,0,,
131,01:51.6,27901,N,0,0,0,,
132,01:52.4,28111,N,0,0,0,,
133,01:53.3,28325,N,0,0,0,,
134,01:54.2,28545,N,0,0,0,,
135,01:55.0,28759,N,0,0,0,,
136,01:55.8,28962,N,0,0,0,,
137,01:56.7,29163,N,0,0,0,,
138,01:57.5,29365,N,0,0,0,,
139,01:58.3,29577,N,0,0,0,,
140,01:59.2,29792,N,0,0,0,,
141,02:00.0,30002,N,0,0,0,,
142,02:00.9,30222,N,0,0,0,,
143,02:01.7,30435,N,0,0,0,,
144,02:02.5,30634,N,0,0,0,,
145,02:03.3,30836,N,0,0,0,,
146,02:04.2,31044,N,0,0,0,,
147,02:05.0,31259,N,0,0,0,,
148,02:05.9,31474,N,0,0,0,,
149,02:06.7,31686,N,0,0,0,,
150,02:07.6,31895,N,0,0,0,,
151,02:08.4,32094,N,0,0,0,,
152,02:09.2,32290,N,0,0,0,,
153,02:10.0,32488,N,0,0,0,,
154,02:10.8,32702,N,0,0,0,,
155,02:11.6,32909,N,0,0,0,,
156,02:12.5,33113,N,0,0,0,,
157,02:13.3,33318,N,0,0,0,,
158,02:14.1,33515,N,0,0,0,,
159,02:14.8,33709,N,0,0,0,,
160,02:15.6,33906,N,0,0,0,,
161,02:16.4,34106,N,0,0,0,,
162,02:17.3,34320,N,0,0,0,,
163,02:18.1,34533,N,0,0,0,,
164,02:19.0,34738,N,0,0,0,,
165,02:19.8,34947,N,0,0,0,,
166,02:20.6,35151,N,0,0,0,,
167,02:21.4,35352,N,0,0,0,,
168,02:22.2,35562,N,0,0,0,,
169,02:23.1,35777,N,0,0,0,,
170,02:24.0,36000,N,0,0,0,,
171,02:24.9,36213,N,0,0,0,,
172,02:25.7,36421,N,0,0,0,,
173,02:26.5,36631,N,0,0,0,,
174,02:27.3,36836,N,0,0,0,,
175,02:28.2,37038,N,0,0,0,,
176,02:29.0,37250,N,0,0,0,,
177,02:29.9,37466,N,0,0,0,,
178,02:30.7,37677,N,0,0,0,,
179,02:31.5,37881,N,0,0,0,,
180,02:32.3,38083,N,0,0,0,,
181,02:33.1,38281,N,0,0,0,,
182,02:33.9,38479,N,0,0,0,,
183,02:34.7,38684,N,0,0,0,,
184,02:35.6,38892,N,0,0,0,,
185,02:36.4,39100,N,0,0,0,,
186,02:37.2,39298,N,0,0,0,,
187,02:38.0,39488,N,0,0,0,,
188,02:38.7,39685,N,0,0,0,,
189,02:39.6,39888,N,0,0,0,,
190,02:40.4,40095,N,0,0,0,,
191,02:41.3,40314,N,0,0,0,,
192,02:42.2,40538,N,0,0,0,,
193,02:43.1,40765,N,0,0,0,,
194,02:44.0,40988,N,0,0,0,,
195,02:44.8,41210,N,0,0,0,,
196,02:45.7,41430,N,0,0,0,,
197,02:46.6,41650,N,0,0,0,,
198,02:47.5,41871,N,0,0,0,,
