,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.920,230,N,0,0,0,,
1,0:01.960,490,N,0,0,0,,
2,0:03.040,760,N,0,0,0,,
3,0:04.120,1030,N,0,0,0,,
4,0:05.176,1294,N,0,0,0,,
5,0:06.240,1560,N,0,0,0,,
6,0:07.312,1828,N,0,0,0,,
7,0:08.392,2098,N,0,0,0,,
8,0:09.472,2368,N,0,0,0,,
9,0:10.560,2640,N,0,0,0,,
10,0:11.092,2773,s,0,0,0,AST1+100,
11,0:11.624,2906,N,0,0,0,,
12,0:12.624,3156,N,0,0,0,,
13,0:13.456,3364,N,0,0,0,,
14,0:14.216,3554,N,0,0,0,,
15,0:14.976,3744,N,0,0,0,,
16,0:15.736,3934,N,0,0,0,,
17,0:16.536,4134,N,0,0,0,,
18,0:17.752,4438,N,0,0,0,,
19,0:18.944,4736,N,0,0,0,,
20,0:20.048,5012,N,0,0,0,,
21,0:21.104,5276,N,0,0,0,,
22,0:22.160,5540,N,0,0,0,,
23,0:23.160,5790,N,0,0,0,,
24,0:24.000,6000,N,0,0,0,,
25,0:24.760,6190,N,0,0,0,,
26,0:25.544,6386,N,0,0,0,,
27,0:26.312,6578,N,0,0,0,,
28,0:27.096,6774,N,0,0,0,,
29,0:27.920,6980,N,0,0,0,,
30,0:28.768,7192,N,0,0,0,,
31,0:29.680,7420,N,0,0,0,,
32,0:30.544,7636,N,0,0,0,,
33,0:31.336,7834,N,0,0,0,,
34,0:32.128,8032,N,0,0,0,,
35,0:32.880,8220,N,0,0,0,,
36,0:33.656,8414,N,0,0,0,,
37,0:34.440,8610,N,0,0,0,,
38,0:35.200,8800,N,0,0,0,,
39,0:35.952,8988,N,0,0,0,,
40,0:36.336,9084,s,0,0,0,ST1+),
41,0:36.720,9180,N,0,0,0,,
42,0:37.552,9388,N,0,0,0,,
43,0:38.400,9600,N,0,0,0,,
44,0:39.352,9838,N,0,0,0,,
45,0:40.600,10150,N,0,0,0,,
46,0:41.664,10416,N,0,0,0,,
47,0:42.624,10656,N,0,0,0,,
48,0:43.496,10874,N,0,0,0,,
49,0:44.344,11086,N,0,0,0,,
50,0:45.184,11296,N,0,0,0,,
51,0:46.016,11504,N,0,0,0,,
52,0:46.832,11708,N,0,0,0,,
53,0:47.616,11904,N,0,0,0,,
54,0:48.400,12100,N,0,0,0,,
55,0:49.152,12288,N,0,0,0,,
56,0:49.952,12488,N,0,0,0,,
57,0:50.800,12700,N,0,0,0,,
58,0:51.888,12972,N,0,0,0,,
59,0:53.040,13260,N,0,0,0,,
60,0:54.224,13556,N,0,0,0,,
61,0:55.384,13846,N,0,0,0,,
