,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.584,146,N,0,0,117,,
1,0:01.420,355,N,0,0,12,,
2,0:02.272,568,N,0,0,85,,
3,0:03.076,769,N,0,0,124,,
4,0:03.896,974,N,0,0,12,,
5,0:04.748,1187,N,0,0,12,,
6,0:05.576,1394,N,0,0,123,,
7,0:06.380,1595,N,0,0,124,,
8,0:07.208,1802,N,0,0,12,,
9,0:08.036,2009,N,0,0,124,,
10,0:08.848,2212,N,0,0,85,,
11,0:09.656,2414,N,0,0,12,,
12,0:10.520,2630,N,0,0,12,,
13,0:11.412,2853,N,0,0,12,,
14,0:12.240,3060,N,0,0,86,,
15,0:13.044,3261,N,0,0,12,,
16,0:13.888,3472,N,0,0,12,,
17,0:14.724,3681,N,0,0,85,,
18,0:15.520,3880,N,0,0,85,,
19,0:16.348,4087,N,0,0,12,,
20,0:17.200,4300,N,0,0,12,,
21,0:18.084,4521,N,0,0,12,,
22,0:18.928,4732,N,0,0,85,,
23,0:19.812,4953,N,0,0,12,,
24,0:20.740,5185,N,0,0,12,,
25,0:21.648,5412,N,0,0,85,,
26,0:22.500,5625,N,0,0,12,,
27,0:23.404,5851,N,0,0,12,,
28,0:24.332,6083,N,0,0,40,,
29,0:25.192,6298,N,0,0,86,,
30,0:26.076,6519,N,0,0,12,,
31,0:26.968,6742,N,0,0,12,,
32,0:27.828,6957,N,0,0,123,,
33,0:28.648,7162,N,0,0,124,,
34,0:29.504,7376,N,0,0,12,,
35,0:30.380,7595,N,0,0,12,,
36,0:31.216,7804,N,0,0,86,,
37,0:32.060,8015,N,0,0,12,,
38,0:32.944,8236,N,0,0,12,,
39,0:33.812,8453,N,0,0,124,,
40,0:34.640,8660,N,0,0,115,,
41,0:35.484,8871,N,0,0,12,,
42,0:36.312,9078,N,0,0,12,,
43,0:37.140,9285,N,0,0,123,,
44,0:37.936,9484,N,0,0,40,,
45,0:38.748,9687,N,0,0,12,,
46,0:39.584,9896,N,0,0,12,,
47,0:40.396,10099,N,0,0,85,,
48,0:41.200,10300,N,0,0,12,,
49,0:42.052,10513,N,0,0,40,,
50,0:42.896,10724,N,0,0,123,,
51,0:43.708,10927,N,0,0,40,,
52,0:44.552,11138,N,0,0,12,,
53,0:45.420,11355,N,0,0,12,,
54,0:46.232,11558,N,0,0,123,,
55,0:47.060,11765,N,0,0,12,,
56,0:47.904,11976,N,0,0,12,,
57,0:48.748,12187,N,0,0,85,,
58,0:49.544,12386,N,0,0,86,,
59,0:50.364,12591,N,0,0,12,,
60,0:51.208,12802,N,0,0,12,,
61,0:52.036,13009,N,0,0,85,,
62,0:52.828,13207,N,0,0,124,,
63,0:53.676,13419,N,0,0,12,,
64,0:54.544,13636,N,0,0,124,,
65,0:55.380,13845,N,0,0,85,,
66,0:56.200,14050,N,0,0,12,,
67,0:57.076,14269,N,0,0,124,,
68,0:57.960,14490,N,0,0,12,,
69,0:58.804,14701,N,0,0,12,,
70,0:59.676,14919,N,0,0,12,,
71,1:00.568,15142,N,0,0,12,,
72,1:01.444,15361,N,0,0,86,,
73,1:02.280,15570,N,0,0,12,,
74,1:03.108,15777,N,0,0,12,,
75,1:03.968,15992,N,0,0,12,,
76,1:04.796,16199,N,0,0,85,,
77,1:05.640,16410,N,0,0,12,,
78,1:06.528,16632,N,0,0,12,,
79,1:07.420,16855,N,0,0,85,,
80,1:08.264,17066,N,0,0,85,,
81,1:09.132,17283,N,0,0,12,,
82,1:10.004,17501,N,0,0,12,,
83,1:10.856,17714,N,0,0,86,,
84,1:11.700,17925,N,0,0,12,,
85,1:12.584,18146,N,0,0,12,,
86,1:13.476,18369,N,0,0,85,,
87,1:14.304,18576,N,0,0,85,,
88,1:15.164,18791,N,0,0,12,,
89,1:16.028,19007,N,0,0,12,,
90,1:16.856,19214,N,0,0,85,,
91,1:17.668,19417,N,0,0,12,,
92,1:18.504,19626,N,0,0,12,,
93,1:19.340,19835,N,0,0,85,,
94,1:20.140,20035,N,0,0,12,,
95,1:20.984,20246,N,0,0,12,,
96,1:21.840,20460,N,0,0,12,,
97,1:22.668,20667,N,0,0,85,,
98,1:23.512,20878,N,0,0,12,,
99,1:24.388,21097,N,0,0,12,,
100,1:25.248,21312,N,0,0,124,,
101,1:26.076,21519,N,0,0,12,,
102,1:26.952,21738,N,0,0,12,,
103,1:27.840,21960,N,0,0,12,,
104,1:28.684,22171,N,0,0,124,,
105,1:29.528,22382,N,0,0,12,,
106,1:30.404,22601,N,0,0,12,,
107,1:31.264,22816,N,0,0,123,,
108,1:32.100,23025,N,0,0,85,,
109,1:32.960,23240,N,0,0,12,,
110,1:33.820,23455,N,0,0,124,,
111,1:34.640,23660,N,0,0,86,,
112,1:35.452,23863,N,0,0,12,,
113,1:36.296,24074,N,0,0,12,,
114,1:37.164,24291,N,0,0,40,,
115,1:37.968,24492,N,0,0,86,,
116,1:38.828,24707,N,0,0,12,,
117,1:39.700,24925,N,0,0,12,,
118,1:40.544,25136,N,0,0,124,,
119,1:41.388,25347,N,0,0,12,,
120,1:42.272,25568,N,0,0,12,,
121,1:43.184,25796,N,0,0,40,,
122,1:44.012,26003,N,0,0,12,,
123,1:44.856,26214,N,0,0,12,,
124,1:45.724,26431,N,0,0,12,,
125,1:46.552,26638,N,0,0,85,,
126,1:47.364,26841,N,0,0,12,,
127,1:48.240,27060,N,0,0,12,,
128,1:49.156,27289,N,0,0,124,,
129,1:50.012,27503,N,0,0,86,,
130,1:50.928,27732,N,0,0,12,,
131,1:51.880,27970,N,0,0,12,,
132,1:52.788,28197,N,0,0,124,,
133,1:53.676,28419,N,0,0,12,,
134,1:54.616,28654,N,0,0,12,,
135,1:55.576,28894,N,0,0,12,,
136,1:56.452,29113,N,0,0,12,,
137,1:57.340,29335,N,0,0,12,,
138,1:58.248,29562,N,0,0,12,,
139,1:59.116,29779,N,0,0,85,,
140,1:59.944,29986,N,0,0,124,,
141,2:00.812,30203,N,0,0,12,,
142,2:01.700,30425,N,0,0,12,,
143,2:02.552,30638,N,0,0,12,,
144,2:03.404,30851,N,0,0,12,,
145,2:04.280,31070,N,0,0,12,,
146,2:05.116,31279,N,0,0,12,,
147,2:05.920,31480,N,0,0,86,,
148,2:06.756,31689,N,0,0,124,,
149,2:07.600,31900,N,0,0,12,,
150,2:08.444,32111,N,0,0,123,,
151,2:09.272,32318,N,0,0,12,,
152,2:10.132,32533,N,0,0,12,,
153,2:11.004,32751,N,0,0,12,,
154,2:11.832,32958,N,0,0,85,,
155,2:12.684,33171,N,0,0,124,,
156,2:13.576,33394,N,0,0,12,,
157,2:14.420,33605,N,0,0,85,,
158,2:15.256,33814,N,0,0,12,,
159,2:16.132,34033,N,0,0,12,,
160,2:17.012,34253,N,0,0,86,,
161,2:17.856,34464,N,0,0,85,,
162,2:18.684,34671,N,0,0,12,,
163,2:19.544,34886,N,0,0,12,,
164,2:20.388,35097,N,0,0,12,,
165,2:21.200,35300,N,0,0,123,,
166,2:22.060,35515,N,0,0,12,,
167,2:22.920,35730,N,0,0,12,,
168,2:23.748,35937,N,0,0,86,,
169,2:24.576,36144,N,0,0,12,,
170,2:25.428,36357,N,0,0,12,,
171,2:26.280,36570,N,0,0,123,,
172,2:27.076,36769,N,0,0,124,,
173,2:27.888,36972,N,0,0,12,,
174,2:28.716,37179,N,0,0,40,,
175,2:29.544,37386,N,0,0,86,,
176,2:30.332,37583,N,0,0,86,,
177,2:31.140,37785,N,0,0,117,,
178,2:31.952,37988,N,0,0,12,,
179,2:32.756,38189,N,0,0,123,,
180,2:33.528,38382,N,0,0,85,,
181,2:34.340,38585,N,0,0,12,,
182,2:35.164,38791,N,0,0,12,,
183,2:35.984,38996,N,0,0,85,,
184,2:36.756,39189,N,0,0,85,,
185,2:37.536,39384,N,0,0,124,,
186,2:38.296,39574,N,0,0,12,,
187,2:39.020,39755,N,0,0,86,,
188,2:39.732,39933,N,0,0,85,,
189,2:40.460,40115,N,0,0,124,,
190,2:41.216,40304,N,0,0,12,,
191,2:41.992,40498,N,0,0,86,,
192,2:42.796,40699,N,0,0,40,,
193,2:43.676,40919,N,0,0,12,,
194,2:44.616,41154,N,0,0,12,,
195,2:45.476,41369,N,0,0,12,,
196,2:46.428,41607,N,0,0,12,,
197,2:47.388,41847,N,0,0,86,,
198,2:48.288,42072,N,0,0,124,,
199,2:49.208,42302,N,0,0,12,,
