,Time,Sample,#,Type,Sub,Chan,Num,Aux
1,00:00.7,166,N,0,0,0,,
2,00:01.3,332,N,0,0,0,,
3,00:02.0,496,N,0,0,0,,
4,00:02.6,660,N,0,0,0,,
5,00:03.3,825,N,0,0,0,,
6,00:04.0,991,N,0,0,0,,
7,00:04.6,1155,N,0,0,0,,
8,00:05.3,1320,N,0,0,0,,
9,00:05.9,1481,N,0,0,0,,
10,00:06.6,1643,N,0,0,0,,
11,00:07.2,1804,N,0,0,0,,
12,00:07.9,1965,N,0,0,0,,
13,00:08.5,2125,N,0,0,0,,
14,00:09.1,2284,N,0,0,0,,
15,00:09.8,2440,N,0,0,0,,
16,00:10.4,2597,N,0,0,0,,
17,00:11.0,2756,N,0,0,0,,
18,00:11.7,2914,N,0,0,0,,
19,00:12.3,3072,N,0,0,0,,
20,00:12.9,3232,N,0,0,0,,
21,00:13.6,3393,N,0,0,0,,
22,00:14.2,3552,N,0,0,0,,
23,00:14.8,3711,N,0,0,0,,
24,00:15.5,3870,N,0,0,0,,
25,00:16.1,4031,N,0,0,0,,
26,00:16.8,4194,N,0,0,0,,
27,00:17.4,4356,N,0,0,0,,
28,00:18.1,4516,N,0,0,0,,
29,00:18.7,4676,N,0,0,0,,
30,00:19.3,4837,N,0,0,0,,
31,00:20.0,4999,N,0,0,0,,
32,00:20.6,5162,N,0,0,0,,
33,00:21.3,5325,N,0,0,0,,
34,00:21.9,5486,N,0,0,0,,
35,00:22.6,5646,N,0,0,0,,
36,00:23.2,5806,N,0,0,0,,
37,00:23.9,5968,N,0,0,0,,
38,00:24.5,6129,N,0,0,0,,
39,00:25.2,6290,N,0,0,0,,
40,00:25.8,6449,N,0,0,0,,
41,00:26.4,6608,N,0,0,0,,
42,00:27.1,6767,N,0,0,0,,
43,00:27.7,6927,N,0,0,0,,
44,00:28.4,7089,N,0,0,0,,
45,00:29.0,7249,N,0,0,0,,
46,00:29.6,7407,N,0,0,0,,
47,00:30.3,7566,N,0,0,0,,
48,00:30.9,7725,N,0,0,0,,
49,00:31.5,7884,N,0,0,0,,
50,00:32.2,8045,N,0,0,0,,
51,00:32.8,8204,N,0,0,0,,
52,00:33.4,8360,N,0,0,0,,
53,00:34.1,8516,N,0,0,0,,
54,00:34.7,8672,N,0,0,0,,
55,00:35.3,8829,N,0,0,0,,
56,00:35.9,8986,N,0,0,0,,
57,00:36.6,9143,N,0,0,0,,
58,00:37.2,9299,N,0,0,0,,
59,00:37.8,9452,N,0,0,0,,
60,00:38.4,9609,N,0,0,0,,
61,00:39.1,9764,N,0,0,0,,
62,00:39.7,9922,N,0,0,0,,
63,00:40.3,10079,N,0,0,0,,
64,00:40.9,10234,N,0,0,0,,
65,00:41.6,10388,N,0,0,0,,
66,00:42.2,10542,N,0,0,0,,
67,00:42.8,10697,N,0,0,0,,
68,00:43.4,10852,N,0,0,0,,
69,00:44.0,11009,N,0,0,0,,
70,00:44.7,11164,N,0,0,0,,
71,00:45.3,11320,N,0,0,0,,
72,00:45.9,11472,N,0,0,0,,
73,00:46.5,11625,N,0,0,0,,
74,00:47.1,11778,N,0,0,0,,
75,00:47.7,11932,N,0,0,0,,
76,00:48.3,12085,N,0,0,0,,
77,00:48.9,12236,N,0,0,0,,
78,00:49.5,12386,N,0,0,0,,
79,00:50.1,12537,N,0,0,0,,
80,00:50.7,12687,N,0,0,0,,
81,00:51.4,12838,N,0,0,0,,
82,00:52.0,12988,N,0,0,0,,
83,00:52.5,13136,N,0,0,0,,
84,00:53.1,13285,N,0,0,0,,
85,00:53.7,13434,N,0,0,0,,
86,00:54.3,13584,N,0,0,0,,
87,00:54.9,13732,N,0,0,0,,
88,00:55.5,13884,N,0,0,0,,
89,00:56.1,14034,N,0,0,0,,
90,00:56.7,14184,N,0,0,0,,
91,00:57.3,14336,N,0,0,0,,
92,00:58.0,14489,N,0,0,0,,
93,00:58.6,14643,N,0,0,0,,
94,00:59.2,14795,N,0,0,0,,
95,00:59.8,14946,N,0,0,0,,
96,01:00.4,15097,N,0,0,0,,
97,01:01.0,15250,N,0,0,0,,
98,01:01.6,15404,N,0,0,0,,
99,01:02.2,15558,N,0,0,0,,
100,01:02.9,15713,N,0,0,0,,
101,01:03.5,15867,N,0,0,0,,
102,01:04.1,16024,N,0,0,0,,
103,01:04.7,16177,N,0,0,0,,
104,01:05.3,16332,N,0,0,0,,
105,01:06.0,16488,N,0,0,0,,
106,01:06.6,16647,N,0,0,0,,
107,01:07.2,16804,N,0,0,0,,
108,01:07.8,16960,N,0,0,0,,
109,01:08.5,17116,N,0,0,0,,
110,01:09.1,17273,N,0,0,0,,
111,01:09.7,17431,N,0,0,0,,
112,01:10.4,17588,N,0,0,0,,
113,01:11.0,17743,N,0,0,0,,
114,01:11.6,17898,N,0,0,0,,
115,01:12.2,18054,N,0,0,0,,
116,01:12.8,18208,N,0,0,0,,
117,01:13.5,18363,N,0,0,0,,
118,01:14.1,18518,N,0,0,0,,
119,01:14.7,18672,N,0,0,0,,
120,01:15.3,18830,N,0,0,0,,
121,01:16.0,18988,N,0,0,0,,
122,01:16.6,19145,N,0,0,0,,
123,01:17.2,19300,N,0,0,0,,
124,01:17.8,19454,N,0,0,0,,
125,01:18.4,19609,N,0,0,0,,
126,01:19.0,19762,N,0,0,0,,
127,01:19.7,19917,N,0,0,0,,
128,01:20.3,20072,N,0,0,0,,
129,01:20.9,20227,N,0,0,0,,
130,01:21.5,20383,N,0,0,0,,
131,01:22.2,20539,N,0,0,0,,
132,01:22.8,20696,N,0,0,0,,
133,01:23.4,20852,N,0,0,0,,
134,01:24.0,21006,N,0,0,0,,
135,01:24.6,21159,N,0,0,0,,
136,01:25.3,21313,N,0,0,0,,
137,01:25.9,21467,N,0,0,0,,
138,01:26.5,21620,N,0,0,0,,
139,01:27.1,21775,N,0,0,0,,
140,01:27.7,21929,N,0,0,0,,
141,01:28.3,22084,N,0,0,0,,
142,01:28.9,22236,N,0,0,0,,
143,01:29.6,22388,N,0,0,0,,
144,01:30.2,22538,N,0,0,0,,
145,01:30.8,22690,N,0,0,0,,
146,01:31.4,22841,N,0,0,0,,
147,01:32.0,22993,N,0,0,0,,
148,01:32.6,23145,N,0,0,0,,
149,01:33.2,23295,N,0,0,0,,
150,01:33.8,23444,N,0,0,0,,
151,01:34.4,23593,N,0,0,0,,
152,01:35.0,23743,N,0,0,0,,
153,01:35.6,23895,N,0,0,0,,
154,01:36.2,24047,N,0,0,0,,
155,01:36.8,24200,N,0,0,0,,
156,01:37.4,24351,N,0,0,0,,
157,01:38.0,24501,N,0,0,0,,
158,01:38.6,24652,N,0,0,0,,
159,01:39.2,24802,N,0,0,0,,
160,01:39.8,24954,N,0,0,0,,
161,01:40.4,25106,N,0,0,0,,
162,01:41.0,25257,N,0,0,0,,
163,01:41.6,25406,N,0,0,0,,
164,01:42.2,25556,N,0,0,0,,
165,01:42.8,25702,N,0,0,0,,
166,01:43.4,25850,N,0,0,0,,
167,01:44.0,25997,N,0,0,0,,
168,01:44.6,26145,N,0,0,0,,
169,01:45.2,26294,N,0,0,0,,
170,01:45.8,26444,N,0,0,0,,
171,01:46.4,26593,N,0,0,0,,
172,01:47.0,26739,N,0,0,0,,
173,01:47.6,26888,N,0,0,0,,
174,01:48.1,27037,N,0,0,0,,
175,01:48.8,27188,N,0,0,0,,
176,01:49.4,27340,N,0,0,0,,
177,01:50.0,27492,N,0,0,0,,
178,01:50.6,27643,N,0,0,0,,
179,01:51.2,27792,N,0,0,0,,
180,01:51.8,27943,N,0,0,0,,
181,01:52.4,28094,N,0,0,0,,
182,01:53.0,28247,N,0,0,0,,
183,01:53.6,28399,N,0,0,0,,
184,01:54.2,28550,N,0,0,0,,
185,01:54.8,28699,N,0,0,0,,
186,01:55.4,28849,N,0,0,0,,
187,01:56.0,29000,N,0,0,0,,
188,01:56.6,29150,N,0,0,0,,
189,01:57.2,29302,N,0,0,0,,
190,01:57.8,29452,N,0,0,0,,
191,01:58.4,29602,N,0,0,0,,
192,01:59.0,29752,N,0,0,0,,
193,01:59.6,29902,N,0,0,0,,
194,02:00.2,30054,N,0,0,0,,
195,02:00.8,30206,N,0,0,0,,
196,02:01.4,30356,N,0,0,0,,
197,02:02.0,30506,N,0,0,0,,
198,02:02.6,30655,N,0,0,0,,
199,02:03.2,30804,N,0,0,0,,
200,02:03.8,30954,N,0,0,0,,
201,02:04.4,31104,N,0,0,0,,
202,02:05.0,31253,N,0,0,0,,
203,02:05.6,31400,N,0,0,0,,
204,02:06.2,31547,N,0,0,0,,
205,02:06.8,31695,N,0,0,0,,
206,02:07.4,31843,N,0,0,0,,
207,02:08.0,31990,N,0,0,0,,
208,02:08.5,32136,N,0,0,0,,
209,02:09.1,32280,N,0,0,0,,
210,02:09.7,32425,N,0,0,0,,
211,02:10.3,32569,N,0,0,0,,
212,02:10.9,32713,N,0,0,0,,
213,02:11.4,32858,N,0,0,0,,
214,02:12.0,33002,N,0,0,0,,
215,02:12.6,33145,N,0,0,0,,
216,02:13.1,33287,N,0,0,0,,
217,02:13.7,33429,N,0,0,0,,
218,02:14.3,33572,N,0,0,0,,
219,02:14.9,33715,N,0,0,0,,
220,02:15.4,33859,N,0,0,0,,
221,02:16.0,34001,N,0,0,0,,
222,02:16.6,34143,N,0,0,0,,
223,02:17.1,34283,N,0,0,0,,
224,02:17.7,34425,N,0,0,0,,
225,02:18.3,34568,N,0,0,0,,
226,02:18.8,34711,N,0,0,0,,
227,02:19.4,34852,N,0,0,0,,
228,02:20.0,34993,N,0,0,0,,
229,02:20.5,35134,N,0,0,0,,
230,02:21.1,35275,N,0,0,0,,
231,02:21.7,35415,N,0,0,0,,
232,02:22.2,35557,N,0,0,0,,
233,02:22.8,35698,N,0,0,0,,
234,02:23.4,35838,N,0,0,0,,
235,02:23.9,35979,N,0,0,0,,
236,02:24.5,36117,N,0,0,0,,
237,02:25.0,36257,N,0,0,0,,
238,02:25.6,36397,N,0,0,0,,
239,02:26.1,36537,N,0,0,0,,
240,02:26.7,36677,N,0,0,0,,
241,02:27.2,36802,N,0,0,0,,
242,02:27.7,36921,N,0,0,0,,
243,02:28.3,37084,N,0,0,0,,
244,02:28.9,37225,N,0,0,0,,
245,02:29.5,37364,N,0,0,0,,
246,02:30.0,37504,N,0,0,0,,
247,02:30.6,37645,N,0,0,0,,
248,02:31.1,37784,N,0,0,0,,
249,02:31.7,37922,N,0,0,0,,
250,02:32.2,38058,N,0,0,0,,
251,02:32.8,38196,N,0,0,0,,
252,02:33.3,38334,N,0,0,0,,
253,02:33.9,38474,N,0,0,0,,
254,02:34.5,38613,N,0,0,0,,
255,02:35.0,38750,N,0,0,0,,
256,02:35.6,38888,N,0,0,0,,
257,02:36.1,39025,N,0,0,0,,
258,02:36.7,39164,N,0,0,0,,
259,02:37.2,39302,N,0,0,0,,
260,02:37.8,39443,N,0,0,0,,
261,02:38.3,39583,N,0,0,0,,
262,02:38.9,39721,N,0,0,0,,
263,02:39.4,39859,N,0,0,0,,
264,02:40.0,39998,N,0,0,0,,
265,02:40.5,40136,N,0,0,0,,
266,02:41.1,40275,N,0,0,0,,
267,02:41.7,40415,N,0,0,0,,
268,02:42.2,40554,N,0,0,0,,
269,02:42.8,40693,N,0,0,0,,
270,02:43.3,40831,N,0,0,0,,
271,02:43.9,40970,N,0,0,0,,
272,02:44.4,41111,N,0,0,0,,
273,02:45.0,41252,N,0,0,0,,
274,02:45.6,41391,N,0,0,0,,
275,02:46.1,41531,N,0,0,0,,
276,02:46.7,41668,N,0,0,0,,
277,02:47.2,41807,N,0,0,0,,
278,02:47.8,41947,N,0,0,0,,
279,02:48.4,42088,N,0,0,0,,
280,02:48.9,42228,N,0,0,0,,
281,02:49.5,42366,N,0,0,0,,
282,02:50.0,42506,N,0,0,0,,
283,02:50.6,42645,N,0,0,0,,
284,02:51.1,42786,N,0,0,0,,
285,02:51.7,42925,N,0,0,0,,
286,02:52.3,43064,N,0,0,0,,
287,02:52.8,43203,N,0,0,0,,
288,02:53.4,43341,N,0,0,0,,
289,02:53.9,43479,N,0,0,0,,
290,02:54.5,43618,N,0,0,0,,
291,02:55.0,43754,N,0,0,0,,
