,Time,Sample,#,Type,Sub,Chan,Num,Aux
1,00:00.3,65,N,0,0,0,,
2,00:00.7,175,N,0,0,0,,
3,00:01.3,331,N,0,0,0,,
4,00:01.9,467,N,0,0,0,,
5,00:02.4,606,N,0,0,0,,
6,00:03.0,747,N,0,0,0,,
7,00:03.5,883,N,0,0,0,,
8,00:04.1,1018,N,0,0,0,,
9,00:04.6,1149,N,0,0,0,,
10,00:05.1,1284,N,0,0,0,,
11,00:05.7,1421,N,0,0,0,,
12,00:06.2,1552,N,0,0,0,,
13,00:06.8,1689,N,0,0,0,,
14,00:07.3,1827,N,0,0,0,,
15,00:07.9,1966,N,0,0,0,,
16,00:08.4,2097,N,0,0,0,,
17,00:08.9,2235,N,0,0,0,,
18,00:09.5,2366,N,0,0,0,,
19,00:10.0,2502,N,0,0,0,,
20,00:10.6,2643,N,0,0,0,,
21,00:11.1,2782,N,0,0,0,,
22,00:11.7,2916,N,0,0,0,,
23,00:12.2,3056,N,0,0,0,,
24,00:12.8,3188,N,0,0,0,,
25,00:13.3,3322,N,0,0,0,,
26,00:13.8,3455,N,0,0,0,,
27,00:14.4,3591,N,0,0,0,,
28,00:14.9,3731,N,0,0,0,,
29,00:15.5,3868,N,0,0,0,,
30,00:16.0,4007,N,0,0,0,,
31,00:16.6,4140,N,0,0,0,,
32,00:17.1,4275,N,0,0,0,,
33,00:17.6,4407,N,0,0,0,,
34,00:18.2,4543,N,0,0,0,,
35,00:18.7,4681,N,0,0,0,,
36,00:19.3,4820,N,0,0,0,,
37,00:19.8,4954,N,0,0,0,,
38,00:20.4,5092,N,0,0,0,,
39,00:20.9,5223,N,0,0,0,,
40,00:21.4,5357,N,0,0,0,,
41,00:22.0,5495,N,0,0,0,,
42,00:22.5,5629,N,0,0,0,,
43,00:23.1,5765,N,0,0,0,,
44,00:23.6,5900,N,0,0,0,,
45,00:24.2,6040,N,0,0,0,,
46,00:24.7,6179,N,0,0,0,,
47,00:25.3,6315,N,0,0,0,,
48,00:25.8,6447,N,0,0,0,,
49,00:26.3,6584,N,0,0,0,,
50,00:26.9,6722,N,0,0,0,,
51,00:27.4,6862,N,0,0,0,,
52,00:28.0,6995,N,0,0,0,,
53,00:28.5,7134,N,0,0,0,,
54,00:29.1,7265,N,0,0,0,,
55,00:29.6,7400,N,0,0,0,,
56,00:30.1,7534,N,0,0,0,,
57,00:30.7,7668,N,0,0,0,,
58,00:31.2,7802,N,0,0,0,,
59,00:31.8,7939,N,0,0,0,,
60,00:32.3,8080,N,0,0,0,,
61,00:32.9,8213,N,0,0,0,,
62,00:33.4,8347,N,0,0,0,,
63,00:33.9,8481,N,0,0,0,,
64,00:34.5,8617,N,0,0,0,,
65,00:35.0,8754,N,0,0,0,,
66,00:35.6,8894,N,0,0,0,,
67,00:36.1,9031,N,0,0,0,,
68,00:36.7,9168,N,0,0,0,,
69,00:37.2,9299,N,0,0,0,,
70,00:37.7,9434,N,0,0,0,,
71,00:38.3,9570,N,0,0,0,,
72,00:38.8,9706,N,0,0,0,,
73,00:39.4,9842,N,0,0,0,,
74,00:39.9,9978,N,0,0,0,,
75,00:40.5,10116,N,0,0,0,,
76,00:41.0,10252,N,0,0,0,,
77,00:41.5,10386,N,0,0,0,,
78,00:42.1,10518,N,0,0,0,,
79,00:42.6,10652,N,0,0,0,,
80,00:43.2,10788,N,0,0,0,,
81,00:43.7,10927,N,0,0,0,,
82,00:44.2,11061,N,0,0,0,,
83,00:44.8,11199,N,0,0,0,,
84,00:45.3,11333,N,0,0,0,,
85,00:45.9,11466,N,0,0,0,,
86,00:46.4,11601,N,0,0,0,,
87,00:47.0,11739,N,0,0,0,,
88,00:47.5,11871,N,0,0,0,,
89,00:48.0,12011,N,0,0,0,,
90,00:48.6,12152,N,0,0,0,,
91,00:49.2,12288,N,0,0,0,,
92,00:49.7,12420,N,0,0,0,,
93,00:50.2,12555,N,0,0,0,,
94,00:50.8,12688,N,0,0,0,,
95,00:51.3,12827,N,0,0,0,,
96,00:51.9,12965,N,0,0,0,,
97,00:52.4,13101,N,0,0,0,,
98,00:52.9,13236,N,0,0,0,,
99,00:53.5,13370,N,0,0,0,,
100,00:54.0,13504,N,0,0,0,,
101,00:54.5,13636,N,0,0,0,,
102,00:55.1,13773,N,0,0,0,,
103,00:55.6,13906,N,0,0,0,,
104,00:56.2,14043,N,0,0,0,,
105,00:56.7,14179,N,0,0,0,,
106,00:57.3,14315,N,0,0,0,,
107,00:57.8,14450,N,0,0,0,,
108,00:58.3,14586,N,0,0,0,,
109,00:58.9,14716,N,0,0,0,,
110,00:59.4,14852,N,0,0,0,,
111,01:00.0,14993,N,0,0,0,,
112,01:00.5,15132,F,0,0,0,,
113,01:01.1,15270,N,0,0,0,,
114,01:01.6,15405,N,0,0,0,,
115,01:02.1,15537,N,0,0,0,,
116,01:02.7,15674,N,0,0,0,,
117,01:03.1,15783,A,0,0,0,,
118,01:03.8,15939,N,0,0,0,,
119,01:04.3,16079,N,0,0,0,,
120,01:04.9,16215,N,0,0,0,,
121,01:05.4,16356,N,0,0,0,,
122,01:06.0,16488,N,0,0,0,,
123,01:06.5,16622,N,0,0,0,,
124,01:07.0,16754,N,0,0,0,,
125,01:07.6,16894,N,0,0,0,,
126,01:08.1,17031,N,0,0,0,,
127,01:08.7,17170,N,0,0,0,,
128,01:09.2,17305,N,0,0,0,,
129,01:09.8,17441,N,0,0,0,,
130,01:10.3,17572,N,0,0,0,,
131,01:10.8,17706,N,0,0,0,,
132,01:11.4,17844,N,0,0,0,,
133,01:11.9,17981,N,0,0,0,,
134,01:12.5,18119,N,0,0,0,,
135,01:13.0,18255,N,0,0,0,,
136,01:13.6,18393,N,0,0,0,,
137,01:14.1,18527,N,0,0,0,,
138,01:14.7,18667,N,0,0,0,,
139,01:15.2,18797,N,0,0,0,,
140,01:15.7,18931,N,0,0,0,,
141,01:16.3,19070,N,0,0,0,,
142,01:16.8,19209,N,0,0,0,,
143,01:17.4,19343,N,0,0,0,,
144,01:17.9,19479,N,0,0,0,,
145,01:18.4,19611,N,0,0,0,,
146,01:19.0,19746,N,0,0,0,,
147,01:19.5,19881,N,0,0,0,,
148,01:20.1,20017,N,0,0,0,,
149,01:20.6,20152,N,0,0,0,,
150,01:21.2,20288,N,0,0,0,,
151,01:21.7,20428,N,0,0,0,,
152,01:22.3,20567,N,0,0,0,,
153,01:22.8,20703,N,0,0,0,,
154,01:23.3,20837,N,0,0,0,,
155,01:23.9,20976,N,0,0,0,,
156,01:24.5,21115,N,0,0,0,,
157,01:25.0,21256,N,0,0,0,,
158,01:25.6,21389,N,0,0,0,,
159,01:26.1,21529,N,0,0,0,,
160,01:26.6,21662,N,0,0,0,,
161,01:27.2,21797,N,0,0,0,,
162,01:27.7,21934,N,0,0,0,,
163,01:28.3,22070,N,0,0,0,,
164,01:28.8,22206,N,0,0,0,,
165,01:29.4,22345,N,0,0,0,,
166,01:29.9,22484,N,0,0,0,,
167,01:30.5,22617,N,0,0,0,,
168,01:31.0,22752,N,0,0,0,,
169,01:31.6,22888,N,0,0,0,,
170,01:32.1,23022,N,0,0,0,,
171,01:32.6,23158,N,0,0,0,,
172,01:33.2,23297,N,0,0,0,,
173,01:33.7,23436,N,0,0,0,,
174,01:34.3,23572,N,0,0,0,,
175,01:34.8,23704,N,0,0,0,,
176,01:35.4,23843,N,0,0,0,,
177,01:35.9,23979,N,0,0,0,,
178,01:36.5,24115,N,0,0,0,,
179,01:37.0,24254,N,0,0,0,,
180,01:37.6,24390,N,0,0,0,,
181,01:38.1,24529,N,0,0,0,,
182,01:38.7,24668,N,0,0,0,,
183,01:39.2,24805,N,0,0,0,,
184,01:39.8,24938,N,0,0,0,,
185,01:40.3,25072,N,0,0,0,,
186,01:40.8,25211,N,0,0,0,,
187,01:41.4,25351,N,0,0,0,,
188,01:41.9,25484,N,0,0,0,,
189,01:42.5,25624,N,0,0,0,,
190,01:43.0,25754,N,0,0,0,,
191,01:43.6,25890,N,0,0,0,,
192,01:44.1,26025,N,0,0,0,,
193,01:44.7,26163,N,0,0,0,,
194,01:45.2,26299,N,0,0,0,,
195,01:45.7,26436,N,0,0,0,,
196,01:46.3,26574,N,0,0,0,,
197,01:46.8,26712,N,0,0,0,,
198,01:47.4,26847,N,0,0,0,,
199,01:47.9,26983,N,0,0,0,,
200,01:48.5,27117,N,0,0,0,,
201,01:49.0,27256,N,0,0,0,,
202,01:49.6,27393,N,0,0,0,,
203,01:50.1,27529,N,0,0,0,,
204,01:50.7,27668,F,0,0,0,,
205,01:51.2,27802,N,0,0,0,,
206,01:51.7,27937,N,0,0,0,,
207,01:52.3,28070,N,0,0,0,,
208,01:52.8,28209,N,0,0,0,,
209,01:53.4,28340,N,0,0,0,,
210,01:53.9,28476,N,0,0,0,,
211,01:54.5,28615,N,0,0,0,,
212,01:55.0,28751,N,0,0,0,,
213,01:55.5,28885,N,0,0,0,,
214,01:56.1,29020,N,0,0,0,,
215,01:56.6,29153,N,0,0,0,,
216,01:57.2,29290,N,0,0,0,,
217,01:57.7,29430,N,0,0,0,,
218,01:58.3,29570,F,0,0,0,,
219,01:58.8,29706,N,0,0,0,,
220,01:59.4,29839,F,0,0,0,,
221,01:59.9,29975,N,0,0,0,,
222,02:00.4,30112,F,0,0,0,,
223,02:01.0,30250,N,0,0,0,,
224,02:01.5,30382,V,0,0,0,,
225,02:02.1,30522,N,0,0,0,,
226,02:02.7,30665,F,0,0,0,,
227,02:03.2,30802,N,0,0,0,,
228,02:03.7,30937,F,0,0,0,,
229,02:04.3,31074,N,0,0,0,,
230,02:04.8,31207,F,0,0,0,,
231,02:05.4,31343,N,0,0,0,,
232,02:05.9,31481,N,0,0,0,,
233,02:06.5,31618,N,0,0,0,,
234,02:07.0,31756,F,0,0,0,,
235,02:07.6,31889,N,0,0,0,,
236,02:08.1,32029,F,0,0,0,,
237,02:08.6,32156,N,0,0,0,,
238,02:09.2,32296,F,0,0,0,,
239,02:09.7,32431,N,0,0,0,,
240,02:10.3,32572,F,0,0,0,,
241,02:10.8,32709,N,0,0,0,,
242,02:11.4,32844,F,0,0,0,,
243,02:11.9,32978,N,0,0,0,,
244,02:12.5,33113,F,0,0,0,,
245,02:13.0,33247,N,0,0,0,,
246,02:13.5,33384,F,0,0,0,,
247,02:14.1,33520,N,0,0,0,,
248,02:14.6,33659,F,0,0,0,,
249,02:15.2,33795,N,0,0,0,,
250,02:15.7,33931,F,0,0,0,,
251,02:16.3,34063,N,0,0,0,,
252,02:16.8,34196,F,0,0,0,,
253,02:17.3,34336,N,0,0,0,,
254,02:17.9,34465,F,0,0,0,,
255,02:18.4,34604,N,0,0,0,,
256,02:18.9,34720,V,0,0,0,,
257,02:19.5,34883,N,0,0,0,,
258,02:20.1,35015,F,0,0,0,,
259,02:20.6,35151,N,0,0,0,,
260,02:21.2,35288,F,0,0,0,,
261,02:21.7,35423,N,0,0,0,,
262,02:22.2,35562,F,0,0,0,,
263,02:22.8,35700,N,0,0,0,,
264,02:23.3,35836,N,0,0,0,,
265,02:23.9,35972,N,0,0,0,,
266,02:24.4,36106,N,0,0,0,,
267,02:25.0,36242,N,0,0,0,,
268,02:25.5,36377,N,0,0,0,,
269,02:26.0,36509,N,0,0,0,,
270,02:26.6,36650,N,0,0,0,,
271,02:27.1,36786,N,0,0,0,,
272,02:27.7,36925,F,0,0,0,,
273,02:28.2,37056,N,0,0,0,,
274,02:28.8,37194,F,0,0,0,,
275,02:29.3,37326,N,0,0,0,,
276,02:29.6,37392,+,0,0,0,(B,
277,02:29.8,37458,V,0,0,0,,
278,02:30.4,37597,N,0,0,0,,
279,02:30.9,37736,V,0,0,0,,
280,02:31.5,37871,N,0,0,0,,
281,02:32.0,38000,V,0,0,0,,
282,02:32.3,38070,+,0,0,0,(N,
283,02:32.6,38140,N,0,0,0,,
284,02:33.1,38273,F,0,0,0,,
285,02:33.6,38409,N,0,0,0,,
286,02:34.2,38545,N,0,0,0,,
287,02:34.7,38681,N,0,0,0,,
288,02:35.3,38815,F,0,0,0,,
289,02:35.8,38956,N,0,0,0,,
290,02:36.4,39090,F,0,0,0,,
291,02:36.9,39225,N,0,0,0,,
292,02:37.4,39358,F,0,0,0,,
293,02:38.0,39493,N,0,0,0,,
