,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.100,25,N,0,0,0,,
1,0:00.920,230,N,0,0,0,,
2,0:01.732,433,N,0,0,0,,
3,0:02.552,638,N,0,0,0,,
4,0:03.348,837,N,0,0,0,,
5,0:04.156,1039,N,0,0,0,,
6,0:04.976,1244,N,0,0,0,,
7,0:05.796,1449,N,0,0,0,,
8,0:06.608,1652,N,0,0,0,,
9,0:07.428,1857,N,0,0,0,,
10,0:08.216,2054,N,0,0,0,,
11,0:09.028,2257,N,0,0,0,,
12,0:09.840,2460,N,0,0,0,,
13,0:10.640,2660,N,0,0,0,,
14,0:11.452,2863,N,0,0,0,,
15,0:12.272,3068,N,0,0,0,,
16,0:13.092,3273,N,0,0,0,,
17,0:13.904,3476,N,0,0,0,,
18,0:14.676,3669,N,0,0,0,,
19,0:15.484,3871,N,0,0,0,,
20,0:16.296,4074,N,0,0,0,,
21,0:17.092,4273,N,0,0,0,,
22,0:17.904,4476,N,0,0,0,,
23,0:18.724,4681,N,0,0,0,,
24,0:19.552,4888,N,0,0,0,,
25,0:20.348,5087,N,0,0,0,,
26,0:21.124,5281,N,0,0,0,,
27,0:21.936,5484,N,0,0,0,,
28,0:22.740,5685,N,0,0,0,,
29,0:23.528,5882,N,0,0,0,,
30,0:24.340,6085,N,0,0,0,,
31,0:25.156,6289,N,0,0,0,,
32,0:25.984,6496,N,0,0,0,,
33,0:26.780,6695,N,0,0,0,,
34,0:27.544,6886,N,0,0,0,,
35,0:28.356,7089,N,0,0,0,,
36,0:29.168,7292,N,0,0,0,,
37,0:29.960,7490,N,0,0,0,,
38,0:30.772,7693,N,0,0,0,,
39,0:31.592,7898,N,0,0,0,,
40,0:32.404,8101,N,0,0,0,,
41,0:33.200,8300,N,0,0,0,,
42,0:33.984,8496,N,0,0,0,,
43,0:34.780,8695,N,0,0,0,,
44,0:35.592,8898,N,0,0,0,,
45,0:36.412,9103,N,0,0,0,,
46,0:37.200,9300,N,0,0,0,,
47,0:38.012,9503,N,0,0,0,,
48,0:38.832,9708,N,0,0,0,,
49,0:39.624,9906,N,0,0,0,,
50,0:40.420,10105,N,0,0,0,,
51,0:41.044,10261,V,0,0,0,,
52,0:42.028,10507,N,0,0,0,,
53,0:42.848,10712,N,0,0,0,,
54,0:43.656,10914,N,0,0,0,,
55,0:44.460,11115,N,0,0,0,,
56,0:45.272,11318,N,0,0,0,,
57,0:45.828,11457,S,0,0,0,,
58,0:46.880,11720,N,0,0,0,,
59,0:47.668,11917,N,0,0,0,,
60,0:48.476,12119,N,0,0,0,,
61,0:49.288,12322,N,0,0,0,,
62,0:50.100,12525,N,0,0,0,,
63,0:50.904,12726,N,0,0,0,,
64,0:51.708,12927,N,0,0,0,,
65,0:52.536,13134,N,0,0,0,,
