,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.380,95,N,0,0,0,,
1,0:01.164,291,N,0,0,0,,
2,0:01.692,423,S,0,0,0,,
3,0:02.632,658,N,0,0,0,,
4,0:03.444,861,N,0,0,0,,
5,0:04.240,1060,N,0,0,0,,
6,0:05.044,1261,N,0,0,0,,
7,0:05.840,1460,N,0,0,0,,
8,0:06.624,1656,N,0,0,0,,
9,0:07.396,1849,N,0,0,0,,
10,0:08.168,2042,N,0,0,0,,
11,0:08.952,2238,N,0,0,0,,
12,0:09.484,2371,S,0,0,0,,
13,0:10.428,2607,N,0,0,0,,
14,0:11.248,2812,N,0,0,0,,
15,0:12.068,3017,N,0,0,0,,
16,0:12.864,3216,N,0,0,0,,
17,0:13.648,3412,N,0,0,0,,
18,0:14.428,3607,N,0,0,0,,
19,0:15.208,3802,N,0,0,0,,
20,0:15.992,3998,N,0,0,0,,
21,0:16.764,4191,N,0,0,0,,
22,0:17.536,4384,N,0,0,0,,
23,0:18.320,4580,N,0,0,0,,
24,0:19.124,4781,N,0,0,0,,
25,0:19.912,4978,N,0,0,0,,
26,0:20.684,5171,N,0,0,0,,
27,0:21.176,5294,S,0,0,0,,
28,0:22.116,5529,N,0,0,0,,
29,0:22.912,5728,N,0,0,0,,
30,0:23.692,5923,N,0,0,0,,
31,0:24.468,6117,N,0,0,0,,
32,0:25.256,6314,N,0,0,0,,
33,0:26.060,6515,N,0,0,0,,
34,0:26.856,6714,N,0,0,0,,
35,0:27.640,6910,N,0,0,0,,
36,0:28.412,7103,N,0,0,0,,
37,0:29.192,7298,N,0,0,0,,
38,0:29.968,7492,N,0,0,0,,
39,0:30.740,7685,N,0,0,0,,
40,0:31.512,7878,N,0,0,0,,
41,0:32.296,8074,N,0,0,0,,
42,0:33.100,8275,N,0,0,0,,
43,0:33.632,8408,S,0,0,0,,
44,0:34.568,8642,N,0,0,0,,
45,0:35.380,8845,N,0,0,0,,
46,0:36.156,9039,N,0,0,0,,
47,0:36.928,9232,N,0,0,0,,
48,0:37.700,9425,N,0,0,0,,
49,0:38.468,9617,N,0,0,0,,
50,0:39.248,9812,N,0,0,0,,
51,0:40.052,10013,N,0,0,0,,
52,0:40.832,10208,N,0,0,0,,
53,0:41.364,10341,S,0,0,0,,
54,0:42.312,10578,N,0,0,0,,
55,0:43.116,10779,N,0,0,0,,
56,0:43.896,10974,N,0,0,0,,
57,0:44.676,11169,N,0,0,0,,
58,0:45.452,11363,N,0,0,0,,
59,0:46.240,11560,N,0,0,0,,
60,0:47.044,11761,N,0,0,0,,
61,0:47.840,11960,N,0,0,0,,
62,0:48.632,12158,N,0,0,0,,
63,0:49.412,12353,N,0,0,0,,
64,0:50.192,12548,N,0,0,0,,
65,0:50.724,12681,S,0,0,0,,
66,0:51.668,12917,N,0,0,0,,
67,0:52.484,13121,N,0,0,0,,
68,0:53.280,13320,N,0,0,0,,
69,0:54.092,13523,N,0,0,0,,
70,0:54.880,13720,N,0,0,0,,
71,0:55.664,13916,N,0,0,0,,
72,0:56.436,14109,N,0,0,0,,
73,0:57.216,14304,N,0,0,0,,
74,0:57.984,14496,N,0,0,0,,
75,0:58.764,14691,N,0,0,0,,
76,0:59.528,14882,N,0,0,0,,
77,1:00.312,15078,N,0,0,0,,
78,1:01.124,15281,N,0,0,0,,
79,1:01.920,15480,N,0,0,0,,
80,1:02.692,15673,N,0,0,0,,
81,1:03.184,15796,S,0,0,0,,
82,1:04.124,16031,N,0,0,0,,
83,1:04.928,16232,N,0,0,0,,
84,1:05.700,16425,N,0,0,0,,
85,1:06.476,16619,N,0,0,0,,
86,1:07.256,16814,N,0,0,0,,
87,1:08.060,17015,N,0,0,0,,
88,1:08.856,17214,N,0,0,0,,
89,1:09.648,17412,N,0,0,0,,
90,1:10.420,17605,N,0,0,0,,
91,1:10.912,17728,S,0,0,0,,
92,1:11.864,17966,N,0,0,0,,
93,1:12.668,18167,N,0,0,0,,
94,1:13.452,18363,N,0,0,0,,
95,1:14.232,18558,N,0,0,0,,
96,1:15.028,18757,N,0,0,0,,
97,1:15.832,18958,N,0,0,0,,
98,1:16.608,19152,N,0,0,0,,
99,1:17.380,19345,N,0,0,0,,
100,1:18.164,19541,N,0,0,0,,
101,1:18.936,19734,N,0,0,0,,
102,1:19.420,19855,S,0,0,0,,
103,1:20.364,20091,N,0,0,0,,
104,1:21.168,20292,N,0,0,0,,
105,1:21.968,20492,N,0,0,0,,
106,1:22.772,20693,N,0,0,0,,
107,1:23.560,20890,N,0,0,0,,
108,1:24.332,21083,N,0,0,0,,
109,1:25.116,21279,N,0,0,0,,
110,1:25.888,21472,N,0,0,0,,
111,1:26.668,21667,N,0,0,0,,
112,1:27.452,21863,N,0,0,0,,
113,1:28.232,22058,N,0,0,0,,
114,1:29.044,22261,N,0,0,0,,
115,1:29.856,22464,N,0,0,0,,
116,1:30.664,22666,N,0,0,0,,
117,1:31.452,22863,N,0,0,0,,
118,1:32.240,23060,N,0,0,0,,
119,1:32.772,23193,S,0,0,0,,
120,1:33.724,23431,N,0,0,0,,
121,1:34.544,23636,N,0,0,0,,
122,1:35.340,23835,N,0,0,0,,
123,1:36.148,24037,N,0,0,0,,
124,1:36.960,24240,N,0,0,0,,
125,1:37.748,24437,N,0,0,0,,
126,1:38.528,24632,N,0,0,0,,
127,1:39.312,24828,N,0,0,0,,
128,1:40.084,25021,N,0,0,0,,
129,1:40.856,25214,N,0,0,0,,
130,1:41.340,25335,S,0,0,0,,
131,1:42.288,25572,N,0,0,0,,
132,1:43.108,25777,N,0,0,0,,
133,1:43.912,25978,N,0,0,0,,
134,1:44.692,26173,N,0,0,0,,
135,1:45.468,26367,N,0,0,0,,
136,1:46.240,26560,N,0,0,0,,
137,1:47.012,26753,N,0,0,0,,
138,1:47.796,26949,N,0,0,0,,
139,1:48.328,27082,S,0,0,0,,
140,1:49.280,27320,N,0,0,0,,
141,1:50.100,27525,N,0,0,0,,
142,1:50.920,27730,N,0,0,0,,
143,1:51.716,27929,N,0,0,0,,
144,1:52.504,28126,N,0,0,0,,
145,1:53.296,28324,N,0,0,0,,
146,1:54.076,28519,N,0,0,0,,
147,1:54.848,28712,N,0,0,0,,
148,1:55.632,28908,N,0,0,0,,
149,1:56.404,29101,N,0,0,0,,
150,1:57.200,29300,N,0,0,0,,
151,1:58.012,29503,N,0,0,0,,
152,1:58.812,29703,N,0,0,0,,
153,1:59.600,29900,N,0,0,0,,
154,2:00.084,30021,S,0,0,0,,
155,2:01.020,30255,N,0,0,0,,
156,2:01.828,30457,N,0,0,0,,
157,2:02.608,30652,N,0,0,0,,
158,2:03.380,30845,N,0,0,0,,
159,2:04.156,31039,N,0,0,0,,
160,2:04.952,31238,N,0,0,0,,
161,2:05.732,31433,N,0,0,0,,
162,2:06.500,31625,N,0,0,0,,
163,2:07.028,31757,S,0,0,0,,
164,2:07.960,31990,N,0,0,0,,
165,2:08.756,32189,N,0,0,0,,
166,2:09.536,32384,N,0,0,0,,
167,2:10.304,32576,N,0,0,0,,
168,2:11.092,32773,N,0,0,0,,
169,2:11.476,32869,V,0,0,0,,
170,2:12.640,33160,N,0,0,0,,
171,2:13.412,33353,N,0,0,0,,
172,2:14.176,33544,N,0,0,0,,
173,2:14.708,33677,S,0,0,0,,
174,2:15.632,33908,N,0,0,0,,
175,2:16.428,34107,N,0,0,0,,
176,2:17.208,34302,N,0,0,0,,
177,2:18.004,34501,N,0,0,0,,
178,2:18.820,34705,N,0,0,0,,
179,2:19.632,34908,N,0,0,0,,
180,2:20.412,35103,N,0,0,0,,
181,2:21.200,35300,N,0,0,0,,
182,2:21.976,35494,N,0,0,0,,
183,2:22.756,35689,N,0,0,0,,
184,2:23.520,35880,N,0,0,0,,
185,2:24.288,36072,N,0,0,0,,
186,2:25.068,36267,N,0,0,0,,
