,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.112,28,N,0,0,0,,
1,0:00.912,228,N,0,0,0,,
2,0:01.688,422,N,0,0,0,,
3,0:02.464,616,N,0,0,0,,
4,0:03.232,808,N,0,0,0,,
5,0:04.008,1002,N,0,0,0,,
6,0:04.800,1200,N,0,0,0,,
7,0:05.592,1398,N,0,0,0,,
8,0:06.384,1596,N,0,0,0,,
9,0:07.184,1796,N,0,0,0,,
10,0:07.984,1996,N,0,0,0,,
11,0:08.784,2196,N,0,0,0,,
12,0:09.584,2396,N,0,0,0,,
13,0:10.408,2602,N,0,0,0,,
14,0:11.216,2804,N,0,0,0,,
15,0:12.032,3008,N,0,0,0,,
16,0:12.856,3214,N,0,0,0,,
17,0:13.672,3418,N,0,0,0,,
18,0:14.472,3618,N,0,0,0,,
19,0:15.264,3816,N,0,0,0,,
20,0:16.064,4016,N,0,0,0,,
21,0:16.872,4218,N,0,0,0,,
22,0:17.680,4420,N,0,0,0,,
23,0:18.488,4622,N,0,0,0,,
24,0:19.296,4824,N,0,0,0,,
25,0:20.088,5022,N,0,0,0,,
26,0:20.872,5218,N,0,0,0,,
27,0:21.648,5412,N,0,0,0,,
28,0:22.400,5600,N,0,0,0,,
29,0:23.160,5790,N,0,0,0,,
30,0:23.920,5980,N,0,0,0,,
31,0:24.696,6174,N,0,0,0,,
32,0:25.480,6370,N,0,0,0,,
33,0:26.256,6564,N,0,0,0,,
34,0:27.056,6764,N,0,0,0,,
35,0:27.848,6962,N,0,0,0,,
36,0:28.640,7160,N,0,0,0,,
37,0:29.440,7360,N,0,0,0,,
38,0:30.248,7562,N,0,0,0,,
39,0:31.048,7762,N,0,0,0,,
40,0:31.856,7964,N,0,0,0,,
41,0:32.640,8160,N,0,0,0,,
42,0:33.424,8356,N,0,0,0,,
43,0:34.200,8550,N,0,0,0,,
44,0:34.992,8748,N,0,0,0,,
45,0:35.800,8950,N,0,0,0,,
46,0:36.616,9154,N,0,0,0,,
47,0:37.440,9360,N,0,0,0,,
48,0:38.256,9564,N,0,0,0,,
49,0:39.088,9772,N,0,0,0,,
50,0:39.912,9978,N,0,0,0,,
51,0:40.752,10188,N,0,0,0,,
52,0:41.576,10394,N,0,0,0,,
53,0:42.392,10598,N,0,0,0,,
54,0:42.992,10748,V,0,0,0,,
55,0:44.016,11004,N,0,0,0,,
56,0:44.808,11202,N,0,0,0,,
57,0:45.600,11400,N,0,0,0,,
58,0:46.392,11598,N,0,0,0,,
59,0:47.200,11800,N,0,0,0,,
60,0:48.032,12008,N,0,0,0,,
61,0:48.848,12212,N,0,0,0,,
62,0:49.680,12420,N,0,0,0,,
63,0:50.520,12630,N,0,0,0,,
64,0:51.400,12850,N,0,0,0,,
65,0:52.264,13066,N,0,0,0,,
66,0:53.120,13280,N,0,0,0,,
67,0:53.952,13488,N,0,0,0,,
68,0:54.800,13700,N,0,0,0,,
69,0:55.616,13904,N,0,0,0,,
70,0:56.432,14108,N,0,0,0,,
71,0:57.248,14312,N,0,0,0,,
72,0:58.064,14516,N,0,0,0,,
73,0:58.896,14724,N,0,0,0,,
74,0:59.712,14928,N,0,0,0,,
75,1:00.552,15138,N,0,0,0,,
76,1:01.408,15352,N,0,0,0,,
77,1:02.240,15560,N,0,0,0,,
78,1:03.088,15772,N,0,0,0,,
79,1:03.944,15986,N,0,0,0,,
80,1:04.800,16200,N,0,0,0,,
81,1:05.648,16412,N,0,0,0,,
82,1:06.472,16618,N,0,0,0,,
83,1:07.288,16822,N,0,0,0,,
84,1:08.112,17028,N,0,0,0,,
