,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.248,62,N,0,0,0,,
1,0:01.304,326,N,0,0,0,,
2,0:02.344,586,N,0,0,0,,
3,0:03.392,848,N,0,0,0,,
4,0:04.416,1104,N,0,0,0,,
5,0:05.408,1352,N,0,0,0,,
6,0:06.368,1592,N,0,0,0,,
7,0:07.336,1834,N,0,0,0,,
8,0:08.360,2090,N,0,0,0,,
9,0:09.440,2360,N,0,0,0,,
10,0:10.528,2632,N,0,0,0,,
11,0:11.576,2894,N,0,0,0,,
12,0:12.624,3156,N,0,0,0,,
13,0:13.640,3410,N,0,0,0,,
14,0:14.672,3668,N,0,0,0,,
15,0:15.744,3936,N,0,0,0,,
16,0:16.784,4196,N,0,0,0,,
17,0:17.824,4456,N,0,0,0,,
18,0:18.856,4714,N,0,0,0,,
19,0:19.832,4958,N,0,0,0,,
20,0:20.728,5182,N,0,0,0,,
21,0:21.600,5400,N,0,0,0,,
22,0:22.520,5630,N,0,0,0,,
23,0:23.448,5862,N,0,0,0,,
24,0:24.408,6102,N,0,0,0,,
25,0:25.424,6356,N,0,0,0,,
26,0:26.480,6620,N,0,0,0,,
27,0:27.520,6880,N,0,0,0,,
28,0:28.536,7134,N,0,0,0,,
29,0:29.592,7398,N,0,0,0,,
30,0:30.632,7658,N,0,0,0,,
31,0:31.664,7916,N,0,0,0,,
32,0:32.704,8176,N,0,0,0,,
33,0:33.760,8440,N,0,0,0,,
34,0:34.792,8698,N,0,0,0,,
35,0:35.800,8950,N,0,0,0,,
36,0:36.824,9206,N,0,0,0,,
37,0:37.848,9462,N,0,0,0,,
38,0:38.808,9702,N,0,0,0,,
39,0:39.736,9934,N,0,0,0,,
40,0:40.672,10168,N,0,0,0,,
41,0:41.576,10394,N,0,0,0,,
42,0:42.432,10608,N,0,0,0,,
43,0:43.280,10820,N,0,0,0,,
44,0:44.136,11034,N,0,0,0,,
45,0:44.952,11238,N,0,0,0,,
