,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.020,5,N,0,0,0,,
1,0:00.968,242,N,0,0,0,,
2,0:01.888,472,N,0,0,0,,
3,0:02.796,699,N,0,0,0,,
4,0:03.740,935,N,0,0,0,,
5,0:04.708,1177,N,0,0,0,,
6,0:05.668,1417,N,0,0,0,,
7,0:06.592,1648,N,0,0,0,,
8,0:07.512,1878,N,0,0,0,,
9,0:08.476,2119,N,0,0,0,,
10,0:09.444,2361,N,0,0,0,,
11,0:10.388,2597,N,0,0,0,,
12,0:11.304,2826,N,0,0,0,,
13,0:12.248,3062,N,0,0,0,,
14,0:13.192,3298,N,0,0,0,,
15,0:14.132,3533,N,0,0,0,,
16,0:15.052,3763,N,0,0,0,,
17,0:15.944,3986,N,0,0,0,,
18,0:16.856,4214,N,0,0,0,,
19,0:17.788,4447,N,0,0,0,,
20,0:18.732,4683,N,0,0,0,,
21,0:19.656,4914,N,0,0,0,,
22,0:20.536,5134,N,0,0,0,,
23,0:21.460,5365,N,0,0,0,,
24,0:22.404,5601,N,0,0,0,,
25,0:23.348,5837,N,0,0,0,,
26,0:24.264,6066,N,0,0,0,,
27,0:25.176,6294,N,0,0,0,,
28,0:26.108,6527,N,0,0,0,,
29,0:27.076,6769,N,0,0,0,,
30,0:28.012,7003,N,0,0,0,,
31,0:28.936,7234,N,0,0,0,,
32,0:29.828,7457,N,0,0,0,,
33,0:30.748,7687,N,0,0,0,,
34,0:31.684,7921,N,0,0,0,,
35,0:32.624,8156,N,0,0,0,,
36,0:33.520,8380,N,0,0,0,,
37,0:34.428,8607,N,0,0,0,,
38,0:35.380,8845,N,0,0,0,,
39,0:36.348,9087,N,0,0,0,,
40,0:37.328,9332,N,0,0,0,,
41,0:38.248,9562,N,0,0,0,,
42,0:39.176,9794,N,0,0,0,,
43,0:40.116,10029,N,0,0,0,,
44,0:41.084,10271,N,0,0,0,,
45,0:42.036,10509,N,0,0,0,,
46,0:42.976,10744,N,0,0,0,,
47,0:43.584,10896,S,0,0,0,,
