,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.364,91,N,0,0,12,,
1,0:01.296,324,N,0,0,12,,
2,0:02.132,533,N,0,0,12,,
3,0:02.992,748,N,0,0,12,,
4,0:03.864,966,N,0,0,12,,
5,0:04.700,1175,N,0,0,12,,
6,0:05.528,1382,N,0,0,12,,
7,0:06.420,1605,N,0,0,12,,
8,0:07.312,1828,N,0,0,12,,
9,0:08.156,2039,N,0,0,12,,
10,0:08.968,2242,N,0,0,12,,
11,0:09.820,2455,N,0,0,12,,
12,0:10.664,2666,N,0,0,12,,
13,0:11.476,2869,N,0,0,12,,
14,0:12.272,3068,N,0,0,12,,
15,0:13.148,3287,N,0,0,12,,
16,0:14.052,3513,N,0,0,12,,
17,0:14.888,3722,N,0,0,12,,
18,0:15.700,3925,N,0,0,12,,
19,0:16.544,4136,N,0,0,12,,
20,0:17.388,4347,N,0,0,12,,
21,0:18.200,4550,N,0,0,12,,
22,0:19.004,4751,N,0,0,12,,
23,0:19.872,4968,N,0,0,12,,
24,0:20.840,5210,N,0,0,12,,
25,0:21.748,5437,N,0,0,12,,
26,0:22.632,5658,N,0,0,12,,
27,0:23.616,5904,N,0,0,12,,
28,0:24.600,6150,N,0,0,12,,
29,0:25.468,6367,N,0,0,12,,
30,0:26.328,6582,N,0,0,12,,
31,0:27.216,6804,N,0,0,12,,
32,0:28.100,7025,N,0,0,12,,
33,0:28.928,7232,N,0,0,12,,
34,0:29.716,7429,N,0,0,12,,
35,0:30.552,7638,N,0,0,12,,
36,0:31.420,7855,N,0,0,12,,
37,0:32.280,8070,N,0,0,12,,
38,0:33.092,8273,N,0,0,12,,
39,0:33.952,8488,N,0,0,12,,
40,0:34.872,8718,N,0,0,12,,
41,0:35.772,8943,N,0,0,12,,
42,0:36.624,9156,N,0,0,12,,
43,0:37.476,9369,N,0,0,12,,
44,0:38.356,9589,N,0,0,12,,
45,0:39.232,9808,N,0,0,12,,
46,0:40.068,10017,N,0,0,12,,
47,0:40.880,10220,N,0,0,12,,
