,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.288,72,N,0,0,0,,
1,0:00.928,232,N,0,0,0,,
2,0:01.584,396,N,0,0,0,,
3,0:02.224,556,N,0,0,0,,
4,0:02.888,722,N,0,0,0,,
5,0:03.576,894,N,0,0,0,,
6,0:04.296,1074,N,0,0,0,,
7,0:05.000,1250,N,0,0,0,,
8,0:05.716,1429,N,0,0,0,,
9,0:06.444,1611,N,0,0,0,,
10,0:07.200,1800,N,0,0,0,,
11,0:07.952,1988,N,0,0,0,,
12,0:08.692,2173,N,0,0,0,,
13,0:09.428,2357,N,0,0,0,,
14,0:10.192,2548,N,0,0,0,,
15,0:10.952,2738,N,0,0,0,,
16,0:11.676,2919,N,0,0,0,,
17,0:12.396,3099,N,0,0,0,,
18,0:13.116,3279,N,0,0,0,,
19,0:13.616,3404,V,0,0,0,,
20,0:14.576,3644,N,0,0,0,,
21,0:15.052,3763,V,0,0,0,,
22,0:15.984,3996,N,0,0,0,,
23,0:16.648,4162,N,0,0,0,,
24,0:17.304,4326,N,0,0,0,,
25,0:17.984,4496,N,0,0,0,,
26,0:18.624,4656,N,0,0,0,,
27,0:19.280,4820,N,0,0,0,,
28,0:19.944,4986,N,0,0,0,,
29,0:20.616,5154,N,0,0,0,,
30,0:21.280,5320,N,0,0,0,,
31,0:21.944,5486,N,0,0,0,,
32,0:22.640,5660,N,0,0,0,,
33,0:23.332,5833,N,0,0,0,,
34,0:24.028,6007,N,0,0,0,,
35,0:24.724,6181,N,0,0,0,,
36,0:25.452,6363,N,0,0,0,,
37,0:26.156,6539,N,0,0,0,,
38,0:26.872,6718,N,0,0,0,,
39,0:27.608,6902,N,0,0,0,,
40,0:28.332,7083,N,0,0,0,,
41,0:29.060,7265,N,0,0,0,,
42,0:29.796,7449,N,0,0,0,,
43,0:30.528,7632,N,0,0,0,,
44,0:31.280,7820,N,0,0,0,,
45,0:32.012,8003,N,0,0,0,,
46,0:32.732,8183,N,0,0,0,,
