,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.328,82,N,0,0,0,,
1,0:01.208,302,N,0,0,0,,
2,0:02.096,524,N,0,0,0,,
3,0:02.960,740,N,0,0,0,,
4,0:03.840,960,N,0,0,0,,
5,0:04.736,1184,N,0,0,0,,
6,0:05.632,1408,N,0,0,0,,
7,0:06.528,1632,N,0,0,0,,
8,0:07.384,1846,N,0,0,0,,
9,0:08.240,2060,N,0,0,0,,
10,0:09.096,2274,N,0,0,0,,
11,0:09.960,2490,N,0,0,0,,
12,0:10.840,2710,N,0,0,0,,
13,0:11.744,2936,N,0,0,0,,
14,0:12.632,3158,N,0,0,0,,
15,0:13.520,3380,N,0,0,0,,
16,0:14.424,3606,N,0,0,0,,
17,0:15.336,3834,N,0,0,0,,
18,0:16.256,4064,N,0,0,0,,
19,0:17.160,4290,N,0,0,0,,
20,0:18.072,4518,N,0,0,0,,
21,0:19.000,4750,N,0,0,0,,
22,0:19.896,4974,N,0,0,0,,
23,0:20.816,5204,N,0,0,0,,
24,0:21.736,5434,N,0,0,0,,
25,0:22.640,5660,N,0,0,0,,
26,0:23.512,5878,N,0,0,0,,
27,0:24.368,6092,N,0,0,0,,
28,0:25.248,6312,N,0,0,0,,
29,0:26.104,6526,N,0,0,0,,
30,0:26.976,6744,N,0,0,0,,
31,0:27.872,6968,N,0,0,0,,
32,0:28.760,7190,N,0,0,0,,
33,0:29.648,7412,N,0,0,0,,
34,0:30.560,7640,N,0,0,0,,
35,0:31.456,7864,N,0,0,0,,
36,0:32.344,8086,N,0,0,0,,
37,0:33.240,8310,N,0,0,0,,
38,0:34.128,8532,N,0,0,0,,
39,0:35.000,8750,N,0,0,0,,
40,0:35.904,8976,N,0,0,0,,
41,0:36.800,9200,N,0,0,0,,
42,0:37.688,9422,N,0,0,0,,
43,0:38.600,9650,N,0,0,0,,
44,0:39.504,9876,N,0,0,0,,
45,0:40.400,10100,N,0,0,0,,
46,0:41.288,10322,N,0,0,0,,
47,0:42.176,10544,N,0,0,0,,
48,0:43.024,10756,N,0,0,0,,
49,0:43.848,10962,N,0,0,0,,
50,0:44.704,11176,N,0,0,0,,
51,0:45.552,11388,N,0,0,0,,
52,0:46.416,11604,N,0,0,0,,
53,0:47.304,11826,N,0,0,0,,
54,0:48.208,12052,N,0,0,0,,
55,0:49.088,12272,N,0,0,0,,
56,0:49.976,12494,N,0,0,0,,
57,0:50.880,12720,N,0,0,0,,
58,0:51.752,12938,N,0,0,0,,
59,0:52.632,13158,N,0,0,0,,
60,0:53.536,13384,N,0,0,0,,
61,0:54.408,13602,N,0,0,0,,
62,0:55.288,13822,N,0,0,0,,
