,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.008,2,+,0,0,0,(N,
1,0:00.116,29,V,0,0,0,,
2,0:00.888,222,N,0,0,0,,
3,0:01.416,354,V,0,0,0,,
4,0:02.080,520,N,0,0,0,,
5,0:02.676,669,N,0,0,0,,
6,0:03.072,768,V,0,0,0,,
7,0:03.840,960,N,0,0,0,,
8,0:04.372,1093,V,0,0,0,,
9,0:05.052,1263,N,0,0,0,,
10,0:05.652,1413,N,0,0,0,,
11,0:06.036,1509,V,0,0,0,,
12,0:06.800,1700,N,0,0,0,,
13,0:07.416,1854,N,0,0,0,,
14,0:08.008,2002,N,0,0,0,,
15,0:08.368,2092,V,0,0,0,,
16,0:09.184,2296,N,0,0,0,,
17,0:09.780,2445,N,0,0,0,,
18,0:10.356,2589,N,0,0,0,,
19,0:10.952,2738,N,0,0,0,,
20,0:11.552,2888,N,0,0,0,,
21,0:12.152,3038,N,0,0,0,,
22,0:12.556,3139,V,0,0,0,,
23,0:13.320,3330,N,0,0,0,,
24,0:13.760,3440,V,2,0,0,,
25,0:14.492,3623,N,0,0,0,,
26,0:15.108,3777,N,0,0,0,,
27,0:15.504,3876,A,0,0,0,,
28,0:16.012,4003,V,0,0,0,,
29,0:16.788,4197,N,0,0,0,,
30,0:17.368,4342,N,0,0,0,,
31,0:17.952,4488,N,0,0,0,,
32,0:18.552,4638,N,0,0,0,,
33,0:19.140,4785,N,0,0,0,,
34,0:19.720,4930,N,0,0,0,,
35,0:20.304,5076,N,0,0,0,,
36,0:20.760,5190,A,0,0,0,,
37,0:21.416,5354,N,0,0,0,,
38,0:22.012,5503,N,0,0,0,,
39,0:22.416,5604,V,0,0,0,,
40,0:23.180,5795,N,0,0,0,,
41,0:23.768,5942,N,0,0,0,,
42,0:24.348,6087,N,0,0,0,,
43,0:24.768,6192,V,0,0,0,,
44,0:25.524,6381,N,0,0,0,,
45,0:26.108,6527,N,0,0,0,,
46,0:26.676,6669,N,0,0,0,,
47,0:27.256,6814,N,0,0,0,,
48,0:27.560,6890,+,0,0,0,(VT,
49,0:27.728,6932,V,0,0,0,,
50,0:28.396,7099,V,0,0,0,,
51,0:28.760,7190,V,0,0,0,,
52,0:29.380,7345,+,0,0,0,(N,
53,0:29.576,7394,N,0,0,0,,
54,0:30.080,7520,V,0,0,0,,
55,0:30.712,7678,N,0,0,0,,
56,0:31.300,7825,N,0,0,0,,
57,0:31.708,7927,V,0,0,0,,
58,0:32.476,8119,N,0,0,0,,
59,0:33.004,8251,V,0,0,0,,
60,0:33.628,8407,N,0,0,0,,
61,0:34.204,8551,N,0,0,0,,
62,0:34.616,8654,V,0,0,0,,
63,0:35.372,8843,N,0,0,0,,
64,0:35.916,8979,V,0,0,0,,
65,0:36.540,9135,N,0,0,0,,
66,0:37.116,9279,N,0,0,0,,
67,0:37.676,9419,N,0,0,0,,
68,0:38.172,9543,V,2,0,0,,
69,0:38.832,9708,N,0,0,0,,
70,0:39.404,9851,N,0,0,0,,
71,0:39.808,9952,V,0,0,0,,
72,0:40.528,10132,N,0,0,0,,
73,0:41.080,10270,V,0,0,0,,
74,0:41.660,10415,N,0,0,0,,
75,0:42.236,10559,N,0,0,0,,
76,0:42.808,10702,N,0,0,0,,
77,0:43.324,10831,V,0,0,0,,
78,0:43.656,10914,V,0,0,0,,
79,0:44.504,11126,N,0,0,0,,
80,0:44.912,11228,V,0,0,0,,
81,0:45.672,11418,N,0,0,0,,
82,0:46.240,11560,N,0,0,0,,
83,0:46.808,11702,N,0,0,0,,
84,0:47.364,11841,N,0,0,0,,
