,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.424,106,N,0,0,0,,
1,0:01.112,278,N,0,0,0,,
2,0:01.808,452,N,0,0,0,,
3,0:02.492,623,N,0,0,0,,
4,0:03.160,790,N,0,0,0,,
5,0:03.860,965,N,0,0,0,,
6,0:04.572,1143,N,0,0,0,,
7,0:05.256,1314,N,0,0,0,,
8,0:05.928,1482,N,0,0,0,,
9,0:06.616,1654,N,0,0,0,,
10,0:07.300,1825,N,0,0,0,,
11,0:07.996,1999,N,0,0,0,,
12,0:08.716,2179,N,0,0,0,,
13,0:09.408,2352,N,0,0,0,,
14,0:10.100,2525,N,0,0,0,,
15,0:10.664,2666,A,0,0,0,,
16,0:11.504,2876,N,0,0,0,,
17,0:12.000,3000,V,0,0,0,,
18,0:12.692,3173,V,0,0,0,,
19,0:13.560,3390,N,0,0,0,,
20,0:14.236,3559,N,0,0,0,,
21,0:14.924,3731,N,0,0,0,,
22,0:15.628,3907,N,0,0,0,,
23,0:16.304,4076,N,0,0,0,,
24,0:16.956,4239,N,0,0,0,,
25,0:17.660,4415,N,0,0,0,,
26,0:18.368,4592,N,0,0,0,,
27,0:19.048,4762,N,0,0,0,,
28,0:19.712,4928,N,0,0,0,,
29,0:20.396,5099,N,0,0,0,,
30,0:21.072,5268,N,0,0,0,,
31,0:21.764,5441,N,0,0,0,,
32,0:22.460,5615,N,0,0,0,,
33,0:23.152,5788,N,0,0,0,,
34,0:23.832,5958,N,0,0,0,,
35,0:24.544,6136,N,0,0,0,,
36,0:25.060,6265,A,0,0,0,,
37,0:25.576,6394,A,0,0,0,,
38,0:26.360,6590,e,0,0,0,,
39,0:27.168,6792,N,0,0,0,,
40,0:27.888,6972,N,0,0,0,,
41,0:28.600,7150,N,0,0,0,,
42,0:29.296,7324,N,0,0,0,,
43,0:29.988,7497,N,0,0,0,,
44,0:30.680,7670,N,0,0,0,,
45,0:31.404,7851,N,0,0,0,,
46,0:32.100,8025,N,0,0,0,,
47,0:32.772,8193,N,0,0,0,,
48,0:33.452,8363,N,0,0,0,,
49,0:34.140,8535,N,0,0,0,,
50,0:34.840,8710,N,0,0,0,,
51,0:35.536,8884,N,0,0,0,,
52,0:36.192,9048,N,0,0,0,,
53,0:36.872,9218,N,0,0,0,,
54,0:37.552,9388,N,0,0,0,,
55,0:38.268,9567,N,0,0,0,,
56,0:38.960,9740,N,0,0,0,,
57,0:39.632,9908,N,0,0,0,,
58,0:40.316,10079,N,0,0,0,,
59,0:40.992,10248,N,0,0,0,,
60,0:41.700,10425,N,0,0,0,,
61,0:42.372,10593,V,0,0,0,,
62,0:43.080,10770,N,0,0,0,,
63,0:43.764,10941,N,0,0,0,,
64,0:44.280,11070,A,0,0,0,,
65,0:44.824,11206,A,0,0,0,,
66,0:45.648,11412,N,0,0,0,,
67,0:46.444,11611,N,0,0,0,,
68,0:47.200,11800,N,0,0,0,,
69,0:47.920,11980,N,0,0,0,,
70,0:48.644,12161,N,0,0,0,,
71,0:48.860,12215,+,0,0,0,(B,
72,0:49.236,12309,V,0,0,0,,
73,0:50.060,12515,N,0,0,0,,
74,0:50.688,12672,V,0,0,0,,
75,0:51.496,12874,N,0,0,0,,
76,0:52.160,13040,F,0,0,0,,
77,0:52.888,13222,N,0,0,0,,
78,0:53.544,13386,F,0,0,0,,
79,0:54.284,13571,N,0,0,0,,
80,0:54.960,13740,F,0,0,0,,
81,0:55.700,13925,N,0,0,0,,
82,0:56.336,14084,F,0,0,0,,
83,0:57.052,14263,N,0,0,0,,
84,0:57.684,14421,V,0,0,0,,
85,0:58.452,14613,N,0,0,0,,
86,0:59.072,14768,V,0,0,0,,
87,0:59.828,14957,N,0,0,0,,
88,1:00.108,15027,+,0,0,0,(N,
89,1:00.504,15126,N,0,0,0,,
90,1:01.196,15299,N,0,0,0,,
91,1:01.788,15447,V,0,0,0,,
92,1:02.584,15646,N,0,0,0,,
93,1:03.268,15817,N,0,0,0,,
94,1:03.936,15984,N,0,0,0,,
95,1:04.472,16118,V,0,0,0,,
96,1:05.300,16325,N,0,0,0,,
97,1:06.000,16500,N,0,0,0,,
98,1:06.676,16669,N,0,0,0,,
99,1:07.376,16844,N,0,0,0,,
100,1:08.072,17018,N,0,0,0,,
101,1:08.780,17195,N,0,0,0,,
102,1:09.468,17367,N,0,0,0,,
103,1:10.176,17544,N,0,0,0,,
104,1:10.860,17715,N,0,0,0,,
105,1:11.584,17896,N,0,0,0,,
106,1:12.280,18070,N,0,0,0,,
107,1:12.960,18240,N,0,0,0,,
108,1:13.660,18415,N,0,0,0,,
109,1:14.356,18589,N,0,0,0,,
110,1:15.052,18763,N,0,0,0,,
111,1:15.604,18901,V,0,0,0,,
112,1:16.400,19100,N,0,0,0,,
113,1:17.004,19251,V,0,0,0,,
114,1:17.756,19439,N,0,0,0,,
115,1:18.460,19615,N,0,0,0,,
116,1:19.140,19785,N,0,0,0,,
117,1:19.808,19952,N,0,0,0,,
118,1:20.492,20123,N,0,0,0,,
119,1:20.988,20247,A,0,0,0,,
120,1:21.588,20397,A,0,0,0,,
121,1:22.452,20613,N,0,0,0,,
122,1:23.172,20793,N,0,0,0,,
123,1:23.852,20963,N,0,0,0,,
124,1:24.528,21132,N,0,0,0,,
125,1:25.256,21314,N,0,0,0,,
126,1:25.932,21483,N,0,0,0,,
127,1:26.608,21652,N,0,0,0,,
128,1:27.272,21818,N,0,0,0,,
129,1:27.960,21990,N,0,0,0,,
130,1:28.636,22159,N,0,0,0,,
131,1:29.324,22331,N,0,0,0,,
132,1:30.000,22500,N,0,0,0,,
133,1:30.672,22668,N,0,0,0,,
134,1:31.328,22832,N,0,0,0,,
135,1:32.040,23010,N,0,0,0,,
136,1:32.708,23177,N,0,0,0,,
137,1:33.388,23347,N,0,0,0,,
138,1:34.044,23511,N,0,0,0,,
139,1:34.752,23688,N,0,0,0,,
140,1:35.432,23858,N,0,0,0,,
141,1:36.116,24029,N,0,0,0,,
142,1:36.796,24199,N,0,0,0,,
143,1:37.360,24340,A,0,0,0,,
144,1:38.108,24527,N,0,0,0,,
145,1:38.844,24711,N,0,0,0,,
146,1:39.548,24887,N,0,0,0,,
147,1:40.232,25058,N,0,0,0,,
148,1:40.908,25227,N,0,0,0,,
