,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.756,189,N,0,0,11,,
1,0:01.632,408,N,0,0,11,,
2,0:02.500,625,N,0,0,11,,
3,0:03.468,867,N,0,0,11,,
4,0:04.648,1162,N,0,0,11,,
5,0:05.796,1449,N,0,0,11,,
6,0:06.708,1677,N,0,0,11,,
7,0:07.576,1894,N,0,0,11,,
8,0:08.468,2117,N,0,0,11,,
9,0:09.476,2369,N,0,0,11,,
10,0:10.520,2630,N,0,0,11,,
11,0:11.476,2869,N,0,0,11,,
12,0:12.328,3082,N,0,0,11,,
13,0:13.248,3312,N,0,0,11,,
14,0:14.304,3576,N,0,0,11,,
15,0:15.348,3837,N,0,0,11,,
16,0:16.224,4056,N,0,0,11,,
17,0:17.100,4275,N,0,0,11,,
18,0:18.156,4539,N,0,0,11,,
19,0:19.280,4820,N,0,0,11,,
20,0:20.404,5101,N,0,0,11,,
21,0:21.328,5332,N,0,0,11,,
22,0:22.288,5572,N,0,0,11,,
23,0:23.412,5853,N,0,0,11,,
24,0:24.536,6134,N,0,0,11,,
25,0:25.428,6357,N,0,0,11,,
26,0:26.248,6562,N,0,0,11,,
27,0:27.100,6775,N,0,0,11,,
28,0:28.164,7041,N,0,0,11,,
29,0:29.296,7324,N,0,0,11,,
30,0:30.200,7550,N,0,0,11,,
31,0:31.184,7796,N,0,0,11,,
32,0:32.520,8130,N,0,0,11,,
33,0:33.708,8427,N,0,0,11,,
34,0:34.600,8650,N,0,0,11,,
35,0:35.468,8867,N,0,0,11,,
36,0:36.428,9107,N,0,0,11,,
37,0:37.568,9392,N,0,0,11,,
38,0:38.632,9658,N,0,0,11,,
39,0:39.528,9882,N,0,0,11,,
40,0:40.404,10101,N,0,0,11,,
41,0:41.444,10361,N,0,0,11,,
42,0:42.584,10646,N,0,0,11,,
43,0:43.684,10921,N,0,0,11,,
44,0:44.584,11146,N,0,0,11,,
45,0:45.444,11361,N,0,0,11,,
46,0:46.436,11609,N,0,0,11,,
47,0:47.512,11878,N,0,0,11,,
48,0:48.692,12173,N,0,0,11,,
49,0:49.600,12400,N,0,0,11,,
50,0:50.452,12613,N,0,0,11,,
51,0:51.364,12841,N,0,0,11,,
52,0:52.396,13099,N,0,0,11,,
53,0:53.348,13337,N,0,0,11,,
54,0:54.216,13554,N,0,0,11,,
55,0:55.100,13775,N,0,0,11,,
56,0:56.156,14039,N,0,0,11,,
57,0:57.328,14332,N,0,0,11,,
58,0:58.328,14582,N,0,0,11,,
59,0:59.224,14806,N,0,0,11,,
60,1:00.240,15060,N,0,0,11,,
