,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.296,74,N,0,0,12,,
1,0:01.364,341,N,0,0,12,,
2,0:02.428,607,N,0,0,12,,
3,0:03.484,871,N,0,0,12,,
4,0:04.560,1140,N,0,0,12,,
5,0:05.664,1416,N,0,0,12,,
6,0:06.732,1683,N,0,0,12,,
7,0:07.788,1947,N,0,0,12,,
8,0:08.856,2214,N,0,0,12,,
9,0:09.928,2482,N,0,0,-95,,
10,0:10.968,2742,N,0,0,12,,
11,0:12.028,3007,N,0,0,12,,
12,0:13.100,3275,N,0,0,12,,
13,0:14.168,3542,N,0,0,-95,,
14,0:15.216,3804,N,0,0,12,,
15,0:16.280,4070,N,0,0,12,,
16,0:17.340,4335,N,0,0,12,,
17,0:18.372,4593,N,0,0,-95,,
18,0:19.356,4839,N,0,0,12,,
19,0:20.364,5091,N,0,0,12,,
20,0:21.396,5349,N,0,0,12,,
21,0:22.460,5615,N,0,0,-95,,
22,0:23.512,5878,N,0,0,12,,
23,0:24.592,6148,N,0,0,12,,
24,0:25.700,6425,N,0,0,12,,
25,0:26.788,6697,N,0,0,12,,
26,0:27.872,6968,N,0,0,12,,
27,0:28.968,7242,N,0,0,12,,
28,0:30.060,7515,N,0,0,-95,,
29,0:31.108,7777,N,0,0,12,,
30,0:32.164,8041,N,0,0,12,,
31,0:33.216,8304,N,0,0,-95,,
32,0:34.288,8572,N,0,0,12,,
33,0:35.332,8833,N,0,0,12,,
34,0:36.420,9105,N,0,0,12,,
35,0:37.512,9378,N,0,0,-95,,
36,0:38.616,9654,N,0,0,-95,,
37,0:39.676,9919,N,0,0,12,,
38,0:40.780,10195,N,0,0,-95,,
39,0:41.904,10476,N,0,0,12,,
40,0:42.992,10748,N,0,0,12,,
41,0:44.092,11023,N,0,0,12,,
42,0:45.192,11298,N,0,0,-95,,
43,0:46.280,11570,N,0,0,-95,,
44,0:47.328,11832,N,0,0,12,,
45,0:48.396,12099,N,0,0,-95,,
46,0:49.476,12369,N,0,0,-95,,
47,0:50.552,12638,N,0,0,-95,,
48,0:51.600,12900,N,0,0,12,,
49,0:52.648,13162,N,0,0,-95,,
50,0:53.724,13431,N,0,0,12,,
51,0:54.804,13701,N,0,0,-95,,
52,0:55.864,13966,N,0,0,12,,
53,0:56.928,14232,N,0,0,12,,
54,0:58.004,14501,N,0,0,-95,,
55,0:59.092,14773,N,0,0,12,,
56,1:00.156,15039,N,0,0,12,,
57,1:01.240,15310,N,0,0,-95,,
58,1:02.356,15589,N,0,0,-95,,
59,1:03.428,15857,N,0,0,12,,
60,1:04.520,16130,N,0,0,12,,
61,1:05.608,16402,N,0,0,-95,,
62,1:06.676,16669,N,0,0,12,,
63,1:07.724,16931,N,0,0,12,,
64,1:08.804,17201,N,0,0,-95,,
65,1:09.896,17474,N,0,0,12,,
66,1:10.952,17738,N,0,0,12,,
67,1:12.012,18003,N,0,0,12,,
68,1:13.076,18269,N,0,0,12,,
69,1:14.164,18541,N,0,0,-95,,
70,1:15.224,18806,N,0,0,12,,
71,1:16.304,19076,N,0,0,12,,
72,1:17.404,19351,N,0,0,12,,
73,1:18.500,19625,N,0,0,-95,,
74,1:19.560,19890,N,0,0,12,,
75,1:20.648,20162,N,0,0,12,,
76,1:21.740,20435,N,0,0,-95,,
77,1:22.820,20705,N,0,0,-95,,
78,1:23.880,20970,N,0,0,12,,
79,1:24.968,21242,N,0,0,12,,
80,1:26.044,21511,N,0,0,-95,,
81,1:27.124,21781,N,0,0,-95,,
82,1:28.176,22044,N,0,0,12,,
83,1:29.232,22308,N,0,0,-95,,
84,1:30.304,22576,N,0,0,12,,
85,1:31.340,22835,N,0,0,12,,
86,1:32.372,23093,N,0,0,12,,
87,1:33.436,23359,N,0,0,12,,
88,1:34.528,23632,N,0,0,-95,,
89,1:35.608,23902,N,0,0,-95,,
90,1:36.664,24166,N,0,0,12,,
91,1:37.724,24431,N,0,0,-95,,
92,1:38.796,24699,N,0,0,-95,,
93,1:39.840,24960,N,0,0,12,,
94,1:40.864,25216,N,0,0,12,,
95,1:41.904,25476,N,0,0,12,,
96,1:42.968,25742,N,0,0,-95,,
97,1:44.012,26003,N,0,0,12,,
98,1:45.068,26267,N,0,0,12,,
99,1:46.140,26535,N,0,0,-95,,
100,1:47.240,26810,N,0,0,-95,,
101,1:48.304,27076,N,0,0,12,,
102,1:49.388,27347,N,0,0,12,,
103,1:50.492,27623,N,0,0,-95,,
104,1:51.584,27896,N,0,0,-95,,
105,1:52.664,28166,N,0,0,12,,
106,1:53.764,28441,N,0,0,-95,,
107,1:54.872,28718,N,0,0,-95,,
108,1:55.960,28990,N,0,0,12,,
109,1:57.028,29257,N,0,0,12,,
110,1:58.100,29525,N,0,0,-95,,
111,1:59.164,29791,N,0,0,12,,
