,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.168,42,N,0,0,12,,
1,0:00.732,183,N,0,0,12,,
2,0:01.288,322,N,0,0,12,,
3,0:01.848,462,N,0,0,12,,
4,0:02.404,601,N,0,0,12,,
5,0:02.968,742,N,0,0,12,,
6,0:03.520,880,N,0,0,12,,
7,0:04.084,1021,N,0,0,12,,
8,0:04.640,1160,N,0,0,12,,
9,0:05.192,1298,N,0,0,12,,
10,0:05.756,1439,N,0,0,12,,
11,0:06.312,1578,N,0,0,12,,
12,0:06.864,1716,N,0,0,12,,
13,0:07.428,1857,N,0,0,12,,
14,0:07.984,1996,N,0,0,12,,
15,0:08.544,2136,N,0,0,12,,
16,0:09.100,2275,N,0,0,12,,
17,0:09.664,2416,N,0,0,12,,
18,0:10.216,2554,N,0,0,12,,
19,0:10.780,2695,N,0,0,12,,
20,0:11.340,2835,N,0,0,12,,
21,0:11.896,2974,N,0,0,12,,
22,0:12.460,3115,N,0,0,12,,
23,0:13.020,3255,N,0,0,12,,
24,0:13.576,3394,N,0,0,12,,
25,0:14.148,3537,N,0,0,12,,
26,0:14.700,3675,N,0,0,12,,
27,0:15.272,3818,N,0,0,12,,
28,0:15.840,3960,N,0,0,12,,
29,0:16.396,4099,N,0,0,12,,
30,0:16.968,4242,N,0,0,12,,
31,0:17.536,4384,N,0,0,12,,
32,0:18.108,4527,N,0,0,12,,
33,0:18.676,4669,N,0,0,12,,
34,0:19.240,4810,N,0,0,12,,
35,0:19.820,4955,N,0,0,12,,
36,0:20.388,5097,N,0,0,12,,
37,0:20.952,5238,N,0,0,12,,
38,0:21.520,5380,N,0,0,12,,
39,0:22.092,5523,N,0,0,12,,
40,0:22.656,5664,N,0,0,12,,
41,0:23.232,5808,N,0,0,12,,
42,0:23.796,5949,N,0,0,12,,
43,0:24.364,6091,N,0,0,12,,
44,0:24.944,6236,N,0,0,12,,
45,0:25.512,6378,N,0,0,12,,
46,0:26.084,6521,N,0,0,12,,
47,0:26.648,6662,N,0,0,12,,
48,0:27.224,6806,N,0,0,12,,
49,0:27.788,6947,N,0,0,12,,
50,0:28.364,7091,N,0,0,12,,
51,0:28.936,7234,N,0,0,12,,
52,0:29.504,7376,N,0,0,12,,
53,0:30.076,7519,N,0,0,12,,
54,0:30.648,7662,N,0,0,12,,
55,0:31.216,7804,N,0,0,12,,
56,0:31.780,7945,N,0,0,12,,
57,0:32.348,8087,N,0,0,12,,
