,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.664,166,N,0,0,12,,
1,0:01.812,453,N,0,0,12,,
2,0:02.920,730,N,0,0,12,,
3,0:03.888,972,N,0,0,12,,
4,0:04.888,1222,N,0,0,12,,
5,0:06.264,1566,N,0,0,12,,
6,0:07.436,1859,N,0,0,12,,
7,0:08.452,2113,N,0,0,12,,
8,0:09.528,2382,N,0,0,12,,
9,0:10.624,2656,N,0,0,12,,
10,0:11.684,2921,N,0,0,12,,
11,0:12.668,3167,N,0,0,12,,
12,0:13.684,3421,N,0,0,12,,
13,0:14.748,3687,N,0,0,12,,
14,0:15.820,3955,N,0,0,12,,
15,0:16.804,4201,N,0,0,12,,
16,0:17.820,4455,N,0,0,12,,
17,0:18.872,4718,N,0,0,12,,
18,0:19.912,4978,N,0,0,12,,
19,0:20.920,5230,N,0,0,12,,
20,0:21.952,5488,N,0,0,12,,
21,0:23.004,5751,N,0,0,12,,
22,0:24.020,6005,N,0,0,12,,
23,0:25.000,6250,N,0,0,12,,
24,0:25.936,6484,N,0,0,12,,
25,0:26.960,6740,N,0,0,12,,
26,0:27.984,6996,N,0,0,12,,
27,0:28.936,7234,N,0,0,12,,
28,0:29.896,7474,N,0,0,12,,
29,0:30.960,7740,N,0,0,12,,
30,0:31.936,7984,N,0,0,12,,
31,0:32.904,8226,N,0,0,12,,
32,0:33.984,8496,N,0,0,12,,
33,0:35.036,8759,N,0,0,12,,
34,0:36.036,9009,N,0,0,12,,
35,0:37.000,9250,N,0,0,12,,
36,0:38.012,9503,N,0,0,12,,
37,0:39.028,9757,N,0,0,12,,
38,0:40.060,10015,N,0,0,12,,
39,0:41.036,10259,N,0,0,12,,
40,0:41.976,10494,N,0,0,12,,
41,0:43.000,10750,N,0,0,12,,
42,0:44.044,11011,N,0,0,12,,
43,0:45.020,11255,N,0,0,12,,
44,0:45.976,11494,N,0,0,12,,
45,0:47.012,11753,N,0,0,12,,
46,0:48.000,12000,N,0,0,12,,
47,0:48.968,12242,N,0,0,12,,
48,0:49.968,12492,N,0,0,12,,
49,0:50.992,12748,N,0,0,12,,
50,0:52.000,13000,N,0,0,12,,
51,0:52.984,13246,N,0,0,12,,
52,0:53.968,13492,N,0,0,12,,
53,0:54.944,13736,N,0,0,12,,
54,0:55.904,13976,N,0,0,12,,
55,0:56.832,14208,N,0,0,12,,
56,0:57.788,14447,N,0,0,12,,
57,0:58.756,14689,N,0,0,12,,
58,0:59.684,14921,N,0,0,12,,
59,1:00.592,15148,N,0,0,12,,
60,1:01.584,15396,N,0,0,12,,
61,1:02.576,15644,N,0,0,12,,
62,1:03.528,15882,N,0,0,12,,
63,1:04.428,16107,N,0,0,12,,
64,1:05.396,16349,N,0,0,12,,
65,1:06.380,16595,N,0,0,12,,
66,1:07.340,16835,N,0,0,12,,
67,1:08.240,17060,N,0,0,12,,
68,1:09.176,17294,N,0,0,12,,
69,1:10.164,17541,N,0,0,12,,
70,1:11.156,17789,N,0,0,12,,
71,1:12.116,18029,N,0,0,12,,
72,1:13.060,18265,N,0,0,12,,
73,1:14.068,18517,N,0,0,12,,
74,1:15.076,18769,N,0,0,12,,
75,1:16.012,19003,N,0,0,12,,
76,1:16.944,19236,N,0,0,12,,
77,1:17.952,19488,N,0,0,12,,
78,1:18.968,19742,N,0,0,12,,
79,1:19.960,19990,N,0,0,12,,
80,1:20.920,20230,N,0,0,12,,
81,1:21.976,20494,N,0,0,12,,
82,1:23.044,20761,N,0,0,12,,
83,1:24.028,21007,N,0,0,12,,
84,1:25.028,21257,N,0,0,12,,
85,1:26.084,21521,N,0,0,12,,
86,1:27.076,21769,N,0,0,12,,
87,1:28.052,22013,N,0,0,12,,
88,1:29.108,22277,N,0,0,12,,
89,1:30.156,22539,N,0,0,12,,
90,1:31.124,22781,N,0,0,12,,
91,1:32.108,23027,N,0,0,12,,
92,1:33.140,23285,N,0,0,12,,
93,1:34.200,23550,N,0,0,12,,
94,1:35.184,23796,N,0,0,12,,
95,1:36.148,24037,N,0,0,12,,
96,1:37.156,24289,N,0,0,12,,
97,1:38.184,24546,N,0,0,12,,
98,1:39.168,24792,N,0,0,12,,
99,1:40.100,25025,N,0,0,12,,
100,1:41.092,25273,N,0,0,12,,
101,1:42.060,25515,N,0,0,12,,
102,1:43.000,25750,N,0,0,12,,
103,1:43.912,25978,N,0,0,12,,
104,1:44.796,26199,N,0,0,12,,
105,1:45.668,26417,N,0,0,12,,
106,1:46.568,26642,N,0,0,12,,
107,1:47.512,26878,N,0,0,12,,
108,1:48.460,27115,N,0,0,12,,
109,1:49.348,27337,N,0,0,12,,
110,1:50.256,27564,N,0,0,12,,
111,1:51.200,27800,N,0,0,12,,
112,1:52.176,28044,N,0,0,12,,
113,1:53.148,28287,N,0,0,12,,
114,1:54.044,28511,N,0,0,12,,
115,1:54.952,28738,N,0,0,12,,
116,1:55.896,28974,N,0,0,12,,
117,1:56.872,29218,N,0,0,12,,
118,1:57.812,29453,N,0,0,12,,
119,1:58.692,29673,N,0,0,12,,
120,1:59.624,29906,N,0,0,12,,
121,2:00.568,30142,N,0,0,12,,
122,2:01.512,30378,N,0,0,12,,
123,2:02.420,30605,N,0,0,12,,
124,2:03.312,30828,N,0,0,12,,
125,2:04.248,31062,N,0,0,12,,
126,2:05.208,31302,N,0,0,12,,
127,2:06.132,31533,N,0,0,12,,
128,2:07.012,31753,N,0,0,12,,
129,2:07.936,31984,N,0,0,12,,
130,2:09.028,32257,N,0,0,12,,
131,2:10.068,32517,N,0,0,12,,
132,2:11.068,32767,N,0,0,12,,
133,2:12.092,33023,N,0,0,12,,
134,2:13.132,33283,N,0,0,12,,
135,2:14.156,33539,N,0,0,12,,
136,2:15.148,33787,N,0,0,12,,
137,2:16.140,34035,N,0,0,12,,
138,2:17.156,34289,N,0,0,12,,
139,2:18.192,34548,N,0,0,12,,
140,2:19.184,34796,N,0,0,12,,
141,2:20.176,35044,N,0,0,12,,
142,2:21.240,35310,N,0,0,12,,
143,2:22.264,35566,N,0,0,12,,
144,2:23.224,35806,N,0,0,12,,
145,2:24.248,36062,N,0,0,12,,
146,2:25.272,36318,N,0,0,12,,
147,2:26.280,36570,N,0,0,12,,
148,2:27.256,36814,N,0,0,12,,
149,2:28.256,37064,N,0,0,12,,
150,2:29.272,37318,N,0,0,12,,
151,2:30.248,37562,N,0,0,12,,
152,2:31.184,37796,N,0,0,12,,
153,2:32.248,38062,N,0,0,12,,
154,2:33.288,38322,N,0,0,12,,
155,2:34.256,38564,N,0,0,12,,
156,2:35.288,38822,N,0,0,12,,
157,2:36.348,39087,N,0,0,12,,
158,2:37.364,39341,N,0,0,12,,
159,2:38.348,39587,N,0,0,12,,
160,2:39.312,39828,N,0,0,12,,
161,2:40.364,40091,N,0,0,12,,
162,2:41.356,40339,N,0,0,12,,
163,2:42.340,40585,N,0,0,12,,
164,2:43.288,40822,N,0,0,12,,
165,2:44.208,41052,N,0,0,12,,
166,2:45.176,41294,N,0,0,12,,
167,2:46.184,41546,N,0,0,12,,
168,2:47.156,41789,N,0,0,12,,
169,2:48.140,42035,N,0,0,12,,
170,2:49.140,42285,N,0,0,12,,
171,2:50.124,42531,N,0,0,12,,
172,2:51.060,42765,N,0,0,12,,
173,2:52.068,43017,N,0,0,12,,
174,2:53.132,43283,N,0,0,12,,
175,2:54.176,43544,N,0,0,12,,
176,2:55.132,43783,N,0,0,12,,
177,2:56.068,44017,N,0,0,12,,
178,2:57.060,44265,N,0,0,12,,
179,2:58.044,44511,N,0,0,12,,
180,2:58.992,44748,N,0,0,12,,
181,2:59.912,44978,N,0,0,12,,
182,3:00.856,45214,N,0,0,12,,
183,3:01.840,45460,N,0,0,12,,
184,3:02.780,45695,N,0,0,12,,
185,3:03.724,45931,N,0,0,12,,
186,3:04.708,46177,N,0,0,12,,
187,3:05.700,46425,N,0,0,12,,
188,3:06.676,46669,N,0,0,12,,
189,3:07.624,46906,N,0,0,12,,
190,3:08.632,47158,N,0,0,12,,
191,3:09.648,47412,N,0,0,12,,
192,3:10.624,47656,N,0,0,12,,
193,3:11.560,47890,N,0,0,12,,
194,3:12.552,48138,N,0,0,12,,
195,3:13.568,48392,N,0,0,12,,
196,3:14.536,48634,N,0,0,12,,
197,3:15.492,48873,N,0,0,12,,
198,3:16.484,49121,N,0,0,12,,
199,3:17.476,49369,N,0,0,12,,
200,3:18.444,49611,N,0,0,12,,
201,3:19.328,49832,N,0,0,12,,
202,3:20.124,50031,N,0,0,12,,
203,3:20.928,50232,N,0,0,12,,
204,3:21.724,50431,N,0,0,12,,
205,3:22.528,50632,N,0,0,12,,
206,3:23.568,50892,N,0,0,12,,
207,3:24.764,51191,N,0,0,12,,
208,3:25.848,51462,N,0,0,12,,
209,3:26.840,51710,N,0,0,12,,
210,3:27.904,51976,N,0,0,12,,
211,3:29.004,52251,N,0,0,12,,
212,3:30.036,52509,N,0,0,12,,
213,3:31.060,52765,N,0,0,12,,
214,3:32.132,53033,N,0,0,12,,
215,3:33.192,53298,N,0,0,12,,
216,3:34.200,53550,N,0,0,12,,
217,3:35.240,53810,N,0,0,12,,
218,3:36.312,54078,N,0,0,12,,
219,3:37.380,54345,N,0,0,12,,
220,3:38.372,54593,N,0,0,12,,
221,3:39.396,54849,N,0,0,12,,
222,3:40.460,55115,N,0,0,12,,
223,3:41.500,55375,N,0,0,12,,
224,3:42.520,55630,N,0,0,12,,
225,3:43.528,55882,N,0,0,12,,
226,3:44.500,56125,N,0,0,12,,
227,3:45.592,56398,N,0,0,12,,
228,3:46.668,56667,N,0,0,12,,
229,3:47.684,56921,N,0,0,12,,
230,3:48.724,57181,N,0,0,12,,
231,3:49.804,57451,N,0,0,12,,
232,3:50.864,57716,N,0,0,12,,
233,3:51.840,57960,N,0,0,12,,
234,3:52.832,58208,N,0,0,12,,
235,3:53.912,58478,N,0,0,12,,
236,3:54.984,58746,N,0,0,12,,
237,3:55.968,58992,N,0,0,12,,
238,3:56.976,59244,N,0,0,12,,
239,3:58.020,59505,N,0,0,12,,
240,3:59.068,59767,N,0,0,12,,
241,4:00.068,60017,N,0,0,12,,
242,4:01.036,60259,N,0,0,12,,
243,4:02.084,60521,N,0,0,12,,
244,4:03.168,60792,N,0,0,12,,
245,4:04.168,61042,N,0,0,12,,
246,4:05.216,61304,N,0,0,12,,
247,4:06.248,61562,N,0,0,12,,
248,4:07.248,61812,N,0,0,12,,
249,4:08.216,62054,N,0,0,12,,
250,4:09.240,62310,N,0,0,12,,
251,4:10.240,62560,N,0,0,12,,
252,4:11.192,62798,N,0,0,12,,
253,4:12.168,63042,N,0,0,12,,
254,4:13.164,63291,N,0,0,12,,
255,4:14.156,63539,N,0,0,12,,
256,4:15.076,63769,N,0,0,12,,
257,4:16.004,64001,N,0,0,12,,
258,4:16.960,64240,N,0,0,12,,
259,4:17.904,64476,N,0,0,12,,
260,4:18.828,64707,N,0,0,12,,
261,4:19.700,64925,N,0,0,12,,
262,4:20.616,65154,N,0,0,12,,
263,4:21.640,65410,N,0,0,12,,
264,4:22.724,65681,N,0,0,12,,
265,4:23.708,65927,N,0,0,12,,
266,4:24.648,66162,N,0,0,12,,
267,4:25.632,66408,N,0,0,12,,
268,4:26.668,66667,N,0,0,12,,
269,4:27.640,66910,N,0,0,12,,
270,4:28.568,67142,N,0,0,12,,
271,4:29.576,67394,N,0,0,12,,
