,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.912,228,N,0,0,11,,
1,0:02.224,556,N,0,0,11,,
2,0:03.420,855,N,0,0,11,,
3,0:04.484,1121,N,0,0,-83,,
4,0:05.716,1429,N,0,0,11,,
5,0:07.000,1750,N,0,0,11,,
6,0:08.232,2058,N,0,0,11,,
7,0:09.348,2337,N,0,0,-83,,
8,0:10.544,2636,N,0,0,11,,
9,0:11.812,2953,N,0,0,11,,
10,0:12.960,3240,N,0,0,-83,,
11,0:14.004,3501,N,0,0,-83,,
12,0:15.176,3794,N,0,0,11,,
13,0:16.388,4097,N,0,0,11,,
14,0:17.568,4392,N,0,0,11,,
15,0:18.656,4664,N,0,0,-83,,
16,0:19.872,4968,N,0,0,11,,
17,0:21.140,5285,N,0,0,11,,
18,0:21.544,5386,|,0,0,-93,,
19,0:22.340,5585,N,0,0,11,,
20,0:23.420,5855,N,0,0,11,,
21,0:24.632,6158,N,0,0,11,,
22,0:25.848,6462,N,0,0,11,,
23,0:26.968,6742,N,0,0,11,,
24,0:28.000,7000,N,0,0,11,,
25,0:29.168,7292,N,0,0,11,,
26,0:30.428,7607,N,0,0,11,,
27,0:31.576,7894,N,0,0,11,,
28,0:32.608,8152,N,0,0,11,,
29,0:33.584,8396,N,0,0,11,,
30,0:34.716,8679,N,0,0,11,,
31,0:35.936,8984,N,0,0,11,,
32,0:37.124,9281,N,0,0,-83,,
33,0:38.248,9562,N,0,0,-83,,
34,0:39.592,9898,N,0,0,11,,
35,0:40.912,10228,N,0,0,11,,
36,0:42.100,10525,N,0,0,11,,
37,0:43.328,10832,N,0,0,11,,
38,0:44.552,11138,N,0,0,11,,
39,0:45.700,11425,N,0,0,11,,
40,0:46.772,11693,N,0,0,-83,,
41,0:47.832,11958,N,0,0,11,,
42,0:48.968,12242,N,0,0,11,,
43,0:50.100,12525,N,0,0,-83,,
44,0:51.184,12796,N,0,0,11,,
45,0:52.248,13062,N,0,0,11,,
46,0:53.576,13394,N,0,0,11,,
47,0:54.748,13687,N,0,0,-83,,
48,0:55.840,13960,N,0,0,11,,
49,0:57.052,14263,N,0,0,11,,
50,0:57.452,14363,|,0,0,-93,,
51,0:58.176,14544,N,0,0,-83,,
52,0:59.248,14812,N,0,0,11,,
53,1:00.444,15111,N,0,0,11,,
54,1:00.832,15208,|,0,0,-93,,
55,1:01.676,15419,N,0,0,-83,,
56,1:02.804,15701,N,0,0,11,,
57,1:04.000,16000,N,0,0,11,,
58,1:05.192,16298,N,0,0,11,,
59,1:06.216,16554,N,0,0,11,,
60,1:07.168,16792,N,0,0,-83,,
61,1:08.256,17064,N,0,0,11,,
62,1:09.484,17371,N,0,0,11,,
63,1:10.608,17652,N,0,0,-83,,
64,1:11.584,17896,N,0,0,-83,,
65,1:12.576,18144,N,0,0,-83,,
66,1:13.716,18429,N,0,0,11,,
67,1:14.872,18718,N,0,0,11,,
68,1:15.904,18976,N,0,0,-83,,
69,1:16.872,19218,N,0,0,11,,
70,1:17.888,19472,N,0,0,11,,
71,1:19.036,19759,N,0,0,11,,
72,1:20.140,20035,N,0,0,11,,
73,1:21.124,20281,N,0,0,11,,
74,1:22.068,20517,N,0,0,11,,
75,1:23.108,20777,N,0,0,11,,
76,1:24.168,21042,N,0,0,11,,
77,1:25.280,21320,N,0,0,11,,
78,1:26.288,21572,N,0,0,11,,
79,1:27.240,21810,N,0,0,-83,,
80,1:28.348,22087,N,0,0,11,,
81,1:29.536,22384,N,0,0,11,,
82,1:30.740,22685,N,0,0,11,,
83,1:31.828,22957,N,0,0,-83,,
84,1:32.904,23226,N,0,0,11,,
85,1:34.108,23527,N,0,0,11,,
86,1:35.280,23820,N,0,0,11,,
87,1:36.312,24078,N,0,0,-83,,
88,1:37.312,24328,N,0,0,-83,,
89,1:38.500,24625,N,0,0,11,,
90,1:39.684,24921,N,0,0,11,,
91,1:40.840,25210,N,0,0,11,,
92,1:41.896,25474,N,0,0,-83,,
93,1:42.928,25732,N,0,0,-83,,
94,1:44.140,26035,N,0,0,11,,
95,1:45.320,26330,N,0,0,11,,
96,1:46.372,26593,N,0,0,11,,
97,1:47.428,26857,N,0,0,11,,
98,1:48.684,27171,N,0,0,11,,
99,1:49.912,27478,N,0,0,11,,
100,1:51.060,27765,N,0,0,11,,
101,1:52.092,28023,N,0,0,11,,
102,1:53.004,28251,N,0,0,-83,,
103,1:53.896,28474,N,0,0,11,,
104,1:54.748,28687,N,0,0,-83,,
105,1:55.668,28917,N,0,0,-83,,
106,1:57.296,29324,N,0,0,11,,
107,1:58.788,29697,N,0,0,11,,
108,2:00.176,30044,N,0,0,11,,
109,2:00.568,30142,|,0,0,-93,,
110,2:01.648,30412,N,0,0,11,,
111,2:02.044,30511,|,0,0,-93,,
112,2:03.000,30750,N,0,0,11,,
113,2:04.272,31068,N,0,0,-83,,
114,2:04.668,31167,|,0,0,-93,,
115,2:05.608,31402,N,0,0,11,,
116,2:06.000,31500,|,0,0,-93,,
117,2:06.984,31746,N,0,0,11,,
118,2:07.380,31845,|,0,0,-93,,
119,2:08.288,32072,N,0,0,11,,
120,2:09.468,32367,N,0,0,11,,
121,2:10.772,32693,N,0,0,11,,
122,2:11.168,32792,|,0,0,-93,,
123,2:12.020,33005,N,0,0,-83,,
124,2:13.156,33289,N,0,0,-83,,
125,2:14.404,33601,N,0,0,11,,
126,2:14.804,33701,|,0,0,-93,,
127,2:15.656,33914,N,0,0,11,,
128,2:16.832,34208,N,0,0,11,,
129,2:17.832,34458,N,0,0,-83,,
130,2:18.848,34712,N,0,0,-83,,
131,2:20.148,35037,N,0,0,11,,
132,2:20.544,35136,|,0,0,-93,,
133,2:21.404,35351,N,0,0,11,,
134,2:22.504,35626,N,0,0,11,,
135,2:23.536,35884,N,0,0,11,,
136,2:24.788,36197,N,0,0,11,,
137,2:26.036,36509,N,0,0,11,,
138,2:27.192,36798,N,0,0,11,,
139,2:28.264,37066,N,0,0,11,,
140,2:29.388,37347,N,0,0,11,,
141,2:30.616,37654,N,0,0,11,,
142,2:31.772,37943,N,0,0,11,,
143,2:32.828,38207,N,0,0,11,,
144,2:33.828,38457,N,0,0,-83,,
145,2:35.044,38761,N,0,0,11,,
146,2:36.248,39062,N,0,0,11,,
147,2:37.380,39345,N,0,0,11,,
148,2:38.396,39599,N,0,0,11,,
149,2:39.452,39863,N,0,0,11,,
150,2:40.648,40162,N,0,0,11,,
151,2:41.788,40447,N,0,0,11,,
152,2:42.780,40695,N,0,0,11,,
153,2:43.788,40947,N,0,0,-83,,
154,2:44.912,41228,N,0,0,11,,
155,2:46.036,41509,N,0,0,11,,
156,2:47.084,41771,N,0,0,-83,,
157,2:48.084,42021,N,0,0,11,,
158,2:49.248,42312,N,0,0,11,,
159,2:50.380,42595,N,0,0,11,,
160,2:51.412,42853,N,0,0,11,,
161,2:52.476,43119,N,0,0,11,,
162,2:53.684,43421,N,0,0,11,,
163,2:54.804,43701,N,0,0,11,,
164,2:55.804,43951,N,0,0,11,,
165,2:56.864,44216,N,0,0,-83,,
166,2:58.084,44521,N,0,0,11,,
167,2:59.200,44800,N,0,0,-83,,
168,3:00.200,45050,N,0,0,-83,,
169,3:01.340,45335,N,0,0,11,,
170,3:02.528,45632,N,0,0,11,,
171,3:03.536,45884,N,0,0,-83,,
172,3:04.520,46130,N,0,0,11,,
173,3:05.732,46433,N,0,0,11,,
174,3:06.984,46746,N,0,0,11,,
175,3:08.084,47021,N,0,0,-83,,
176,3:09.068,47267,N,0,0,-83,,
177,3:10.184,47546,N,0,0,11,,
178,3:11.444,47861,N,0,0,11,,
179,3:12.684,48171,N,0,0,11,,
180,3:13.832,48458,N,0,0,11,,
181,3:15.084,48771,N,0,0,11,,
182,3:16.348,49087,N,0,0,11,,
183,3:17.552,49388,N,0,0,-83,,
184,3:18.664,49666,N,0,0,11,,
185,3:19.840,49960,N,0,0,-83,,
186,3:21.060,50265,N,0,0,11,,
187,3:22.232,50558,N,0,0,11,,
188,3:23.264,50816,N,0,0,11,,
189,3:24.452,51113,N,0,0,11,,
190,3:25.740,51435,N,0,0,11,,
