,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.192,48,N,0,0,0,,
1,0:00.872,218,N,0,0,0,,
2,0:01.544,386,N,0,0,0,,
3,0:02.224,556,N,0,0,0,,
4,0:02.896,724,N,0,0,0,,
5,0:03.552,888,N,0,0,0,,
6,0:04.216,1054,N,0,0,0,,
7,0:04.872,1218,N,0,0,0,,
8,0:05.528,1382,N,0,0,0,,
9,0:06.184,1546,N,0,0,0,,
10,0:06.832,1708,N,0,0,0,,
11,0:07.480,1870,N,0,0,0,,
12,0:08.136,2034,N,0,0,0,,
13,0:08.792,2198,N,0,0,0,,
14,0:09.448,2362,N,0,0,0,,
15,0:10.104,2526,N,0,0,0,,
16,0:10.760,2690,N,0,0,0,,
17,0:11.416,2854,N,0,0,0,,
18,0:12.080,3020,N,0,0,0,,
19,0:12.752,3188,N,0,0,0,,
20,0:13.432,3358,N,0,0,0,,
21,0:14.112,3528,N,0,0,0,,
22,0:14.792,3698,N,0,0,0,,
23,0:15.480,3870,N,0,0,0,,
24,0:16.176,4044,N,0,0,0,,
25,0:16.864,4216,N,0,0,0,,
26,0:17.560,4390,N,0,0,0,,
27,0:18.240,4560,N,0,0,0,,
28,0:18.928,4732,N,0,0,0,,
29,0:19.616,4904,N,0,0,0,,
30,0:20.304,5076,N,0,0,0,,
31,0:21.000,5250,N,0,0,0,,
32,0:21.688,5422,N,0,0,0,,
33,0:22.376,5594,N,0,0,0,,
34,0:23.056,5764,N,0,0,0,,
35,0:23.752,5938,N,0,0,0,,
36,0:24.432,6108,N,0,0,0,,
37,0:25.112,6278,N,0,0,0,,
38,0:25.800,6450,N,0,0,0,,
39,0:26.488,6622,N,0,0,0,,
40,0:27.168,6792,N,0,0,0,,
41,0:27.856,6964,N,0,0,0,,
42,0:28.544,7136,N,0,0,0,,
43,0:29.224,7306,N,0,0,0,,
44,0:29.912,7478,N,0,0,0,,
45,0:30.600,7650,N,0,0,0,,
46,0:31.288,7822,N,0,0,0,,
47,0:31.952,7988,N,0,0,0,,
48,0:32.632,8158,N,0,0,0,,
49,0:33.304,8326,N,0,0,0,,
50,0:33.984,8496,N,0,0,0,,
51,0:34.664,8666,N,0,0,0,,
52,0:35.336,8834,N,0,0,0,,
53,0:36.000,9000,N,0,0,0,,
54,0:36.664,9166,N,0,0,0,,
55,0:37.344,9336,N,0,0,0,,
56,0:38.016,9504,N,0,0,0,,
57,0:38.696,9674,N,0,0,0,,
58,0:39.368,9842,N,0,0,0,,
59,0:40.040,10010,N,0,0,0,,
60,0:40.720,10180,N,0,0,0,,
61,0:41.408,10352,N,0,0,0,,
62,0:42.096,10524,N,0,0,0,,
63,0:42.784,10696,N,0,0,0,,
64,0:43.464,10866,N,0,0,0,,
65,0:44.136,11034,N,0,0,0,,
66,0:44.816,11204,N,0,0,0,,
67,0:45.496,11374,N,0,0,0,,
68,0:46.184,11546,N,0,0,0,,
69,0:46.872,11718,N,0,0,0,,
70,0:47.568,11892,N,0,0,0,,
71,0:48.256,12064,N,0,0,0,,
72,0:48.936,12234,N,0,0,0,,
73,0:49.632,12408,N,0,0,0,,
74,0:50.328,12582,N,0,0,0,,
75,0:51.016,12754,N,0,0,0,,
76,0:51.704,12926,N,0,0,0,,
77,0:52.376,13094,N,0,0,0,,
78,0:53.064,13266,N,0,0,0,,
79,0:53.744,13436,N,0,0,0,,
80,0:54.440,13610,N,0,0,0,,
81,0:55.128,13782,N,0,0,0,,
82,0:55.824,13956,N,0,0,0,,
83,0:56.520,14130,N,0,0,0,,
84,0:57.208,14302,N,0,0,0,,
85,0:57.896,14474,N,0,0,0,,
86,0:58.584,14646,N,0,0,0,,
87,0:59.264,14816,N,0,0,0,,
88,0:59.936,14984,N,0,0,0,,
89,1:00.600,15150,N,0,0,0,,
90,1:01.264,15316,N,0,0,0,,
91,1:01.936,15484,N,0,0,0,,
92,1:02.592,15648,N,0,0,0,,
93,1:03.248,15812,N,0,0,0,,
94,1:03.912,15978,N,0,0,0,,
95,1:04.584,16146,N,0,0,0,,
96,1:05.264,16316,N,0,0,0,,
