,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.232,58,N,0,0,0,,
1,0:01.064,266,N,0,0,0,,
2,0:01.920,480,N,0,0,0,,
3,0:02.840,710,N,0,0,0,,
4,0:03.776,944,N,0,0,0,,
5,0:04.712,1178,N,0,0,0,,
6,0:05.664,1416,N,0,0,0,,
7,0:06.624,1656,N,0,0,0,,
8,0:07.560,1890,N,0,0,0,,
9,0:08.480,2120,N,0,0,0,,
10,0:09.392,2348,N,0,0,0,,
11,0:10.240,2560,N,0,0,0,,
12,0:11.088,2772,N,0,0,0,,
13,0:11.944,2986,N,0,0,0,,
14,0:12.912,3228,N,0,0,0,,
15,0:13.912,3478,N,0,0,0,,
16,0:14.888,3722,N,0,0,0,,
17,0:15.864,3966,N,0,0,0,,
18,0:16.792,4198,N,0,0,0,,
19,0:17.664,4416,N,0,0,0,,
20,0:18.496,4624,N,0,0,0,,
21,0:19.328,4832,N,0,0,0,,
22,0:20.160,5040,N,0,0,0,,
23,0:21.064,5266,N,0,0,0,,
24,0:22.016,5504,N,0,0,0,,
25,0:22.928,5732,N,0,0,0,,
26,0:23.832,5958,N,0,0,0,,
27,0:24.760,6190,N,0,0,0,,
28,0:25.704,6426,N,0,0,0,,
29,0:26.616,6654,N,0,0,0,,
30,0:27.520,6880,N,0,0,0,,
31,0:28.424,7106,N,0,0,0,,
32,0:29.328,7332,N,0,0,0,,
33,0:30.208,7552,N,0,0,0,,
34,0:31.096,7774,N,0,0,0,,
35,0:31.960,7990,N,0,0,0,,
36,0:32.808,8202,N,0,0,0,,
37,0:33.664,8416,N,0,0,0,,
38,0:34.624,8656,N,0,0,0,,
39,0:35.552,8888,N,0,0,0,,
40,0:36.464,9116,N,0,0,0,,
41,0:37.416,9354,N,0,0,0,,
42,0:38.432,9608,N,0,0,0,,
43,0:39.432,9858,N,0,0,0,,
44,0:40.344,10086,N,0,0,0,,
45,0:41.224,10306,N,0,0,0,,
