,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.376,94,N,0,0,0,,
1,0:01.152,288,N,0,0,0,,
2,0:01.936,484,N,0,0,0,,
3,0:02.720,680,N,0,0,0,,
4,0:03.488,872,N,0,0,0,,
5,0:04.256,1064,N,0,0,0,,
6,0:05.008,1252,N,0,0,0,,
7,0:05.752,1438,N,0,0,0,,
8,0:06.504,1626,N,0,0,0,,
9,0:07.248,1812,N,0,0,0,,
10,0:08.008,2002,N,0,0,0,,
11,0:08.736,2184,N,0,0,0,,
12,0:09.456,2364,N,0,0,0,,
13,0:10.192,2548,N,0,0,0,,
14,0:10.936,2734,N,0,0,0,,
15,0:11.672,2918,N,0,0,0,,
16,0:12.424,3106,N,0,0,0,,
17,0:13.200,3300,N,0,0,0,,
18,0:13.936,3484,N,0,0,0,,
19,0:14.712,3678,N,0,0,0,,
20,0:15.496,3874,N,0,0,0,,
21,0:16.304,4076,N,0,0,0,,
22,0:17.120,4280,N,0,0,0,,
23,0:17.896,4474,N,0,0,0,,
24,0:18.680,4670,N,0,0,0,,
25,0:19.456,4864,N,0,0,0,,
26,0:20.232,5058,N,0,0,0,,
27,0:21.040,5260,N,0,0,0,,
28,0:21.856,5464,N,0,0,0,,
29,0:22.648,5662,N,0,0,0,,
30,0:23.424,5856,N,0,0,0,,
31,0:24.184,6046,N,0,0,0,,
32,0:24.944,6236,N,0,0,0,,
33,0:25.688,6422,N,0,0,0,,
34,0:26.416,6604,N,0,0,0,,
35,0:27.160,6790,N,0,0,0,,
36,0:27.936,6984,N,0,0,0,,
37,0:28.712,7178,N,0,0,0,,
38,0:29.488,7372,N,0,0,0,,
39,0:30.272,7568,N,0,0,0,,
40,0:31.024,7756,N,0,0,0,,
41,0:31.776,7944,N,0,0,0,,
42,0:32.544,8136,N,0,0,0,,
43,0:33.312,8328,N,0,0,0,,
44,0:34.088,8522,N,0,0,0,,
45,0:34.864,8716,N,0,0,0,,
46,0:35.664,8916,N,0,0,0,,
47,0:36.488,9122,N,0,0,0,,
48,0:37.288,9322,N,0,0,0,,
49,0:38.080,9520,N,0,0,0,,
50,0:38.920,9730,N,0,0,0,,
51,0:39.752,9938,N,0,0,0,,
52,0:40.552,10138,N,0,0,0,,
53,0:41.392,10348,N,0,0,0,,
54,0:42.232,10558,N,0,0,0,,
55,0:43.064,10766,N,0,0,0,,
56,0:43.880,10970,N,0,0,0,,
57,0:44.696,11174,N,0,0,0,,
58,0:45.520,11380,N,0,0,0,,
59,0:46.352,11588,N,0,0,0,,
60,0:47.160,11790,N,0,0,0,,
61,0:47.976,11994,N,0,0,0,,
62,0:48.800,12200,N,0,0,0,,
63,0:49.640,12410,N,0,0,0,,
64,0:50.456,12614,N,0,0,0,,
65,0:51.288,12822,N,0,0,0,,
66,0:52.144,13036,N,0,0,0,,
67,0:52.976,13244,N,0,0,0,,
68,0:53.776,13444,N,0,0,0,,
69,0:54.608,13652,N,0,0,0,,
70,0:55.456,13864,N,0,0,0,,
71,0:56.288,14072,N,0,0,0,,
72,0:57.128,14282,N,0,0,0,,
73,0:57.904,14476,N,0,0,0,,
74,0:58.696,14674,N,0,0,0,,
75,0:59.464,14866,N,0,0,0,,
76,1:00.240,15060,N,0,0,0,,
77,1:01.032,15258,N,0,0,0,,
78,1:01.784,15446,N,0,0,0,,
79,1:02.576,15644,N,0,0,0,,
80,1:03.376,15844,N,0,0,0,,
81,1:04.184,16046,N,0,0,0,,
82,1:05.000,16250,N,0,0,0,,
83,1:05.840,16460,N,0,0,0,,
84,1:06.696,16674,N,0,0,0,,
85,1:07.544,16886,N,0,0,0,,
86,1:08.376,17094,N,0,0,0,,
87,1:09.216,17304,N,0,0,0,,
88,1:10.008,17502,N,0,0,0,,
89,1:10.776,17694,N,0,0,0,,
90,1:11.560,17890,N,0,0,0,,
91,1:12.352,18088,N,0,0,0,,
92,1:13.120,18280,N,0,0,0,,
93,1:13.928,18482,N,0,0,0,,
94,1:14.744,18686,N,0,0,0,,
95,1:15.600,18900,N,0,0,0,,
96,1:16.424,19106,N,0,0,0,,
97,1:17.224,19306,N,0,0,0,,
98,1:18.056,19514,N,0,0,0,,
99,1:18.912,19728,N,0,0,0,,
100,1:19.768,19942,N,0,0,0,,
101,1:20.608,20152,N,0,0,0,,
102,1:21.408,20352,N,0,0,0,,
103,1:22.232,20558,N,0,0,0,,
104,1:23.056,20764,N,0,0,0,,
105,1:23.872,20968,N,0,0,0,,
106,1:24.656,21164,N,0,0,0,,
107,1:25.472,21368,N,0,0,0,,
108,1:26.296,21574,N,0,0,0,,
109,1:27.104,21776,N,0,0,0,,
110,1:27.872,21968,N,0,0,0,,
111,1:28.680,22170,N,0,0,0,,
112,1:29.488,22372,N,0,0,0,,
113,1:30.288,22572,N,0,0,0,,
114,1:31.064,22766,N,0,0,0,,
115,1:31.864,22966,N,0,0,0,,
116,1:32.664,23166,N,0,0,0,,
117,1:33.464,23366,N,0,0,0,,
118,1:34.232,23558,N,0,0,0,,
119,1:35.016,23754,N,0,0,0,,
120,1:35.808,23952,N,0,0,0,,
121,1:36.608,24152,N,0,0,0,,
122,1:37.368,24342,N,0,0,0,,
123,1:38.176,24544,N,0,0,0,,
124,1:38.984,24746,N,0,0,0,,
125,1:39.800,24950,N,0,0,0,,
126,1:40.584,25146,N,0,0,0,,
127,1:41.400,25350,N,0,0,0,,
128,1:42.224,25556,N,0,0,0,,
129,1:43.048,25762,N,0,0,0,,
130,1:43.840,25960,N,0,0,0,,
131,1:44.680,26170,N,0,0,0,,
132,1:45.456,26364,N,0,0,0,,
133,1:46.264,26566,N,0,0,0,,
134,1:47.064,26766,N,0,0,0,,
135,1:47.896,26974,N,0,0,0,,
