,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.192,48,S,0,0,0,,
1,0:01.012,253,N,0,0,0,,
2,0:01.520,380,V,0,0,0,,
3,0:02.404,601,N,0,0,0,,
4,0:03.108,777,N,0,0,0,,
5,0:03.796,949,N,0,0,0,,
6,0:04.328,1082,S,0,0,0,,
7,0:05.184,1296,N,0,0,0,,
8,0:05.888,1472,N,0,0,0,,
9,0:06.568,1642,N,0,0,0,,
10,0:07.264,1816,N,0,0,0,,
11,0:07.772,1943,S,0,0,0,,
12,0:08.668,2167,N,0,0,0,,
13,0:09.364,2341,N,0,0,0,,
14,0:10.068,2517,N,0,0,0,,
15,0:10.648,2662,V,0,0,0,,
16,0:10.896,2724,|,0,16,32,,
17,0:11.296,2824,N,0,0,0,,
18,0:12.108,3027,N,0,0,0,,
19,0:12.608,3152,V,0,0,0,,
20,0:13.492,3373,N,0,0,0,,
21,0:14.176,3544,N,0,0,0,,
22,0:14.872,3718,N,0,0,0,,
23,0:15.504,3876,V,0,0,0,,
24,0:16.248,4062,N,0,0,0,,
25,0:16.780,4195,S,0,0,0,,
26,0:17.648,4412,N,0,0,0,,
27,0:18.340,4585,N,0,0,0,,
28,0:19.044,4761,N,0,0,0,,
29,0:19.748,4937,N,0,0,0,,
30,0:20.452,5113,N,0,0,0,,
31,0:21.148,5287,N,0,0,0,,
32,0:21.856,5464,N,0,0,0,,
33,0:22.420,5605,S,0,0,0,,
34,0:23.288,5822,N,0,0,0,,
35,0:23.992,5998,N,0,0,0,,
36,0:24.708,6177,N,0,0,0,,
37,0:25.280,6320,V,0,0,0,,
38,0:25.528,6382,|,0,16,32,,
39,0:26.140,6535,N,0,0,0,,
40,0:26.700,6675,V,0,0,0,,
41,0:26.944,6736,|,0,16,32,,
42,0:27.552,6888,N,0,0,0,,
43,0:28.264,7066,N,0,0,0,,
44,0:28.952,7238,N,0,0,0,,
45,0:29.664,7416,N,0,0,0,,
46,0:30.380,7595,N,0,0,0,,
47,0:30.664,7666,|,0,16,125,,
48,0:30.928,7732,S,0,0,0,,
49,0:31.796,7949,N,0,0,0,,
50,0:32.512,8128,N,0,0,0,,
51,0:33.240,8310,N,0,0,0,,
52,0:33.944,8486,N,0,0,0,,
53,0:34.664,8666,N,0,0,0,,
54,0:35.388,8847,N,0,0,0,,
55,0:36.100,9025,N,0,0,0,,
56,0:36.828,9207,N,0,0,0,,
57,0:37.372,9343,S,0,0,0,,
58,0:38.328,9582,N,0,0,0,,
59,0:39.052,9763,N,0,0,0,,
60,0:39.796,9949,N,0,0,0,,
61,0:40.544,10136,N,0,0,0,,
62,0:41.272,10318,N,0,0,0,,
63,0:42.000,10500,N,0,0,0,,
64,0:42.740,10685,N,0,0,0,,
65,0:43.296,10824,S,0,0,0,,
66,0:44.208,11052,N,0,0,0,,
67,0:44.952,11238,N,0,0,0,,
68,0:45.684,11421,N,0,0,0,,
69,0:46.396,11599,N,0,0,0,,
70,0:47.124,11781,N,0,0,0,,
71,0:47.848,11962,N,0,0,0,,
72,0:48.560,12140,N,0,0,0,,
73,0:49.288,12322,N,0,0,0,,
74,0:49.788,12447,V,0,0,0,,
75,0:50.756,12689,N,0,0,0,,
76,0:51.484,12871,N,0,0,0,,
77,0:52.216,13054,N,0,0,0,,
78,0:52.880,13220,V,0,0,0,,
79,0:53.484,13371,N,0,0,0,,
80,0:54.340,13585,N,0,0,0,,
81,0:55.052,13763,N,0,0,0,,
82,0:55.732,13933,N,0,0,0,,
83,0:56.420,14105,N,0,0,0,,
84,0:57.108,14277,N,0,0,0,,
85,0:57.756,14439,V,0,0,0,,
86,0:58.484,14621,N,0,0,0,,
87,0:59.176,14794,N,0,0,0,,
88,0:59.888,14972,N,0,0,0,,
89,1:00.576,15144,N,0,0,0,,
90,1:01.280,15320,N,0,0,0,,
91,1:02.000,15500,N,0,0,0,,
92,1:02.536,15634,S,0,0,0,,
93,1:03.412,15853,N,0,0,0,,
94,1:04.132,16033,N,0,0,0,,
95,1:04.840,16210,N,0,0,0,,
96,1:05.528,16382,N,0,0,0,,
97,1:06.232,16558,N,0,0,0,,
98,1:06.764,16691,S,0,0,0,,
99,1:07.648,16912,N,0,0,0,,
100,1:08.332,17083,N,0,0,0,,
101,1:08.968,17242,N,0,0,0,,
102,1:09.756,17439,N,0,0,0,,
103,1:10.460,17615,N,0,0,0,,
104,1:11.176,17794,N,0,0,0,,
105,1:11.896,17974,N,0,0,0,,
106,1:12.592,18148,N,0,0,0,,
107,1:13.312,18328,N,0,0,0,,
108,1:14.028,18507,N,0,0,0,,
109,1:14.732,18683,N,0,0,0,,
110,1:15.272,18818,S,0,0,0,,
111,1:16.168,19042,N,0,0,0,,
112,1:16.904,19226,N,0,0,0,,
113,1:17.608,19402,N,0,0,0,,
114,1:18.140,19535,S,0,0,0,,
115,1:19.028,19757,N,0,0,0,,
116,1:19.732,19933,N,0,0,0,,
