,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,00:00.5,12,+,0,0,0,(N,
1,00:00.8,195,N,0,0,0,,
2,00:01.6,389,N,0,0,0,,
3,00:02.3,581,N,0,0,0,,
4,00:03.1,766,N,0,0,0,,
5,00:03.8,950,N,0,0,0,,
6,00:04.6,1138,N,0,0,0,,
7,00:05.3,1325,N,0,0,0,,
8,00:06.1,1513,N,0,0,0,,
9,00:06.8,1699,N,0,0,0,,
10,00:07.5,1887,N,0,0,0,,
11,00:08.3,2074,N,0,0,0,,
12,00:09.0,2260,N,0,0,0,,
13,00:09.8,2450,N,0,0,0,,
14,00:10.5,2636,N,0,0,0,,
15,00:11.3,2824,N,0,0,0,,
16,00:12.1,3016,N,0,0,0,,
17,00:12.8,3204,N,0,0,0,,
18,00:13.6,3393,N,0,0,0,,
19,00:14.3,3586,N,0,0,0,,
20,00:15.1,3773,N,0,0,0,,
21,00:15.8,3962,N,0,0,0,,
22,00:16.6,4150,N,0,0,0,,
23,00:17.4,4343,N,0,0,0,,
24,00:18.1,4536,N,0,0,0,,
25,00:18.9,4723,N,0,0,0,,
26,00:19.7,4920,N,0,0,0,,
27,00:20.4,5111,N,0,0,0,,
28,00:21.2,5300,N,0,0,0,,
29,00:22.0,5493,N,0,0,0,,
30,00:22.7,5682,N,0,0,0,,
31,00:23.5,5872,N,0,0,0,,
32,00:24.3,6068,N,0,0,0,,
33,00:25.0,6256,N,0,0,0,,
34,00:25.8,6446,N,0,0,0,,
35,00:26.6,6639,N,0,0,0,,
36,00:27.3,6827,N,0,0,0,,
37,00:28.1,7014,N,0,0,0,,
38,00:28.8,7202,N,0,0,0,,
39,00:29.6,7390,N,0,0,0,,
40,00:30.3,7581,N,0,0,0,,
41,00:31.1,7769,N,0,0,0,,
42,00:31.8,7958,N,0,0,0,,
43,00:32.6,8148,N,0,0,0,,
44,00:33.4,8341,N,0,0,0,,
45,00:34.1,8529,N,0,0,0,,
46,00:34.9,8715,N,0,0,0,,
47,00:35.6,8906,N,0,0,0,,
48,00:36.4,9105,N,0,0,0,,
49,00:37.2,9296,N,0,0,0,,
50,00:38.0,9490,N,0,0,0,,
51,00:38.7,9687,N,0,0,0,,
52,00:39.5,9875,N,0,0,0,,
53,00:40.3,10067,N,0,0,0,,
54,00:41.0,10258,N,0,0,0,,
55,00:41.8,10447,N,0,0,0,,
56,00:42.6,10638,N,0,0,0,,
57,00:43.3,10826,N,0,0,0,,
58,00:44.1,11015,N,0,0,0,,
59,00:44.8,11206,N,0,0,0,,
60,00:45.6,11399,N,0,0,0,,
61,00:46.3,11587,N,0,0,0,,
62,00:47.1,11772,N,0,0,0,,
63,00:47.9,11964,N,0,0,0,,
64,00:48.6,12161,N,0,0,0,,
65,00:49.4,12353,N,0,0,0,,
66,00:50.2,12547,N,0,0,0,,
67,00:51.0,12743,N,0,0,0,,
68,00:51.8,12938,N,0,0,0,,
69,00:52.5,13134,N,0,0,0,,
70,00:53.3,13325,N,0,0,0,,
71,00:54.1,13520,N,0,0,0,,
72,00:54.9,13717,N,0,0,0,,
73,00:55.6,13906,N,0,0,0,,
74,00:56.4,14100,N,0,0,0,,
75,00:57.2,14297,N,0,0,0,,
76,00:58.0,14489,N,0,0,0,,
77,00:58.7,14684,N,0,0,0,,
78,00:59.5,14875,N,0,0,0,,
79,01:00.3,15068,N,0,0,0,,
80,01:01.1,15266,N,0,0,0,,
81,01:01.8,15460,N,0,0,0,,
82,01:02.6,15659,N,0,0,0,,
83,01:03.4,15850,N,0,0,0,,
84,01:04.2,16039,N,0,0,0,,
85,01:04.9,16235,N,0,0,0,,
86,01:05.7,16426,N,0,0,0,,
87,01:06.5,16618,N,0,0,0,,
88,01:07.2,16810,N,0,0,0,,
89,01:08.0,17000,N,0,0,0,,
90,01:08.8,17195,N,0,0,0,,
91,01:09.6,17390,N,0,0,0,,
92,01:10.3,17577,N,0,0,0,,
93,01:11.1,17771,N,0,0,0,,
94,01:11.9,17963,N,0,0,0,,
95,01:12.6,18159,N,0,0,0,,
96,01:13.4,18349,N,0,0,0,,
97,01:14.2,18539,N,0,0,0,,
98,01:14.9,18736,N,0,0,0,,
99,01:15.7,18926,N,0,0,0,,
100,01:16.5,19115,N,0,0,0,,
101,01:17.2,19306,N,0,0,0,,
102,01:18.0,19496,N,0,0,0,,
103,01:18.8,19690,N,0,0,0,,
104,01:19.5,19878,N,0,0,0,,
105,01:20.3,20065,N,0,0,0,,
106,01:21.0,20259,N,0,0,0,,
107,01:21.8,20448,N,0,0,0,,
108,01:22.5,20634,N,0,0,0,,
109,01:23.3,20824,N,0,0,0,,
110,01:24.0,21012,N,0,0,0,,
111,01:24.8,21206,N,0,0,0,,
112,01:25.6,21397,N,0,0,0,,
113,01:26.3,21586,N,0,0,0,,
114,01:27.1,21781,N,0,0,0,,
115,01:27.9,21974,N,0,0,0,,
116,01:28.6,22161,N,0,0,0,,
117,01:29.4,22351,N,0,0,0,,
118,01:30.2,22540,N,0,0,0,,
119,01:30.9,22734,N,0,0,0,,
120,01:31.7,22922,N,0,0,0,,
121,01:32.4,23111,N,0,0,0,,
122,01:33.2,23309,N,0,0,0,,
123,01:34.0,23502,N,0,0,0,,
124,01:34.8,23693,N,0,0,0,,
125,01:35.5,23886,N,0,0,0,,
126,01:36.3,24080,N,0,0,0,,
127,01:37.1,24276,N,0,0,0,,
128,01:37.6,24397,V,0,0,0,,
129,01:38.7,24663,N,0,0,0,,
130,01:39.4,24856,N,0,0,0,,
