,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.952,238,N,0,0,0,,
1,0:01.936,484,N,0,0,0,,
2,0:02.888,722,N,0,0,0,,
3,0:03.880,970,N,0,0,0,,
4,0:04.832,1208,N,0,0,0,,
5,0:05.812,1453,N,0,0,0,,
6,0:06.756,1689,N,0,0,0,,
7,0:07.732,1933,N,0,0,0,,
8,0:08.716,2179,N,0,0,0,,
9,0:09.676,2419,N,0,0,0,,
10,0:10.668,2667,N,0,0,0,,
11,0:11.632,2908,N,0,0,0,,
12,0:12.616,3154,N,0,0,0,,
13,0:13.592,3398,N,0,0,0,,
14,0:14.584,3646,N,0,0,0,,
15,0:15.600,3900,N,0,0,0,,
16,0:16.584,4146,N,0,0,0,,
17,0:17.592,4398,N,0,0,0,,
18,0:18.576,4644,N,0,0,0,,
19,0:19.592,4898,N,0,0,0,,
20,0:20.568,5142,N,0,0,0,,
21,0:21.576,5394,N,0,0,0,,
22,0:22.544,5636,N,0,0,0,,
23,0:23.520,5880,N,0,0,0,,
24,0:24.504,6126,N,0,0,0,,
25,0:25.492,6373,N,0,0,0,,
26,0:26.492,6623,N,0,0,0,,
27,0:27.460,6865,N,0,0,0,,
28,0:28.452,7113,N,0,0,0,,
29,0:29.412,7353,N,0,0,0,,
30,0:30.404,7601,N,0,0,0,,
31,0:31.372,7843,N,0,0,0,,
32,0:32.364,8091,N,0,0,0,,
33,0:33.328,8332,N,0,0,0,,
34,0:34.296,8574,N,0,0,0,,
35,0:35.256,8814,N,0,0,0,,
36,0:36.208,9052,N,0,0,0,,
37,0:37.176,9294,N,0,0,0,,
38,0:38.108,9527,N,0,0,0,,
39,0:39.060,9765,N,0,0,0,,
40,0:40.012,10003,N,0,0,0,,
41,0:40.976,10244,N,0,0,0,,
42,0:41.944,10486,N,0,0,0,,
43,0:42.888,10722,N,0,0,0,,
44,0:43.856,10964,N,0,0,0,,
45,0:44.804,11201,N,0,0,0,,
46,0:45.772,11443,N,0,0,0,,
47,0:46.724,11681,N,0,0,0,,
48,0:47.692,11923,N,0,0,0,,
49,0:48.648,12162,N,0,0,0,,
50,0:49.608,12402,N,0,0,0,,
51,0:50.576,12644,N,0,0,0,,
52,0:51.504,12876,N,0,0,0,,
53,0:52.484,13121,N,0,0,0,,
54,0:53.444,13361,N,0,0,0,,
55,0:54.412,13603,N,0,0,0,,
56,0:55.380,13845,N,0,0,0,,
57,0:56.328,14082,N,0,0,0,,
58,0:57.304,14326,N,0,0,0,,
59,0:58.240,14560,N,0,0,0,,
60,0:58.944,14736,S,0,0,0,,
61,1:00.200,15050,N,0,0,0,,
62,1:01.280,15320,N,0,0,0,,
63,1:02.296,15574,N,0,0,0,,
64,1:03.296,15824,N,0,0,0,,
65,1:04.296,16074,N,0,0,0,,
66,1:05.280,16320,N,0,0,0,,
67,1:06.280,16570,N,0,0,0,,
68,1:07.256,16814,N,0,0,0,,
69,1:08.256,17064,N,0,0,0,,
70,1:09.224,17306,N,0,0,0,,
71,1:10.216,17554,N,0,0,0,,
72,1:11.184,17796,N,0,0,0,,
73,1:12.164,18041,N,0,0,0,,
74,1:13.132,18283,N,0,0,0,,
75,1:14.108,18527,N,0,0,0,,
76,1:15.076,18769,N,0,0,0,,
77,1:16.044,19011,N,0,0,0,,
78,1:16.992,19248,N,0,0,0,,
79,1:17.976,19494,N,0,0,0,,
80,1:18.944,19736,N,0,0,0,,
81,1:19.912,19978,N,0,0,0,,
82,1:20.492,20123,S,0,0,0,,
83,1:21.812,20453,N,0,0,0,,
84,1:22.912,20728,N,0,0,0,,
85,1:23.968,20992,N,0,0,0,,
86,1:24.968,21242,N,0,0,0,,
87,1:25.984,21496,N,0,0,0,,
88,1:26.976,21744,N,0,0,0,,
89,1:27.976,21994,N,0,0,0,,
90,1:28.944,22236,N,0,0,0,,
91,1:29.912,22478,N,0,0,0,,
92,1:30.896,22724,N,0,0,0,,
93,1:31.864,22966,N,0,0,0,,
94,1:32.848,23212,N,0,0,0,,
95,1:33.796,23449,N,0,0,0,,
96,1:34.764,23691,N,0,0,0,,
97,1:35.748,23937,N,0,0,0,,
98,1:36.692,24173,N,0,0,0,,
99,1:37.664,24416,N,0,0,0,,
100,1:38.592,24648,N,0,0,0,,
101,1:39.544,24886,N,0,0,0,,
102,1:40.500,25125,N,0,0,0,,
103,1:41.436,25359,N,0,0,0,,
104,1:42.388,25597,N,0,0,0,,
105,1:43.332,25833,N,0,0,0,,
106,1:44.296,26074,N,0,0,0,,
107,1:45.288,26322,N,0,0,0,,
108,1:46.224,26556,N,0,0,0,,
109,1:47.200,26800,N,0,0,0,,
110,1:48.192,27048,N,0,0,0,,
111,1:49.176,27294,N,0,0,0,,
112,1:50.168,27542,N,0,0,0,,
113,1:50.904,27726,S,0,0,0,,
114,1:52.176,28044,N,0,0,0,,
115,1:53.304,28326,N,0,0,0,,
116,1:54.348,28587,N,0,0,0,,
117,1:55.396,28849,N,0,0,0,,
118,1:56.428,29107,N,0,0,0,,
119,1:57.452,29363,N,0,0,0,,
120,1:58.460,29615,N,0,0,0,,
121,1:59.468,29867,N,0,0,0,,
122,2:00.484,30121,N,0,0,0,,
123,2:01.500,30375,N,0,0,0,,
124,2:02.512,30628,N,0,0,0,,
125,2:03.108,30777,S,0,0,0,,
126,2:04.460,31115,N,0,0,0,,
127,2:05.568,31392,N,0,0,0,,
128,2:06.648,31662,N,0,0,0,,
129,2:07.684,31921,N,0,0,0,,
130,2:08.724,32181,N,0,0,0,,
131,2:09.732,32433,N,0,0,0,,
132,2:10.764,32691,N,0,0,0,,
133,2:11.780,32945,N,0,0,0,,
134,2:12.788,33197,N,0,0,0,,
135,2:13.788,33447,N,0,0,0,,
136,2:14.788,33697,N,0,0,0,,
137,2:15.804,33951,N,0,0,0,,
138,2:16.804,34201,N,0,0,0,,
139,2:17.804,34451,N,0,0,0,,
140,2:18.796,34699,N,0,0,0,,
141,2:19.788,34947,N,0,0,0,,
142,2:20.804,35201,N,0,0,0,,
143,2:21.804,35451,N,0,0,0,,
144,2:22.820,35705,N,0,0,0,,
145,2:23.812,35953,N,0,0,0,,
146,2:24.820,36205,N,0,0,0,,
147,2:25.812,36453,N,0,0,0,,
148,2:26.828,36707,N,0,0,0,,
149,2:27.812,36953,N,0,0,0,,
150,2:28.812,37203,N,0,0,0,,
151,2:29.804,37451,N,0,0,0,,
152,2:30.804,37701,N,0,0,0,,
153,2:31.812,37953,N,0,0,0,,
154,2:32.796,38199,N,0,0,0,,
155,2:33.804,38451,N,0,0,0,,
156,2:34.780,38695,N,0,0,0,,
157,2:35.772,38943,N,0,0,0,,
158,2:36.772,39193,N,0,0,0,,
159,2:37.748,39437,N,0,0,0,,
160,2:38.740,39685,N,0,0,0,,
161,2:39.708,39927,N,0,0,0,,
162,2:40.692,40173,N,0,0,0,,
163,2:41.648,40412,N,0,0,0,,
164,2:42.640,40660,N,0,0,0,,
165,2:43.616,40904,N,0,0,0,,
166,2:44.600,41150,N,0,0,0,,
167,2:45.608,41402,N,0,0,0,,
168,2:46.576,41644,N,0,0,0,,
169,2:47.568,41892,N,0,0,0,,
170,2:48.536,42134,N,0,0,0,,
171,2:49.512,42378,N,0,0,0,,
172,2:50.512,42628,N,0,0,0,,
173,2:51.476,42869,N,0,0,0,,
174,2:52.460,43115,N,0,0,0,,
175,2:53.444,43361,N,0,0,0,,
176,2:54.412,43603,N,0,0,0,,
177,2:55.404,43851,N,0,0,0,,
178,2:56.356,44089,N,0,0,0,,
179,2:57.340,44335,N,0,0,0,,
180,2:58.332,44583,N,0,0,0,,
181,2:59.304,44826,N,0,0,0,,
182,3:00.296,45074,N,0,0,0,,
183,3:01.248,45312,N,0,0,0,,
184,3:01.820,45455,S,0,0,0,,
185,3:03.176,45794,N,0,0,0,,
186,3:04.296,46074,N,0,0,0,,
187,3:05.356,46339,N,0,0,0,,
188,3:06.396,46599,N,0,0,0,,
189,3:07.420,46855,N,0,0,0,,
190,3:08.460,47115,N,0,0,0,,
191,3:09.484,47371,N,0,0,0,,
192,3:10.504,47626,N,0,0,0,,
193,3:11.512,47878,N,0,0,0,,
194,3:12.520,48130,N,0,0,0,,
195,3:13.544,48386,N,0,0,0,,
196,3:14.552,48638,N,0,0,0,,
197,3:15.568,48892,N,0,0,0,,
198,3:16.560,49140,N,0,0,0,,
199,3:17.568,49392,N,0,0,0,,
200,3:18.560,49640,N,0,0,0,,
201,3:19.552,49888,N,0,0,0,,
202,3:20.536,50134,N,0,0,0,,
203,3:21.108,50277,S,0,0,0,,
204,3:22.460,50615,N,0,0,0,,
205,3:23.560,50890,N,0,0,0,,
206,3:24.640,51160,N,0,0,0,,
207,3:25.668,51417,N,0,0,0,,
208,3:26.700,51675,N,0,0,0,,
209,3:27.700,51925,N,0,0,0,,
210,3:28.716,52179,N,0,0,0,,
211,3:29.708,52427,N,0,0,0,,
212,3:30.700,52675,N,0,0,0,,
213,3:31.692,52923,N,0,0,0,,
214,3:32.676,53169,N,0,0,0,,
215,3:33.668,53417,N,0,0,0,,
216,3:34.648,53662,N,0,0,0,,
217,3:35.632,53908,N,0,0,0,,
218,3:36.584,54146,N,0,0,0,,
219,3:37.552,54388,N,0,0,0,,
220,3:38.544,54636,N,0,0,0,,
221,3:39.504,54876,N,0,0,0,,
222,3:40.484,55121,N,0,0,0,,
223,3:41.476,55369,N,0,0,0,,
224,3:42.444,55611,N,0,0,0,,
225,3:43.004,55751,S,0,0,0,,
226,3:44.332,56083,N,0,0,0,,
227,3:45.444,56361,N,0,0,0,,
228,3:46.528,56632,N,0,0,0,,
229,3:47.568,56892,N,0,0,0,,
230,3:48.616,57154,N,0,0,0,,
231,3:49.640,57410,N,0,0,0,,
232,3:50.656,57664,N,0,0,0,,
233,3:51.656,57914,N,0,0,0,,
234,3:52.656,58164,N,0,0,0,,
235,3:53.664,58416,N,0,0,0,,
236,3:54.664,58666,N,0,0,0,,
237,3:55.676,58919,N,0,0,0,,
238,3:56.684,59171,N,0,0,0,,
239,3:57.700,59425,N,0,0,0,,
240,3:58.692,59673,N,0,0,0,,
241,3:59.708,59927,N,0,0,0,,
242,4:00.684,60171,N,0,0,0,,
243,4:01.692,60423,N,0,0,0,,
244,4:02.664,60666,N,0,0,0,,
245,4:03.656,60914,N,0,0,0,,
246,4:04.656,61164,N,0,0,0,,
247,4:05.632,61408,N,0,0,0,,
248,4:06.632,61658,N,0,0,0,,
249,4:07.584,61896,N,0,0,0,,
250,4:08.568,62142,N,0,0,0,,
251,4:09.528,62382,N,0,0,0,,
252,4:10.512,62628,N,0,0,0,,
253,4:11.500,62875,N,0,0,0,,
254,4:12.468,63117,N,0,0,0,,
255,4:13.468,63367,N,0,0,0,,
256,4:14.436,63609,N,0,0,0,,
257,4:15.436,63859,N,0,0,0,,
258,4:16.388,64097,N,0,0,0,,
259,4:17.396,64349,N,0,0,0,,
260,4:18.380,64595,N,0,0,0,,
261,4:19.364,64841,N,0,0,0,,
262,4:20.332,65083,N,0,0,0,,
263,4:21.304,65326,N,0,0,0,,
264,4:22.288,65572,N,0,0,0,,
265,4:23.248,65812,N,0,0,0,,
266,4:24.232,66058,N,0,0,0,,
267,4:25.240,66310,N,0,0,0,,
268,4:26.232,66558,N,0,0,0,,
269,4:27.256,66814,N,0,0,0,,
270,4:28.232,67058,N,0,0,0,,
271,4:29.240,67310,N,0,0,0,,
272,4:30.248,67562,N,0,0,0,,
273,4:31.248,67812,N,0,0,0,,
274,4:32.272,68068,N,0,0,0,,
275,4:33.264,68316,N,0,0,0,,
276,4:34.272,68568,N,0,0,0,,
277,4:35.256,68814,N,0,0,0,,
278,4:36.264,69066,N,0,0,0,,
279,4:37.280,69320,N,0,0,0,,
280,4:38.248,69562,N,0,0,0,,
281,4:39.240,69810,N,0,0,0,,
282,4:40.200,70050,N,0,0,0,,
283,4:41.184,70296,N,0,0,0,,
