,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.864,216,N,0,0,13,,
1,0:01.872,468,N,0,0,13,,
2,0:02.820,705,N,0,0,13,,
3,0:03.780,945,N,0,0,13,,
4,0:04.756,1189,N,0,0,13,,
5,0:05.648,1412,N,0,0,13,,
6,0:06.536,1634,N,0,0,13,,
7,0:07.444,1861,N,0,0,13,,
8,0:08.288,2072,N,0,0,43,,
9,0:09.116,2279,N,0,0,12,,
10,0:10.028,2507,N,0,0,13,,
11,0:11.012,2753,N,0,0,13,,
12,0:11.912,2978,N,0,0,13,,
13,0:12.804,3201,N,0,0,12,,
14,0:13.732,3433,N,0,0,13,,
15,0:14.624,3656,N,0,0,13,,
16,0:15.468,3867,N,0,0,43,,
17,0:16.380,4095,N,0,0,13,,
18,0:17.248,4312,N,0,0,13,,
19,0:18.084,4521,N,0,0,13,,
20,0:18.904,4726,N,0,0,12,,
21,0:19.820,4955,N,0,0,13,,
22,0:20.756,5189,N,0,0,13,,
23,0:21.640,5410,N,0,0,12,,
24,0:22.552,5638,N,0,0,13,,
25,0:23.544,5886,N,0,0,13,,
26,0:24.476,6119,N,0,0,43,,
27,0:25.372,6343,N,0,0,43,,
28,0:26.304,6576,N,0,0,12,,
29,0:27.208,6802,N,0,0,13,,
30,0:28.100,7025,N,0,0,13,,
31,0:29.004,7251,N,0,0,13,,
32,0:29.912,7478,N,0,0,13,,
33,0:30.772,7693,N,0,0,13,,
34,0:31.640,7910,N,0,0,43,,
35,0:32.592,8148,N,0,0,13,,
36,0:33.520,8380,N,0,0,13,,
37,0:34.476,8619,N,0,0,13,,
38,0:35.460,8865,N,0,0,43,,
39,0:36.396,9099,N,0,0,13,,
40,0:37.312,9328,N,0,0,13,,
41,0:38.264,9566,N,0,0,13,,
42,0:39.108,9777,N,0,0,43,,
43,0:39.936,9984,N,0,0,13,,
44,0:40.804,10201,N,0,0,13,,
45,0:41.700,10425,N,0,0,13,,
46,0:42.560,10640,N,0,0,13,,
47,0:43.452,10863,N,0,0,12,,
48,0:44.412,11103,N,0,0,13,,
49,0:45.328,11332,N,0,0,13,,
50,0:46.184,11546,N,0,0,43,,
51,0:47.044,11761,N,0,0,12,,
52,0:47.944,11986,N,0,0,13,,
53,0:48.764,12191,N,0,0,43,,
54,0:49.632,12408,N,0,0,16,,
55,0:50.576,12644,N,0,0,13,,
56,0:51.444,12861,N,0,0,43,,
57,0:52.272,13068,N,0,0,13,,
58,0:53.084,13271,N,0,0,13,,
59,0:53.936,13484,N,0,0,13,,
60,0:54.780,13695,N,0,0,13,,
61,0:55.668,13917,N,0,0,13,,
62,0:56.592,14148,N,0,0,43,,
63,0:57.436,14359,N,0,0,13,,
64,0:58.264,14566,N,0,0,13,,
65,0:59.084,14771,N,0,0,12,,
66,0:59.864,14966,N,0,0,43,,
67,1:00.600,15150,N,0,0,12,,
68,1:01.320,15330,N,0,0,43,,
69,1:02.068,15517,N,0,0,13,,
70,1:02.828,15707,N,0,0,13,,
71,1:03.584,15896,N,0,0,16,,
72,1:04.436,16109,N,0,0,43,,
73,1:05.340,16335,N,0,0,13,,
74,1:06.296,16574,N,0,0,16,,
75,1:07.272,16818,N,0,0,13,,
76,1:08.200,17050,N,0,0,43,,
77,1:09.132,17283,N,0,0,13,,
78,1:10.036,17509,N,0,0,13,,
79,1:10.896,17724,N,0,0,12,,
80,1:11.748,17937,N,0,0,13,,
81,1:12.640,18160,N,0,0,13,,
82,1:13.500,18375,N,0,0,13,,
83,1:14.372,18593,N,0,0,13,,
84,1:15.264,18816,N,0,0,13,,
85,1:16.184,19046,N,0,0,13,,
86,1:17.060,19265,N,0,0,13,,
87,1:17.928,19482,N,0,0,13,,
88,1:18.812,19703,N,0,0,13,,
89,1:19.676,19919,N,0,0,13,,
90,1:20.504,20126,N,0,0,13,,
91,1:21.328,20332,N,0,0,12,,
92,1:22.140,20535,N,0,0,13,,
93,1:22.936,20734,N,0,0,43,,
94,1:23.772,20943,N,0,0,13,,
95,1:24.668,21167,N,0,0,13,,
96,1:25.528,21382,N,0,0,12,,
97,1:26.428,21607,N,0,0,12,,
98,1:27.348,21837,N,0,0,43,,
99,1:28.232,22058,N,0,0,43,,
100,1:29.124,22281,N,0,0,12,,
101,1:30.052,22513,N,0,0,13,,
102,1:30.984,22746,N,0,0,43,,
103,1:31.856,22964,N,0,0,12,,
104,1:32.740,23185,N,0,0,12,,
105,1:33.684,23421,N,0,0,13,,
106,1:34.552,23638,N,0,0,13,,
107,1:35.436,23859,N,0,0,12,,
108,1:36.356,24089,N,0,0,13,,
109,1:37.296,24324,N,0,0,13,,
110,1:38.164,24541,N,0,0,43,,
111,1:39.000,24750,N,0,0,13,,
112,1:39.840,24960,N,0,0,13,,
113,1:40.648,25162,N,0,0,43,,
114,1:41.492,25373,N,0,0,12,,
115,1:42.388,25597,N,0,0,13,,
116,1:43.288,25822,N,0,0,13,,
117,1:44.156,26039,N,0,0,16,,
118,1:45.084,26271,N,0,0,13,,
119,1:45.992,26498,N,0,0,13,,
120,1:46.840,26710,N,0,0,43,,
121,1:47.716,26929,N,0,0,43,,
122,1:48.700,27175,N,0,0,13,,
123,1:49.560,27390,N,0,0,43,,
124,1:50.356,27589,N,0,0,43,,
125,1:51.200,27800,N,0,0,43,,
126,1:52.116,28029,N,0,0,13,,
127,1:53.004,28251,N,0,0,43,,
128,1:53.904,28476,N,0,0,13,,
129,1:54.840,28710,N,0,0,13,,
130,1:55.732,28933,N,0,0,13,,
131,1:56.668,29167,N,0,0,12,,
132,1:57.600,29400,N,0,0,13,,
133,1:58.492,29623,N,0,0,43,,
134,1:59.412,29853,N,0,0,13,,
135,2:00.356,30089,N,0,0,13,,
136,2:01.248,30312,N,0,0,13,,
137,2:02.164,30541,N,0,0,13,,
138,2:03.100,30775,N,0,0,13,,
139,2:04.004,31001,N,0,0,13,,
140,2:04.864,31216,N,0,0,12,,
141,2:05.756,31439,N,0,0,13,,
142,2:06.668,31667,N,0,0,13,,
143,2:07.536,31884,N,0,0,13,,
144,2:08.436,32109,N,0,0,13,,
145,2:09.388,32347,N,0,0,13,,
146,2:10.272,32568,N,0,0,43,,
147,2:11.148,32787,N,0,0,13,,
148,2:12.036,33009,N,0,0,13,,
149,2:12.856,33214,N,0,0,43,,
150,2:13.656,33414,N,0,0,13,,
151,2:14.512,33628,N,0,0,13,,
152,2:15.412,33853,N,0,0,13,,
153,2:16.256,34064,N,0,0,43,,
154,2:17.108,34277,N,0,0,16,,
155,2:18.020,34505,N,0,0,13,,
156,2:18.872,34718,N,0,0,13,,
157,2:19.716,34929,N,0,0,13,,
158,2:20.616,35154,N,0,0,13,,
159,2:21.468,35367,N,0,0,12,,
160,2:22.312,35578,N,0,0,43,,
161,2:23.200,35800,N,0,0,13,,
162,2:24.060,36015,N,0,0,13,,
163,2:24.920,36230,N,0,0,13,,
164,2:25.864,36466,N,0,0,13,,
165,2:26.832,36708,N,0,0,43,,
166,2:27.780,36945,N,0,0,13,,
167,2:28.724,37181,N,0,0,16,,
168,2:29.700,37425,N,0,0,43,,
169,2:30.568,37642,N,0,0,43,,
170,2:31.428,37857,N,0,0,13,,
171,2:32.280,38070,N,0,0,13,,
172,2:33.116,38279,N,0,0,43,,
173,2:33.968,38492,N,0,0,43,,
174,2:34.936,38734,N,0,0,13,,
175,2:35.896,38974,N,0,0,43,,
176,2:36.832,39208,N,0,0,12,,
177,2:37.804,39451,N,0,0,13,,
178,2:38.748,39687,N,0,0,13,,
179,2:39.616,39904,N,0,0,43,,
180,2:40.504,40126,N,0,0,43,,
181,2:41.460,40365,N,0,0,43,,
182,2:42.340,40585,N,0,0,43,,
183,2:43.208,40802,N,0,0,43,,
184,2:44.092,41023,N,0,0,13,,
185,2:44.904,41226,N,0,0,43,,
186,2:45.700,41425,N,0,0,13,,
187,2:46.536,41634,N,0,0,13,,
188,2:47.372,41843,N,0,0,43,,
189,2:48.208,42052,N,0,0,43,,
190,2:49.084,42271,N,0,0,13,,
191,2:50.028,42507,N,0,0,13,,
192,2:50.920,42730,N,0,0,43,,
193,2:51.812,42953,N,0,0,13,,
194,2:52.692,43173,N,0,0,43,,
195,2:53.492,43373,N,0,0,43,,
196,2:54.256,43564,N,0,0,12,,
197,2:55.060,43765,N,0,0,43,,
198,2:55.912,43978,N,0,0,43,,
199,2:56.748,44187,N,0,0,43,,
200,2:57.552,44388,N,0,0,43,,
201,2:58.412,44603,N,0,0,43,,
202,2:59.256,44814,N,0,0,43,,
203,3:00.108,45027,N,0,0,12,,
204,3:00.984,45246,N,0,0,43,,
205,3:01.832,45458,N,0,0,43,,
206,3:02.624,45656,N,0,0,43,,
207,3:03.420,45855,N,0,0,43,,
208,3:04.296,46074,N,0,0,43,,
209,3:05.184,46296,N,0,0,43,,
210,3:06.052,46513,N,0,0,43,,
211,3:06.984,46746,N,0,0,12,,
212,3:07.984,46996,N,0,0,43,,
213,3:08.896,47224,N,0,0,43,,
214,3:09.796,47449,N,0,0,12,,
215,3:10.708,47677,N,0,0,13,,
216,3:11.592,47898,N,0,0,13,,
217,3:12.436,48109,N,0,0,43,,
218,3:13.332,48333,N,0,0,43,,
219,3:14.280,48570,N,0,0,13,,
220,3:15.184,48796,N,0,0,13,,
221,3:16.084,49021,N,0,0,43,,
222,3:17.020,49255,N,0,0,43,,
223,3:17.896,49474,N,0,0,43,,
224,3:18.740,49685,N,0,0,12,,
225,3:19.616,49904,N,0,0,43,,
226,3:20.476,50119,N,0,0,43,,
227,3:21.256,50314,N,0,0,43,,
228,3:22.028,50507,N,0,0,43,,
229,3:22.840,50710,N,0,0,43,,
230,3:23.676,50919,N,0,0,43,,
231,3:24.500,51125,N,0,0,43,,
232,3:25.356,51339,N,0,0,43,,
233,3:26.232,51558,N,0,0,43,,
234,3:27.036,51759,N,0,0,43,,
235,3:27.812,51953,N,0,0,43,,
236,3:28.632,52158,N,0,0,13,,
237,3:29.484,52371,N,0,0,43,,
238,3:30.328,52582,N,0,0,43,,
239,3:31.192,52798,N,0,0,43,,
240,3:32.148,53037,N,0,0,43,,
241,3:33.068,53267,N,0,0,43,,
242,3:33.984,53496,N,0,0,43,,
243,3:34.920,53730,N,0,0,43,,
244,3:35.812,53953,N,0,0,43,,
245,3:36.656,54164,N,0,0,43,,
246,3:37.512,54378,N,0,0,43,,
247,3:38.356,54589,N,0,0,43,,
248,3:39.184,54796,N,0,0,43,,
249,3:40.012,55003,N,0,0,43,,
250,3:40.888,55222,N,0,0,43,,
251,3:41.828,55457,N,0,0,43,,
252,3:42.664,55666,N,0,0,43,,
253,3:43.500,55875,N,0,0,43,,
254,3:44.396,56099,N,0,0,43,,
255,3:45.264,56316,N,0,0,43,,
256,3:46.108,56527,N,0,0,43,,
257,3:46.992,56748,N,0,0,13,,
258,3:47.828,56957,N,0,0,43,,
259,3:48.640,57160,N,0,0,43,,
260,3:49.544,57386,N,0,0,43,,
261,3:50.468,57617,N,0,0,43,,
262,3:51.356,57839,N,0,0,43,,
263,3:52.280,58070,N,0,0,43,,
264,3:53.216,58304,N,0,0,43,,
265,3:54.068,58517,N,0,0,43,,
266,3:54.928,58732,N,0,0,43,,
267,3:55.772,58943,N,0,0,43,,
268,3:56.616,59154,N,0,0,43,,
269,3:57.436,59359,N,0,0,43,,
270,3:58.320,59580,N,0,0,13,,
271,3:59.200,59800,N,0,0,43,,
272,4:00.060,60015,N,0,0,43,,
273,4:00.880,60220,N,0,0,43,,
274,4:01.772,60443,N,0,0,43,,
275,4:02.632,60658,N,0,0,43,,
276,4:03.484,60871,N,0,0,43,,
277,4:04.404,61101,N,0,0,43,,
278,4:05.312,61328,N,0,0,43,,
279,4:06.164,61541,N,0,0,43,,
280,4:06.992,61748,N,0,0,43,,
281,4:07.840,61960,N,0,0,43,,
282,4:08.664,62166,N,0,0,43,,
283,4:09.528,62382,N,0,0,43,,
284,4:10.476,62619,N,0,0,43,,
285,4:11.380,62845,N,0,0,43,,
286,4:12.240,63060,N,0,0,43,,
287,4:13.132,63283,N,0,0,43,,
288,4:14.028,63507,N,0,0,43,,
289,4:14.864,63716,N,0,0,43,,
290,4:15.708,63927,N,0,0,43,,
291,4:16.568,64142,N,0,0,43,,
292,4:17.492,64373,N,0,0,43,,
293,4:18.340,64585,N,0,0,43,,
294,4:19.176,64794,N,0,0,43,,
295,4:20.068,65017,N,0,0,43,,
296,4:20.960,65240,N,0,0,43,,
297,4:21.820,65455,N,0,0,43,,
298,4:22.716,65679,N,0,0,43,,
299,4:23.568,65892,N,0,0,43,,
300,4:24.388,66097,N,0,0,43,,
301,4:25.200,66300,N,0,0,43,,
302,4:26.012,66503,N,0,0,43,,
303,4:26.820,66705,N,0,0,43,,
304,4:27.684,66921,N,0,0,43,,
305,4:28.576,67144,N,0,0,43,,
306,4:29.428,67357,N,0,0,43,,
307,4:30.248,67562,N,0,0,43,,
308,4:31.116,67779,N,0,0,43,,
309,4:32.000,68000,N,0,0,43,,
310,4:32.820,68205,N,0,0,43,,
311,4:33.692,68423,N,0,0,43,,
312,4:34.632,68658,N,0,0,43,,
313,4:35.528,68882,N,0,0,43,,
314,4:36.388,69097,N,0,0,43,,
315,4:37.272,69318,N,0,0,43,,
316,4:38.132,69533,N,0,0,43,,
317,4:38.960,69740,N,0,0,43,,
318,4:39.788,69947,N,0,0,43,,
319,4:40.676,70169,N,0,0,43,,
320,4:41.544,70386,N,0,0,43,,
321,4:42.356,70589,N,0,0,43,,
322,4:43.208,70802,N,0,0,43,,
323,4:44.044,71011,N,0,0,43,,
324,4:44.928,71232,N,0,0,43,,
325,4:45.888,71472,N,0,0,43,,
326,4:46.848,71712,N,0,0,43,,
327,4:47.764,71941,N,0,0,43,,
328,4:48.732,72183,N,0,0,43,,
329,4:49.716,72429,N,0,0,43,,
330,4:50.616,72654,N,0,0,43,,
331,4:51.504,72876,N,0,0,43,,
332,4:52.420,73105,N,0,0,43,,
333,4:53.288,73322,N,0,0,43,,
334,4:54.100,73525,N,0,0,43,,
335,4:54.992,73748,N,0,0,43,,
336,4:55.848,73962,N,0,0,43,,
337,4:56.700,74175,N,0,0,43,,
338,4:57.616,74404,N,0,0,43,,
339,4:58.568,74642,N,0,0,43,,
340,4:59.460,74865,N,0,0,43,,
341,5:00.356,75089,N,0,0,43,,
342,5:01.332,75333,N,0,0,43,,
343,5:02.232,75558,N,0,0,43,,
344,5:03.156,75789,N,0,0,43,,
345,5:04.100,76025,N,0,0,43,,
346,5:04.976,76244,N,0,0,43,,
347,5:05.832,76458,N,0,0,43,,
348,5:06.684,76671,N,0,0,43,,
349,5:07.492,76873,N,0,0,43,,
350,5:08.356,77089,N,0,0,12,,
351,5:09.216,77304,N,0,0,43,,
352,5:10.060,77515,N,0,0,43,,
353,5:10.864,77716,N,0,0,43,,
354,5:11.684,77921,N,0,0,43,,
355,5:12.504,78126,N,0,0,43,,
356,5:13.372,78343,N,0,0,43,,
357,5:14.328,78582,N,0,0,43,,
358,5:15.272,78818,N,0,0,43,,
359,5:16.168,79042,N,0,0,43,,
360,5:17.100,79275,N,0,0,43,,
361,5:18.012,79503,N,0,0,43,,
362,5:18.904,79726,N,0,0,43,,
363,5:19.764,79941,N,0,0,43,,
364,5:20.632,80158,N,0,0,43,,
365,5:21.452,80363,N,0,0,43,,
366,5:22.272,80568,N,0,0,43,,
367,5:23.224,80806,N,0,0,43,,
368,5:24.176,81044,N,0,0,43,,
369,5:25.116,81279,N,0,0,43,,
370,5:26.092,81523,N,0,0,43,,
371,5:27.052,81763,N,0,0,43,,
372,5:27.912,81978,N,0,0,43,,
373,5:28.764,82191,N,0,0,43,,
374,5:29.608,82402,N,0,0,43,,
375,5:30.420,82605,N,0,0,43,,
376,5:31.224,82806,N,0,0,43,,
377,5:32.044,83011,N,0,0,43,,
378,5:32.912,83228,N,0,0,43,,
379,5:33.772,83443,N,0,0,43,,
380,5:34.676,83669,N,0,0,43,,
381,5:35.544,83886,N,0,0,43,,
382,5:36.364,84091,N,0,0,43,,
383,5:37.192,84298,N,0,0,43,,
384,5:38.092,84523,N,0,0,43,,
385,5:38.944,84736,N,0,0,43,,
386,5:39.788,84947,N,0,0,43,,
387,5:40.676,85169,N,0,0,43,,
388,5:41.616,85404,N,0,0,43,,
389,5:42.492,85623,N,0,0,43,,
390,5:43.348,85837,N,0,0,43,,
391,5:44.224,86056,N,0,0,43,,
392,5:45.060,86265,N,0,0,43,,
393,5:45.880,86470,N,0,0,43,,
394,5:46.828,86707,N,0,0,43,,
395,5:47.732,86933,N,0,0,43,,
396,5:48.616,87154,N,0,0,43,,
397,5:49.500,87375,N,0,0,43,,
398,5:50.364,87591,N,0,0,43,,
399,5:51.184,87796,N,0,0,43,,
400,5:51.968,87992,N,0,0,43,,
401,5:52.820,88205,N,0,0,43,,
402,5:53.676,88419,N,0,0,43,,
403,5:54.528,88632,N,0,0,43,,
404,5:55.404,88851,N,0,0,43,,
405,5:56.224,89056,N,0,0,43,,
406,5:57.020,89255,N,0,0,43,,
407,5:57.840,89460,N,0,0,43,,
408,5:58.724,89681,N,0,0,43,,
409,5:59.592,89898,N,0,0,43,,
410,6:00.436,90109,N,0,0,43,,
411,6:01.328,90332,N,0,0,43,,
412,6:02.176,90544,N,0,0,43,,
413,6:03.004,90751,N,0,0,43,,
414,6:03.888,90972,N,0,0,43,,
415,6:04.812,91203,N,0,0,43,,
416,6:05.708,91427,N,0,0,43,,
417,6:06.600,91650,N,0,0,43,,
418,6:07.528,91882,N,0,0,43,,
419,6:08.452,92113,N,0,0,43,,
420,6:09.328,92332,N,0,0,43,,
421,6:10.216,92554,N,0,0,43,,
422,6:11.124,92781,N,0,0,43,,
423,6:11.960,92990,N,0,0,43,,
424,6:12.812,93203,N,0,0,43,,
425,6:13.684,93421,N,0,0,43,,
426,6:14.568,93642,N,0,0,43,,
427,6:15.428,93857,N,0,0,43,,
428,6:16.332,94083,N,0,0,43,,
429,6:17.216,94304,N,0,0,43,,
430,6:18.028,94507,N,0,0,43,,
431,6:18.828,94707,N,0,0,43,,
432,6:19.664,94916,N,0,0,43,,
433,6:20.520,95130,N,0,0,43,,
434,6:21.412,95353,N,0,0,43,,
435,6:22.332,95583,N,0,0,43,,
436,6:23.288,95822,N,0,0,43,,
437,6:24.164,96041,N,0,0,43,,
438,6:25.044,96261,N,0,0,43,,
439,6:25.976,96494,N,0,0,43,,
440,6:26.872,96718,N,0,0,43,,
441,6:27.772,96943,N,0,0,43,,
442,6:28.656,97164,N,0,0,43,,
443,6:29.500,97375,N,0,0,43,,
444,6:30.356,97589,N,0,0,43,,
445,6:31.264,97816,N,0,0,43,,
446,6:32.148,98037,N,0,0,43,,
447,6:32.992,98248,N,0,0,43,,
448,6:33.880,98470,N,0,0,43,,
449,6:34.820,98705,N,0,0,43,,
450,6:35.708,98927,N,0,0,43,,
451,6:36.584,99146,N,0,0,43,,
