,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.296,74,N,0,0,0,,
1,0:01.392,348,N,0,0,0,,
2,0:02.440,610,N,0,0,0,,
3,0:03.496,874,N,0,0,0,,
4,0:04.536,1134,N,0,0,0,,
5,0:05.608,1402,N,0,0,0,,
6,0:06.664,1666,N,0,0,0,,
7,0:07.704,1926,N,0,0,0,,
8,0:08.808,2202,N,0,0,0,,
9,0:09.920,2480,N,0,0,0,,
10,0:10.960,2740,N,0,0,0,,
11,0:11.912,2978,N,0,0,0,,
12,0:12.912,3228,N,0,0,0,,
13,0:13.904,3476,N,0,0,0,,
14,0:14.880,3720,N,0,0,0,,
15,0:15.832,3958,N,0,0,0,,
16,0:16.808,4202,N,0,0,0,,
17,0:17.768,4442,N,0,0,0,,
18,0:18.776,4694,N,0,0,0,,
19,0:19.920,4980,N,0,0,0,,
20,0:21.184,5296,N,0,0,0,,
21,0:22.384,5596,N,0,0,0,,
22,0:22.956,5739,T,0,0,0,(T2+,
23,0:23.528,5882,N,0,0,0,,
24,0:24.096,6024,T,0,0,0,(T1+,
25,0:24.664,6166,N,0,0,0,,
26,0:25.760,6440,N,0,0,0,,
27,0:26.816,6704,N,0,0,0,,
28,0:27.412,6853,s,0,0,0,(ST2+,
29,0:27.744,6936,N,0,0,0,,
30,0:28.624,7156,N,0,0,0,,
31,0:29.536,7384,N,0,0,0,,
32,0:30.440,7610,N,0,0,0,,
33,0:31.408,7852,N,0,0,0,,
34,0:31.944,7986,T,0,0,0,(T1++,
35,0:32.480,8120,N,0,0,0,,
36,0:33.512,8378,N,0,0,0,,
37,0:34.568,8642,N,0,0,0,,
38,0:35.584,8896,N,0,0,0,,
39,0:36.696,9174,N,0,0,0,,
40,0:37.232,9308,T,0,0,0,(T2++,
41,0:37.768,9442,N,0,0,0,,
42,0:38.468,9617,s,0,0,0,AST2+150,
43,0:38.840,9710,N,0,0,0,,
44,0:39.912,9978,N,0,0,0,,
45,0:40.564,10141,T,0,0,0,AT2+400,
46,0:40.928,10232,N,0,0,0,,
47,0:41.976,10494,N,0,0,0,,
48,0:43.016,10754,N,0,0,0,,
49,0:44.064,11016,N,0,0,0,,
50,0:45.160,11290,N,0,0,0,,
51,0:45.736,11434,T,0,0,0,AT1+500,
52,0:46.312,11578,N,0,0,0,,
