,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.716,179,N,0,0,0,,
1,0:01.884,471,N,0,0,0,,
2,0:03.044,761,N,0,0,0,,
3,0:04.224,1056,N,0,0,0,,
4,0:05.424,1356,N,0,0,0,,
5,0:06.572,1643,N,0,0,0,,
6,0:07.756,1939,N,0,0,0,,
7,0:08.908,2227,N,0,0,0,,
8,0:10.088,2522,N,0,0,0,,
9,0:11.280,2820,N,0,0,0,,
10,0:12.464,3116,N,0,0,0,,
11,0:13.628,3407,N,0,0,0,,
12,0:14.824,3706,N,0,0,0,,
13,0:16.044,4011,N,0,0,0,,
14,0:17.192,4298,N,0,0,0,,
15,0:18.384,4596,N,0,0,0,,
16,0:19.536,4884,N,0,0,0,,
17,0:20.716,5179,N,0,0,0,,
18,0:21.880,5470,N,0,0,0,,
19,0:23.032,5758,N,0,0,0,,
20,0:24.220,6055,N,0,0,0,,
21,0:25.356,6339,N,0,0,0,,
22,0:26.536,6634,N,0,0,0,,
23,0:27.680,6920,N,0,0,0,,
24,0:28.860,7215,N,0,0,0,,
25,0:30.036,7509,N,0,0,0,,
26,0:31.196,7799,N,0,0,0,,
27,0:32.392,8098,N,0,0,0,,
28,0:33.544,8386,N,0,0,0,,
29,0:34.716,8679,N,0,0,0,,
30,0:35.888,8972,N,0,0,0,,
31,0:37.024,9256,N,0,0,0,,
32,0:38.200,9550,N,0,0,0,,
33,0:39.348,9837,N,0,0,0,,
34,0:40.536,10134,N,0,0,0,,
35,0:41.704,10426,N,0,0,0,,
36,0:42.888,10722,N,0,0,0,,
37,0:44.104,11026,N,0,0,0,,
38,0:45.296,11324,N,0,0,0,,
39,0:46.508,11627,N,0,0,0,,
40,0:47.704,11926,N,0,0,0,,
41,0:48.908,12227,N,0,0,0,,
42,0:50.116,12529,N,0,0,0,,
43,0:51.320,12830,N,0,0,0,,
44,0:52.552,13138,N,0,0,0,,
45,0:53.724,13431,N,0,0,0,,
46,0:54.924,13731,N,0,0,0,,
