,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:01.144,286,N,0,0,0,,
1,0:02.680,670,N,0,0,0,,
2,0:03.920,980,S,0,0,0,,
3,0:05.568,1392,N,0,0,0,,
4,0:07.128,1782,N,0,0,0,,
5,0:08.696,2174,N,0,0,0,,
6,0:10.192,2548,N,0,0,0,,
7,0:11.296,2824,S,0,0,0,,
8,0:12.176,3044,S,0,0,0,,
9,0:13.824,3456,N,0,0,0,,
10,0:15.424,3856,N,0,0,0,,
11,0:16.776,4194,N,0,0,0,,
12,0:18.456,4614,N,0,0,0,,
13,0:20.096,5024,N,0,0,0,,
14,0:21.680,5420,N,0,0,0,,
15,0:22.952,5738,S,0,0,0,,
16,0:24.600,6150,N,0,0,0,,
17,0:26.120,6530,N,0,0,0,,
18,0:27.296,6824,S,0,0,0,,
19,0:28.280,7070,S,0,0,0,,
20,0:29.928,7482,N,0,0,0,,
21,0:31.512,7878,N,0,0,0,,
22,0:33.056,8264,N,0,0,0,,
23,0:34.552,8638,N,0,0,0,,
24,0:36.112,9028,N,0,0,0,,
25,0:37.360,9340,S,0,0,0,,
26,0:38.952,9738,N,0,0,0,,
27,0:40.544,10136,N,0,0,0,,
28,0:42.040,10510,N,0,0,0,,
29,0:43.136,10784,S,0,0,0,,
30,0:44.184,11046,S,0,0,0,,
31,0:45.816,11454,N,0,0,0,,
32,0:47.376,11844,N,0,0,0,,
33,0:48.616,12154,S,0,0,0,,
34,0:49.808,12452,N,0,0,0,,
35,0:51.480,12870,N,0,0,0,,
36,0:53.040,13260,N,0,0,0,,
37,0:54.272,13568,N,0,0,0,,
38,0:55.928,13982,N,0,0,0,,
39,0:57.120,14280,S,0,0,0,,
40,0:58.032,14508,S,0,0,0,,
41,0:59.720,14930,N,0,0,0,,
42,1:01.288,15322,N,0,0,0,,
43,1:02.008,15502,S,0,0,0,,
44,1:03.464,15866,N,0,0,0,,
45,1:05.032,16258,N,0,0,0,,
46,1:06.608,16652,N,0,0,0,,
47,1:07.856,16964,S,0,0,0,,
48,1:09.560,17390,N,0,0,0,,
49,1:11.128,17782,N,0,0,0,,
50,1:12.456,18114,N,0,0,0,,
