,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.312,78,N,0,0,0,,
1,0:01.456,364,N,0,0,0,,
2,0:02.608,652,N,0,0,0,,
3,0:03.768,942,N,0,0,0,,
4,0:04.952,1238,N,0,0,0,,
5,0:06.168,1542,N,0,0,0,,
6,0:07.384,1846,N,0,0,0,,
7,0:08.624,2156,N,0,0,0,,
8,0:09.872,2468,N,0,0,0,,
9,0:11.112,2778,N,0,0,0,,
10,0:12.360,3090,N,0,0,0,,
11,0:13.600,3400,N,0,0,0,,
12,0:14.848,3712,N,0,0,0,,
13,0:16.088,4022,N,0,0,0,,
14,0:17.336,4334,N,0,0,0,,
15,0:18.584,4646,N,0,0,0,,
16,0:19.808,4952,N,0,0,0,,
17,0:21.032,5258,N,0,0,0,,
18,0:22.256,5564,N,0,0,0,,
19,0:23.456,5864,N,0,0,0,,
20,0:24.672,6168,N,0,0,0,,
21,0:25.888,6472,N,0,0,0,,
22,0:27.080,6770,N,0,0,0,,
23,0:28.288,7072,N,0,0,0,,
24,0:29.504,7376,N,0,0,0,,
25,0:30.696,7674,N,0,0,0,,
26,0:31.904,7976,N,0,0,0,,
27,0:33.112,8278,N,0,0,0,,
28,0:34.296,8574,N,0,0,0,,
29,0:35.496,8874,N,0,0,0,,
30,0:36.704,9176,N,0,0,0,,
31,0:37.904,9476,N,0,0,0,,
32,0:39.112,9778,N,0,0,0,,
33,0:40.328,10082,N,0,0,0,,
34,0:41.528,10382,N,0,0,0,,
35,0:42.768,10692,N,0,0,0,,
36,0:43.992,10998,N,0,0,0,,
37,0:45.208,11302,N,0,0,0,,
38,0:46.456,11614,N,0,0,0,,
39,0:47.704,11926,N,0,0,0,,
40,0:48.944,12236,N,0,0,0,,
41,0:50.184,12546,N,0,0,0,,
42,0:51.424,12856,N,0,0,0,,
43,0:52.648,13162,N,0,0,0,,
44,0:53.880,13470,N,0,0,0,,
45,0:55.120,13780,N,0,0,0,,
46,0:56.352,14088,N,0,0,0,,
47,0:57.592,14398,N,0,0,0,,
48,0:58.824,14706,N,0,0,0,,
49,1:00.064,15016,N,0,0,0,,
50,1:01.312,15328,N,0,0,0,,
51,1:02.576,15644,N,0,0,0,,
52,1:03.816,15954,N,0,0,0,,
53,1:05.080,16270,N,0,0,0,,
