,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.232,58,N,0,16,19,,
1,0:01.052,263,N,0,16,19,,
2,0:01.880,470,N,0,16,19,,
3,0:02.692,673,N,0,16,19,,
4,0:03.520,880,N,0,16,19,,
5,0:04.356,1089,N,0,16,19,,
6,0:05.216,1304,N,0,16,19,,
7,0:06.036,1509,N,0,16,71,,
8,0:06.888,1722,N,0,16,19,,
9,0:07.724,1931,N,0,16,19,,
10,0:08.560,2140,N,0,16,19,,
11,0:09.396,2349,N,0,16,19,,
12,0:10.232,2558,N,0,16,19,,
13,0:11.060,2765,N,0,16,19,,
14,0:11.888,2972,N,0,16,19,,
15,0:12.724,3181,N,0,16,71,,
16,0:13.576,3394,N,0,16,19,,
17,0:14.412,3603,N,0,16,19,,
18,0:15.264,3816,N,0,16,19,,
19,0:16.108,4027,N,0,16,19,,
20,0:16.968,4242,N,0,16,19,,
21,0:17.796,4449,N,0,16,19,,
22,0:18.624,4656,N,0,16,19,,
23,0:19.444,4861,N,0,16,19,,
24,0:20.264,5066,N,0,16,19,,
25,0:21.084,5271,N,0,16,19,,
26,0:21.912,5478,N,0,16,19,,
27,0:22.732,5683,N,0,16,19,,
28,0:23.584,5896,N,0,16,19,,
29,0:24.460,6115,N,0,16,19,,
30,0:25.312,6328,N,0,16,19,,
31,0:26.168,6542,N,0,16,19,,
32,0:27.036,6759,N,0,16,19,,
33,0:27.920,6980,N,0,16,19,,
34,0:28.764,7191,N,0,16,19,,
35,0:29.608,7402,N,0,16,19,,
36,0:30.452,7613,N,0,16,19,,
37,0:31.280,7820,N,0,16,19,,
38,0:32.092,8023,N,0,16,19,,
39,0:32.904,8226,N,0,16,19,,
40,0:33.708,8427,N,0,16,19,,
41,0:34.512,8628,N,0,16,19,,
42,0:35.328,8832,N,0,16,71,,
43,0:36.156,9039,N,0,16,71,,
44,0:37.000,9250,N,0,16,19,,
45,0:37.856,9464,N,0,16,71,,
46,0:38.732,9683,N,0,16,19,,
47,0:39.616,9904,N,0,16,19,,
48,0:40.452,10113,N,0,16,19,,
49,0:41.296,10324,N,0,16,71,,
50,0:42.164,10541,N,0,16,19,,
51,0:43.012,10753,N,0,16,19,,
52,0:43.880,10970,N,0,16,19,,
53,0:44.724,11181,N,0,16,19,,
54,0:45.552,11388,N,0,16,19,,
55,0:46.380,11595,N,0,16,19,,
56,0:47.192,11798,N,0,16,19,,
57,0:48.020,12005,N,0,16,19,,
58,0:48.832,12208,N,0,16,71,,
59,0:49.664,12416,N,0,16,19,,
60,0:50.500,12625,N,0,16,19,,
61,0:51.332,12833,N,0,16,19,,
62,0:52.156,13039,N,0,16,71,,
63,0:53.000,13250,N,0,16,19,,
64,0:53.828,13457,N,0,16,19,,
65,0:54.708,13677,N,0,16,19,,
66,0:55.552,13888,N,0,16,19,,
67,0:56.436,14109,N,0,16,19,,
68,0:57.340,14335,N,0,16,19,,
69,0:58.248,14562,N,0,16,19,,
