,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.392,98,N,0,0,0,,
1,0:01.440,360,N,0,0,0,,
2,0:02.504,626,N,0,0,0,,
3,0:03.592,898,N,0,0,0,,
4,0:04.672,1168,N,0,0,0,,
5,0:05.728,1432,N,0,0,0,,
6,0:06.800,1700,N,0,0,0,,
7,0:07.880,1970,N,0,0,0,,
8,0:08.928,2232,N,0,0,0,,
9,0:09.968,2492,N,0,0,0,,
10,0:11.024,2756,N,0,0,0,,
11,0:12.016,3004,N,0,0,0,,
12,0:12.976,3244,N,0,0,0,,
13,0:13.944,3486,N,0,0,0,,
14,0:14.960,3740,N,0,0,0,,
15,0:16.016,4004,N,0,0,0,,
16,0:17.176,4294,N,0,0,0,,
17,0:18.392,4598,N,0,0,0,,
18,0:19.576,4894,N,0,0,0,,
19,0:20.784,5196,N,0,0,0,,
20,0:22.000,5500,N,0,0,0,,
21,0:23.152,5788,N,0,0,0,,
22,0:24.280,6070,N,0,0,0,,
23,0:25.432,6358,N,0,0,0,,
24,0:26.568,6642,N,0,0,0,,
25,0:27.672,6918,N,0,0,0,,
26,0:28.768,7192,N,0,0,0,,
27,0:29.896,7474,N,0,0,0,,
28,0:31.000,7750,N,0,0,0,,
29,0:32.080,8020,N,0,0,0,,
30,0:33.176,8294,N,0,0,0,,
31,0:34.272,8568,N,0,0,0,,
32,0:35.360,8840,N,0,0,0,,
33,0:36.456,9114,N,0,0,0,,
34,0:37.592,9398,N,0,0,0,,
35,0:38.680,9670,N,0,0,0,,
36,0:39.736,9934,N,0,0,0,,
37,0:40.832,10208,N,0,0,0,,
38,0:41.928,10482,N,0,0,0,,
39,0:42.984,10746,N,0,0,0,,
40,0:44.032,11008,N,0,0,0,,
41,0:45.072,11268,N,0,0,0,,
42,0:46.112,11528,N,0,0,0,,
43,0:47.120,11780,N,0,0,0,,
44,0:48.184,12046,N,0,0,0,,
45,0:49.256,12314,N,0,0,0,,
46,0:50.312,12578,N,0,0,0,,
47,0:51.368,12842,N,0,0,0,,
48,0:52.496,13124,N,0,0,0,,
49,0:53.560,13390,N,0,0,0,,
50,0:54.584,13646,N,0,0,0,,
51,0:55.520,13880,N,0,0,0,,
52,0:56.456,14114,N,0,0,0,,
53,0:57.376,14344,N,0,0,0,,
54,0:58.336,14584,N,0,0,0,,
55,0:59.336,14834,N,0,0,0,,
56,1:00.376,15094,N,0,0,0,,
57,1:01.520,15380,N,0,0,0,,
58,1:02.800,15700,N,0,0,0,,
59,1:04.128,16032,N,0,0,0,,
60,1:05.464,16366,N,0,0,0,,
61,1:06.768,16692,N,0,0,0,,
62,1:08.040,17010,N,0,0,0,,
63,1:09.312,17328,N,0,0,0,,
64,1:10.544,17636,N,0,0,0,,
65,1:11.760,17940,N,0,0,0,,
66,1:12.944,18236,N,0,0,0,,
67,1:14.112,18528,N,0,0,0,,
68,1:15.224,18806,N,0,0,0,,
69,1:16.320,19080,N,0,0,0,,
70,1:17.448,19362,N,0,0,0,,
71,1:18.528,19632,N,0,0,0,,
72,1:19.584,19896,N,0,0,0,,
73,1:20.632,20158,N,0,0,0,,
74,1:21.696,20424,N,0,0,0,,
75,1:22.752,20688,N,0,0,0,,
76,1:23.768,20942,N,0,0,0,,
77,1:24.816,21204,N,0,0,0,,
78,1:25.888,21472,N,0,0,0,,
79,1:26.952,21738,N,0,0,0,,
80,1:28.008,22002,N,0,0,0,,
81,1:29.080,22270,N,0,0,0,,
82,1:30.152,22538,N,0,0,0,,
83,1:31.216,22804,N,0,0,0,,
84,1:32.312,23078,N,0,0,0,,
85,1:33.424,23356,N,0,0,0,,
86,1:34.472,23618,N,0,0,0,,
87,1:35.512,23878,N,0,0,0,,
88,1:36.560,24140,N,0,0,0,,
89,1:37.632,24408,N,0,0,0,,
90,1:38.696,24674,N,0,0,0,,
91,1:39.776,24944,N,0,0,0,,
92,1:40.872,25218,N,0,0,0,,
93,1:41.960,25490,N,0,0,0,,
94,1:43.040,25760,N,0,0,0,,
95,1:44.136,26034,N,0,0,0,,
96,1:45.224,26306,N,0,0,0,,
97,1:46.288,26572,N,0,0,0,,
98,1:47.384,26846,N,0,0,0,,
99,1:48.480,27120,N,0,0,0,,
100,1:49.552,27388,N,0,0,0,,
101,1:50.608,27652,N,0,0,0,,
102,1:51.656,27914,N,0,0,0,,
103,1:52.712,28178,N,0,0,0,,
104,1:53.736,28434,N,0,0,0,,
105,1:54.784,28696,N,0,0,0,,
106,1:55.840,28960,N,0,0,0,,
107,1:56.896,29224,N,0,0,0,,
108,1:57.936,29484,N,0,0,0,,
109,1:58.984,29746,N,0,0,0,,
110,2:00.056,30014,N,0,0,0,,
111,2:01.104,30276,N,0,0,0,,
112,2:02.144,30536,N,0,0,0,,
113,2:03.208,30802,N,0,0,0,,
114,2:04.248,31062,N,0,0,0,,
115,2:05.256,31314,N,0,0,0,,
116,2:06.272,31568,N,0,0,0,,
117,2:07.312,31828,N,0,0,0,,
118,2:08.352,32088,N,0,0,0,,
119,2:09.360,32340,N,0,0,0,,
120,2:10.424,32606,N,0,0,0,,
121,2:11.488,32872,N,0,0,0,,
122,2:12.520,33130,N,0,0,0,,
123,2:13.560,33390,N,0,0,0,,
124,2:14.608,33652,N,0,0,0,,
125,2:15.632,33908,N,0,0,0,,
126,2:16.648,34162,N,0,0,0,,
127,2:17.712,34428,N,0,0,0,,
128,2:18.776,34694,N,0,0,0,,
129,2:19.864,34966,N,0,0,0,,
130,2:20.952,35238,N,0,0,0,,
131,2:22.056,35514,N,0,0,0,,
132,2:23.080,35770,N,0,0,0,,
133,2:24.144,36036,N,0,0,0,,
134,2:25.208,36302,N,0,0,0,,
135,2:26.240,36560,N,0,0,0,,
136,2:27.256,36814,N,0,0,0,,
137,2:28.288,37072,N,0,0,0,,
138,2:29.304,37326,N,0,0,0,,
139,2:30.304,37576,N,0,0,0,,
140,2:31.344,37836,N,0,0,0,,
141,2:32.416,38104,N,0,0,0,,
142,2:33.448,38362,N,0,0,0,,
143,2:34.520,38630,N,0,0,0,,
144,2:35.592,38898,N,0,0,0,,
145,2:36.664,39166,N,0,0,0,,
146,2:37.768,39442,N,0,0,0,,
147,2:38.816,39704,N,0,0,0,,
148,2:39.872,39968,N,0,0,0,,
149,2:40.880,40220,N,0,0,0,,
150,2:41.912,40478,N,0,0,0,,
151,2:42.960,40740,N,0,0,0,,
152,2:43.960,40990,N,0,0,0,,
153,2:44.968,41242,N,0,0,0,,
154,2:46.000,41500,N,0,0,0,,
155,2:47.016,41754,N,0,0,0,,
156,2:48.040,42010,N,0,0,0,,
157,2:49.056,42264,N,0,0,0,,
158,2:50.080,42520,N,0,0,0,,
159,2:51.088,42772,N,0,0,0,,
160,2:52.096,43024,N,0,0,0,,
161,2:53.096,43274,N,0,0,0,,
162,2:54.088,43522,N,0,0,0,,
163,2:55.080,43770,N,0,0,0,,
164,2:56.096,44024,N,0,0,0,,
165,2:57.112,44278,N,0,0,0,,
166,2:58.152,44538,N,0,0,0,,
167,2:59.200,44800,N,0,0,0,,
168,3:00.248,45062,N,0,0,0,,
169,3:01.272,45318,N,0,0,0,,
170,3:02.336,45584,N,0,0,0,,
171,3:03.376,45844,N,0,0,0,,
172,3:04.424,46106,N,0,0,0,,
173,3:05.472,46368,N,0,0,0,,
174,3:06.504,46626,N,0,0,0,,
175,3:07.528,46882,N,0,0,0,,
176,3:08.584,47146,N,0,0,0,,
177,3:09.632,47408,N,0,0,0,,
178,3:10.656,47664,N,0,0,0,,
179,3:11.696,47924,N,0,0,0,,
180,3:12.752,48188,N,0,0,0,,
181,3:13.808,48452,N,0,0,0,,
182,3:14.840,48710,N,0,0,0,,
183,3:15.864,48966,N,0,0,0,,
184,3:16.888,49222,N,0,0,0,,
185,3:17.896,49474,N,0,0,0,,
186,3:18.888,49722,N,0,0,0,,
187,3:19.896,49974,N,0,0,0,,
188,3:20.920,50230,N,0,0,0,,
189,3:21.936,50484,N,0,0,0,,
190,3:22.976,50744,N,0,0,0,,
191,3:24.048,51012,N,0,0,0,,
192,3:25.112,51278,N,0,0,0,,
193,3:26.192,51548,N,0,0,0,,
194,3:27.280,51820,N,0,0,0,,
195,3:28.344,52086,N,0,0,0,,
196,3:29.368,52342,N,0,0,0,,
197,3:30.384,52596,N,0,0,0,,
198,3:31.408,52852,N,0,0,0,,
199,3:32.408,53102,N,0,0,0,,
200,3:33.424,53356,N,0,0,0,,
201,3:34.464,53616,N,0,0,0,,
202,3:35.512,53878,N,0,0,0,,
203,3:36.536,54134,N,0,0,0,,
204,3:37.648,54412,N,0,0,0,,
205,3:38.704,54676,N,0,0,0,,
206,3:39.728,54932,N,0,0,0,,
207,3:40.768,55192,N,0,0,0,,
208,3:41.824,55456,N,0,0,0,,
209,3:42.904,55726,N,0,0,0,,
210,3:43.976,55994,N,0,0,0,,
211,3:45.032,56258,N,0,0,0,,
212,3:46.104,56526,N,0,0,0,,
213,3:47.184,56796,N,0,0,0,,
214,3:48.288,57072,N,0,0,0,,
215,3:49.416,57354,N,0,0,0,,
216,3:50.536,57634,N,0,0,0,,
217,3:51.616,57904,N,0,0,0,,
