,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.564,141,R,0,0,0,,
1,0:01.528,382,R,0,0,0,,
2,0:02.500,625,R,0,0,0,,
3,0:03.488,872,R,0,0,0,,
4,0:04.424,1106,R,0,0,0,,
5,0:05.360,1340,R,0,0,0,,
6,0:06.380,1595,R,0,0,0,,
7,0:07.368,1842,R,0,0,0,,
8,0:08.400,2100,R,0,0,0,,
9,0:09.440,2360,R,0,0,0,,
10,0:10.408,2602,R,0,0,0,,
11,0:11.368,2842,R,0,0,0,,
12,0:12.344,3086,R,0,0,0,,
13,0:13.288,3322,R,0,0,0,,
14,0:14.260,3565,R,0,0,0,,
15,0:15.228,3807,R,0,0,0,,
16,0:16.204,4051,R,0,0,0,,
17,0:17.176,4294,R,0,0,0,,
18,0:18.148,4537,R,0,0,0,,
19,0:19.152,4788,R,0,0,0,,
20,0:20.100,5025,R,0,0,0,,
21,0:21.072,5268,R,0,0,0,,
22,0:22.064,5516,R,0,0,0,,
23,0:23.008,5752,R,0,0,0,,
24,0:23.980,5995,R,0,0,0,,
25,0:24.980,6245,R,0,0,0,,
26,0:25.896,6474,R,0,0,0,,
27,0:26.908,6727,R,0,0,0,,
28,0:27.880,6970,R,0,0,0,,
29,0:28.824,7206,R,0,0,0,,
30,0:29.808,7452,R,0,0,0,,
31,0:30.824,7706,R,0,0,0,,
32,0:31.756,7939,R,0,0,0,,
33,0:32.752,8188,R,0,0,0,,
34,0:33.760,8440,R,0,0,0,,
35,0:34.704,8676,R,0,0,0,,
36,0:35.700,8925,R,0,0,0,,
37,0:36.696,9174,R,0,0,0,,
38,0:37.600,9400,R,0,0,0,,
39,0:38.552,9638,R,0,0,0,,
40,0:39.520,9880,R,0,0,0,,
41,0:40.400,10100,R,0,0,0,,
42,0:41.344,10336,R,0,0,0,,
43,0:42.308,10577,R,0,0,0,,
44,0:43.172,10793,R,0,0,0,,
45,0:44.084,11021,R,0,0,0,,
46,0:45.072,11268,R,0,0,0,,
47,0:45.952,11488,R,0,0,0,,
48,0:46.876,11719,R,0,0,0,,
49,0:47.880,11970,R,0,0,0,,
50,0:48.808,12202,R,0,0,0,,
51,0:49.692,12423,R,0,0,0,,
52,0:50.680,12670,R,0,0,0,,
53,0:51.600,12900,R,0,0,0,,
54,0:52.476,13119,R,0,0,0,,
55,0:53.448,13362,R,0,0,0,,
56,0:54.376,13594,R,0,0,0,,
57,0:55.236,13809,R,0,0,0,,
58,0:56.208,14052,R,0,0,0,,
59,0:57.128,14282,R,0,0,0,,
60,0:57.992,14498,R,0,0,0,,
61,0:58.912,14728,R,0,0,0,,
62,0:59.820,14955,R,0,0,0,,
63,1:00.676,15169,R,0,0,0,,
64,1:01.604,15401,R,0,0,0,,
65,1:02.564,15641,R,0,0,0,,
66,1:03.468,15867,R,0,0,0,,
67,1:04.416,16104,R,0,0,0,,
68,1:05.452,16363,R,0,0,0,,
69,1:06.424,16606,R,0,0,0,,
70,1:07.372,16843,R,0,0,0,,
71,1:08.360,17090,R,0,0,0,,
72,1:09.308,17327,R,0,0,0,,
73,1:10.228,17557,R,0,0,0,,
74,1:11.180,17795,R,0,0,0,,
75,1:12.104,18026,R,0,0,0,,
76,1:13.004,18251,R,0,0,0,,
77,1:13.952,18488,R,0,0,0,,
78,1:14.960,18740,R,0,0,0,,
79,1:15.868,18967,R,0,0,0,,
80,1:16.824,19206,R,0,0,0,,
81,1:17.820,19455,R,0,0,0,,
82,1:18.800,19700,R,0,0,0,,
83,1:19.744,19936,R,0,0,0,,
84,1:20.744,20186,R,0,0,0,,
85,1:21.644,20411,R,0,0,0,,
86,1:22.560,20640,R,0,0,0,,
87,1:23.516,20879,R,0,0,0,,
88,1:24.464,21116,R,0,0,0,,
89,1:25.352,21338,R,0,0,0,,
90,1:26.348,21587,R,0,0,0,,
91,1:27.240,21810,R,0,0,0,,
92,1:28.164,22041,R,0,0,0,,
93,1:29.124,22281,R,0,0,0,,
94,1:30.088,22522,R,0,0,0,,
95,1:30.988,22747,R,0,0,0,,
96,1:31.988,22997,R,0,0,0,,
97,1:32.944,23236,R,0,0,0,,
98,1:33.824,23456,R,0,0,0,,
99,1:34.784,23696,R,0,0,0,,
100,1:35.744,23936,R,0,0,0,,
101,1:36.656,24164,R,0,0,0,,
102,1:37.584,24396,R,0,0,0,,
103,1:38.568,24642,R,0,0,0,,
104,1:39.452,24863,R,0,0,0,,
105,1:40.400,25100,R,0,0,0,,
106,1:41.340,25335,R,0,0,0,,
107,1:42.208,25552,R,0,0,0,,
108,1:43.208,25802,R,0,0,0,,
109,1:44.188,26047,R,0,0,0,,
110,1:45.084,26271,R,0,0,0,,
111,1:46.068,26517,R,0,0,0,,
112,1:47.020,26755,R,0,0,0,,
113,1:47.912,26978,R,0,0,0,,
114,1:48.880,27220,R,0,0,0,,
115,1:49.804,27451,R,0,0,0,,
116,1:50.696,27674,R,0,0,0,,
117,1:51.700,27925,R,0,0,0,,
118,1:52.648,28162,R,0,0,0,,
119,1:53.560,28390,R,0,0,0,,
120,1:54.560,28640,R,0,0,0,,
121,1:55.524,28881,R,0,0,0,,
122,1:56.444,29111,R,0,0,0,,
123,1:57.456,29364,R,0,0,0,,
124,1:58.408,29602,R,0,0,0,,
125,1:59.344,29836,R,0,0,0,,
126,2:00.332,30083,R,0,0,0,,
127,2:01.280,30320,R,0,0,0,,
128,2:02.192,30548,R,0,0,0,,
