,Time,Sample,#,Type,Sub,Chan,Num,Aux
0,0:00.732,183,N,0,0,59,,
1,0:01.648,412,N,0,0,59,,
2,0:02.592,648,N,0,0,59,,
3,0:03.528,882,N,0,0,59,,
4,0:04.476,1119,N,0,0,59,,
5,0:05.372,1343,N,0,0,59,,
6,0:06.272,1568,N,0,0,59,,
7,0:07.248,1812,N,0,0,59,,
8,0:08.256,2064,N,0,0,59,,
9,0:09.224,2306,N,0,0,59,,
10,0:10.140,2535,N,0,0,59,,
11,0:10.984,2746,N,0,0,59,,
12,0:11.872,2968,N,0,0,59,,
13,0:12.780,3195,N,0,0,59,,
14,0:13.700,3425,N,0,0,59,,
15,0:14.632,3658,N,0,0,59,,
16,0:15.484,3871,N,0,0,59,,
17,0:16.296,4074,N,0,0,59,,
18,0:17.052,4263,N,0,0,59,,
19,0:17.848,4462,N,0,0,59,,
20,0:18.724,4681,N,0,0,59,,
21,0:19.656,4914,N,0,0,59,,
22,0:20.676,5169,N,0,0,59,,
23,0:21.656,5414,N,0,0,59,,
24,0:22.584,5646,N,0,0,59,,
25,0:23.484,5871,N,0,0,59,,
26,0:24.340,6085,N,0,0,59,,
27,0:25.176,6294,N,0,0,59,,
28,0:26.052,6513,N,0,0,59,,
29,0:26.920,6730,N,0,0,59,,
30,0:27.820,6955,N,0,0,59,,
31,0:28.780,7195,N,0,0,59,,
32,0:29.772,7443,N,0,0,59,,
33,0:30.676,7669,N,0,0,59,,
34,0:31.568,7892,N,0,0,59,,
35,0:32.428,8107,N,0,0,59,,
36,0:33.296,8324,N,0,0,59,,
37,0:34.264,8566,N,0,0,59,,
38,0:35.256,8814,N,0,0,59,,
39,0:36.208,9052,N,0,0,59,,
40,0:37.164,9291,N,0,0,59,,
41,0:38.028,9507,N,0,0,59,,
42,0:38.888,9722,N,0,0,59,,
43,0:39.880,9970,N,0,0,59,,
44,0:40.968,10242,N,0,0,59,,
45,0:41.952,10488,N,0,0,59,,
46,0:42.904,10726,N,0,0,59,,
47,0:43.788,10947,N,0,0,59,,
48,0:44.700,11175,N,0,0,59,,
49,0:45.668,11417,N,0,0,59,,
50,0:46.600,11650,N,0,0,59,,
51,0:47.504,11876,N,0,0,59,,
52,0:48.420,12105,N,0,0,59,,
53,0:49.288,12322,N,0,0,59,,
54,0:50.156,12539,N,0,0,59,,
55,0:51.020,12755,N,0,0,59,,
56,0:51.896,12974,N,0,0,59,,
57,0:52.796,13199,N,0,0,59,,
58,0:53.668,13417,N,0,0,59,,
59,0:54.600,13650,N,0,0,59,,
60,0:55.520,13880,N,0,0,59,,
