peak_index,peak_raw_ecg_value
8,0.22399999999999998
19,0.209
30,0.225
41,0.228
53,0.24600000000000002
66,0.239
78,0.228
89,0.127
101,0.212
114,0.084
126,0.07200000000000001
139,0.17600000000000002
151,0.147
162,0.16399999999999998
173,0.223
185,0.239
198,0.183
209,0.105
221,0.23800000000000002
233,0.163
247,0.11199999999999999
260,0.243
273,0.209
285,0.20800000000000002
297,0.231
309,0.22
322,0.237
335,0.16399999999999998
347,0.223
359,0.21
370,0.14300000000000002
383,0.23399999999999999
395,0.12300000000000001
409,0.21100000000000002
421,0.177
433,0.233
446,0.235
460,0.248
474,0.24600000000000002
487,0.115
498,0.21100000000000002
510,0.21600000000000003
522,0.23800000000000002
534,0.23800000000000002
547,0.174
558,0.18
570,0.215
582,0.098
596,0.23
609,0.209
622,0.204
634,0.20800000000000002
646,0.22399999999999998
659,0.245
672,0.26
686,0.221
698,0.22399999999999998
710,0.21100000000000002
722,0.19399999999999998
734,0.20199999999999999
748,0.24100000000000002
761,0.222
774,0.187
786,0.105
800,0.24600000000000002
813,0.11900000000000001
827,0.233
839,0.21899999999999997
852,0.184
865,0.21
878,0.22699999999999998
892,0.11199999999999999
904,0.221
917,0.222
930,0.243
944,0.255
957,0.198
970,0.22
982,0.115
996,0.18100000000000002
1009,0.23399999999999999
1022,0.221
1034,0.218
1045,0.096
1058,0.175
1071,0.183
1084,0.231
1097,0.17600000000000002
1110,0.13699999999999998
1122,0.226
1135,0.242
1148,0.237
1161,0.22699999999999998
1175,0.203
1192,0.135
1203,0.133
1212,0.163
1228,0.157
1237,0.245
1250,0.23800000000000002
1262,0.253
1275,0.26899999999999996
1288,0.281
1301,0.262
1314,0.25
1326,0.255
1338,0.24
1350,0.23399999999999999
1363,0.11900000000000001
1375,0.22899999999999998
1386,0.16399999999999998
1398,0.22899999999999998
1410,0.249
1423,0.22699999999999998
1440,0.132
1451,0.14800000000000002
1459,0.239
1472,0.22899999999999998
1485,0.2
1497,0.129
1509,0.205
1521,0.212
1534,0.111
1546,0.212
1559,0.231
1571,0.228
1583,0.159
1595,0.19699999999999998
1607,0.258
1620,0.22899999999999998
1632,0.217
1643,0.204
1656,0.21600000000000003
1669,0.21899999999999997
1682,0.235
1694,0.17300000000000001
1705,0.22699999999999998
1717,0.132
1729,0.22
1741,0.374
1753,0.256
1763,0.073
1774,0.5670000000000001
1784,0.601
1795,0.26899999999999996
1807,0.29100000000000004
1818,0.192
1830,0.146
1842,0.13
1854,0.12
1866,0.001
1879,0.109
1891,0.139
1903,0.136
1915,0.040999999999999995
1927,0.15
1938,0.015
1950,0.187
1961,0.087
1972,0.081
1983,0.10300000000000001
1994,0.14300000000000002
2005,0.175
2016,0.18100000000000002
2027,0.17
2039,0.145
2050,0.271
2061,0.22
2074,0.247
2086,0.152
2097,0.128
2110,0.134
2122,0.128
2133,0.142
2145,0.22
2157,0.182
2169,0.245
2180,0.28300000000000003
2191,0.188
2203,0.17300000000000001
2216,0.24
2231,0.228
2245,0.218
2258,0.19699999999999998
2271,0.155
2282,0.203
2292,0.21600000000000003
2303,0.115
2315,0.067
2328,0.12300000000000001
2339,0.22399999999999998
2351,0.152
2363,0.11800000000000001
2375,0.20600000000000002
2388,0.20199999999999999
2401,0.127
2415,0.218
2428,0.171
2439,0.17300000000000001
2451,0.21899999999999997
2463,0.174
2476,0.21899999999999997
2488,0.187
2500,0.22
2512,0.252
2523,0.217
2536,0.209
2549,0.09699999999999999
2563,0.215
2576,0.22399999999999998
2588,0.23
2600,0.221
2613,0.185
2625,0.215
2638,0.217
2651,0.22699999999999998
2664,0.23199999999999998
2676,0.23800000000000002
2688,0.239
2702,0.24600000000000002
2716,0.233
2730,0.10300000000000001
2745,0.244
2759,0.24100000000000002
2773,0.20800000000000002
2785,0.228
2797,0.24
2809,0.193
2821,0.233
2834,0.127
2846,0.12300000000000001
2860,0.142
2871,0.213
2884,0.223
2896,0.221
2909,0.221
2922,0.218
2935,0.22699999999999998
2948,0.23399999999999999
2960,0.24600000000000002
2972,0.252
2984,0.21
2997,0.21600000000000003
3009,0.182
3021,0.187
3033,0.19899999999999998
3044,0.24100000000000002
3056,0.212
3069,0.217
3082,0.221
3095,0.207
3107,0.203
3120,0.247
3133,0.218
3147,0.17600000000000002
3160,0.248
3173,0.244
3185,0.25
3197,0.207
3209,0.222
3222,0.205
3235,0.19399999999999998
3248,0.218
3261,0.23600000000000002
3273,0.247
3284,0.259
3296,0.252
3309,0.251
3322,0.18899999999999997
3334,0.19899999999999998
3345,0.127
3358,0.195
3370,0.136
3383,0.23199999999999998
3395,0.205
3406,0.20600000000000002
3417,0.08199999999999999
3429,0.225
3442,0.243
3454,0.161
3466,0.22
3477,0.256
3490,0.21600000000000003
3503,0.244
3516,0.239
3529,0.215
3541,0.19899999999999998
3552,0.226
3564,0.218
3576,0.237
3589,0.23399999999999999
3602,0.218
3615,0.203
3627,0.209
3640,0.122
3653,0.235
3667,0.24600000000000002
3680,0.16699999999999998
3693,0.12
3704,0.215
3716,0.23199999999999998
3728,0.23800000000000002
3740,0.243
3753,0.17600000000000002
3764,0.184
3776,0.22699999999999998
3789,0.18100000000000002
3804,0.23800000000000002
3818,0.228
3832,0.142
3844,0.20800000000000002
3858,0.24
3872,0.231
3885,0.14400000000000002
3899,0.221
3916,0.136
3929,0.16699999999999998
3939,0.154
3952,0.127
3966,0.19899999999999998
3980,0.215
3992,0.223
4005,0.2
4018,0.249
4031,0.237
4045,0.126
4057,0.21
4069,0.226
4082,0.243
4096,0.23800000000000002
4109,0.233
4127,0.14400000000000002
4136,0.16899999999999998
4149,0.23199999999999998
4162,0.21600000000000003
4174,0.22
4186,0.244
4198,0.20800000000000002
4212,0.23600000000000002
4226,0.221
4238,0.196
4251,0.209
4265,0.217
4279,0.226
4297,0.15
4309,0.171
4320,0.162
4328,0.245
4340,0.233
4353,0.233
4367,0.191
4379,0.223
4391,0.21899999999999997
4405,0.179
4420,0.22899999999999998
4434,0.245
4446,0.257
4459,0.183
4473,0.24100000000000002
4487,0.22
4499,0.203
4511,0.22399999999999998
4523,0.20600000000000002
4536,0.198
4550,0.228
4564,0.136
4576,0.222
4593,0.114
4602,0.22699999999999998
4615,0.11599999999999999
4629,0.228
4642,0.237
4655,0.254
4668,0.247
4682,0.188
4695,0.266
4708,0.247
4721,0.209
4733,0.17300000000000001
4745,0.223
4758,0.21899999999999997
4771,0.218
4784,0.209
4796,0.21
4808,0.226
4821,0.237
4834,0.223
4847,0.151
4860,0.155
4872,0.19899999999999998
4884,0.114
4897,0.124
4911,0.166
4924,0.105
4935,0.221
4947,0.22899999999999998
4960,0.21100000000000002
4974,0.23399999999999999
4989,0.243
5003,0.262
5015,0.16399999999999998
5028,0.249
5042,0.23600000000000002
5056,0.223
5070,0.20600000000000002
5082,0.182
5094,0.215
5107,0.22
5122,0.11599999999999999
5136,0.24
5151,0.243
5165,0.23
5178,0.2
5193,0.23399999999999999
5208,0.203
5222,0.23399999999999999
5236,0.16
5250,0.142
5262,0.24
5275,0.24
5289,0.217
5303,0.177
5317,0.243
5330,0.214
5342,0.24
5355,0.221
5368,0.152
5381,0.195
5395,0.212
5407,0.222
5419,0.121
5433,0.21600000000000003
5448,0.19
5462,0.226
5479,0.16899999999999998
5492,0.113
5505,0.175
5514,0.242
5528,0.24600000000000002
5541,0.223
5553,0.177
5566,0.10800000000000001
5580,0.209
5593,0.235
5606,0.223
5617,0.201
5630,0.218
5644,0.172
5657,0.23600000000000002
5671,0.22399999999999998
5684,0.215
5697,0.237
5711,0.23800000000000002
5725,0.23199999999999998
5739,0.225
5753,0.212
5766,0.198
5778,0.092
5791,0.23
5804,0.204
5817,0.20800000000000002
5831,0.22699999999999998
5843,0.20800000000000002
5855,0.23
5869,0.21100000000000002
5885,0.23199999999999998
5900,0.193
5914,0.25
5927,0.177
5939,0.2
5951,0.21100000000000002
5964,0.237
5976,0.247
5987,0.243
5998,0.257
6008,0.408
6018,0.327
6028,0.21
6039,0.11900000000000001
6051,0.081
6065,0.055
6080,0.10099999999999999
6098,0.071
6111,0.111
6124,0.139
6133,0.233
6145,0.239
6156,0.23199999999999998
6167,0.22899999999999998
6177,0.18899999999999997
6189,0.21100000000000002
6200,0.195
6211,0.215
6221,0.23199999999999998
6232,0.2
6245,0.188
6258,0.161
6271,0.132
6283,0.21100000000000002
6294,0.192
6306,0.196
6318,0.152
6329,0.151
6341,0.165
6353,0.16399999999999998
6364,0.20800000000000002
6376,0.141
6389,0.16899999999999998
6403,0.253
6417,0.218
6428,0.23800000000000002
6441,0.245
6454,0.24
6466,0.22399999999999998
6479,0.235
6492,0.243
6503,0.235
6515,0.121
6528,0.209
6541,0.17300000000000001
6554,0.161
6570,0.091
6581,0.10800000000000001
6592,0.111
6601,0.20600000000000002
6615,0.20600000000000002
6630,0.222
6644,0.205
6658,0.213
6670,0.21
6682,0.10400000000000001
6695,0.136
6709,0.213
6722,0.217
6735,0.192
6747,0.172
6759,0.215
6772,0.184
6785,0.26899999999999996
6803,0.19
6811,0.24600000000000002
6822,0.125
6835,0.20600000000000002
6848,0.21600000000000003
6861,0.184
6872,0.11800000000000001
6884,0.18899999999999997
6901,0.11900000000000001
6910,0.163
6923,0.192
6935,0.20199999999999999
6947,0.233
6959,0.147
6973,0.244
6987,0.248
7001,0.24100000000000002
7013,0.221
7025,0.23199999999999998
7038,0.23199999999999998
7056,0.18100000000000002
7066,0.221
7080,0.188
7097,0.131
7106,0.218
7119,0.23
7132,0.22399999999999998
7146,0.205
7158,0.17800000000000002
7171,0.125
7184,0.201
7198,0.237
7212,0.222
7225,0.209
7238,0.182
7251,0.22399999999999998
7265,0.087
7281,0.16399999999999998
7295,0.243
7308,0.268
7325,0.192
7339,0.162
7352,0.205
7366,0.174
7378,0.179
7390,0.188
7400,0.26
7414,0.263
7428,0.22
7441,0.225
7454,0.217
7466,0.222
7478,0.225
7491,0.22399999999999998
7505,0.233
7519,0.22699999999999998
7532,0.228
7544,0.23
7558,0.225
7573,0.226
7587,0.22699999999999998
7600,0.242
7613,0.237
7626,0.20199999999999999
7640,0.222
7653,0.122
7666,0.23199999999999998
7678,0.242
7690,0.247
7703,0.225
7717,0.209
7731,0.21
7743,0.138
7755,0.226
7768,0.22
7781,0.214
7795,0.214
7808,0.182
7819,0.16699999999999998
7832,0.18
7846,0.23
7861,0.12
7875,0.12
7887,0.19
7899,0.24
7912,0.20600000000000002
7925,0.244
7939,0.23
7951,0.191
7963,0.249
7976,0.252
7989,0.217
8004,0.245
8018,0.201
8031,0.205
8043,0.203
8056,0.19399999999999998
8070,0.193
8085,0.215
8099,0.235
8112,0.239
8124,0.21600000000000003
8136,0.102
8149,0.205
8163,0.11
8178,0.182
8192,0.08900000000000001
8204,0.228
8219,0.242
8234,0.29600000000000004
8248,0.22
8261,0.142
8273,0.23
8285,0.22699999999999998
8298,0.228
8312,0.237
8330,0.158
8338,0.185
8356,0.16
8366,0.188
8371,0.162
8382,0.233
8397,0.158
8411,0.14
8422,0.23
8433,0.254
8444,0.249
8454,0.223
8466,0.126
8480,0.027000000000000003
8494,0.114
8507,0.13699999999999998
8525,0.22
8542,0.267
8557,0.121
8570,0.217
8584,0.259
8599,0.122
8615,0.249
8630,0.204
8643,0.191
