peak_index,peak_raw_ecg_value
28,0.217
42,0.28300000000000003
56,0.28800000000000003
71,0.19699999999999998
89,0.272
102,0.276
115,0.285
125,0.249
140,0.18899999999999997
155,0.272
171,0.231
185,0.13
201,0.24600000000000002
216,0.24100000000000002
232,0.188
248,0.44299999999999995
263,0.312
277,0.32899999999999996
292,0.33899999999999997
307,0.311
321,0.196
337,0.262
353,0.214
369,0.228
383,0.141
399,0.231
413,0.23399999999999999
426,0.22899999999999998
439,0.233
451,0.153
464,0.209
475,0.29600000000000004
490,0.233
500,0.28600000000000003
513,0.278
527,0.311
541,0.364
556,0.34299999999999997
571,0.191
586,0.257
600,0.177
613,0.201
626,0.326
638,0.33799999999999997
651,0.262
663,0.226
674,0.23
685,0.204
698,0.19399999999999998
712,0.26899999999999996
726,0.23
740,0.266
756,0.342
772,0.33899999999999997
788,0.306
808,0.235
822,0.32799999999999996
832,0.341
847,0.29
867,0.233
879,0.325
896,0.262
912,0.166
927,0.231
943,0.27899999999999997
959,0.09300000000000001
976,0.254
992,0.23800000000000002
1010,0.264
1024,0.263
1035,0.301
1051,0.28800000000000003
1068,0.228
1084,0.314
1099,0.371
1114,0.33799999999999997
1129,0.348
1150,0.268
1162,0.306
1177,0.35100000000000003
1192,0.29100000000000004
1206,0.24600000000000002
1222,0.281
1238,0.273
1253,0.312
1272,0.222
1283,0.18
1299,0.28300000000000003
1316,0.198
1331,0.252
1346,0.185
1360,0.223
1374,0.175
1391,0.162
1407,0.256
1422,0.345
1436,0.345
1454,0.308
1469,0.292
1482,0.209
1499,0.344
1521,0.306
1533,0.267
1548,0.324
1562,0.365
1577,0.265
1598,0.254
1610,0.22399999999999998
1626,0.276
1640,0.205
1655,0.27899999999999997
1671,0.251
1688,0.151
1710,0.222
1722,0.254
1736,0.397
1750,0.382
1765,0.297
1781,0.32799999999999996
1802,0.26899999999999996
1813,0.354
1831,0.34
1841,0.21100000000000002
1856,0.326
1872,0.332
1889,0.273
1905,0.32799999999999996
1920,0.20600000000000002
1935,0.196
1946,-0.065
1964,0.27699999999999997
