peak_index,peak_raw_ecg_value
5,0.222
16,0.2
23,0.264
38,0.196
46,0.217
50,0.282
58,0.24
62,0.309
70,0.23399999999999999
74,0.276
82,0.23399999999999999
94,0.187
105,0.245
116,0.146
128,0.294
140,0.245
152,0.217
167,0.281
179,0.271
187,0.24
199,0.174
212,0.289
226,0.27699999999999997
244,0.379
254,0.265
265,0.121
276,0.125
287,0.10800000000000001
299,0.23600000000000002
310,0.185
321,0.185
333,0.095
344,0.23399999999999999
356,0.218
366,0.042
380,0.134
390,0.20800000000000002
401,0.213
412,0.163
422,0.192
433,0.063
448,0.317
456,0.215
470,0.27
481,0.217
488,0.166
499,0.245
511,0.10300000000000001
522,-0.07400000000000001
529,0.248
536,0.20600000000000002
540,0.322
548,0.242
552,0.361
563,0.221
577,0.248
595,0.285
606,0.171
620,0.107
631,-0.086
645,-0.053
659,-0.046
673,-0.069
688,-0.049
703,-0.049
717,-0.085
731,-0.087
745,-0.057999999999999996
759,-0.057999999999999996
776,0.26899999999999996
788,-0.098
804,-0.047
818,-0.098
833,-0.052000000000000005
847,-0.073
862,-0.02
877,0.0
892,-0.002
906,-0.03
921,-0.071
935,-0.08900000000000001
949,-0.079
963,-0.11
979,-0.063
994,-0.065
1009,-0.023
1023,-0.032
1037,-0.043
1052,-0.059000000000000004
1068,-0.054000000000000006
1083,-0.079
1097,-0.11699999999999999
1112,-0.083
1127,-0.091
1142,-0.07
1156,-0.077
1171,-0.057
1185,-0.059000000000000004
1200,-0.063
1214,-0.024
1230,-0.045
1244,-0.039
1258,-0.054000000000000006
1272,-0.141
1287,-0.122
1296,0.35100000000000003
1304,-0.111
1311,0.271
1319,-0.109
1325,0.252
1333,-0.09300000000000001
1340,0.341
1347,-0.14300000000000002
1352,0.066
1362,-0.136
1367,0.11800000000000001
1371,0.3
1380,-0.069
1383,0.214
1387,0.37200000000000005
1394,-0.06
1397,0.257
1401,0.38
1411,0.19899999999999998
1415,0.358
1426,0.29600000000000004
1445,0.29100000000000004
1456,0.218
1470,0.23199999999999998
1485,0.305
1504,0.409
1516,0.27699999999999997
1531,0.26899999999999996
1545,0.24
1560,0.23199999999999998
1575,0.196
1591,0.218
1606,0.10099999999999999
1621,0.131
1632,-0.027999999999999997
1647,-0.009000000000000001
1661,-0.076
1676,-0.07400000000000001
1690,-0.08
1704,-0.077
1719,-0.08
1735,-0.038
1749,-0.065
1764,-0.038
1779,-0.035
1795,-0.039
1810,-0.057999999999999996
1825,-0.092
1840,-0.034
1854,-0.036000000000000004
1868,-0.055
1883,-0.038
1897,-0.046
1911,-0.062
1925,-0.054000000000000006
1940,-0.067
1955,-0.087
1970,-0.11
1984,-0.096
1999,-0.061
2013,-0.069
2022,0.368
2030,-0.044000000000000004
2037,0.36700000000000005
2048,0.22
2052,0.377
2066,0.33799999999999997
2076,0.278
2091,0.264
2106,0.223
2124,0.322
2135,0.22699999999999998
2150,0.247
2166,0.20600000000000002
2181,0.285
2196,0.258
2210,0.141
2225,0.16399999999999998
2238,-0.07200000000000001
2253,-0.087
2268,-0.084
2284,0.163
2297,-0.083
2313,-0.05
2328,-0.053
2345,-0.07
2359,-0.07400000000000001
2374,-0.059000000000000004
2390,-0.031
