peak_index,peak_raw_ecg_value
19,0.9
35,0.7040000000000001
51,0.84
68,0.878
86,0.496
103,0.841
119,0.65
134,0.8440000000000001
150,0.961
165,0.9540000000000001
180,0.826
195,0.898
210,0.49200000000000005
224,0.44799999999999995
240,0.94
253,0.6579999999999999
270,0.9390000000000001
285,0.9279999999999999
300,0.41
316,0.845
331,0.861
346,0.905
361,0.897
376,0.7190000000000001
391,0.858
406,0.6940000000000001
422,0.451
437,0.508
451,0.8170000000000001
466,0.884
481,0.856
496,0.9570000000000001
512,0.507
527,0.804
541,0.88
555,0.8959999999999999
570,0.943
586,0.728
602,0.625
618,0.828
634,0.935
655,0.177
666,0.733
682,0.9
697,0.8540000000000001
712,0.893
726,0.47200000000000003
741,0.409
755,0.823
769,0.833
784,0.563
798,0.419
813,0.649
828,0.48100000000000004
842,0.721
857,0.884
872,0.49700000000000005
886,0.799
898,0.691
914,0.857
928,0.8909999999999999
943,0.539
957,0.635
971,0.6920000000000001
985,1.0
1000,0.92
1015,0.23199999999999998
1031,0.56
1051,0.14
1062,0.885
1078,0.828
1094,0.94
1111,0.6459999999999999
1126,0.8340000000000001
1141,0.9329999999999999
1157,0.6609999999999999
1172,0.7290000000000001
1188,0.599
1204,0.64
1218,0.8
1233,0.951
1248,0.884
1263,0.907
1278,0.518
1293,0.614
1308,0.9129999999999999
1324,0.8590000000000001
1340,0.765
1355,0.379
1372,0.621
1388,0.948
1404,0.912
1424,0.142
1434,0.45299999999999996
1450,0.89
1465,0.76
1481,0.86
1496,0.617
1511,0.866
1526,0.552
1541,0.584
1555,0.89
1569,0.752
1584,0.966
1599,0.924
1614,0.838
1630,0.47600000000000003
1645,0.935
1660,0.8759999999999999
1675,0.627
1691,0.586
1705,0.63
1720,0.805
1736,0.941
1752,0.9009999999999999
1768,0.8590000000000001
1783,0.9229999999999999
1799,0.85
1814,0.545
1830,0.9159999999999999
1845,0.746
1861,0.687
1876,0.943
1892,0.49
1906,0.917
1921,0.998
1936,0.9229999999999999
1952,0.877
1967,0.545
1983,0.92
1998,0.912
2012,0.736
2027,0.905
2042,0.88
2058,0.672
2074,0.879
2090,0.5720000000000001
2106,0.6659999999999999
2124,0.833
2143,0.442
2159,0.932
2175,0.5329999999999999
2192,0.732
2209,0.8859999999999999
2226,0.64
2241,0.935
2257,0.938
2273,0.968
2289,0.726
2304,0.659
2319,0.8140000000000001
2335,0.9259999999999999
2351,0.518
2367,0.898
2383,0.486
2400,0.9229999999999999
2417,0.726
2432,0.784
2447,1.003
2462,0.782
2477,0.927
2492,0.49
2505,0.802
2519,0.875
2533,0.765
2547,0.9490000000000001
2562,0.495
2576,0.9059999999999999
2590,0.518
2606,0.752
2621,0.532
2638,0.757
2653,0.8320000000000001
2669,0.9359999999999999
2685,0.718
2701,0.425
2717,0.648
2732,0.9179999999999999
2747,0.924
2763,0.7
2778,0.892
2793,0.873
2809,0.821
2825,0.96
2842,0.523
2857,0.919
2873,0.9390000000000001
2889,0.88
2905,0.6829999999999999
2919,0.938
2933,0.94
2948,0.937
2963,0.927
2978,0.517
2992,0.94
3007,0.617
3021,0.826
3035,0.738
3049,0.6920000000000001
3063,0.97
3077,0.971
3091,0.993
3105,1.003
3119,0.68
3132,0.623
3146,0.894
3160,0.985
3173,0.5479999999999999
3187,0.9890000000000001
3201,0.851
3214,0.495
3228,0.9620000000000001
3242,0.9279999999999999
3256,0.907
3270,0.614
3285,0.7070000000000001
3299,0.968
3314,0.6859999999999999
3328,0.905
3342,0.748
3357,0.934
3372,0.777
3403,0.903
3418,0.794
3433,0.6920000000000001
3448,0.713
3463,0.929
3478,0.888
3493,0.951
3508,0.934
