peak_index,peak_raw_ecg_value
469,1.07
709,0.985
1074,1.025
1390,0.865
1808,1.055
2052,0.965
2512,0.91
3002,0.35
3285,1.065
3732,0.955
4126,1.04
4592,1.025
5068,0.975
5475,1.06
5710,1.005
6039,0.925
6458,1.065
6913,0.94
7272,0.985
7553,0.93
7739,1.11
8167,0.935
8513,1.035
8828,0.915
9121,0.985
9325,1.035
9564,1.05
9799,0.975
10272,0.94
10605,0.92
11035,1.09
11379,0.965
11851,1.08
12051,0.855
12505,1.375
12826,1.5
13015,1.795
13411,1.07
13859,1.21
14291,0.995
14606,1.03
14986,1.3
15254,1.015
15634,1.26
15913,1.035
16170,1.135
16424,1.025
16696,0.94
17147,0.985
17559,1.01
17764,1.015
18075,1.115
18360,1.04
18615,0.945
19023,1.0
19240,0.825
19699,0.875
19910,0.875
20204,0.895
20500,0.8
20781,0.87
21029,0.78
21452,0.97
21784,1.21
22101,1.235
22327,1.025
23109,0.84
23460,1.03
23639,1.03
23855,0.935
24202,0.92
24638,1.06
25087,0.965
25451,0.985
25937,0.345
26412,0.94
26817,0.945
27147,1.035
27642,0.87
27974,0.92
28294,0.87
28700,1.06
29037,0.91
29270,0.98
29726,0.875
29941,0.875
30464,0.895
30812,0.905
31634,0.82
31933,0.85
32230,0.94
32658,0.875
32982,0.88
33264,0.88
33517,0.93
33703,0.89
34164,0.39
34650,0.885
34973,0.905
35254,1.065
35658,0.93
35956,0.965
36381,1.23
36779,0.97
37111,1.065
37592,0.395
37926,1.045
38277,0.835
38603,1.185
39078,1.165
39383,0.93
39687,0.995
40143,1.17
40349,1.055
40614,1.185
40831,0.965
41006,1.01
41206,1.165
41497,0.86
41888,1.1
42188,0.795
42486,0.99
42749,0.86
42953,0.885
43184,1.055
43527,0.83
43812,0.995
44187,0.905
44513,0.96
44804,0.895
45243,0.91
45450,0.82
45894,0.92
46224,0.875
46683,1.48
47098,0.925
47564,0.87
47931,0.965
48373,0.95
48646,0.88
48845,0.915
49135,0.9
49522,0.98
49982,0.3
50457,0.185
50823,0.85
51215,1.185
51582,0.905
51916,0.875
52247,0.87
52457,0.925
52712,0.92
52973,0.93
53248,1.05
53706,0.86
54042,0.9
54444,0.965
54849,1.045
55316,1.025
55567,0.935
55857,0.96
56326,0.98
56793,0.895
57291,0.86
57630,0.98
58123,1.24
58512,1.09
58943,1.145
59196,0.93
59533,1.22
59972,0.99
60246,1.05
60482,1.05
60796,0.905
61192,1.195
61450,1.14
61692,1.04
61996,0.955
62294,0.86
62701,1.13
63119,0.98
63481,1.005
63768,0.995
63982,0.885
64427,1.19
64684,0.975
64918,1.1
65190,0.915
65489,0.945
65759,1.0
66205,0.365
66556,0.89
66876,0.94
67339,0.71
67776,0.865
67978,0.885
68194,1.04
68473,0.93
68918,0.92
69263,0.925
69674,0.98
69901,0.8
70471,0.89
70865,0.95
71191,0.965
71669,0.41
72146,0.27
72549,0.86
72862,1.175
73264,1.025
73488,1.275
73881,0.975
74128,1.17
74479,1.035
74917,0.925
75394,0.78
75755,1.43
76174,1.12
76646,0.885
76936,1.205
77253,1.05
77702,1.23
77947,0.905
78278,1.21
78604,1.045
78846,1.095
79285,1.17
79695,1.075
79926,1.11
80377,1.16
80683,1.13
81115,1.08
81511,1.11
81784,1.155
82038,1.07
82320,1.075
82754,0.98
83185,0.99
83479,0.955
83777,0.94
84156,0.93
84601,1.415
84905,1.14
85258,0.94
85690,1.035
85912,0.83
86495,0.83
