peak_index,peak_raw_ecg_value
344,1.25
609,1.335
875,1.465
1142,1.285
1418,1.215
1685,1.235
1949,1.445
2215,1.185
2484,1.325
2744,1.375
3008,1.34
3276,1.205
3543,1.185
3807,1.25
4072,1.35
4338,1.42
4594,1.205
4842,1.11
5092,1.23
5350,1.305
5617,1.38
5881,1.385
6149,1.14
6427,1.095
6699,1.31
6970,1.265
7242,1.255
7517,1.27
7779,1.36
8041,1.265
8307,1.32
8572,1.22
8836,1.385
9107,1.22
9381,1.41
9654,1.205
9922,1.415
10197,1.345
10478,1.245
10749,1.08
11025,1.41
11301,1.335
11572,1.17
11834,1.38
12101,1.32
12371,1.41
12640,1.175
12902,1.145
13164,1.46
13432,1.215
13703,1.38
13969,1.305
14233,1.215
14504,1.37
14774,1.09
15041,1.465
15312,1.28
15592,1.29
15860,1.11
16131,1.195
16404,1.315
16672,1.33
16933,1.28
17203,1.45
17475,1.295
17740,1.215
18004,1.35
18271,1.345
18541,1.225
18808,1.18
19076,1.265
19352,1.29
19627,1.255
19892,1.17
20162,1.265
20437,1.23
20707,1.415
20973,1.255
21242,1.34
21514,1.34
21783,1.425
22047,1.34
22310,1.37
22576,1.365
22837,1.115
23094,1.345
23359,1.285
23635,1.285
23904,1.145
24168,1.52
24434,1.325
24701,1.38
24963,1.225
25219,1.4
25478,1.25
25744,1.47
26006,1.405
26269,1.36
26537,1.305
26812,1.31
27078,1.365
27349,1.265
27624,1.175
27898,1.23
28166,1.245
28443,1.39
28720,1.245
28992,1.295
29259,1.125
29527,1.315
29791,1.385
30051,1.135
30309,1.31
30568,1.38
30832,1.455
31097,1.135
31357,1.315
31625,1.455
31889,1.235
32149,1.16
32412,1.49
32681,1.25
32947,1.175
33209,1.345
33477,1.185
33746,1.29
34007,1.115
34273,1.265
34539,1.39
34805,1.275
35065,1.19
35332,1.395
35599,1.26
35865,1.34
36127,1.445
36394,1.31
36664,1.37
36927,1.115
37191,1.35
37455,1.4
37721,1.275
37986,1.29
38250,1.565
38517,1.295
38789,1.265
39052,1.21
39322,1.32
39592,1.15
39857,1.095
40119,1.41
40385,1.37
40658,1.405
40922,1.18
41190,1.235
41461,1.21
41730,1.245
41996,1.405
42261,1.11
42528,1.195
42787,1.205
43047,1.425
43307,1.25
43574,1.345
43840,1.3
44105,1.32
44369,1.46
44640,1.255
44908,1.345
45170,1.22
45433,1.16
45697,1.29
45961,1.315
46219,1.295
46480,1.29
46750,1.375
47016,1.215
47279,1.235
47549,1.18
47826,1.325
48094,1.295
48363,1.17
48637,1.25
48908,1.23
49174,1.345
49441,1.235
49713,1.395
49978,1.175
50242,1.17
50504,1.26
50764,1.295
51016,1.185
51271,1.285
51523,1.32
51777,1.27
52027,1.32
52287,1.43
52553,1.25
52824,1.36
53092,1.315
53366,1.23
53645,1.215
53918,1.36
54186,1.31
54456,1.19
54728,1.2
54990,1.405
55254,1.445
55525,1.365
55791,1.11
56052,1.225
56313,1.245
56578,1.355
56836,1.365
57097,1.31
57363,1.445
57631,1.345
57894,1.27
58162,1.46
58430,1.15
58697,1.31
58957,1.385
59217,1.43
59478,1.29
59734,1.135
59994,1.215
60258,1.37
60523,1.25
60785,1.19
61049,1.435
61315,1.17
61574,1.415
61836,1.365
62106,1.115
62379,1.36
62646,1.28
62920,1.455
63199,1.265
63469,1.165
63738,1.305
64010,1.355
64279,1.105
64539,1.11
64804,1.24
65068,1.375
65334,1.345
65598,1.32
65861,1.41
66126,1.14
66392,1.245
66652,1.305
66916,1.49
67180,1.2
67446,1.12
67707,1.43
67973,1.335
68240,1.305
68504,1.235
68766,1.3
69029,1.38
69297,1.415
69558,1.195
69816,1.285
70080,1.31
70347,1.17
70609,1.2
70875,1.285
71145,1.195
71416,1.185
71678,1.315
71941,1.295
72205,1.245
72469,1.12
72731,1.175
73000,1.485
73271,1.3
73547,1.315
73814,1.275
74086,1.49
74360,1.17
74631,1.15
74894,1.28
75160,1.435
75428,1.175
75690,1.095
75949,1.265
76211,1.42
76482,1.205
76751,0.975
77013,1.14
77277,1.33
77543,1.33
77798,1.115
78055,1.315
78311,1.19
78572,1.24
78828,1.15
79089,1.155
79355,1.225
79625,1.325
79888,1.18
80160,1.22
80433,1.225
80700,1.08
80972,1.16
81241,1.135
81508,1.275
81770,1.22
82037,1.34
82307,1.28
82574,1.1
82834,1.225
83097,1.26
83363,1.165
83629,1.28
83889,1.125
84146,1.3
84412,1.41
84679,1.205
84941,1.295
85203,1.455
85467,1.245
85736,1.27
86000,1.425
86260,1.405
86528,1.195
86799,1.145
87060,1.305
87324,1.405
87588,1.23
87853,1.135
88114,1.13
88374,1.23
88640,1.23
88902,1.195
89160,1.41
89422,1.355
89684,1.16
89949,1.13
90207,1.22
90475,1.245
90746,1.31
91015,1.19
91279,1.345
91545,1.305
91809,1.24
92066,1.27
92320,1.375
92580,1.525
92843,1.175
93106,1.145
93361,1.305
93619,1.425
93877,1.42
94131,1.335
94381,1.345
94637,1.3
94895,1.175
95156,1.25
95412,1.29
95668,1.41
95923,1.175
96179,1.155
96433,1.22
96684,1.31
96941,1.265
97197,1.335
97451,1.24
97713,1.35
97979,1.135
98242,1.35
98506,1.445
98773,1.335
99045,1.37
99310,1.235
99578,1.28
99844,1.27
100105,1.155
100363,1.405
100624,1.1
100887,1.3
101142,1.155
101400,1.225
101660,1.23
101922,1.34
102177,1.2
102436,1.27
102697,1.345
102957,1.365
103215,1.41
103476,1.18
103740,1.3
104000,1.225
104254,1.265
104517,1.275
104783,1.34
105043,1.36
105301,1.38
105560,1.155
105822,1.285
106082,1.17
106342,1.16
106608,1.155
106874,1.09
107136,1.18
107400,1.315
107670,1.285
107932,1.235
108187,1.2
108443,1.325
108701,1.195
108957,1.36
109213,1.385
109473,1.305
109736,1.295
109996,1.37
110258,1.2
110527,1.29
110789,1.27
111051,1.165
111316,1.395
111582,1.32
111848,1.23
112111,1.305
112376,1.055
112640,1.2
112901,1.08
113158,1.36
113418,1.465
113683,1.245
113949,1.18
114212,1.12
114476,1.25
114746,1.34
115011,1.085
115269,1.28
115527,1.35
115783,1.375
116033,1.235
116283,1.325
116535,1.155
116795,1.255
117053,1.28
117308,1.265
117571,1.145
117842,1.25
118105,1.26
118369,1.42
118633,1.175
118898,1.065
119156,1.19
119416,1.36
119675,1.19
119933,1.1
120185,1.27
120439,1.285
120697,1.13
120949,1.235
121203,1.415
121463,1.305
121727,1.24
121988,1.18
122250,1.405
122517,1.215
122787,1.26
123049,1.24
123318,1.245
123587,1.175
123850,1.19
124111,1.32
124376,1.075
124638,1.16
124891,1.185
125144,1.28
125398,1.265
125656,1.31
125912,1.385
126168,1.36
126433,1.175
126691,1.135
126953,1.4
127217,1.31
127486,1.25
127754,1.4
128020,1.29
128287,1.205
128549,1.285
128808,1.125
129068,1.37
129332,1.355
129594,1.165
129855,1.185
130117,1.44
130385,1.275
130645,1.195
130908,1.32
131174,1.36
131436,1.06
131697,1.265
131963,1.3
132229,1.2
132492,1.35
132754,1.43
133020,1.135
133289,1.07
133551,1.32
133816,1.22
134080,1.345
134340,1.115
134597,1.23
134853,1.285
135113,1.34
135369,1.31
135629,1.38
135896,1.325
136162,1.115
136426,1.22
136688,1.16
136953,1.255
137213,1.275
137475,1.265
137742,1.335
138009,1.175
138270,1.21
138535,1.48
138799,1.23
139063,1.1
139322,1.31
139586,1.345
139849,1.195
140111,1.18
140371,1.135
140637,1.31
140904,1.295
141170,1.275
141434,1.19
141701,1.18
141968,1.11
142228,1.11
142486,1.315
142750,1.425
143010,1.045
143272,1.065
143541,1.405
143816,1.265
144089,1.045
144356,1.13
144629,1.34
144906,1.2
145172,1.33
145439,1.28
145707,1.355
145971,1.17
146229,1.105
146490,1.275
146756,1.24
147016,1.065
147273,1.2
147537,1.2
147803,1.2
148064,1.2
148328,1.4
148593,1.165
148856,1.095
149117,1.36
149383,1.25
149652,1.28
149918,1.29
150183,1.285
150451,1.3
150721,1.27
150986,1.29
151258,1.23
151529,1.2
151797,1.19
152061,1.205
152326,1.31
152596,1.3
152860,1.08
153121,1.35
153386,1.205
153654,1.24
153916,1.2
154181,1.29
154449,1.36
154722,1.255
154988,1.335
155256,1.37
155527,1.265
155797,1.235
156061,1.235
156328,1.16
156599,1.22
156857,1.23
157121,1.37
157383,1.205
157648,1.195
157909,1.07
158177,1.19
158453,1.25
158726,1.245
158994,1.33
159260,1.27
159527,1.255
159795,1.13
160054,1.17
160320,1.265
160588,1.355
160850,1.22
161111,1.315
161375,1.495
161639,1.235
161899,1.06
162160,1.425
162422,1.2
162685,1.105
162937,1.195
163193,1.38
163446,1.13
163705,1.335
163963,1.085
164224,1.27
164490,1.3
164760,1.22
165021,1.195
165289,1.265
165561,1.215
165830,1.255
166098,1.285
166367,1.195
166643,1.205
166908,1.335
167176,1.395
167447,1.375
167717,1.3
167981,1.19
168252,1.33
168522,1.155
168791,1.155
169058,1.24
169326,1.33
169596,1.295
169865,1.305
170133,1.35
170404,1.18
170680,1.225
170945,1.2
171213,1.225
171480,1.27
171750,1.285
172013,1.19
172280,1.15
172551,1.32
172818,1.24
173084,1.32
173353,1.265
173624,1.145
173891,1.19
174153,1.145
174418,1.36
174684,1.215
174951,1.175
175218,1.2
175486,1.19
175762,1.345
176033,1.185
176297,1.26
176566,1.31
176852,1.195
177127,1.16
177398,1.225
177674,1.405
177949,1.265
178217,1.33
178482,1.3
178746,1.375
179008,1.255
179264,1.215
179529,1.295
179802,1.105
180073,1.055
180342,1.315
180615,1.35
180890,1.255
181164,1.31
181428,1.145
181699,1.3
181965,1.165
182232,1.14
182492,1.295
182752,1.295
183019,1.125
183285,1.255
183547,1.225
183818,1.37
184088,1.4
184352,1.185
184617,1.385
184883,1.31
185152,1.295
185416,1.23
185676,1.39
185940,1.175
186211,1.33
186478,1.21
186752,1.245
187029,1.32
187302,1.1
187572,1.405
187845,1.19
188117,1.355
188381,1.32
188645,1.2
188908,1.23
189174,1.315
189432,1.155
189694,1.16
189963,1.405
190233,1.1
190500,1.405
190766,1.185
191033,1.28
191301,1.28
191560,1.15
191820,1.375
192084,1.38
192355,1.125
192619,1.125
192893,1.245
193174,1.115
193457,1.4
193731,1.18
194006,1.28
194282,1.14
194553,1.18
194818,1.36
195084,1.145
195346,1.28
195601,1.16
195850,1.16
196105,1.15
196363,1.275
196625,1.335
196881,1.365
197146,1.225
197413,1.115
197676,1.165
197935,1.235
198201,1.405
198469,1.145
198738,1.325
199000,1.185
199262,1.22
199531,1.345
199799,1.165
200062,1.295
200336,1.35
200613,1.15
200877,1.22
201145,1.24
201412,1.185
201680,1.225
201943,1.305
202207,1.45
202474,1.195
202746,1.25
203010,1.18
203279,1.21
203547,1.335
203810,1.17
204069,1.145
204330,1.395
204590,1.29
204850,1.215
