peak_index,peak_raw_ecg_value
162,0.845
331,0.9
501,0.925
673,0.925
848,0.795
975,0.725
1165,0.86
1340,0.98
1469,0.865
1667,0.9
1845,0.78
1976,0.685
2174,0.715
2351,0.83
2480,0.805
2676,0.795
2857,0.81
3037,0.675
3216,0.725
3392,0.83
3568,0.995
3697,1.04
3889,1.065
4087,0.88
4252,1.015
4381,0.92
4578,0.98
4758,1.02
4886,0.905
5079,0.88
5260,0.895
5390,0.78
5582,0.81
5761,0.845
5890,0.72
6085,0.805
6262,0.76
6391,0.685
6587,0.76
6766,0.74
6894,0.69
7086,0.735
7266,0.825
7445,0.805
7574,0.78
7768,0.905
7948,0.915
8076,0.89
8271,1.03
8450,1.025
8581,1.01
8778,1.03
8957,1.055
9136,0.98
9312,0.985
9488,0.945
9616,0.785
9807,0.855
9988,0.92
10167,0.835
10295,0.69
10487,0.795
10667,0.805
10799,0.735
10998,0.855
11180,0.81
11309,0.76
11509,0.86
11688,0.835
11817,0.775
12014,0.805
12196,0.86
12328,0.81
12523,0.925
12707,0.9
12837,0.775
13034,0.94
13214,0.98
13393,0.885
13575,0.975
13701,0.83
13895,1.035
14074,0.95
14202,0.935
14400,1.0
14581,0.99
14710,0.94
14904,0.935
15085,1.045
15213,0.94
15409,0.97
15588,1.045
15767,0.925
15944,1.025
16120,0.93
16246,0.905
16435,0.935
16609,0.98
16735,0.95
16927,0.94
17103,1.04
17276,0.96
17448,1.01
17619,1.02
17746,0.85
17937,1.03
18114,0.98
18241,0.94
18432,1.01
18605,0.935
18735,0.915
18927,0.99
19101,1.02
19229,0.97
19418,0.97
19594,1.04
19768,0.99
19940,1.07
20111,1.025
20284,1.005
20454,0.99
20627,0.99
20797,0.985
20922,0.83
21111,0.95
21284,0.87
21411,0.775
21603,0.885
21779,0.83
21905,0.825
22096,0.895
22270,1.065
22444,1.105
22620,1.03
22794,1.035
22920,0.975
23107,1.055
23283,1.08
23412,0.9
23604,1.06
23782,1.01
23912,0.935
24106,1.04
24286,0.995
24416,1.005
24612,1.055
24794,1.075
24925,0.985
25123,0.99
25307,1.07
25490,1.005
25617,0.96
25814,1.01
25996,0.955
26127,0.885
26327,1.01
26509,1.08
26691,1.17
26870,0.975
26996,0.815
27190,0.885
27371,0.99
27551,0.99
27676,0.915
27872,0.96
28050,0.985
28178,0.915
28376,0.94
28557,1.045
28686,0.89
28885,0.95
29066,0.985
29246,0.985
29371,0.91
29570,0.94
29755,0.995
29884,0.88
30087,0.985
30271,1.0
30400,0.88
30603,0.975
30789,0.59
30907,0.98
31112,0.99
31291,1.005
31417,0.905
31607,0.975
