peak_index,peak_raw_ecg_value
175,2.11
331,1.94
467,1.88
605,2.03
746,1.825
883,1.84
1018,1.765
1148,1.78
1284,1.83
1421,1.925
1553,1.775
1689,1.825
1827,1.91
1966,1.74
2097,1.785
2235,1.89
2366,1.83
2501,1.8
2642,1.77
2782,1.855
2916,1.775
3056,1.82
3188,1.78
3322,1.925
3455,1.91
3591,1.985
3732,1.8
3868,1.955
4007,1.84
4140,1.965
4275,1.91
4407,1.865
4543,1.755
4682,1.895
4820,1.995
4954,2.005
5092,1.94
5223,2.045
5357,1.955
5495,1.945
5629,1.925
5764,1.93
5901,1.955
6041,2.015
6179,1.99
6315,2.08
6447,1.915
6583,1.98
6723,1.92
6862,2.13
6996,1.77
7134,2.02
7265,1.835
7400,1.905
7534,1.86
7667,1.79
7802,2.035
7939,1.885
8080,1.99
8213,1.835
8348,1.895
8481,1.995
8617,1.985
8754,1.93
8894,1.935
9031,1.965
9168,2.075
9299,2.08
9433,2.01
9569,2.03
9706,2.09
9842,2.03
9978,2.07
10116,2.095
10251,2.075
10386,2.04
10517,2.12
10651,2.025
10788,2.045
10927,1.975
11061,2.125
11198,2.03
11333,2.135
11466,1.985
11601,2.02
11739,2.105
11871,2.18
12011,1.98
12151,2.1
12287,2.015
12420,1.965
12555,1.965
12688,2.01
12827,2.05
12965,2.06
13101,2.075
13236,2.025
13370,1.885
13504,1.9
13635,2.0
13773,1.99
13906,1.88
14043,1.91
14179,1.935
14315,1.8
14450,2.035
14586,1.86
14716,1.995
14852,2.075
14993,2.085
15132,2.215
15271,2.085
15405,2.11
15537,1.95
15674,2.05
15783,2.14
15939,1.965
16079,2.23
16215,1.98
16357,2.185
16488,1.995
16621,1.965
16754,2.14
16893,1.94
17031,1.925
17170,1.84
17305,1.935
17441,1.865
17572,1.945
17706,1.945
17844,1.95
17981,2.0
18118,1.945
18254,1.98
18393,1.915
18527,2.015
18667,1.885
18797,1.875
18932,1.885
19070,2.05
19209,1.885
19343,2.105
19478,1.85
19611,2.05
19746,2.0
19881,1.87
20016,1.965
20152,1.775
20288,1.855
20428,1.79
20567,1.9
20703,1.895
20837,2.03
20976,1.92
21115,1.97
21256,1.98
21389,1.88
21529,2.04
21662,2.33
21797,2.05
21934,2.075
22070,2.08
22206,2.17
22344,1.91
22484,2.055
22617,2.17
22753,1.99
22888,2.055
23022,2.165
23158,2.075
23298,2.025
23435,2.025
23572,2.12
23704,2.23
23843,2.02
23979,2.06
24116,1.95
24254,1.995
24390,2.02
24529,2.18
24668,2.055
24805,2.01
24938,2.055
25073,2.17
25210,2.2
25351,2.105
25484,1.955
25624,2.015
25755,2.105
25890,2.145
26025,1.9
26163,2.14
26300,1.96
26436,2.09
26575,1.955
26712,2.055
26847,2.18
26983,2.175
27117,2.05
27255,2.275
27393,2.16
27529,2.275
27668,2.285
27802,2.135
27937,2.225
28069,2.255
28209,2.305
28340,2.21
28476,2.2
28614,2.255
28751,2.14
28885,2.25
29021,2.13
29153,2.07
29289,2.16
29430,2.07
29570,2.125
29706,2.065
29839,2.59
29975,1.96
30112,2.54
30250,2.11
30376,2.355
30522,1.87
30665,2.375
30802,1.815
30937,2.375
31074,1.91
31207,2.26
31343,2.035
31480,2.04
31617,2.01
31755,2.345
31889,1.88
32028,1.945
32156,1.93
32296,2.04
32431,1.88
32571,2.05
32709,1.945
32843,2.135
32978,1.98
33112,2.485
33247,2.045
33383,2.35
33520,2.165
33658,2.365
33795,1.945
33930,2.33
34063,1.985
34196,2.495
34336,2.12
34466,2.585
34604,1.935
34734,2.45
34883,1.97
35016,2.61
35151,2.03
35287,2.485
35423,2.105
35561,2.43
35700,1.99
35836,2.055
35971,1.985
36106,1.895
36241,1.845
36377,1.91
36509,1.9
36650,1.985
36786,1.935
36925,2.13
37057,1.8
37194,2.325
37326,1.825
37457,2.37
37598,1.835
37729,2.325
37870,1.88
38000,2.415
38140,1.91
38272,2.455
38409,2.0
38545,1.925
38680,1.995
38815,2.195
38957,2.04
39090,2.26
39225,1.99
39357,2.45
39492,1.96
39630,2.685
39769,2.05
39892,2.515
40040,1.945
40171,2.595
40305,2.025
40442,2.335
40573,2.07
