peak_index,peak_raw_ecg_value
290,0.71
480,0.715
663,0.59
845,0.53
1029,0.54
1216,0.455
1652,0.62
1820,0.685
2006,0.575
2489,0.73
2667,0.645
2854,0.64
3038,0.67
3711,0.765
4071,0.76
4244,0.85
4429,0.655
4613,0.605
4796,0.57
4979,0.535
5162,0.6
5634,0.755
5807,0.765
5993,0.655
6473,0.75
6642,0.745
6829,0.62
7016,0.58
7196,0.4
7381,0.405
7842,0.485
8019,0.555
8209,0.71
8391,0.79
8574,0.735
8762,0.67
8947,0.66
9354,0.595
9525,0.61
9709,0.415
9895,0.51
10564,0.52
10854,0.665
11029,0.69
11216,0.69
11700,0.61
11869,0.52
12054,0.545
12244,0.745
12433,0.74
12618,0.665
12801,0.635
12986,0.8
13175,0.755
13242,0.1
14225,0.74
14542,0.64
14714,0.625
14900,0.7
15082,0.845
15266,0.84
15451,0.675
15639,0.605
15828,0.495
15901,0.005
16602,0.74
16915,0.7
17089,0.805
17271,0.72
17761,0.71
17934,0.71
18122,0.49
18307,0.585
18493,0.785
18682,0.86
18872,0.805
19060,0.815
19246,0.775
19791,0.91
20816,0.795
21127,0.63
21302,0.65
21485,0.685
21665,0.83
21852,0.93
22035,0.905
22220,0.835
22407,0.755
22593,0.74
22777,0.66
22959,0.67
23028,0.115
23779,0.865
24090,0.75
24263,0.77
24451,0.59
24905,0.625
25073,0.595
25258,0.415
25444,0.52
25627,0.35
25809,0.54
25990,0.52
26429,0.48
26604,0.505
26791,0.475
26978,0.64
27165,0.56
27693,0.535
28059,0.34
28227,0.44
28416,0.555
28600,0.585
28783,0.575
28970,0.6
29155,0.615
29229,0.105
29878,0.725
30164,0.845
30340,0.855
30526,0.76
30714,0.695
30897,0.705
31083,0.755
31274,0.74
31457,0.675
31530,0.2
32059,0.87
32734,0.9
33053,0.815
33230,0.955
33420,0.76
33601,0.725
33786,0.72
33967,0.595
34153,0.555
34526,0.615
34695,0.735
34880,0.61
35333,0.825
35508,0.785
35698,0.795
35879,0.77
36353,0.725
36529,0.775
36718,0.64
36901,0.665
37085,0.705
37272,0.63
37455,0.545
37643,0.7
37834,0.7
37906,0.105
39302,0.8
39600,0.765
39780,0.84
39972,0.76
40154,0.615
40339,0.52
40520,0.465
40708,0.505
40900,0.555
41084,0.5
41268,0.55
41455,0.525
41641,0.525
41715,0.065
42332,0.69
42707,0.705
42884,0.715
43074,0.505
43259,0.64
43445,0.57
43625,0.635
43806,0.64
43991,0.65
44180,0.53
44679,0.63
45034,0.635
45398,0.485
45584,0.53
46071,0.61
46241,0.455
46430,0.26
46906,0.585
47080,0.59
47268,0.525
47457,0.49
47641,0.395
47826,0.54
48011,0.595
48084,0.115
48650,0.66
49313,0.585
49604,0.67
49779,0.665
49964,0.53
50143,0.495
50326,0.4
51428,0.385
51732,0.68
51916,0.785
52101,0.705
52285,0.655
52469,0.625
52653,0.5
52832,0.425
53022,0.405
53209,0.41
53394,0.53
53469,0.04
53944,0.65
54640,0.52
54947,0.635
55119,0.67
55305,0.545
55489,0.53
55669,0.555
55849,0.66
56033,0.61
56220,0.58
56404,0.5
56875,0.425
57047,0.395
57228,0.28
57413,0.395
57602,0.47
57784,0.43
58654,0.5
58996,0.575
59165,0.76
59348,0.67
59531,0.59
59712,0.58
59893,0.61
60076,0.515
60256,0.595
60437,0.52
60625,0.775
60808,0.79
60994,0.74
61066,0.245
61673,0.51
62177,0.66
62351,0.58
62534,0.51
62720,0.455
62907,0.345
63092,0.435
63275,0.455
63460,0.475
63979,0.675
64983,0.655
65284,0.595
65455,0.635
65641,0.615
65826,0.6
66009,0.585
66196,0.515
66386,0.48
66572,0.495
66761,0.565
66948,0.595
67139,0.56
67330,0.545
68022,0.515
68329,0.6
68508,0.65
68698,0.62
68881,0.58
69064,0.435
69252,0.525
69446,0.61
69636,0.675
69822,0.595
69891,0.075
70567,0.835
70869,0.71
71044,0.7
71227,0.55
71413,0.545
71605,0.415
71789,0.375
71975,0.375
72049,0.045
72781,0.78
73096,0.885
73271,0.805
73452,0.76
73641,0.805
73833,0.775
74018,0.83
74203,0.785
74391,0.76
74577,0.66
74763,0.645
74841,0.245
75547,0.94
75948,0.82
76123,0.835
76316,0.795
76496,0.895
76682,0.875
76870,0.855
77056,0.825
77244,0.83
77437,0.735
77624,0.72
77698,0.275
78374,0.89
78750,0.845
78923,0.855
79112,0.75
79300,0.82
79486,0.82
