peak_index,peak_raw_ecg_value
187,1.01
405,1.02
625,1.105
846,0.955
1066,0.935
1283,1.0
1504,1.015
1726,1.0
1947,0.995
2164,0.945
2379,1.045
2594,1.025
2808,0.995
3025,0.99
3238,0.95
3449,0.9
3664,1.065
3809,1.32
4101,1.0
4317,0.955
4525,0.98
4736,1.055
4945,0.98
5094,1.295
5375,0.905
5578,0.975
5785,1.015
5992,1.01
6201,1.0
6408,0.985
6617,0.995
6830,1.005
7047,1.025
7190,1.19
7479,0.93
7695,1.04
7908,0.995
8115,0.915
8324,0.97
8535,1.045
8680,1.29
8969,0.925
9185,0.9
9401,0.92
9625,1.095
9856,1.0
10075,0.955
10299,1.075
10530,1.015
10760,1.02
10992,0.98
11220,0.91
11365,1.235
11672,1.075
11895,1.0
12111,0.99
12324,0.955
12533,0.94
12742,1.015
12949,0.98
13157,0.88
13363,0.92
13570,1.05
13777,0.995
13987,0.945
14195,0.98
14404,1.0
14617,1.065
14832,1.085
14992,1.33
15266,0.895
15480,0.995
15693,1.015
15904,0.99
16119,1.055
16330,1.07
16541,0.89
16749,0.885
16961,1.005
17172,1.035
17383,0.985
17594,0.97
17803,0.99
18016,1.045
18228,1.065
18441,0.995
18650,0.925
18861,1.04
19072,1.055
19211,1.305
19492,0.9
19698,0.925
19865,1.305
20110,1.055
20314,1.045
20518,0.945
20725,1.005
20941,0.98
21158,1.04
21379,1.04
21523,1.29
21818,1.02
22039,0.99
22257,1.0
22479,0.955
22696,0.915
22916,1.07
23136,0.93
23357,1.005
23580,1.05
23801,1.03
24023,1.04
24246,1.005
24463,0.985
24680,0.945
24830,1.305
25113,0.975
25326,0.96
25535,0.98
25742,1.01
25953,1.09
26166,1.13
26316,1.315
26607,0.955
26823,0.935
27041,0.98
27258,0.965
27481,0.98
27699,0.99
27918,1.05
28139,1.06
28289,1.34
28584,0.985
28801,0.955
29013,0.945
29227,0.995
29442,0.995
29659,0.95
29875,1.085
30094,1.05
30320,1.1
30549,1.075
30774,0.955
31000,1.025
31226,1.005
31455,1.065
31679,0.93
31900,0.945
32119,1.03
32342,1.02
32567,0.985
32791,0.96
32943,1.26
33237,0.94
33461,1.015
33679,0.985
33898,1.02
34113,0.97
34326,1.005
34547,1.115
34773,1.05
35001,0.945
35228,0.915
35455,0.94
35682,1.025
35912,1.02
36143,1.005
36371,0.98
36596,0.99
36826,0.98
37055,1.01
37285,1.045
37510,0.945
37731,0.95
37951,1.13
38176,1.035
38398,0.98
38620,0.905
38838,1.015
39057,1.02
39277,1.045
39493,0.905
39707,0.955
39924,1.06
40140,1.035
40359,1.03
40576,1.005
40795,1.01
41020,0.99
41256,1.065
41488,1.01
41709,1.045
41936,1.035
42162,1.085
42385,1.04
42606,0.975
42824,0.91
42965,1.235
43257,1.0
43472,0.98
43637,1.395
43904,1.035
44116,0.925
44326,1.055
44541,1.02
44758,0.975
44978,0.98
45197,1.005
45416,1.02
45639,1.08
45863,1.115
46090,1.08
46312,0.97
46531,1.025
46756,1.06
46980,1.015
47205,1.05
47426,0.975
47646,1.02
47806,1.295
48097,0.995
48317,0.95
48533,0.99
48746,1.005
48959,0.995
49108,1.34
49395,0.96
49611,0.985
49822,1.045
50039,1.095
50258,1.075
50481,1.015
50704,0.93
50927,0.985
51152,1.075
51381,1.04
51602,0.955
51822,0.995
52047,1.095
52271,1.03
52496,1.025
52715,0.985
52932,0.975
53153,1.0
53376,0.96
53603,1.01
53762,1.325
54053,0.965
54279,1.055
54501,0.93
54724,0.96
54947,0.955
55164,1.01
55386,1.02
55609,1.055
55836,1.03
56058,0.955
56278,0.99
56499,1.005
56721,0.985
56943,0.985
57166,0.92
57385,1.015
57605,1.055
57826,1.105
58049,0.955
58275,0.965
58496,1.05
58729,1.03
58963,1.09
59197,0.945
59426,0.99
59658,1.035
59892,1.02
60124,0.905
60355,0.955
60512,1.285
60804,0.99
61024,0.985
61238,1.05
61449,0.945
61656,0.92
61863,0.975
62072,1.09
62283,1.095
62494,0.99
62701,0.96
62904,1.015
63107,0.98
63302,0.91
63496,0.985
63686,0.915
63876,0.915
64061,0.825
64244,0.935
64424,0.965
64600,0.99
64775,1.015
64949,1.0
65119,1.035
65289,0.985
65463,0.92
65633,0.965
65805,0.935
65979,0.94
66156,0.975
66336,0.965
66519,0.935
66707,0.99
66898,0.98
67096,0.96
67299,0.955
67455,1.405
67719,0.975
67928,0.995
68137,1.015
68348,0.98
68560,0.975
68771,0.97
68982,1.06
69196,1.0
69420,0.99
69642,0.975
69865,1.03
70080,1.02
70295,1.165
70512,1.085
70725,0.935
70937,1.005
71152,1.065
71370,1.015
71592,1.01
71810,0.945
72035,1.045
72281,1.125
72525,0.995
72764,1.025
72996,1.125
73236,1.095
73379,1.315
73703,0.985
73929,0.94
74153,0.995
74377,1.105
74600,1.005
74817,0.97
75034,1.015
75252,1.07
75472,1.03
75691,1.03
75910,1.03
76131,1.1
76356,0.995
76588,1.13
76732,1.355
77054,1.01
77285,1.055
77514,1.05
77742,1.07
77967,1.03
78111,1.31
78414,1.11
78633,1.075
78846,1.02
79060,1.04
79276,1.045
79500,1.055
79729,1.045
79964,1.02
80200,1.06
80443,1.08
80690,1.085
80933,1.07
81162,1.055
81400,1.03
81637,1.05
81867,1.02
82096,1.07
82252,1.285
82559,1.095
82784,0.985
83004,1.035
83221,1.115
83443,1.06
83668,1.035
83896,1.01
84114,0.98
84338,1.08
84562,1.065
84784,1.045
84926,1.31
85223,1.07
85439,1.08
85652,1.06
85864,0.945
86074,1.09
86223,1.225
86502,1.185
86713,1.11
