peak_index,peak_raw_ecg_value
148,1.885
358,1.66
570,1.845
771,1.835
977,1.75
1189,1.755
1396,1.715
1598,1.79
1805,1.71
2012,1.795
2214,1.565
2418,2.015
2633,1.89
2855,1.82
3061,1.525
3265,1.785
3474,1.685
3683,1.49
3882,1.56
4090,1.95
4303,1.71
4524,1.605
4734,1.9
4955,1.75
5187,1.74
5413,1.485
5627,1.605
5853,1.72
6084,1.625
6301,1.695
6522,1.68
6744,1.765
6959,1.935
7164,1.94
7379,1.945
7597,1.61
7807,1.55
8018,1.785
8238,1.935
8455,1.98
8662,1.94
8875,1.815
9080,1.88
9287,1.88
9485,1.51
9690,1.605
9898,1.845
10101,1.685
10305,1.835
10515,1.695
10726,1.715
10928,1.59
11141,1.79
11358,1.51
11560,1.74
11767,1.835
11978,1.715
12189,1.66
12389,1.67
12594,1.88
12805,1.755
13011,1.555
13209,2.025
13422,1.965
13639,1.74
13847,1.635
14053,1.845
14271,1.82
14493,1.575
14703,1.605
14922,1.94
15146,1.605
15363,1.63
15572,1.785
15780,1.655
15994,1.96
16201,1.755
16412,1.905
16635,1.715
16857,1.77
17068,1.74
17285,2.015
17504,1.78
17717,1.695
17928,1.84
18149,1.665
18371,1.7
18578,1.895
18793,2.09
19010,1.6
19217,1.64
19420,1.845
19629,1.665
19838,1.535
20037,1.73
20250,2.025
20463,1.69
20670,1.86
20881,1.81
21099,1.69
21314,1.72
21522,1.635
21740,1.73
21963,1.715
22174,1.88
22385,1.9
22604,1.67
22818,1.84
23027,1.785
23242,1.85
23457,1.965
23662,1.685
23865,2.0
24076,1.825
24291,1.485
24494,1.695
24709,2.095
24928,1.805
25139,1.71
25350,1.725
25570,1.725
25799,1.615
26008,1.9
26217,1.755
26433,1.715
26640,1.675
26844,1.835
27062,1.79
27291,2.065
27506,1.64
27735,1.715
27973,1.83
28199,1.885
28422,1.735
28656,1.825
28896,1.73
29116,1.53
29338,1.985
29564,1.78
29781,1.62
29988,1.95
30207,1.67
30430,1.735
30641,1.59
30854,1.645
31072,1.75
31282,1.545
31483,1.64
31691,1.805
31903,1.625
32113,1.895
32321,1.645
32535,1.975
32754,1.715
32961,1.825
33174,2.025
33396,1.715
33607,1.68
33816,1.775
34034,1.675
34256,1.795
34467,1.77
34674,1.74
34888,1.655
35100,1.605
35303,1.87
35517,1.75
35732,1.76
35940,1.525
36147,1.69
36359,1.605
36572,1.845
36771,1.79
36974,1.85
37182,1.82
37389,1.615
37586,1.755
37787,2.03
37990,1.615
38191,1.775
38384,1.56
38588,1.88
38793,2.01
39000,1.915
39191,1.72
39387,1.86
39576,1.88
39758,1.59
39936,1.715
40117,1.995
40306,1.73
40500,1.555
40701,1.93
40924,1.925
41156,1.895
41375,2.095
41609,1.935
41850,1.625
42074,1.775
42304,1.8
42537,1.735
42761,1.585
42972,1.8
43195,1.975
43422,1.82
43637,1.765
43856,1.73
44086,1.8
44315,1.49
44537,1.825
44768,1.71
45000,1.905
45203,1.595
45391,1.74
45580,2.015
45773,1.935
45981,1.795
46193,1.91
46398,1.715
46619,2.025
46853,1.815
47086,1.77
47305,1.725
47533,1.845
47771,1.68
47990,1.72
48219,1.905
48459,1.605
48688,1.585
48918,2.07
49156,1.955
49394,1.725
49613,1.925
49836,2.005
50057,1.585
50271,1.685
50489,1.695
50711,1.8
50937,1.735
51150,1.915
51374,1.615
51605,1.85
51826,1.62
52049,1.995
52281,1.95
52520,1.675
52737,1.62
52946,1.725
53152,1.865
53359,1.645
53557,1.795
53766,1.81
53980,1.8
54188,1.63
54400,1.83
54615,1.89
54828,1.915
55037,2.025
55252,1.85
55478,1.66
55691,1.8
55909,1.63
56129,1.965
56342,1.58
56548,1.585
56762,1.865
56977,1.66
57185,1.74
57396,1.91
57611,1.87
57822,1.64
58027,1.875
58238,1.755
58451,1.915
58653,1.545
58859,1.85
59070,1.87
59275,1.555
59478,1.65
59689,1.835
59902,1.825
60107,1.81
60323,1.665
60547,1.865
60760,1.69
60978,1.885
61199,1.86
61420,1.58
61627,1.99
61839,1.71
62064,1.79
62277,1.85
62494,1.735
62720,1.73
62935,1.735
63157,1.66
63377,1.785
63605,1.705
63820,1.545
64033,1.94
64254,1.95
64469,1.78
64676,1.905
64894,1.845
65118,1.585
65330,1.775
65547,1.945
65766,1.69
65975,1.465
66181,1.625
66396,1.695
66611,1.855
66817,1.605
67031,2.01
67249,1.67
67459,1.86
67666,1.835
67883,1.825
68100,1.645
68308,1.745
68525,1.945
68744,1.69
68957,1.785
69162,1.83
69383,1.775
69601,1.66
69809,1.685
70024,1.675
70246,1.795
70465,1.83
70671,1.67
70887,1.715
71111,1.59
71324,1.875
71535,1.69
71754,2.005
71975,1.575
72190,1.58
72404,1.915
72621,1.78
72832,2.035
73035,1.83
73246,1.85
73461,1.91
73670,1.84
73876,1.405
74092,1.76
74310,1.795
74516,1.67
74729,1.665
74947,1.93
75162,1.805
75377,1.82
75591,1.565
75793,1.96
76004,1.875
76213,1.69
76412,1.925
76619,2.015
76826,1.765
77029,1.88
77230,1.795
77441,1.67
77647,1.51
77847,1.705
78056,1.73
78272,1.68
78479,1.675
